Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP	GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP	1.00e-10	93	0.5706	0	0	1	0	keep	itself		True	EGR1,RNF26,STMN1,SPSB1,NUCKS1,STAG3,LIG1,CENPS,CTNNAL1,FAF1,CENPE,SHC1,PIF1,KIF15,INCENP,KIF23,ARHGAP19,ANLN,KIF14,DNA2
GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	1.00e-10	123	0.615	0	0	1	0	keep	itself		True	FKBP5,CDCA7L,HMGB2,GRB10,PLA2G4C,SPDL1,STMN1,LIG1,CENPE,TMEM107,PSRC1,PIMREG,CHEK1,CCDC138,MLF1,PIF1,KIF20A,PTGR1,INCENP,KIF23
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP	GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP	1.00e-10	103	0.5508	84	59	1.34e-04	0.0215	keep	GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	True	FKBP5,HNRNPUL1,HMGB2,NDC80,STMN1,LIG1,CENPS,CENPE,CHEK1,CSPP1,USP4,WDR76,KIF15,PTGR1,VCP,MCM4,INCENP,KIF23,ARHGAP19,CDKN3
GSE14415_NATURAL_TREG_VS_TCONV_DN	GSE14415_NATURAL_TREG_VS_TCONV_DN	1.00e-10	97	0.5389	111	76	5.70e-07	7.74e-06	keep	GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP	GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP	True	FKBP5,HNRNPUL1,TRNP1,HMGB2,NDC80,IGF2BP3,STMN1,LIG1,CENPS,CENPE,CHEK1,KIF15,PTGR1,LAMC1,MCM4,TEAD3,KIF23,SLC43A3,ARHGAP19,CDKN3
GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	1.00e-10	88	0.4444	0	0	1	0	keep	itself		True	TYW3,RAI1,NR4A1,ZNHIT6,NR4A3,ZNF22,TMA16,PELP1,TUBB,BACH2,NIBAN3,KDM6B,TRIM28,SEH1L,OPA3,GANAB,RGS12,SEMA4C,INTS3,RPL31
GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP	GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP	2.39e-10	59	0.295	0	0	1	0	keep	itself		True	ATP6V1A,DPY30,NDUFC1,UQCRB,WSB2,RBM10,NDUFA11,DNAJA4,TIMM17B,S100A10,MRPL51,EFHD2,GHITM,MPC2,GATD3,NDUFC2,NFU1,KRAS,NDFIP1,MOB1A
GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN	GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN	4.30e-10	66	0.33	0	0	1	0	keep	itself		True	ME2,SNX17,HSPB1,MGST2,TMED3,MRPS15,ITFG1,EPAS1,PHB2,SKIC8,MGST3,ACAT2,DHCR24,PCK2,PEBP1,LGALS9,MPC1,SNX24,TP53I3,ATP5F1B
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_DN	GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_DN	5.88e-10	91	0.4573	0	0	1	0	keep	itself		True	FZD6,BMAL2,TYMS,HMGB2,ANOS1,EPB41L2,BAHCC1,HMGN2,FADS1,NASP,MOK,PLK4,NCAPD3,CENPS,CTNNAL1,GPSM2,NREP,KIF20A,PMAIP1,DNMT1
GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_UP	GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_UP	1.13e-09	49	0.3267	0	0	1	0	keep	itself		True	PPP1R15A,TRIB1,RGS1,NR4A1,EGR1,JUNB,NR4A2,FOS,FOSB,ATF3,NR4A3,IER3,IER2,PTGS2,ZFP36,DUSP1,TBX3,SELE,KDM6B,EGR2
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_UP	GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_UP	4.95e-09	86	0.4433	0	0	1	0	keep	itself		True	UBE4B,CYTH2,BRD3,SPDL1,STMN1,NUCKS1,PLK4,BACH2,C5,CENPE,GPSM2,CAMSAP1,PSRC1,CSPP1,PIF1,KIF20A,KYAT1,DIS3L,ORC1,RTKN2
GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_UP	GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_UP	7.45e-09	57	0.3826	49	32	2.50e-06	5.80e-09	keep	GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_UP	GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_UP	True	PPP1R15A,MNT,NR4A1,EGR1,NR4A2,FOS,FOSB,ATF3,TGFB2,NR4A3,IER3,HOMER1,IER2,PTGS2,ZFP36,IL6,TBX3,KDM6B,EGR2,SERPINE1
