Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
KRAS.600_UP.V1_DN	KRAS.600_UP.V1_DN	2.90e-09	68	0.2429	0	0	1	0	keep	itself		True	HTR1B,CBL,P2RX1,GBP1,KRT16,PSORS1C1,ZBP1,SLC30A4,LY6D,MATN2,NAALADL1,TGM1,HAAO,NINJ1,TUBAL3,TNFSF10,MAPRE3,COLEC10,ANKRD1,LRRC31
MYC_UP.V1_UP	MYC_UP.V1_UP	4.45e-09	72	0.3978	0	0	1	0	keep	itself		True	PRR7,AHSA1,FOS,CCDC124,GLRX5,KLF16,PCOLCE2,MTFP1,MNT,UTP14A,DGAT2,P2RX5,DENND2D,MON1A,DLL3,SAC3D1,REPIN1,NOC4L,FAM216A,PRELID3A
RPS14_DN.V1_UP	RPS14_DN.V1_UP	4.84e-07	50	0.2618	0	0	1	0	keep	itself		True	IL1RAP,LY96,PROM1,SFXN3,SPINT1,RASAL2,CD14,SEPTIN10,PTPRE,RASGRP3,BST1,MARCKS,PTPN22,CDKN1A,CALB1,ITGB2,ANKRD1,ARL4C,MX2,CDC42EP3
CAHOY_ASTROGLIAL	CAHOY_ASTROGLIAL	1.27e-05	26	0.26	0	0	1	0	keep	itself		True	LCN2,C1QTNF1,CLCN4,SLC66A3,CD109,RASSF4,PKP2,MYOF,TAGLN,TDG,GPNMB,GLIPR2,NUAK2,ANXA4,ANXA1,EMP3,TIMP1,SERPING1,FBLN5,LTBP2
BMI1_DN.V1_UP	BMI1_DN.V1_UP	1.37e-05	36	0.2449	0	0	1	0	keep	itself		True	SIRPA,HAS2,SEMA3G,PMEPA1,CSPG4,TCIM,TAGLN,BDKRB2,TNFRSF9,MFGE8,LCP1,ITGA5,F3,NT5E,GREM1,CTSS,SLCO2A1,ITGA3,NRP2,PODXL
ESC_J1_UP_LATE.V1_UP	ESC_J1_UP_LATE.V1_UP	1.44e-05	53	0.2849	0	0	1	0	keep	itself		True	ENPP5,MYO7A,CYP26A1,AMOT,TFF3,IGF2,TDRD7,CLDN7,SESN3,P2RX4,RAMP2,ANKRD1,NEU1,FRZB,GPX3,CDC42EP1,MYL3,SELENOP,PRXL2A,VIL1
LEF1_UP.V1_DN	LEF1_UP.V1_DN	2.63e-05	49	0.262	0	0	1	0	keep	itself		True	HAUS4,CDH17,DISC1,GALC,CDX2,RHOBTB2,GALNT12,TCEAL1,CRYBG1,ACSF2,AP1M2,TMEM135,RAC2,SH3BGRL,XK,PLLP,BDH2,GDE1,SELENOP,TSPAN1
KRAS.300_UP.V1_DN	KRAS.300_UP.V1_DN	3.95e-05	39	0.2766	0	0	1	0	keep	itself		True	CA5B,TMEM8B,HTR1B,CBL,P2RX1,GBP1,KRT16,PSORS1C1,SLC30A4,LY6D,TGM1,HAAO,TUBAL3,TNFSF10,COLEC10,HTR1D,MX2,VILL,TAGLN,DENND1C
BMI1_DN_MEL18_DN.V1_UP	BMI1_DN_MEL18_DN.V1_UP	6.04e-05	34	0.2345	84	24	0.0642	0.1278	keep	BMI1_DN.V1_UP	BMI1_DN.V1_UP	False	MT1F,ARL4C,MGLL,HTR1D,HAS2,PMEPA1,CSPG4,TCIM,TAGLN,TNFRSF9,LCP1,ITGA5,F3,PLAUR,NT5E,GREM1,MICALL1,ITGA3,NRP2,PODXL
E2F3_UP.V1_UP	E2F3_UP.V1_UP	6.28e-05	61	0.3211	0	0	1	0	keep	itself		True	HOXA9,MNX1,FBXL16,LRRC45,ZNF367,PDXP,FAM222A,TSPAN5,KHDRBS3,TMEM106C,RTN4R,TP53I13,EGLN1,SIX5,KLF16,PCOLCE2,EGR2,TMEM121,KISS1R,INHBB
