"Dataset","Data_Type","Analysis_Name","Analysis_Column","Contrast","Samples_Used","Experiment_Group","Control_Group","Up","Down","Total_Significant_Genes","P_Value_Column","P_Value_Cutoff","LogFC_Cutoff","Genes_Filtered_By_EdgeR","Gene_Biotype_Filter","Target_Gene","Target_Gene_LogFC","Target_Gene_P_Value","Target_Gene_adj_P_Val","Target_Gene_Significant","Target_Gene_Status"
"GSE282081","ngs","2D_J2_hepatocyte","analysis_2D_J2_hepatocyte","2D_J2_hepatocyte_vs_2D_J2_coculture","6","2D_J2_hepatocyte","2D_J2_coculture","541","580","1121","P.Value","0.05","0.5","6146","coding","ATF3","0.1017853996188083","0.4813360971931059","0.6389968082016304",FALSE,"OK"
