"GeneID","Symbol","Ensembl","Entrez","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000198959","TGM2","ENSG00000198959","7052","1.04294200549168714076","10.1607263341140363622","29.2307822515275503861","0.00000000000000335034939070645","0.00000000004813111934688885","25.206229229381357015"
"ENSG00000148677","ANKRD1","ENSG00000148677","27063","1.49022262299083152470","7.2821089590739624953","27.5271758262314101273","0.00000000000000851934225953179","0.00000000004873981284653874","24.113084008594434238"
"ENSG00000131016","AKAP12","ENSG00000131016","9590","1.41979020376128062253","8.1209199509195180156","27.2134589175318275522","0.00000000000001017815944171072","0.00000000004873981284653874","24.031411334454361395"
"ENSG00000214517","PPME1","ENSG00000214517","51400","1.17182032744217945464","8.2521391680400189017","24.7906658849661205579","0.00000000000004313596961381810","0.00000000015492283486802771","22.650862175423863931"
"ENSG00000153292","ADGRF1","ENSG00000153292","266977","2.23989791170260899023","3.8132294917234204057","21.2904314924627051653","0.00000000000044918352771266766","0.00000000129059411182403654","18.871165438145172999"
"ENSG00000142623","PADI1","ENSG00000142623","29943","1.45001992351713226981","5.6656992279510305366","20.7758263392793942614","0.00000000000065336085945539661","0.00000000156436368448937142","19.808854059539662273"
"ENSG00000133083","DCLK1","ENSG00000133083","9201","1.19355407151652048725","6.2711564415894427427","20.5132878447894135832","0.00000000000079364992349249283","0.00000000162879640012759312","19.719623497842039939"
"ENSG00000114251","WNT5A","ENSG00000114251","7474","1.16263425285516319718","7.3623575848378637332","19.9853902683792732375","0.00000000000118189707348099708","0.00000000212239166970350036","19.382755867053539589"
"ENSG00000006327","TNFRSF12A","ENSG00000006327","51330","1.02663210382871561421","6.9276193468327393887","19.1669937437854080997","0.00000000000223494056036509257","0.00000000303356718498168340","18.747222625796737816"
"ENSG00000137801","THBS1","ENSG00000137801","7057","1.14018541802846140598","5.8939779237618585839","19.1194798960237051233","0.00000000000232093481431045222","0.00000000303356718498168340","18.654127409588564745"
"ENSG00000119681","LTBP2","ENSG00000119681","4053","1.15444085696225950954","5.7971553072015176156","19.1184741200579395581","0.00000000000232279263781139629","0.00000000303356718498168340","18.642457918210855183"
"ENSG00000105974","CAV1","ENSG00000105974","857","1.05760805580458150388","6.0879897690702797775","18.7898283297426011984","0.00000000000302322054487065548","0.00000000361929886230098650","18.417419044131143835"
"ENSG00000163132","MSX1","ENSG00000163132","4487","1.26645235965362701336","6.6511156255033263562","18.5276360588155561970","0.00000000000374207622071890694","0.00000000375467865502207043","18.233197684637371339"
"ENSG00000134531","EMP1","ENSG00000134531","2012","1.10352364743705599892","5.5194153503326761623","18.4923596415713795693","0.00000000000385184553533233306","0.00000000375467865502207043","18.126427101641379380"
"ENSG00000175745","NR2F1","ENSG00000175745","7025","1.30911034776919699141","4.8028710933996778820","18.4708712575569293790","0.00000000000392038005188159914","0.00000000375467865502207043","17.940045804096953930"
"ENSG00000146648","EGFR","ENSG00000146648","1956","1.23143307027717607838","6.2125833823536877887","18.3608121214849866476","0.00000000000429226017422439926","0.00000000376061703461823745","18.082857045636007598"
"ENSG00000106366","SERPINE1","ENSG00000106366","5054","1.07619094241913604293","6.2517684260168016053","18.3171155193723826926","0.00000000000445012457110608669","0.00000000376061703461823745","18.050777747305726706"
"ENSG00000146072","TNFRSF21","ENSG00000146072","27242","0.85733422452612906284","6.9871272346183550539","18.1626680309961443527","0.00000000000505930832288231304","0.00000000403789018702929521","17.939804840800100294"
"ENSG00000119125","GDA","ENSG00000119125","9615","1.12937345423792212529","5.8033390922010141821","17.8237071376831224256","0.00000000000672834847988090081","0.00000000508733969799836958","17.621064849704225708"
"ENSG00000177469","CAVIN1","ENSG00000177469","284119","0.68775846254732631024","8.3281684603746395368","17.3771561639862497373","0.00000000000987052386305533590","0.00000000691317520843610407","17.246016118969070163"
"ENSG00000114019","AMOTL2","ENSG00000114019","51421","0.80941932496456114876","6.9121093316247694816","17.3500667172131173288","0.00000000001010557422923278471","0.00000000691317520843610407","17.251481606308558980"
"ENSG00000179820","MYADM","ENSG00000179820","91663","0.92797959271278518401","6.5599938239790196448","16.8958560850384671426","0.00000000001507020941797269350","0.00000000944630808232544619","16.855070545572246488"
"ENSG00000135111","TBX3","ENSG00000135111","6926","0.94921187918733007649","6.3047974845406118405","16.8565271350709018350","0.00000000001560790774085962252","0.00000000944630808232544619","16.819176415114931444"
"ENSG00000127920","GNG11","ENSG00000127920","2791","1.27974289770953308931","5.9237805896079089862","16.8441638716180186464","0.00000000001578110775273636911","0.00000000944630808232544619","16.797269957162463072"
"ENSG00000020577","SAMD4A","ENSG00000020577","23034","1.00526142414125896352","5.4083426788890021086","16.5950745120091518459","0.00000000001974153850656295827","0.00000001134427768741133815","16.549687824939798730"
"ENSG00000163659","TIPARP","ENSG00000163659","25976","0.86847410932079593948","6.5569444761701767277","16.5005954905670542132","0.00000000002150841874781527892","0.00000001188422860504285779","16.501045809516341478"
"ENSG00000175592","FOSL1","ENSG00000175592","8061","0.93159787546359851262","6.2823062182862239311","16.4262920009389468134","0.00000000002301551638097289267","0.00000001205619413102060926","16.434384859882349872"
"ENSG00000150938","CRIM1","ENSG00000150938","51232","0.85743914748499250322","6.9511218603882900524","16.3683656136047837037","0.00000000002426794736430734228","0.00000001205619413102060926","16.374670699472581248"
"ENSG00000226887","ERVMER34-1","ENSG00000226887","100288413","-0.71497355559425024296","7.6170216264075421009","-16.3652511952629708958","0.00000000002433729846857842771","0.00000001205619413102060926","16.354439639108043991"
"ENSG00000108932","SLC16A6","ENSG00000108932","9120","1.59324562108534228955","4.2503918168969727631","16.2308463762427521715","0.00000000002753963944032778321","0.00000001318781533999163098","15.952258399964403424"
"ENSG00000124145","SDC4","ENSG00000124145","6385","0.93033061492005764137","6.9634609951651187387","15.8521835421349148731","0.00000000003920763848290526239","0.00000001816957853049732156","15.892450683072091522"
"ENSG00000142871","CCN1","ENSG00000142871","3491","1.45444388367893129299","6.4288254092278611651","15.8053504037316159270","0.00000000004097989229578052211","0.00000001839741039753696817","15.860454305241816542"
"ENSG00000182985","CADM1","ENSG00000182985","23705","-0.82735106128202939857","6.3186752991033188209","-15.7702755900981053117","0.00000000004236268738877609938","0.00000001844188990991386249","15.827861389065876807"
"ENSG00000111859","NEDD9","ENSG00000111859","4739","1.15317801494032590170","4.6454748719571918869","15.6532411089267462501","0.00000000004734575683381587668","0.00000001972096960541968268","15.601017231993028034"
"ENSG00000164442","CITED2","ENSG00000164442","10370","1.32394316812981305276","4.5279649950851803553","15.6364367871800258314","0.00000000004811074618138054587","0.00000001972096960541968268","15.551202385445250798"
"ENSG00000117707","PROX1","ENSG00000117707","5629","-0.88894555495462235228","7.7913318033031311316","-15.6083419907608718091","0.00000000004941910801859310519","0.00000001972096960541968268","15.630591465727064815"
"ENSG00000167601","AXL","ENSG00000167601","558","0.94477291350273162607","6.5371323319870784374","15.3200806964781381936","0.00000000006524384899208997346","0.00000002533224688163147420","15.391806518419217653"
"ENSG00000114854","TNNC1","ENSG00000114854","7134","1.16938410365983980199","5.3292687964614913199","15.0953531902645288199","0.00000000008128110541740395860","0.00000003072853580069539850","15.168609993890257215"
"ENSG00000128342","LIF","ENSG00000128342","3976","1.05304715540471072188","5.6298038345649423775","15.0541419062893080394","0.00000000008465037383966818529","0.00000003118172488668392826","15.139978714963843842"
"ENSG00000184254","ALDH1A3","ENSG00000184254","220","0.91084905016504080777","5.9030813120970657693","14.9119658019880141353","0.00000000009745628883146179708","0.00000003489008937699416374","15.001942311684739906"
"ENSG00000013588","GPRC5A","ENSG00000013588","9052","0.88191462442855783621","5.5692594854480041988","14.8793201284767029335","0.00000000010067693059576057049","0.00000003489008937699416374","14.968443130423636944"
"ENSG00000171617","ENC1","ENSG00000171617","8507","0.77093024083349614983","7.8852876772803739414","14.8592460640721881759","0.00000000010271313262391819122","0.00000003489008937699416374","14.879768768481232755"
"ENSG00000135046","ANXA1","ENSG00000135046","301","0.88292454454947488784","7.7510924648833494643","14.8426232852683046559","0.00000000010443225972509738738","0.00000003489008937699416374","14.869487785138531422"
"ENSG00000005884","ITGA3","ENSG00000005884","3675","0.69568283495988758602","8.0000543700847863704","14.7422420461851135798","0.00000000011548268304345513472","0.00000003770509601368810203","14.754472267371887995"
"ENSG00000231924","PSG1","ENSG00000231924","5669","1.08430138788460705968","6.1333733524493565525","14.6742579905362369175","0.00000000012366551774830065784","0.00000003911752807714477806","14.761415672753512851"
"ENSG00000075624","ACTB","ENSG00000075624","60","0.44365024397827923508","12.5951513778356467554","14.6433706724647088038","0.00000000012758404615690844283","0.00000003911752807714477806","14.372394538352370574"
"ENSG00000166025","AMOTL1","ENSG00000166025","154810","1.51036110280883528745","4.0370127606138197507","14.6403254742392974208","0.00000000012797743419363808189","0.00000003911752807714477806","14.490964620063746082"
"ENSG00000115963","RND3","ENSG00000115963","390","0.87541485143215602704","5.7038094138470389893","14.4483506214023993408","0.00000000015556583497529073720","0.00000004643925742603585633","14.538518544318215220"
"ENSG00000184009","ACTG1","ENSG00000184009","71","0.47859156875187025548","11.7263700751692336866","14.4213848667429900274","0.00000000015991942042356807222","0.00000004643925742603585633","14.199699056349100346"
"ENSG00000076067","RBMS2","ENSG00000076067","5939","0.89530621020480083416","6.0981481357048652470","14.4110074725220016489","0.00000000016162904575398807865","0.00000004643925742603585633","14.493665541158749832"
"ENSG00000183762","KREMEN1","ENSG00000183762","83999","-0.76274301357226370612","6.5603175567509710575","-14.0960665880645912296","0.00000000022390463003869043703","0.00000006307086108109463804","14.149561172314779611"
"ENSG00000090776","EFNB1","ENSG00000090776","1947","0.78187478847333213849","7.4104603078255317783","14.0726468831139648330","0.00000000022945484914740298506","0.00000006339131467022290851","14.082686047588836686"
"ENSG00000159840","ZYX","ENSG00000159840","7791","0.69019640787628411260","7.8156804161379396234","14.0344693970122946780","0.00000000023881695517178891060","0.00000006473291279241357590","14.020489566319279007"
"ENSG00000129474","AJUBA","ENSG00000129474","84962","0.80716638787433847568","5.8744391454871598413","13.9451086400783914598","0.00000000026234754766721943366","0.00000006979416425531989273","14.014539120376699799"
"ENSG00000169435","RASSF6","ENSG00000169435","166824","-1.14018875778397532628","4.9970578687115345673","-13.8912355401215794615","0.00000000027770899979064002574","0.00000007253759074531517510","13.949241498584562748"
"ENSG00000163536","SERPINI1","ENSG00000163536","5274","-0.86720357592439967220","5.6064663366412235135","-13.8360371123490004663","0.00000000029443961263102654555","0.00000007553427634030941155","13.905824740458710309"
"ENSG00000149573","MPZL2","ENSG00000149573","10205","-0.58782935192243623845","7.8600710941731817272","-13.6519191287051615546","0.00000000035840353637216370240","0.00000009033026672846497185","13.602821942087839346"
"ENSG00000130066","SAT1","ENSG00000130066","6303","-0.64140114945838266891","7.2738369440835972668","-13.6215551767569031938","0.00000000037029381244179460457","0.00000009171794671618657034","13.602033058906416230"
"ENSG00000087074","PPP1R15A","ENSG00000087074","23645","0.77608327575435254175","6.2515448315501238596","13.5413824780769100897","0.00000000040373980161838102114","0.00000009830722017033324226","13.566718930614978689"
"ENSG00000139323","POC1B","ENSG00000139323","282809","0.79591617310560103249","6.9724753710414875130","13.4541132892424251111","0.00000000044380933686793225487","0.00000010626274889074524956","13.433711000527713608"
"ENSG00000164761","TNFRSF11B","ENSG00000164761","4982","-0.80849439231693231989","5.8173512380380261177","-13.4123931546012133964","0.00000000046443225105895606348","0.00000010937760194611413356","13.445733067388768944"
"ENSG00000019186","CYP24A1","ENSG00000019186","1591","0.87105677218997357159","6.3761630911844084935","13.3316254716735596020","0.00000000050729299801983697917","0.00000011754469692827384303","13.330201996307799561"
"ENSG00000173227","SYT12","ENSG00000173227","91683","1.62648654274175230583","3.3619112994879007950","13.1511449452649067382","0.00000000061892640373231165582","0.00000014113486850822839465","12.777544377177608936"
"ENSG00000140416","TPM1","ENSG00000140416","7168","0.73884043860131942694","5.7837384276988501597","13.1231166896290041279","0.00000000063847403989968136977","0.00000014331746964373161254","13.125889780377416827"
"ENSG00000168014","C2CD3","ENSG00000168014","26005","0.69109778378146735633","6.7166893318191620565","13.0738716830300543137","0.00000000067441740974981392472","0.00000014905662320716656867","13.021641573208334819"
"ENSG00000101871","MID1","ENSG00000101871","4281","0.79750398425907675914","5.8292827126980713004","13.0499760438969172327","0.00000000069262412608719853555","0.00000015076118477831354963","13.042467303829107905"
"ENSG00000146674","IGFBP3","ENSG00000146674","3486","0.59054422988376664705","7.0777889886510472195","12.7533653546098868503","0.00000000096737970495907529320","0.00000020742353494689664486","12.631181029026375739"
"ENSG00000172927","MYEOV","ENSG00000172927","26579","0.63176523440193488312","6.9571425256246319790","12.7208756386457242371","0.00000000100383296661590840106","0.00000021207447644711968515","12.601197046775595823"
"ENSG00000136830","NIBAN2","ENSG00000136830","64855","0.65932709717967341589","8.6033538672610578857","12.5986925957680870880","0.00000000115446770429593949113","0.00000024036352231761547203","12.354872757126475591"
"ENSG00000145632","PLK2","ENSG00000145632","10769","0.74615005298268766154","5.6021009883227996795","12.5678342240667060281","0.00000000119617447857507625737","0.00000024548917941727923693","12.503531249553169857"
"ENSG00000167772","ANGPTL4","ENSG00000167772","51129","2.56261601591394061472","1.8386800827383471546","12.2682081507909472862","0.00000000169471800859463848461","0.00000033627382704058404034","10.264985664948182986"
"ENSG00000168386","FILIP1L","ENSG00000168386","11259","-1.01510837065815451297","5.0873184774081350312","-12.2618399843743084432","0.00000000170744246929954830772","0.00000033627382704058404034","12.167601328073642364"
"ENSG00000059804","SLC2A3","ENSG00000059804","6515","0.41106210324189262906","11.2002824950071886434","12.2611854409709657432","0.00000000170875604719216455161","0.00000033627382704058404034","11.770009696906029717"
"ENSG00000177494","ZBED2","ENSG00000177494","79413","1.39016887130010546869","3.9493525032299863220","12.1594976407122583595","0.00000000192639532899239595840","0.00000037204221160127042876","11.965383363834863673"
"ENSG00000137193","PIM1","ENSG00000137193","5292","0.95295390864843554368","4.5291449702212798201","12.1525462476939942746","0.00000000194230585201832690542","0.00000037204221160127042876","12.033167758794727220"
"ENSG00000149212","SESN3","ENSG00000149212","143686","-1.06133498735997111595","5.6221608800405169504","-12.0579569301256075420","0.00000000217316244476461128511","0.00000041078489054590006216","11.907336230626560436"
"ENSG00000107438","PDLIM1","ENSG00000107438","9124","0.88628766370456002477","5.4149806113055491963","11.9637033876738705374","0.00000000243223192479068337225","0.00000045378498482523323566","11.801102551765140447"
"ENSG00000205426","KRT81","ENSG00000205426","3887","0.82238136157208341359","5.7896902940660446291","11.9136418655401623568","0.00000000258292580526789952195","0.00000047172113109041898501","11.717587254493782467"
"ENSG00000120457","KCNJ5","ENSG00000120457","3762","-0.66767342040539379155","6.2468492474491048583","-11.9100728534737800857","0.00000000259403935376187522126","0.00000047172113109041898501","11.682165313117518934"
"ENSG00000168077","SCARA3","ENSG00000168077","51435","0.61927055670800790210","6.1745971783010098477","11.8987656385286175720","0.00000000262958374210879899718","0.00000047220750048918757494","11.671167218760929885"
"ENSG00000204941","PSG5","ENSG00000204941","5673","0.94192658943499463220","4.5993288212124072700","11.8698960019730641591","0.00000000272269046519731663237","0.00000048289100275339074176","11.705650539387514542"
"ENSG00000104371","DKK4","ENSG00000104371","27121","-0.86595803430916351573","5.8675035590834268007","-11.7269716073567327186","0.00000000323780272643756728500","0.00000056724724351222062771","11.486942938862698682"
"ENSG00000137502","RAB30","ENSG00000137502","27314","-0.80647677496568981326","5.5963618140024538050","-11.6706837823455487069","0.00000000346808794373826171822","0.00000060027170361137191513","11.435172575674990014"
"ENSG00000142627","EPHA2","ENSG00000142627","1969","0.51620097952324428547","8.3180646849269503917","11.6089051933755431634","0.00000000374088341162848133037","0.00000063978013204112813927","11.158088564123060493"
"ENSG00000064666","CNN2","ENSG00000064666","1265","0.51641872766495922065","8.8699313471843321821","11.5693904572437666900","0.00000000392718334297343561242","0.00000066374018711948678513","11.070907774769388254"
"ENSG00000221926","TRIM16","ENSG00000221926","10626","0.76903295814449723622","5.6120037667141167148","11.5431689280183267243","0.00000000405620092171149136078","0.00000067757421443380563268","11.273050223577316231"
"ENSG00000173391","OLR1","ENSG00000173391","4973","0.96057752506089943978","5.4009714507079751300","11.4295573321666310562","0.00000000466917543029902445877","0.00000077100430151351472333","11.147036537781120913"
"ENSG00000140465","CYP1A1","ENSG00000140465","1543","3.50677745527180029228","1.3292410154705232017","11.4079488154482593387","0.00000000479645045464351739149","0.00000078302053672055421768","8.320015380157416374"
"ENSG00000119403","PHF19","ENSG00000119403","26147","0.58876925594411044784","6.3247386962910825403","11.3768901238335988779","0.00000000498584312234228439164","0.00000080479350893898045352","11.007739677947879997"
"ENSG00000117525","F3","ENSG00000117525","2152","0.93117424609586940676","4.2816849850456657478","11.2856123153153404814","0.00000000558957408995564904064","0.00000089222023751447620936","10.991811899417157861"
"ENSG00000115738","ID2","ENSG00000115738","3398","0.69436710381614652476","7.4519905092824805237","11.2433744722991999510","0.00000000589463561647331892732","0.00000093057511281599666986","10.749988095148257372"
"ENSG00000092929","UNC13D","ENSG00000092929","201294","0.67848152122894145322","6.2230579024111420949","11.1502049183576144031","0.00000000663142739809517646772","0.00000103551180435907941370","10.725139817143967136"
"ENSG00000275896","PRSS2","ENSG00000275896","5645","-0.93017025465657132699","4.3342573197642559890","-11.0662317381241859238","0.00000000737900269488645164215","0.00000113985755607245971726","10.721402987400500351"
"ENSG00000125378","BMP4","ENSG00000125378","652","0.47047800012546936443","9.6092359782786349598","11.0577165302842175265","0.00000000745963015307267887493","0.00000114005368913874583228","10.353372266549778047"
"ENSG00000085185","BCORL1","ENSG00000085185","63035","-0.64850021510683664161","6.2217580443175393157","-11.0371947558813978674","0.00000000765778898050554868565","0.00000115801891046255490451","10.580423849125779157"
"ENSG00000078579","FGF20","ENSG00000078579","26281","-0.82132037197307905529","5.4529295964397723750","-10.9085702146710108451","0.00000000903333546243280000614","0.00000135180101305530838280","10.479229265722976194"
"ENSG00000147027","TMEM47","ENSG00000147027","83604","0.67761908330022091462","6.9344233271217099457","10.8962474144295384804","0.00000000917817265114002608469","0.00000135931575573482091285","10.334463588039874082"
"ENSG00000099994","SUSD2","ENSG00000099994","56241","1.06899999605255757729","3.8444571425251647945","10.8605818014998334320","0.00000000961135225348599862820","0.00000140160931761390817136","10.432591188486213696"
"ENSG00000064300","NGFR","ENSG00000064300","4804","0.44243972861910130234","9.1562808133558828416","10.8567731218460679088","0.00000000965886972321988837714","0.00000140160931761390817136","10.117500971119758546"
"ENSG00000178038","ALS2CL","ENSG00000178038","259173","0.76438063476680806474","4.8536969005114336539","10.8067569671833787481","0.00000001030640651022516202248","0.00000146684942999255164839","10.383658648879432462"
"ENSG00000110047","EHD1","ENSG00000110047","10938","0.67313158318611687747","6.8011370664945678399","10.8062896518294273562","0.00000001031266827434551731542","0.00000146684942999255164839","10.225537387098929898"
"ENSG00000134240","HMGCS2","ENSG00000134240","3158","0.84025014468771797027","4.6777246829233662950","10.7882262411024303361","0.00000001055781085004649688149","0.00000148510388021565889954","10.367539103114246757"
"ENSG00000147130","ZMYM3","ENSG00000147130","9203","-0.52552276263857677918","7.2850344636768467055","-10.7817091648507119572","0.00000001064775857317366545192","0.00000148510388021565889954","10.153875854206827256"
"ENSG00000179859","RNF227","ENSG00000179859","284023","0.83746906776715146492","5.0496844715535758041","10.7607063491245664721","0.00000001094317979720532086062","0.00000151163193237165038076","10.312750698851177233"
"ENSG00000275832","ARHGAP23","ENSG00000275832","57636","0.53260504113029050188","7.5526161623699268333","10.7231094257640062750","0.00000001149381696693410496462","0.00000157257309092357464735","10.052955812226933574"
"ENSG00000182718","ANXA2","ENSG00000182718","302","0.42811933664603607497","10.9639924324157664870","10.7137211726734093986","0.00000001163582697353915746772","0.00000157698387077229757551","9.787597649326832183"
"ENSG00000099194","SCD","ENSG00000099194","6319","-0.46577296598504425162","8.9978413025910750633","-10.6936113831772061644","0.00000001194628130974180226172","0.00000160392782519393204598","9.908629872728898391"
"ENSG00000171848","RRM2","ENSG00000171848","6241","0.40411607794993287257","8.9207198956899613762","10.6249706261990386480","0.00000001307346838207497900893","0.00000173901339608230671063","9.820085381187674045"
"ENSG00000118564","FBXL5","ENSG00000118564","26234","0.68535481231971751015","5.5273526780404536041","10.5922883677035102323","0.00000001364909352740692595776","0.00000179892548270392582889","10.050666132763034000"
"ENSG00000163328","GPR155","ENSG00000163328","151556","-0.61504270421707918359","6.2582191994781899425","-10.5656579369096093046","0.00000001413788684502169630340","0.00000184640802195983337940","9.949983894538322104"
