Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,1.2e-05,19,0.6129,0,0,1.0,0.0,keep,itself,,True,"NFKBIA,GNB3,PIK3CA,IKBKB,GNB1,AKT2,NFKB1,GNB4,RELA,IKBKG,GNG11,AKT1,GNG2,PIK3CD,IL6,AKT3,GNG3,GNG10,GNGT2"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,1.24e-05,19,0.6129,29,18,0.6323,0.6323,keep,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,False,"NFKBIA,GNB3,PIK3CA,IKBKB,GNB1,AKT2,NFKB1,GNB4,RELA,IKBKG,GNG11,AKT1,GNG2,PIK3CD,CCL2,AKT3,GNG3,GNG10,GNGT2"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_E2_TO_NOD_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_E2_TO_NOD_NFKB_SIGNALING_PATHWAY,5.58e-05,7,0.7778,6,5,0.5833,0.2264,keep,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,False,"NFKBIA,IKBKB,CDC42,NFKB1,RELA,NOD1,IKBKG"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY,0.000218,16,0.8,6,5,0.6574,0.5833,keep,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_E2_TO_NOD_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_E2_TO_NOD_NFKB_SIGNALING_PATHWAY,False,"NFKBIA,IKBKB,NFKB1,RELA,TIRAP,IKBKG,TLR4,TAB2,IL6,TLR1,MAP3K7,TNF,MYD88,IRAK4,TRAF6,TLR2"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY,0.000247,11,0.7857,12,10,0.3956,0.05,keep,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,True,"NFKBIA,PIK3CA,IKBKB,AKT2,NFKB1,RELA,IKBKG,AKT1,PIK3CD,AKT3,IGF1R"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,KEGG_MEDICUS_REFERENCE_NOD_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_NOD_NFKB_SIGNALING_PATHWAY,0.000269,6,0.6667,6,5,0.2262,0.2264,keep,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,False,"NFKBIA,IKBKB,NFKB1,RELA,NOD1,IKBKG"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_NFKB_SIGNALING_PATHWAY,0.000358,5,0.8333,0,0,1.0,0.0,keep,itself,,True,"NFKBIA,IKBKB,NFKB1,RELA,IKBKG"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS,KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS,0.000624,4,0.8,0,0,1.0,0.0,keep,itself,,True,"SULT1A2,SULT1A3,SULT1A4,CYP1A2"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,KEGG_MEDICUS_REFERENCE_MEMBRANE_INITIATED_PROGESTERONE_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_MEMBRANE_INITIATED_PROGESTERONE_SIGNALING_PATHWAY,0.000665,6,0.6667,6,5,0.2262,0.2264,keep,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,False,"PIK3CA,AKT2,PAQR7,AKT1,PIK3CD,AKT3"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_NFKB_SIGNALING_PATHWAY,0.00071,11,0.7857,12,10,0.3956,0.05,keep,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,True,"NFKBIA,PIK3CA,IKBKB,AKT2,NFKB1,RELA,IKBKG,AKT1,PIK3CD,AKT3,EGFR"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY,0.000807,14,0.7368,0,0,1.0,0.0,keep,itself,,True,"FOS,JUN,TAB1,MAPK8,TAB2,MAP2K7,IL1R1,MAP3K7,MYD88,MAPK9,IL1RAP,IRAK4,MAP2K4,TRAF6"
