Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,Plot_Type,PDF_File,PNG_File,Terms_Plotted,Matrix_File,Term_Metadata_File,Figure_Width_In,Figure_Height_In,Heatmap_Side_In,Top_Bar_Height_In,Status_Strip_Width_In,Bottom_Margin_In,Right_Label_Width_In,Label_Font_Size,Status,Error_Message,Top_N,Term_Selection_Method,Overlap_Method,Clustering_Method,PValue_Transform,Pathway_Gene_Source_Priority,Label_Wrap_Width,Text_Font_Family,Text_Font_Weight,Keep_Color,Exclude_Color,Heatmap_High_Color,Bar_Color,Workers_Used
ngs,GSE114012,Main_DE,HCT15,CP_BIOCARTA,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/CP_BIOCARTA/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/CP_BIOCARTA/png/pathway_overlap_heatmap.png,38,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/CP_BIOCARTA/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/CP_BIOCARTA/pathway_overlap_heatmap_terms.csv,15.57,13.5342,9.69,1.7442,0.32,1.7,2.8,6.9,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,CP_KEGG_LEGACY,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/CP_KEGG_LEGACY/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/CP_KEGG_LEGACY/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/CP_KEGG_LEGACY/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/CP_KEGG_LEGACY/pathway_overlap_heatmap_terms.csv,17.25,14.676,10.2,1.836,0.32,2.24,3.97,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,CP_KEGG_MEDICUS,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/CP_KEGG_MEDICUS/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/CP_KEGG_MEDICUS/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/CP_KEGG_MEDICUS/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/CP_KEGG_MEDICUS/pathway_overlap_heatmap_terms.csv,17.44,14.926,10.2,1.836,0.32,2.49,4.16,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,CP_REACTOME,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/CP_REACTOME/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/CP_REACTOME/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/CP_REACTOME/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/CP_REACTOME/pathway_overlap_heatmap_terms.csv,17.25,14.676,10.2,1.836,0.32,2.24,3.97,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,CP_WIKIPATHWAYS,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/CP_WIKIPATHWAYS/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/CP_WIKIPATHWAYS/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/CP_WIKIPATHWAYS/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/CP_WIKIPATHWAYS/pathway_overlap_heatmap_terms.csv,17.32,14.706,10.2,1.836,0.32,2.27,4.04,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,GO_BP,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/GO_BP/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/GO_BP/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/GO_BP/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/GO_BP/pathway_overlap_heatmap_terms.csv,17.32,14.706,10.2,1.836,0.32,2.27,4.04,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,GO_CC,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/GO_CC/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/GO_CC/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/GO_CC/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/GO_CC/pathway_overlap_heatmap_terms.csv,17.18,14.646,10.2,1.836,0.32,2.21,3.9,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,GO_MF,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/GO_MF/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/GO_MF/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/GO_MF/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/GO_MF/pathway_overlap_heatmap_terms.csv,17.44,14.926,10.2,1.836,0.32,2.49,4.16,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,HPO,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/HPO/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/HPO/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/HPO/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/HPO/pathway_overlap_heatmap_terms.csv,17.32,14.706,10.2,1.836,0.32,2.27,4.04,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,IMMUNESIGDB,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/IMMUNESIGDB/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/IMMUNESIGDB/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/IMMUNESIGDB/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/IMMUNESIGDB/pathway_overlap_heatmap_terms.csv,17.32,14.706,10.2,1.836,0.32,2.27,4.04,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,TFT_GTRD,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/TFT_GTRD/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/TFT_GTRD/png/pathway_overlap_heatmap.png,34,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/TFT_GTRD/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/TFT_GTRD/pathway_overlap_heatmap_terms.csv,14.55,12.3306,8.67,1.5606,0.32,1.7,2.8,7.2333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,TFT_TFT_LEGACY,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/TFT_TFT_LEGACY/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/TFT_TFT_LEGACY/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/TFT_TFT_LEGACY/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/TFT_TFT_LEGACY/pathway_overlap_heatmap_terms.csv,16.08,14.136,10.2,1.836,0.32,1.7,2.8,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HCT15,hallmark,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/hallmark/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HCT15/hallmark/png/pathway_overlap_heatmap.png,25,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/hallmark/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HCT15/hallmark/pathway_overlap_heatmap_terms.csv,12.76,9.888,6.6,1.188,0.32,1.7,3.08,7.9833,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,C6,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/C6/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/C6/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/C6/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/C6/pathway_overlap_heatmap_terms.csv,16.43,14.156,10.2,1.836,0.32,1.72,3.15,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,CP_BIOCARTA,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/CP_BIOCARTA/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/CP_BIOCARTA/png/pathway_overlap_heatmap.png,15,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/CP_BIOCARTA/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/CP_BIOCARTA/pathway_overlap_heatmap_terms.csv,12.48,9.888,6.6,1.188,0.32,1.7,2.8,8.4,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,CP_KEGG_LEGACY,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/CP_KEGG_LEGACY/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/CP_KEGG_LEGACY/png/pathway_overlap_heatmap.png,37,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/CP_KEGG_LEGACY/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/CP_KEGG_LEGACY/pathway_overlap_heatmap_terms.csv,16.365,13.5533,9.435,1.6983,0.32,2.02,3.85,6.9833,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,CP_KEGG_MEDICUS,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/CP_KEGG_MEDICUS/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/CP_KEGG_MEDICUS/png/pathway_overlap_heatmap.png,33,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/CP_KEGG_MEDICUS/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/CP_KEGG_MEDICUS/pathway_overlap_heatmap_terms.csv,15.585,12.7897,8.415,1.5147,0.32,2.46,4.09,7.3167,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,CP_REACTOME,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/CP_REACTOME/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/CP_REACTOME/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/CP_REACTOME/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/CP_REACTOME/pathway_overlap_heatmap_terms.csv,17.44,14.926,10.2,1.836,0.32,2.49,4.16,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,CP_WIKIPATHWAYS,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/CP_WIKIPATHWAYS/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/CP_WIKIPATHWAYS/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/CP_WIKIPATHWAYS/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/CP_WIKIPATHWAYS/pathway_overlap_heatmap_terms.csv,17.32,14.706,10.2,1.836,0.32,2.27,4.04,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,GO_BP,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/GO_BP/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/GO_BP/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/GO_BP/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/GO_BP/pathway_overlap_heatmap_terms.csv,17.32,14.706,10.2,1.836,0.32,2.27,4.04,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,GO_CC,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/GO_CC/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/GO_CC/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/GO_CC/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/GO_CC/pathway_overlap_heatmap_terms.csv,17.13,14.456,10.2,1.836,0.32,2.02,3.85,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,GO_MF,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/GO_MF/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/GO_MF/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/GO_MF/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/GO_MF/pathway_overlap_heatmap_terms.csv,17.32,14.706,10.2,1.836,0.32,2.27,4.04,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,HPO,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/HPO/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/HPO/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/HPO/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/HPO/pathway_overlap_heatmap_terms.csv,17.32,14.706,10.2,1.836,0.32,2.27,4.04,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,IMMUNESIGDB,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/IMMUNESIGDB/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/IMMUNESIGDB/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/IMMUNESIGDB/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/IMMUNESIGDB/pathway_overlap_heatmap_terms.csv,17.32,14.706,10.2,1.836,0.32,2.27,4.04,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,TFT_GTRD,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/TFT_GTRD/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/TFT_GTRD/png/pathway_overlap_heatmap.png,39,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/TFT_GTRD/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/TFT_GTRD/pathway_overlap_heatmap_terms.csv,16.855,14.3151,9.945,1.7901,0.32,2.18,3.83,6.8167,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,TFT_TFT_LEGACY,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/TFT_TFT_LEGACY/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/TFT_TFT_LEGACY/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/TFT_TFT_LEGACY/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/TFT_TFT_LEGACY/pathway_overlap_heatmap_terms.csv,16.08,14.136,10.2,1.836,0.32,1.7,2.8,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,HT55,hallmark,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/hallmark/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/HT55/hallmark/png/pathway_overlap_heatmap.png,34,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/hallmark/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/HT55/hallmark/pathway_overlap_heatmap_terms.csv,14.83,12.3306,8.67,1.5606,0.32,1.7,3.08,7.2333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
ngs,GSE114012,Main_DE,RKO,C6,pathway_overlap_combo_heatmap,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/RKO/C6/pdf/pathway_overlap_heatmap.pdf,results/ngs/GSE114012/plots/PathwayDenester/Main_DE/RKO/C6/png/pathway_overlap_heatmap.png,40,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/RKO/C6/pathway_overlap_matrix.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/RKO/C6/pathway_overlap_heatmap_terms.csv,16.08,14.136,10.2,1.836,0.32,1.7,2.8,6.7333,OK,,40,top_n_full_gsea_input_by_p_value_before_pathwaydenester_filtering,row_pathway_coverage_intersection_over_row_pathway_size,complete_linkage_on_one_minus_symmetrized_overlap,-log10(raw_GSEA_pvalue),GMT_full_gene_set_then_selected_genes_fallback,45,Helvetica,bold,#7D8BC5,#F9C4DA,#33469D,#33469D,10
