Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GSE14000_TRANSLATED_RNA_VS_MRNA_DC_DN	GSE14000_TRANSLATED_RNA_VS_MRNA_DC_DN	1.00e-10	110	0.5641	0	0	1	0	keep	itself		True	PABPC4,EEF1D,BCL7B,SSU72,CPSF4,CHST8,CCNQ,METTL26,ZNF511,GUK1,YBX1,SSNA1,NAA38,TMEM147,RPL36,IGDCC3,HIKESHI,RPL11,LZIC,PDCD5
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	1.00e-10	117	0.585	0	0	1	0	keep	itself		True	RAN,RRM2,CHTOP,ACTB,RPS26,PSMC3,EIF3I,TPM3,CHST10,UBE2L3,KXD1,ACTG1,PPIA,HNRNPC,NUTF2,RPL37,YBX1,COX5A,TUBB,RPL36
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	1.00e-10	117	0.585	0	0	1	0	keep	itself		True	DKC1,DPH2,EIF3B,BYSL,TIMM8B,GNL2,DDX56,PPM1G,PWP1,SNRPF,ALG8,WDR77,SEM1,HNRNPD,CMC2,PSMD8,ODC1,STX18,UBE2L3,TOE1
GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP	GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP	1.00e-10	83	0.4278	0	0	1	0	keep	itself		True	HERC1,BICC1,SLC5A2,RAB27B,RBM26,SLC40A1,AMIGO1,NAA16,PARP8,TSHZ1,ZNF493,ZNF550,PTPRK,ZBTB5,MLLT10,LCOR,RPRD2,TSPYL4,SARAF,SHISA2
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	1.00e-10	110	0.55	0	0	1	0	keep	itself		True	BANF1,EEF1D,TACC3,PRR5,QTRT1,PRPF31,CFL1,BRMS1,U2AF2,CDC37,SNRPF,PAF1,FUS,PFN1,SNF8,PRCC,THOC6,HRAS,DRAP1,AURKAIP1
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	1.00e-10	110	0.55	0	0	1	0	keep	itself		True	NAA10,ARMC6,PPIL1,PPP1R14B,RBM14,POLE4,VPS25,POLR2F,TDP1,PHPT1,PAF1,CTPS1,COA3,CCDC34,PSMD8,SNRNP25,QDPR,LMNB1,SFT2D1,FLAD1
GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	1.00e-10	106	0.53	110	81	6.55e-11	1.38e-06	keep	GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	True	RAN,RPL41,TRMT112,ACTB,RPS26,EIF3I,NDUFS5,TPM3,SEM1,SET,UBE2L3,KXD1,ACTG1,PPIA,YWHAE,DECR1,HNRNPC,ITGB1BP1,RPL37,PSMD4
GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	1.00e-10	95	0.4774	0	0	1	0	keep	itself		True	ATL2,MIA3,FRMD3,SLC25A24,MTURN,KLRG1,ANLN,CECR2,USP38,KRT4,MARCHF6,GNPDA2,PLEK,DENND6A,CFAP53,BET1,MAPK9,ETFRF1,HERC1,TXNDC9
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	1.00e-10	103	0.515	0	0	1	0	keep	itself		True	UQCC2,GMNN,PPP1R14B,QTRT1,PUS1,PCBD2,PA2G4,LUC7L,SLIRP,MRPL36,SLC25A39,CCT2,NOP58,C1orf35,EIF2B1,HDGF,LIPT2,NCOA5,GRWD1,SLC20A1
GSE40068_BCL6_POS_VS_NEG_CXCR5_POS_TFH_DN	GSE40068_BCL6_POS_VS_NEG_CXCR5_POS_TFH_DN	1.00e-10	96	0.48	0	0	1	0	keep	itself		True	HECTD2,TRIM56,RAB3IP,CFL2,EPM2AIP1,KLF7,RELCH,ARRDC3,SALL2,DYRK2,CA2,NUCB2,SEMA4F,CTSS,DBP,ELK4,CDKN1B,TXNRD3,SH3BP5,WDR41
