term_id	term_name	p_value	term_size	intersection_size	intersection
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	1e-10	192	99	NOL9,TIMCC,NAA10,SRM,BYSL,ILF2,TACC3,DDX39A,CDCA8,EIF3I,MAGOH,TARBP2,NCAPH2,CTPS1,DUS1L,PNO1,CCT2,AKAP8,ODC1,NUDT15,SNRPD3,TOE1,MAGOHB,FIBP,IMP4,WDR43,PLK1,DTYMK,MRPL24,CFAP20,TUBB4B,TSR3,EXOSC2,MRPL17,CNPY2,SNRPA1,PDCD5,RCC1L,NCL,SPDL1,POLD2,CCT7,WDR46,PFDN2,CKS1B,MCAT,TWNK,HINT1,POLR3K,C1QBP,MRPL23,HNRNPM,ATP6V0E2,GINS3,NTHL1,SPAG1,BORA,LIG1,IFT57,HNRNPAB,ILKAP,COX17,BLMH,CLPP,MRPL58,CIAPIN1,UBE2M,NVL,ISG20L2,PABPN1,UFD1,BZW2,NUP37,CRCP,TLCD3A,NUDCD3,NOC4L,EIF2S1,LSM4,EZR,NPRL3,MRPS12,CS,RBM28,CTDNEP1,NOLC1,FUT8,SGTA,IFRD2,UBAP2,PTBP1,TTI2,RBM10,NOL7,POP7,REXO2,RUVBL1,PDCD2,PWP2
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	1e-10	194	117	RAN,RRM2,CHTOP,ACTB,RPS26,PSMC3,EIF3I,TPM3,CHST10,UBE2L3,KXD1,ACTG1,PPIA,HNRNPC,NUTF2,RPL37,YBX1,COX5A,TUBB,RPL36,NPM1,ATP5PO,HNRNPU,RPL11,RPS10,RPL24,RPL38,SRSF2,TXN,RPS27,RPL27A,RPL35,SNRPG,TRAF4,STMN1,UQCRB,RPL6,FABP5,DYNLT1,CAPZB,RPL18,RPL19,COX6B1,RPL9,HINT1,C1QBP,RPS15A,RPL27,SLC25A6,RPL23,RPS8,RPS9,RPL37A,CYB5A,HNRNPAB,TRAPPC3,RPL10,RPL14,CCT5,EEF1B2,RPL28,RPS27L,RPLP2,PABPN1,RPS7,DCUN1D5,RPS4X,RPS6,MIDN,UBXN8,RPL7,HMGB1,SRSF3,CNBP,SERBP1,RPL23A,COX6A1,CWC15,RPL39,RPL13,MRFAP1L1,CHCHD2,RPL31,RPS25,RPS3A,RPS14,RPS2,SELENOW,RACK1,GDI2,TPT1,EIF4G2,RPL7A,RPL17,AKR1A1,RPL22,RPS18,PAM16,EIF3H,RPL5,RPL26,RPL22L1,RPL12,RPS19,OAZ1,RPS11,ATP6V1G1,HSPA8,PRDX1,MRPL30,ARF1,ARPC3,RPL34,NDUFA1,TMA7,RBM38,RGCC
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	1e-10	196	111	BANF1,EEF1D,TACC3,PRR5,QTRT1,PRPF31,CFL1,BRMS1,U2AF2,CDC37,SNRPF,PAF1,FUS,PFN1,SNF8,PRCC,THOC6,HRAS,DRAP1,AURKAIP1,TRIM28,GFUS,EDF1,MARCKSL1,RPL37,RRS1,RPL36,ARPC4,NDUFC1,TAF1C,RPL11,TSR3,DCAF15,WDR74,TAF4,COPS7B,PUF60,POLD2,NONO,AP5Z1,RPS27,GPS2,CNN2,ATP5MC2,CLPTM1,YJU2,TAF10,FABP5,PFDN2,PDAP1,HNRNPM,SRSF9,SIGIRR,RALY,MRPS2,GCDH,SF3B4,IRF3,ARF5,ILKAP,SAFB2,SART1,NADSYN1,ANAPC2,SNRNP70,UBE2M,SAC3D1,RPLP2,E4F1,ADRM1,PDIA3,TMED9,DAZAP1,ATP13A1,PIN1,ATP5F1D,STK25,ZBTB17,H2AX,TNFRSF14,ERH,GADD45GIP1,DNAJC7,PEF1,TLE5,UBE2S,PTBP1,SLC25A22,CCDC22,HNRNPA2B1,RBM42,RALGDS,VPS51,TSSC4,TMEM259,PPIB,RWDD1,HNRNPK,SLC2A4RG,PFDN6,NOC2L,SAFB,THAP7,SLC75A1,PTMA,ANTKMT,XAB2,PRPF19,PGLS,POLR2E,SSRP1
GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP	GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP	1e-10	188	82	NOP56,MRTO4,MCM8,SRM,EEF1D,SURF2,DDX56,TSR2,POLR3E,MRPS6,COQ4,WDR77,EBNA1BP2,CTPS1,MRPL37,NOP58,LAP3,MAGOHB,HDGF,IMPDH1,ECSIT,GRWD1,ZNF239,TMEM147,MCRIP2,APRT,METTL1,EXOSC2,WDR74,LZIC,SNRPA1,METTL13,SURF6,ALG3,RCL1,WDR75,CFAP298,DTD1,AIMP2,YAE1,TIMM10,NIFK,NOPCHAP1,NDUFAF4,SLC19A1,AEN,ATAD3A,SLC35F2,WDR46,ADSL,UNG,TRMT61A,C1QBP,CCT6A,CHCHD4,C6orf136,MRPS2,TMA16,MPHOSPH10,RARS1,MTRES1,GAR1,PARL,MMADHC,GNG3,SUPV3L1,TSEN2,TMEM216,MIX23,TMEM109,POLR2I,RBM8A,PSME3,CDC25A,FTSJ3,DNAJC11,ABHD14A,ZDHHC23,DNAJC2,UTP4,MRPS18B,ALDH18A1
GSE45837_WT_VS_GFI1_KO_PDC_DN	GSE45837_WT_VS_GFI1_KO_PDC_DN	1e-10	196	96	NME1,RAN,MPDU1,NDUFS6,MRPS11,PRPF31,NUDT1,EIF3I,UCKL1,NDUFB11,POLR2F,R3HCC1,BCS1L,SNRPF,HMGN2,ATP5MF,EBNA1BP2,INTS15,FUS,SET,AUP1,PSMD8,DRAP1,SNRNP25,TOE1,EDF1,ATP5IF1,ECSIT,PSMC5,PSMD4,COX5A,NENF,PLEKHJ1,ATP5PO,YARS2,MRPS34,PDCD5,MRPL40,EIF3F,ENSA,PIN4,CCT7,ATP5MC2,CLPTM1,FASTK,AEN,RPL6,ADSL,CAPZB,SNRNP35,ATP5F1E,COX6B1,MRPL23,COPS6,SLC25A6,NTHL1,PHB2,RPS9,KRT10,DDX49,PARL,ARF5,CLASRP,EIF3K,HNRNPF,SPECC1L,HSD17B10,MRPL58,ATP5MC1,SLC35C1,ATP5PD,GTPBP6,MCM5,NDUFB8,POLR2I,RPS7,PDIA3,EPS8L2,LAMTOR2,RANGRF,LSM7,PIN1,SOD1,DMAC2,LMAN2,BCCIP,CTDNEP1,DYNLRB1,COPZ1,DAP3,ECI1,CD2BP2,RALGDS,NPM3,ARPC1B,PSMB6
GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	1e-10	189	106	RAN,RPL41,TRMT112,ACTB,RPS26,EIF3I,NDUFS5,TPM3,SEM1,SET,UBE2L3,KXD1,ACTG1,PPIA,YWHAE,DECR1,HNRNPC,ITGB1BP1,RPL37,PSMD4,YBX1,COX5A,RPL36,NPM1,RPL11,RPS10,RPL24,RPL38,RPS27,RPL27A,RPL35,SNRPG,UQCRB,RPL6,FABP5,RPL18,RPL19,COX6B1,RPL9,HINT1,RPS15A,RPL27,RPL23,RPS8,RPS9,RPL37A,HNRNPF,ANP32B,RPL10,RPL14,PDHB,EEF1B2,RPL28,RPLP2,RPS7,RNASET2,RPS4X,RPS6,VDAC3,UBXN8,RPL7,RPL23A,COX6A1,RPL39,RPL13,MRFAP1L1,ESD,CHCHD2,RPL31,SOD1,RPS25,COPZ1,C12orf57,RPS3A,RPS14,RPS2,RACK1,GDI2,REXO2,OAS2,TPT1,EIF4G2,FERMT3,RPL7A,RPL17,HNRNPK,AKR1A1,RPL22,RPS18,ZNF296,EIF3H,RPL5,RPL26,RPL22L1,BRK1,RPL12,RPS19,CLU,OAZ1,RPS11,HSPA8,PRDX1,ARPC3,RPL34,NDUFA1,TMA7
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP	GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP	1e-10	196	73	NME1,MRTO4,PIF1,RAN,DKC1,TACC3,DDX39A,TRIP13,RBM14,QTRT1,CDCA3,TIMM23,MRPL27,SNRPB2,CTPS1,LYAR,CMC2,CDC7,PMF1,KIF18B,CDC20,LAP3,EIF2B1,KIF23,YBX1,TUBB,NELFE,TMEM147,NUP62,GCSH,SNRPA,HIKESHI,SKA1,GNL3,PHF19,RCL1,EMC10,APMAP,NIFK,IQGAP3,CNDP2,PASK,STMN1,MRPL3,TYW3,TBRG4,KARS1,C1QBP,CHCHD4,LRRC59,DPAGT1,ACP1,CCNB2,LIG1,PSMC3IP,ZNHIT1,LSM3,NUSAP1,UMPS,GAR1,NIF3L1,DSCC1,FERRY3,RPL10,TYMS,PLAC8,RECQL4,GTF3A,CCT5,UTP6,MCM5,CMSS1,NDUFB8
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_UP	GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_UP	1e-10	176	80	UBE2B,AKT3,BTG1,GKAP1,TECPR2,MAT2B,UBN2,SH3KBP1,DUSP2,SERINC1,ATM,SAT1,SOCS5,LITAF,TSPYL1,ARID5B,NRIP1,EIF4B,RNF19A,ZBTB18,JMY,VEZF1,FAM228B,RESF1,PNRC1,WDR19,APPBP2,MAP3K2,RNF11,BOD1L1,BACH1,DIP2B,MED13L,PIK3IP1,SKIL,CFLAR,PICALM,HOMER1,KPNA1,TCP11L2,UBL3,LYZ,ZFYVE16,MBTD1,TULP4,BAZ2B,CSNK2A2,ERBIN,CXCL8,NSD1,YPEL4,OTUD1,NAA50,MKRN1,GNS,PNPLA8,ZFYVE1,ZSWIM6,APC,ARAP1,ZNF106,BCL6,TRIM23,FBXL20,RB1CC1,ZBTB10,WASL,ZHX2,KDM7A,ZMYM2,RABGAP1,CTDSP2,FCHO2,HBP1,ATRX,UBXN7,YPEL5,NBR1,PIK3CA,MED13
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	1e-10	200	105	NOP16,EIF6,PABPC4,BANF1,MRPL51,EIF3B,UQCC2,RRM2,PDCL3,PRPF31,TIMM8B,KIF22,ITPA,MRPL27,PGD,NCAPH2,COA3,CPSF4,FDX1,RNPS1,SSR2,GPN2,MRPS25,EIF2B1,MARCKSL1,NUTF2,TMEM208,ATP5IF1,DTYMK,MRPL13,NDUFA8,SSBP1,SSNA1,MRPS33,SEC13,NUP62,FARSA,COPS7A,MRPL35,ACOT9,MRPL11,POLD2,GPN1,ANAPC4,PSMA4,PHF5A,PSMA5,HMGB2,STMN1,PDAP1,NASP,THUMPD3,YBX3,LRRC59,ACP1,PRELID1,ELOF1,ZNHIT1,LSM3,PSMA7,PSMB7,PPP1R7,COX17,REX1BD,CLPP,TIMM13,HMGN5,UBE2M,TFDP1,EIF2B5,GNPAT,SNRNP40,CDC16,MRPS12,H2AX,PEBP1,NDUFB7,UBE2S,EZH2,OXCT1,IFRD2,ARL1,TARDBP,MTCH2,PRDX2,ABCF1,SKIC8,REEP5,PRDX4,NDUFAF1,CDC45,UBFD1,GSPT1,EXOSC10,FAM98A,LSM2,NUBP1,DRG1,PKM,EXOSC7,MANF,PHF23,OGT,SMN1,PRDX1
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	1e-10	196	100	NME1,PABPC4,POLR1G,ZMYND19,SRM,LZTR1,EIF3B,PRPF31,GNL2,EIF3I,MRPL36,ALG8,MRPL37,PPRC1,PUM3,FDX1,EIF3G,PPIA,GFUS,SMYD5,YBX1,ADI1,NDUFA8,NAA38,NELFE,TMEM147,NPM1,MAP2K3,GCSH,POLA2,SNRPA1,METTL13,CIAO2B,NFS1,PTOV1,CNDP2,TXNL1,CCT7,PSMA4,UNG,ATP5F1E,CNOT9,HINT1,TRMT61A,MRPL23,MRPS26,PHB2,NDUFV1,MBD3,CNIH4,HNRNPA0,SUPV3L1,BLMH,CLPP,GET3,PDZD11,HIVEP3,NAT10,BZW2,ATP6V0C,GRPEL1,TBC1D7,DNLZ,TRNT1,PIN1,TIMM17B,APIP,ERH,CLUH,EIF5B,CLNS1A,NDUFB7,IFRD2,MRPL22,LAS1L,DNAJC15,SEC61B,LETM1,FCF1,LAGE3,KRR1,SLC25A10,DUT,DLL3,UQCRQ,EXO1,FAM98A,PRDX6,ACY1,CPTP,CTU2,GAP43,BOP1,HMBS,PGLS,PHF23,UBL5,SLC35A4,PRDX1,FBXL15
