"sig_names","p.value","statistic","p.adj","log10pvalue","stars","Method_Source","p.value.label","p.adj.label","Significance","Adjusted_Significance"
"Neu_07_APOA2","0.00000000003988261651839930506867049773959033216741421057349725742824375629425","0.303142938675050932","0.0000000007319633149259165725799484309972795653687072103821265045553445816","10.39921635732560823","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Starch_and_Suctose_Metabolism","0.00000000012184045149060451582968621749909115051235808380170055897906422615051","0.295806442572034978","0.0000000020085283668423292790256435403446408360927932790218619629740715027","9.91420850035229151","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"GPAGs","0.00000000012231422746796234138212480575434119162148149939639552030712366104126","0.295780581579329571","0.0000000020085283668423292790256435403446408360927932790218619629740715027","9.91252302332797264","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CMLS_Review_Exosome","0.00000000016974487078111821384732525392274394074321186565157404402270913124084","0.293587492961478569","0.0000000026480199841854441877170622457590351550571483585372334346175193787","9.77020334002308566","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Release_of_cancer_cell_antigens","0.00000000023167654610731588396763582253843173977547742481419845717027783393860","0.291488421154546817","0.0000000034420515421658359017498094470323063975847333040292141959071159363","9.63511793000692407","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mast","0.00000000024856456708295858868789966792344197504815994648197374772280454635620","0.291011203032997601","0.0000000035250974968128670885596336319767890588039449539792258292436599731","9.60456078002703784","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_09_IFIT1","0.00000000036378153633552163761733138963496564377564368442108388990163803100586","0.288412491751235123","0.0000000048288167820952257505003116222746378793928556660830508917570114136","9.43915934724913797","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_08_CD74","0.00000000037144744477655580707741309226565303708289533801689685788005590438843","0.288269428230012503","0.0000000048288167820952257505003116222746378793928556660830508917570114136","9.43010262485939244","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Hu_hypoxia_signature","0.00000000040494924588145061918476212587953821236963491969618189614266157150269","0.287676154126420724","0.0000000049247969615081652151832760223697238455287106262403540313243865967","9.39259940546406824","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c12_Trm","0.00000000041039974679234710126527300186414365379405921885336283594369888305664","0.287584175620345328","0.0000000049247969615081652151832760223697238455287106262403540313243865967","9.38679291584633901","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"WNT_target","0.00000000060808968895644049962123251629316986188733551443874603137373924255371","0.284864185200378095","0.0000000070268141834966459572188229778383350421222530712839215993881225586","9.21603236061838693","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TCR_signaling_Pathway_Li_et_al","0.00000000074126008503408102883182192470901301917240999728164752013981342315674","0.283483106274666719","0.0000000082597552332369017405530196764690264998876045865472406148910522461","9.13002938489937499","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c1_Treg","0.00000000085599645222115359753094804932667220842557043170018005184829235076904","0.282474654953208171","0.0000000092093411411379280458851397691937001876993917903746478259563446045","9.06752803530411811","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cell_regulatory_Peng_et_al","0.00000000091322379169384483514713268256053277371897536340838996693491935729980","0.282019858184940519","0.0000000094975274336159864509663024092350758209590821934398263692855834961","9.03942278261023446","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MC_Review_Exosome2","0.00000000156383996160243338721162543233228481298624501505400985479354858398438","0.278207208974656228","0.0000000157392925167728787087446543991112180016500587953487411141395568848","8.80580769331532309","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Th1_cells_Bindea_et_al","0.00000000165032144046563438897544098739756518456900380442675668746232986450195","0.277822478935393413","0.0000000160906340445399345687275136432270450370651815319433808326721191406","8.78243145807435788","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Shingolipid_Metabolism","0.00000000224549673917064359794117191823203255607310779851104598492383956909180","0.275609771633421041","0.0000000212301509885224494647317481938603167535006832622457295656204223633","8.64868757126758680","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Ferroptosis","0.00000000343958585854533948243125757008881865361971108541183639317750930786133","0.272512822211407879","0.0000000315632584666513475278869530968317569374903541756793856620788574219","8.46349384527032633","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Antimicrobials_Li_et_al","0.00000000630966670439175123681319984304469161706663271615980193018913269042969","0.268037978715001624","0.0000000562461717648636155629827417488930674238645224249921739101409912109","8.19999358089318164","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"BCR_Signaling_Pathway_Li_et_al","0.00000000869128867702475995618316721366691801620163460029289126396179199218750","0.265642588341405916","0.0000000753245018675479107969942486194847575120547844562679529190063476562","8.06091582495210091","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c3_Tfh","0.00000000926537640642563143568409420253520480947884152556071057915687561035156","0.265161293610169102","0.0000000781296605082377508902786696423636847441684949444606900215148925781","8.03313693274950325","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TMEscoreA_CIR","0.00000000963529146097593500175455865025889168329342737706610932946205139160156","0.264866248984032437","0.0000000791108141006445207032071395558681103921117028221487998962402343750","8.01613514369882019","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mucin_Type_O_Glycan_Biosynthesis","0.00000001024299776928975220649517606334721886440775051596574485301971435546875","0.264404572936916993","0.0000000819439821543180176519614085067777509152620041277259588241577148438","7.98957292186317680","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Winter_hypoxia_signature","0.00000001336788039517901363072820017591571528647875766182551160454750061035156","0.262384358048628863","0.0000001042694670823963000331073059691322502118282500305213034152984619141","7.87393744880782354","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MC_Review_Exosome1","0.00000001556029821356235816386032785440390879827532444323878735303878784179688","0.261224435198467220","0.0000001184100742105233057406386701707057262922262452775612473487854003906","7.80798208400034710","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Extracellular_vesicle_biogenesis","0.00000001602117140441216157190862877900128236063892472884617745876312255859375","0.261000858635915489","0.0000001190144161470617773491311570076278680829773293226025998592376708984","7.79530573320349784","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Eosinophils_Bindea_et_al","0.00000001742543453826622553988892410595928916805519293120596557855606079101562","0.260356117335018289","0.0000001264357110683502833292299327716534662613412365317344665527343750000","7.75881638308830901","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_03_LAMP3","0.00000002302646266713284932704176497485215602267771828337572515010833740234375","0.258204813966464830","0.0000001632785534578511218321351158161425232151486852671951055526733398438","7.63777277337480420","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"EV_Cell_2020","0.00000002509166797993482246696170343425863480391058146778959780931472778320312","0.257537906100391567","0.0000001739688979942147796921796511562807729944779566721990704536437988281","7.60047046780440638","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Exosome_assembly","0.00000002634484629228150256390045659896093077634304790990427136421203613281250","0.257158654005396392","0.0000001786867835476484613794220888266517377473974192980676889419555664062","7.57930433095373601","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_05_LILRA4","0.00000003246295203029565752461872056924829799129383900435641407966613769531250","0.255526736189847670","0.0000002154987453926009532675299147988501324846311035798862576484680175781","7.48861198998809297","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Antigen_Processing_and_Presentation_Li_et_al","0.00000003335533256476044496959432617694263356611372728366404771804809570312500","0.255313988121778523","0.0000002168096616709428790674733193016843202372001542244106531143188476562","7.47683472491635026","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neutrophils_Rooney_et_al","0.00000003817635166791519114793307301120028895979885419365018606185913085937500","0.254252031298170866","0.0000002430820759263171235881626029012858580813372100237756967544555664062","7.41820557741431053","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Natural_Killer_Cell_Cytotoxicity_Li_et_al","0.00000003979263142750419476840212525646511831922680357820354402065277099609375","0.253924883370744758","0.0000002483060201076261700608733412609652191349596250802278518676757812500","7.40019734065613832","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Infiltration_of_immune_cells_into_tumors_1","0.00000004631446393553687122827676220411519114605880531598813831806182861328125","0.252723557453443826","0.0000002833355440762255309062136489350880452775527373887598514556884765625","7.33428335830342881","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Polyamine_Biosynthesis","0.00000005741744211065795174466917967504020481328552705235779285430908203125000","0.251012018354935140","0.0000003445046526639477104680150780502412288797131623141467571258544921875","7.24095615879127941","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mono_like_01_CD14","0.00000005990861536915230129423531619387022217892990738619118928909301757812500","0.250672258416288096","0.0000003526695848146323692185225527617742358188479556702077388763427734375","7.22251071787392718","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Cancer_antigen_presentation_2","0.00000006579756161978122083928716828937766081253357697278261184692382812500000","0.249920442272571292","0.0000003801636893587359485091657727157121726691002550069242715835571289062","7.18179020053035710","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Amino_Sugar_and_Nucleotide_Sugar_Metabolism","0.00000007161002522354871245922311494627732209039550070883706212043762207031250","0.249239584899218575","0.0000004062241430863126980573950958186557613771583419293165206909179687500","7.14502617329989054","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"PPAGs","0.00000008654693941379918369892238361879011065980193961877375841140747070312500","0.247708563173436813","0.0000004818657951756387461123964238707273466388869564980268478393554687500","7.06274828560719481","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Cancer_antigen_presentation_1","0.00000008803317411862631651239770097169823337424077180912718176841735839843750","0.247570468020270940","0.0000004818657951756387461123964238707273466388869564980268478393554687500","7.05535363896670908","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_03_ISG15","0.00000009407922632212296788463081918460484409649779991013929247856140136718750","0.247030954206933800","0.0000005060813553879718290669643791790388576146142440848052501678466796875","7.02650626275405887","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycerolipid_Metabolism","0.00000010382854842353607220915991766682640040642127132741734385490417480468750","0.246227734704433071","0.0000005490594425109026478529455732313646620923464070074260234832763671875","6.98368321760380617","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_04_TXNIP","0.00000016123027896103955631088207062912021072520474263001233339309692382812500","0.242608214878096667","0.0000008383974505974057245803222893076878108331584371626377105712890625000","6.79255339459767882","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c10_Tn_LEF1_ANKRD55","0.00000016902543103321207735716428730010640890668582869693636894226074218750000","0.242216478165933335","0.0000008645235161042979302791562819241466542052876320667564868927001953125","6.77204794789232167","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c6_Tn_FHIT","0.00000019706626873718036282889689951580702853561888332478702068328857421875000","0.240938333634832608","0.0000009916883200967785453949039295440393004810175625607371330261230468750","6.70538770628868441","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c5_Tisg","0.00000021228874480138104816447563658043939938124822219833731651306152343750000","0.240316141081269752","0.0000010513347361592203886701199500031123079679673537611961364746093750000","6.67307303079975433","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Interferon_Receptor_Li_et_al","0.00000021721014217672816662385007393382130302939003740902990102767944335937500","0.240124158243796543","0.0000010535038051503482313257017283225636106180900242179632186889648437500","6.66311990013037292","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c11_Tisg","0.00000021947995940632256583937426119845781613548751920461654663085937500000000","0.240037020711725085","0.0000010535038051503482313257017283225636106180900242179632186889648437500","6.65860512880041533","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"aDC_Bindea_et_al","0.00000026349487852107460389617819493390804552745976252481341361999511718750000","0.238499501889253784","0.0000012456121530087163093273878305966562152207188773900270462036132812500","6.57922782163417530","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Infiltration_of_immune_cells_into_tumors_2","0.00000028636324178753135309946132626424120104502435424365103244781494140625000","0.237795904535992642","0.0000013335124095180563996850767877200283351157850120216608047485351562500","6.54308272977680705","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Trafficking_of_immune_cells_to_tumors","0.00000033452928469015065500544604121246905492625955957919359207153320312500000","0.236475719967489034","0.0000015348990709312794011691394313601222165743820369243621826171875000000","6.47556585809751617","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Treg_Rooney_et_al","0.00000041495065276226848352962334361138108107525113155134022235870361328125000","0.234633347176820384","0.0000018507019967553187174565641759382828013258404098451137542724609375000","6.38200354788387880","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_02_CD1C","0.00000041522160183612916413631787823645957757889846106991171836853027343750000","0.234627741838500020","0.0000018507019967553187174565641759382828013258404098451137542724609375000","6.38172006047224638","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c1_Tex","0.00000042613069013045247700855562220101369064195750979706645011901855468750000","0.234404929640264659","0.0000018725743002915659188479949662231582863114454085007309913635253906250","6.37045718658262938","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Interleukins_Receptor_Li_et_al","0.00000043637723283245541596264238486113651305231542210094630718231201171875000","0.234200589579676044","0.0000018909680089406400123124788598127921090963354799896478652954101562500","6.36013791599653633","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_06_STMN1","0.00000045137742397644891925362667893517620854026972665451467037200927734375000","0.233909621563226922","0.0000019291747435705762782581600134346189179268549196422100067138671875000","6.34546016632082033","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycosphingolipid_Biosynthesis","0.00000045845881483617237312099446273905289928052297909744083881378173828125000","0.233775475625695894","0.0000019329614895795373156149859344976604802468500565737485885620117187500","6.33869967262813550","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Pantothenate_and_CoA_Biosynthesis","0.00000051683710289616730072451014979528771675632015103474259376525878906250000","0.232739889371004594","0.0000021500423480480560387765980034924240271720918826758861541748046875000","6.28664631659836282","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Ether_Lipid_Metabolism","0.00000062210513605791845996156050682679428120991360628977417945861816406250000","0.231128609391999140","0.0000025539052953956656690556042965667415955977048724889755249023437500000","6.20613621313666641","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Killing_of_cancer_cells_2","0.00000084451544399369853613121755103732013481021567713469266891479492187500000","0.228446072823536295","0.0000034219327081303107975906313553693394169386010617017745971679687500000","6.07339240390243074","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Kynurenine_Metabolism","0.00000112884454676080892590551638110518695157225010916590690612792968750000000","0.225868636348580704","0.0000045153781870432357036220655244207478062890004366636276245117187500000","5.94736586067231698","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Recognition_of_cancer_cells_by_T_cells_1","0.00000115672551275247938164464443083767619668833503965288400650024414062500000","0.225650537730296613","0.0000045683336706173873967415030583616442072525387629866600036621093750000","5.93676968550780515","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Co_inhibition_APC_Rooney_et_al","0.00000125519376247903513562991471841367996375993243418633937835693359375000000","0.224918658897328039","0.0000048952556736682369866050200390983349052476114593446254730224609375000","5.90128922758529040","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c7_Tn_TCEA3","0.00000128163398951687463194783461045700434510763443540781736373901367187500000","0.224731517033858796","0.0000049366642559168497753660335980452344983859802596271038055419921875000","5.89223598341973176","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Inositol_Phosphate_Metabolism","0.00000134832459551631235913058976666478727679532312322407960891723632812500000","0.224275446325063771","0.0000051302106561108471076220437223636139378868392668664455413818359375000","5.87020554320747401","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cytokine_Receptors_Li_et_al","0.00000162273192613531470244005779773877051752606348600238561630249023437500000","0.222601743260217644","0.0000060999079633038341211330631008724623143280041404068470001220703125000","5.78975321930878550","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Heme_Biosynthesis","0.00000171562852236804921212006119074500176679975993465632200241088867187500000","0.222096243658961023","0.0000063723345116527543979530016915457935056110727600753307342529296875000","5.76557674221608085","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CellCycle_Reg","0.00000179461099320109780063368671437773471666332625318318605422973632812500000","0.221686671779414646","0.0000065116834825015763413042120533180678876306046731770038604736328125000","5.74602967623066796","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MDSC_Wang_et_al","0.00000179488711376646032453954088259351351553050335496664047241210937500000000","0.221685270444834548","0.0000065116834825015763413042120533180678876306046731770038604736328125000","5.74596286040598159","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Exosomal_secretion","0.00000184049418068949610271438453029668735894119890872389078140258789062500000","0.221456598120173376","0.0000066003929238519857606551539952466356453442131169140338897705078125000","5.73506555137593210","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_02_S100A12","0.00000201325968332940457975778481003459319254034198820590972900390625000000000","0.220636944784869671","0.0000071379206954406164683320408503863774285491672344505786895751953125000","5.69610020337105549","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c5_CTL","0.00000224726804470550070726804145482269348121917573735117912292480468750000000","0.219628111281252925","0.0000078171213600404573226343787895054049386089900508522987365722656250000","5.64834512366731634","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"ADP_Ribosylation","0.00000225493885385782416252661332356499457318932400085031986236572265625000000","0.219596772344279878","0.0000078171213600404573226343787895054049386089900508522987365722656250000","5.64686523019053510","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Chemokines_Li_et_al","0.00000234805609841158834748113017065751506606829934753477573394775390625000000","0.219224272134079690","0.0000080504780516968738502021907255112864731927402317523956298828125000000","5.62929153138542926","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c9_Tn_TCF7_SLC40A1","0.00000276749619696964048085573162349959375205799005925655364990234375000000000","0.217704588478991462","0.0000093854218853753021320181562647810835642303572967648506164550781250000","5.55791296724643402","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_helper_cells_Bindea_et_al","0.00000309924374123884811919058326901144084786210441961884498596191406250000000","0.216651421845022590","0.0000102302811008223323667714471651990493228367995470762252807617187500000","5.50874426715780885","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cytokines_Li_et_al","0.00000310903870165414522648453070352569937995212967507541179656982421875000000","0.216621993818840564","0.0000102302811008223323667714471651990493228367995470762252807617187500000","5.50737387177790083","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nicotinate_and_Nicotinamide_Metabolism","0.00000311498943775038981499080938120105344069088459946215152740478515625000000","0.216604158651457518","0.0000102302811008223323667714471651990493228367995470762252807617187500000","5.50654342160015631","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c13_Tn_TCF7","0.00000346156017786852544397590072944304040447605075314640998840332031250000000","0.215617873895175061","0.0000112500705780727074811634405571147965474665397778153419494628906250000","5.46072811394737112","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cytotoxic_cells_Bindea_et_al","0.00000408221224834877515906701728187755406906944699585437774658203125000000000","0.214066723909061035","0.0000131304146544826585404951505009485401842539431527256965637207031250000","5.38910441855912303","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycogen_Degradation","0.00000417436366548645188738302092001930532205733470618724822998046875000000000","0.213855886751782881","0.0000132898108533854386272997014084573663694754941388964653015136718750000","5.37940971841523563","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MHC_Class_I_Rooney_et_al","0.00000433177748204378739403912906835714125008962582796812057495117187500000000","0.213505807894864230","0.0000136093179393433789394710770048746439897513482719659805297851562500000","5.36333386063456530","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"EMT3","0.00000436196087799467267185358002046235981197241926565766334533691406250000000","0.213440072563652439","0.0000136093179393433789394710770048746439897513482719659805297851562500000","5.36031823388506456","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_02_CCL20","0.00000445390039778281884662704606658856221201858716085553169250488281250000000","0.213242484387858838","0.0000137585834070122730031808175321650367095571709796786308288574218750000","5.35125949928603450","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycogen_Biosynthesis","0.00000458601251438660879579606657885371134852903196588158607482910156250000000","0.212965274929105192","0.0000140278029851825676826548167097641339751135092228651046752929687500000","5.33856476449451556","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MT_exosome","0.00000512846792266452064349997047587592646777920890599489212036132812500000000","0.211901661982812017","0.0000155347766201100052332797346599235766007041092962026596069335937500000","5.29001235654693680","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_04_CD207","0.00000624935127876443571024768497412793522016727365553379058837890625000000000","0.210007694600785250","0.0000187480538362933071307430549223838056605018209666013717651367187500000","5.20416506276398305","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TMEscoreA_plus","0.00000631226563071763908192770425875650630587188061326742172241210937500000000","0.209911257302864057","0.0000187564464455609851846040053713338124907750170677900314331054687500000","5.19981473357437274","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neomycin__Kanamysin_and_Gentamicin_Biosynthesis","0.00000649237577836193622188082005819431685722520342096686363220214843750000000","0.209640162758641779","0.0000191096343664992813528302750825105249532498419284820556640625000000000","5.18759635117698892","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Hexosamine_Biosynthesis","0.00000670227034982954858889202948146746052771050017327070236206054687500000000","0.209333143091547907","0.0000194871510988476349935088344222933187666058074682950973510742187500000","5.17377805798819779","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_01_CLEC9A","0.00000674555230344725852760934953211702236330893356353044509887695312500000000","0.209270974793812736","0.0000194871510988476349935088344222933187666058074682950973510742187500000","5.17098248594468668","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Purine_Metabolism","0.00000773446565727634328924443296582325046983896754682064056396484375000000000","0.207945312281041461","0.0000221390209639469642463865256543087411955639254301786422729492187500000","5.11156968456477578","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c9_Tsen","0.00000812124625641674141118906554703826827790180686861276626586914062500000000","0.207470387252441518","0.0000230348075636547586892387273760363086694269441068172454833984375000000","5.09037732041963942","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TNF_Family_Members_Li_et_al","0.00000839875978177493483971347704164500669321569148451089859008789062500000000","0.207142729748804433","0.0000236073247920160354438277872102247556540532968938350677490234375000000","5.07578484009260578","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Type_I_IFN_Reponse_Rooney_et_al","0.00000867431914541988481636737573499118525433004833757877349853515625000000000","0.206827429468282697","0.0000240318607336771367793959441883089311886578798294067382812500000000000","5.06176460333724432","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Valine__Leucine_and_Isoleucine_Biosynthesis","0.00000870954791194850246375223912220775446257903240621089935302734375000000000","0.206787809917881787","0.0000240318607336771367793959441883089311886578798294067382812500000000000","5.06000438740814840","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Chemokine_Receptors_Li_et_al","0.00000878087219115126112461023472066656836432230193167924880981445312500000000","0.206708061240869018","0.0000240318607336771367793959441883089311886578798294067382812500000000000","5.05646234411766571","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mono_like_02_CD16","0.00000954431405459762895301858293128915988745575305074453353881835937500000000","0.205891083180672813","0.0000258941390002996531423395953908084266004152595996856689453125000000000","5.02025527869073684","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Recognition_of_cancer_cells_by_T_cells_2","0.00000967066778899748044672282643041683058982016518712043762207031250000000000","0.205761905611198448","0.0000260107616393725356014696853401702014707552734762430191040039062500000","5.01454353552783871","****","IOBR::batch_cor","<0.001","<0.001","***","***"
