Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE282081,ATF3_correlation,3D_organoid_none,C6,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv,ERBB2_UP.V1_DN,ERBB2_UP.V1_DN,2.01e-08,88,0.4467,0,0,1.0,0.0,keep,itself,,True,"C2CD5,HS2ST1,MED17,ARHGAP29,STK17A,MPDZ,ADAM9,CAV1,AOPEP,CBR4,NRIP1,PLA2G12A,CUL5,PUS1,ZNF430,RMI1,DNAJB14,ALG13,TAF1D,ZNF84"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,C6,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv,TBK1.DF_DN,TBK1.DF_DN,8.91e-07,100,0.3497,0,0,1.0,0.0,keep,itself,,True,"NUP58,SUSD6,SLK,TTI1,CLOCK,SCARB1,ROCK2,CCNE2,CCNG2,MPDZ,PRKRA,LMO4,RIOX2,NSMAF,NRIP1,CUL5,DNAJB14,DSN1,UBXN8,KATNBL1"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,C6,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv,STK33_UP,STK33_UP,2.31e-06,111,0.3881,0,0,1.0,0.0,keep,itself,,True,"SLC12A6,CLEC2B,ZEB2,DOCK4,CREB5,GDF15,CD36,FOXQ1,CD101,SOCS6,CD9,CYTH2,LMBRD2,WDR20,ANKRD40,CLDN1,MIDN,KYNU,NRP1,SANBR"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,C6,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv,JAK2_DN.V1_DN,JAK2_DN.V1_DN,5.78e-06,54,0.3673,0,0,1.0,0.0,keep,itself,,True,"DMTF1,ITGBL1,OXNAD1,ZNF160,ZNF551,SGCE,MPDZ,CEP295,DGKE,PEX3,REPS1,TRIM52,TNRC18,DBF4B,ABHD18,PGAP1,MYO15B,PHC3,DOCK5,SLC35E1"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,C6,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv,PGF_UP.V1_UP,PGF_UP.V1_UP,6.27e-06,85,0.4474,0,0,1.0,0.0,keep,itself,,True,"DMTF1,CLEC2B,BCLAF1,HS2ST1,NUP155,SLC4A7,RIPK2,ADAM9,RUNX1T1,PGAP1,ZC3H14,MAFK,TTR,ZNF354A,HSPA13,SP3,MARCHF7,MAP2K4,ZNF674,SAT1"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,C6,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv,KRAS.DF.V1_DN,KRAS.DF.V1_DN,2.27e-05,69,0.3575,0,0,1.0,0.0,keep,itself,,True,"POM121,URB1,HDAC9,SIGLEC6,HOMER2,KLF4,CLDN1,MAP7,PER2,NRP2,RNMT,RDH16,CBX4,KLF11,EPPK1,RNF39,ALG13,OGFRL1,GCC1,CAMKV"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,C6,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv,STK33_NOMO_UP,STK33_NOMO_UP,6.69e-05,107,0.369,186,74,0.1078,0.3703,keep,STK33_UP,STK33_UP,False,"SLC12A6,CLEC2B,NR1D2,ARNT2,ZEB2,KIAA0232,DOCK4,GDF15,FOXQ1,STK17B,WDR20,MIDN,KYNU,IER3,NRP1,KBTBD8,LCOR,CPEB4,COQ10B,RETREG2"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,C6,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv,GCNP_SHH_UP_EARLY.V1_UP,GCNP_SHH_UP_EARLY.V1_UP,6.84e-05,66,0.3815,0,0,1.0,0.0,keep,itself,,True,"SLC23A2,MATR3,DCAF1,RBM39,OXNAD1,NEK9,LATS1,MPDZ,RUNX1T1,SEH1L,ANKRD13C,FOSL1,MLLT10,SLC35E1,RNF103,ZNF708,XPO1,TNNC2,TMPRSS2,ICAM5"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,C6,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv,STK33_SKM_UP,STK33_SKM_UP,0.00064,93,0.3345,176,66,0.0395,0.7584,exclude,STK33_UP,STK33_UP,False,"SLC12A6,ZNF432,CD58,CREB5,CD36,LPXN,CD101,CD9,LMBRD2,ZNF682,CLDN1,MIDN,FCHSD1,SANBR,LCOR,H4C8,CPEB4,BTG2,ZFP36,MORN2"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,C6,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv,CSR_EARLY_UP.V1_UP,CSR_EARLY_UP.V1_UP,0.000643,62,0.4052,0,0,1.0,0.0,keep,itself,,True,"POM121,CD33,DDX21,MSANTD3,ZNF697,RIPK2,FAM107B,AMMECR1L,NRIP1,CSRNP2,BRPF1,SLC30A1,YWHAG,UGDH,TOP1,KLF10,TBX2,SRP72,SOX9,SLC16A1"
