"Dataset","Plot_Category","Analysis_Name","GeneSet_Name","Significant_Terms","Kept_Terms","Excluded_Terms","Excluded_Percent","Reciprocal_Terms","Skipped_Terms","GSEA_Result_File","Denester_Result_File","Kept_Terms_File","Excluded_Terms_File","Skipped_Terms_File","Dotplot_PDF_File","Dotplot_PNG_File","Heatmap_PDF_File","Heatmap_PNG_File"
"GSE50760","ATF3_correlation","Liver_metastasis","HPO","588","324","264","44.8979591836734713","102","0","results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/GSEA/HPO/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/HPO/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/HPO/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/HPO/denester_excluded_terms.csv",NA,"results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/HPO/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/HPO/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/HPO/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/HPO/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Liver_metastasis","IMMUNESIGDB","1761","311","1450","82.3395797842135124","231","0","results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/GSEA/IMMUNESIGDB/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/IMMUNESIGDB/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/IMMUNESIGDB/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/IMMUNESIGDB/denester_excluded_terms.csv",NA,"results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/IMMUNESIGDB/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/IMMUNESIGDB/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/IMMUNESIGDB/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/IMMUNESIGDB/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Liver_metastasis","TFT_GTRD","67","58","9","13.4328358208955230","26","0","results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_GTRD/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_GTRD/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_GTRD/denester_excluded_terms.csv",NA,"results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_GTRD/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_GTRD/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_GTRD/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_GTRD/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Liver_metastasis","TFT_TFT_LEGACY","256","107","149","58.2031250000000000","72","0","results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_TFT_LEGACY/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_TFT_LEGACY/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_TFT_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_TFT_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_TFT_LEGACY/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_TFT_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Liver_metastasis/TFT_TFT_LEGACY/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Normal_colon","C6","34","28","6","17.6470588235294130","11","0","results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/C6/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/C6/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/C6/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/C6/denester_excluded_terms.csv",NA,"results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/C6/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/C6/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/C6/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/C6/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Normal_colon","CP_BIOCARTA","68","60","8","11.7647058823529402","12","0","results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/CP_BIOCARTA/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_BIOCARTA/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_BIOCARTA/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_BIOCARTA/denester_excluded_terms.csv",NA,"results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_BIOCARTA/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_BIOCARTA/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_BIOCARTA/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_BIOCARTA/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Normal_colon","CP_KEGG_LEGACY","63","48","15","23.8095238095238066","21","0","results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/CP_KEGG_LEGACY/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_LEGACY/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_LEGACY/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_LEGACY/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_LEGACY/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Normal_colon","CP_KEGG_MEDICUS","112","105","7","6.2500000000000000","44","2","results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/CP_KEGG_MEDICUS/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_MEDICUS/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_MEDICUS/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_MEDICUS/denester_excluded_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_MEDICUS/denester_skipped_terms.csv","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_MEDICUS/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_MEDICUS/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_MEDICUS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_KEGG_MEDICUS/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Normal_colon","CP_REACTOME","370","271","99","26.7567567567567544","79","0","results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/CP_REACTOME/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_REACTOME/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_REACTOME/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_REACTOME/denester_excluded_terms.csv",NA,"results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_REACTOME/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_REACTOME/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_REACTOME/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_REACTOME/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Normal_colon","CP_WIKIPATHWAYS","244","186","58","23.7704918032786878","39","0","results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/CP_WIKIPATHWAYS/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_WIKIPATHWAYS/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_WIKIPATHWAYS/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/CP_WIKIPATHWAYS/denester_excluded_terms.csv",NA,"results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_WIKIPATHWAYS/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_WIKIPATHWAYS/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_WIKIPATHWAYS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/CP_WIKIPATHWAYS/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Normal_colon","GO_BP","1389","884","505","36.3570914326853867","209","0","results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/GO_BP/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/GO_BP/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/GO_BP/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/GO_BP/denester_excluded_terms.csv",NA,"results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_BP/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_BP/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_BP/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_BP/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Normal_colon","GO_CC","194","152","42","21.6494845360824755","48","1","results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/GO_CC/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/GO_CC/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/GO_CC/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/GO_CC/denester_excluded_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/GO_CC/denester_skipped_terms.csv","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_CC/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_CC/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_CC/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_CC/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Normal_colon","GO_MF","260","227","33","12.6923076923076916","80","1","results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/GO_MF/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/GO_MF/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/GO_MF/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/GO_MF/denester_excluded_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/GO_MF/denester_skipped_terms.csv","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_MF/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_MF/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_MF/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/GO_MF/png/denester_overlap_heatmap.png"
"GSE50760","ATF3_correlation","Normal_colon","hallmark","12","10","2","16.6666666666666643","3","0","results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/hallmark/gsea_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/hallmark/denester_result.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/hallmark/denester_kept_terms.csv","results/ngs/GSE50760/tables/GSEA_denester/ATF3_correlation/Normal_colon/hallmark/denester_excluded_terms.csv",NA,"results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/hallmark/pdf/denester_dotplot.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/hallmark/png/denester_dotplot.png","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/hallmark/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE50760/plots/GSEA_denester/ATF3_correlation/Normal_colon/hallmark/png/denester_overlap_heatmap.png"
