"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"CHD7","CHD7 19251738 ChIP-ChIP MESCs Mouse","8/128","0.0001257997684957771","0.09032423377996791","0","0","5.8476190476190473","52.516408563131840026017","BCL11B;IER5L;MTCP1;SLC5A1;SYN3;SYT8;MRPS6;HOXA4"
"IRF8","IRF8 22096565 ChIP-ChIP GC-B Mouse","14/463","0.0010746327709460757","0.38579316476964109","0","0","2.7631842422508734","18.888509312015578700539","HES7;ANKRD24;AMIGO2;RPL36A;SLCO5A1;EMP3;IFIT1;SYN3;FBXO43;CTSS;ARHGAP30;KYNU;EPSTI1;TFF1"
"SRY","SRY 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse","46/2614","0.0023785889699758670","0.56927562681422417","0","0","1.6564499380296789","10.007024605011139328781","PNMT;GPR68;AVIL;ADCY4;NTN5;GPT;ATP2A1;SLC5A1;IFIT1;LIN7B;FTCD;EFEMP2;TMEM223;UPK1A;THPO;HAUS7;NNAT;EPSTI1;TNNI1;CYP1B1;TNNI2;TSNAXIP1;HES7;SLC34A3;LAG3;CHKB;BCL11B;OSM;FOXJ1;EMP3;SYT13;ANK1;PLXDC1;SYT8;POU5F1;TMEM154;RCN3;HAL;TUBB2B;PAX8;PXDN;S100A5;ZMYND10;IL17C;CARD14;ZMYND12"
"SPI1","SPI1 23127762 ChIP-Seq K562 Human","23/1157","0.0083553729822506435","0.99999484401069261","0","0","1.8083170890188431","8.652526884385469685412","ZNF396;GPR68;IER5L;RPL36A;SLCO5A1;EMP3;SYN3;ANK1;LIN7B;CTSS;ARHGAP24;DNALI1;MYLK4;RCN3;FAM167A;PAX8;DCHS2;HECW2;P4HA3;RAC2;SERHL2;FILIP1L;REM2"
"ATF3","ATF3 23680149 ChIP-Seq GBM1-GSC Human","30/1652","0.0095114252380619647","0.99999484401069261","0","0","1.6614984556408785","7.734709869864431652786","DHRS12;CDKN1B;AMIGO2;PLAT;FTCD;SOX2;TMEM223;NUAK2;ZMAT1;KYNU;TGM4;HES7;SLC35A4;S100A2;REG4;OSM;SSC5D;EMP3;PLXDC1;TMEM154;PCDHGA9;SH3RF3;TUBB2B;PAX8;PXDN;EFHC1;MTCP1;S100A5;PLIN2;ZNF337"
"CDX2","CDX2 20551321 ChIP-Seq CACO-2 Human","10/360","0.0095927256646472312","0.99999484401069261","0","0","2.4990990990990989","11.612689266065631343849","NUAK2;MUC2;COL13A1;BCL11B;KCNIP2;HECW2;COL5A2;PCK1;ANK1;HOXA4"
"CTCF","CTCF 27219007 Chip-Seq ERYTHROID Human","30/1663","0.0103836719239601277","0.99999484401069261","0","0","1.6493060818635443","7.533239692471864756840","NRSN2;COL16A1;COL13A1;AMIGO2;ADCY4;NTN5;ATP2A1;TMEM92;EFEMP2;GNG4;TMEM204;NNAT;HAS3;TNNI2;HES7;LAG3;FGFBP2;ANKRD24;ANO9;FOXJ1;A2ML1;COX6B2;PLXDC1;SYT8;SH3RF3;SPOCD1;GPR162;FAM167B;ARHGAP30;IL17C"
"TP53","TP53 22127205 ChIP-Seq IMR90 Human","16/766","0.0172171167032030906","0.99999484401069261","0","0","1.8783209876543210","7.629460419373663704334","SLC34A3;SLC35A4;COL13A1;S100A2;RARRES1;OSM;COX6B2;PLXDC1;WDR54;DCST2;ADAM19;SMOC1;PXDN;ZNF337;CA9;HOXA4"
"KDM2B","KDM2B 26808549 Chip-Seq SUP-B15 Human","29/1666","0.0182262788342598125","0.99999484401069261","0","0","1.5822497600139629","6.336737561479872660186","CDKN1B;GPR68;IER5L;LRRC32;LIN7B;TMEM92;EFEMP2;NUAK2;CARNS1;RAB24;RAC2;HAS3;KCNN3;FILIP1L;SH2D6;REM2;HES7;PRRT2;SPNS2;EMP3;ANK1;PLXDC1;ADAM19;SPSB2;PXDN;ZNF878;VAMP1;PLCH2;IL17C"
"SA1","SA1 22415368 ChIP-Seq MEFs Mouse","27/1549","0.0220781163441244634","0.99999484401069261","0","0","1.5789301624947918","6.020726556770386039830","PNMT;COL13A1;ADCY4;IER5L;NTN5;PLAT;FBXO43;TMEM92;SOX2;NUAK2;ABLIM3;HES7;ABCA1;BCL11B;KCNIP2;REG4;RARRES1;SYN3;DHRS2;PLXDC1;SYT8;RGMA;SH3RF3;SPSB2;HAL;COL3A1;COL5A2"
