"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"HSF1","HSF1 HepG2 hg19","9/249","0.002586110956149504","0.9999958258521175","0","0","3.2838565022421524","19.5639038034058607706811","HES7;NEK10;IER5L;FBXO15;FOXJ1;ZNF337;MRPS6;PLXDC1;WDR54"
"RAD21","RAD21 HCT116 hg19","36/1973","0.004201607759299293","0.9999958258521175","0","0","1.6908010493820658","9.2525503387564942414656","COL16A1;AMIGO2;ADCY4;IER5L;FBXO43;TMEM92;FTCD;MYLK4;SOX2;CALB2;ABLIM3;HAUS7;HAS3;TNNI2;HES7;ABCA1;MYH7B;BATF2;FGFBP2;BCL11B;S100A2;TRAPPC5;A2ML1;TAS2R38;PCDHB10;PLXDC1;SYT8;RGMA;PCDHGA9;SH3RF3;SPOCD1;INPP4B;FAM167B;ARHGAP30;SMOC1;ZMYND10"
"FOSL1","FOSL1 H1-hESC hg19","5/203","0.088091468619096419","0.9999958258521175","0","0","2.1770569127397321","5.2888976261525266764352","HES7;FAM167A;ISM1;LRRC32;DHRS2"
"STAT1","STAT1 K562 hg19","7/345","0.107840696199507841","0.9999958258521175","0","0","1.7884286653517425","3.9830097953379222097681","BATF2;ACTR3C;PRRT2;THPO;EPSTI1;ZNF337;IFIT1"
"FOXA2","FOXA2 HepG2 hg19","7/349","0.112715149653490596","0.9999958258521175","0","0","1.7671474983755686","3.8574911515938286044047","HAL;DEPTOR;KYNU;SERPINF2;PCK1;VASN;SMC1B"
"RAD21","RAD21 MCF-7 hg19","35/2508","0.141075312952034182","0.9999958258521175","0","0","1.2425053522202221","2.4333987676299915214884","COL13A1;GPR68;AVIL;AMIGO2;ADCY4;FBXO43;TMEM92;FTCD;CALB2;DEPTOR;ABLIM3;HAUS7;KYNU;HAS3;CYP1B1;TNNI2;ABCA1;MYH7B;BATF2;FGFBP2;BCL11B;TRAPPC5;A2ML1;TAS2R38;PCDHB10;PLXDC1;SYT8;RGMA;SH3RF3;SPOCD1;INPP4B;ARHGAP30;HECW2;PXDN;ZMYND10"
"JUND","JUND MCF-7 hg19","5/241","0.149391141221982937","0.9999958258521175","0","0","1.8229672216829689","3.4658021370058729182517","S100A2;RAB24;TFF1;EMP3;SYT8"
"SREBF2","SREBF2 GM12878 hg19","7/405","0.192238813643984957","0.9999958258521175","0","0","1.5141261864879956","2.4968196078639799395660","HES7;EFEMP2;ANKRD24;DNAH6;FBXO43;PLXDC1;DNALI1"
"JUND","JUND HCT116 hg19","6/348","0.218392569122779212","0.9999958258521175","0","0","1.5079956528489364","2.2943566642377435371714","MAOB;S100A2;RAB24;IER5L;EMP3;TFPI"
"SREBF1","SREBF1 HepG2 hg19","8/502","0.229100107376732309","0.9999958258521175","0","0","1.3934355118565644","2.0533613042469398557444","NRSN2;MAMSTR;NEK10;EFHC1;FOXJ1;TSNAXIP1;PCK1;WDR54"
"EZH2","EZH2 keratinocyte hg19","27/2000","0.229610386624797769","0.9999958258521175","0","0","1.1879025379204629","1.7478457937304552327618","PNMT;NRSN2;GPR68;PRUNE2;RPL36A;LRRC32;CALB2;ACTR3C;EFEMP2;THPO;KCNN3;FILIP1L;HES7;SLC34A3;SPINK2;PRRT2;RARRES1;TAS2R38;TSPEAR;PLXDC1;NAALADL2;ARHGAP24;RGMA;SMC1B;LPAR5;P4HA3;ZMYND12"
"RAD21","RAD21 ECC-1 hg19","15/1070","0.261245422676041339","0.9999958258521175","0","0","1.2260903749972700","1.6457749758778639215251","MYH7B;BATF2;FGFBP2;COL13A1;AMIGO2;TRAPPC5;PCDHB10;MYLK4;PCDHGA9;SPOCD1;DEPTOR;HAUS7;HAS3;CYP1B1;IL12A"
"HNF4G","HNF4G HepG2 hg19","9/605","0.270476396133122299","0.9999958258521175","0","0","1.2982514220362955","1.6975551891656284198007","SLC34A3;MAOB;GNG4;KYNU;SERPINF2;PCK1;SYN3;NPTXR;FTCD"
"CTCF","CTCF GM12866 hg19","24/1812","0.277145730129089773","0.9999958258521175","0","0","1.1602994321115123","1.4889099339444835656820","MYH7B;FGFBP2;RARRES1;TRAPPC5;RPL36A;ISM1;SYN3;FBXO43;PCDHB10;LIN7B;ARHGAP24;PCDHGA9;ADAM19;SPOCD1;CALB2;ACTR3C;TMEM223;ABLIM3;HAUS7;KYNU;RAB24;CYP1B1;IL12A;ANKRD63"
"NR3C1","NR3C1 ECC-1 hg19","4/237","0.296101757817044842","0.9999958258521175","0","0","1.4708982757322491","1.7901598461431604825123","PNMT;S100A2;SH2D6;SYT8"
"SMC3","SMC3 SK-N-SH hg19","26/2000","0.298934674548934520","0.9999958258521175","0","0","1.1377125938167043","1.3738223264563222958401","COL13A1;ADCY4;FBXO43;TMEM92;MYLK4;CALB2;DEPTOR;ABLIM3;HAUS7;CYP1B1;TNNI2;IL12A;ABCA1;MYH7B;BATF2;FGFBP2;TRAPPC5;A2ML1;TAS2R38;PLXDC1;SYT8;RGMA;SH3RF3;FAM167A;SMOC1;ZMYND10"
"EZH2","EZH2 B cell hg19","26/2000","0.298934674548934520","0.9999958258521175","0","0","1.1377125938167043","1.3738223264563222958401","PNMT;ADCY4;NOXO1;LRRC32;SOX2;GNG4;HAS3;CYP1B1;OR7D2;HES7;LAG3;SPINK2;PRRT2;BCL11B;SPNS2;FOXJ1;SYT13;TSPEAR;COX6B2;ANK1;PLXDC1;RGMA;INPP4B;ANKRD63;NPTXR;IL17C"
