Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,GOMF_ATP_HYDROLYSIS_ACTIVITY,GOMF_ATP_HYDROLYSIS_ACTIVITY,1.66402767443e-05,380,107,"DHX38,KIF20B,ENTPD1,KIF23,RECQL5,HELB,SLFN11,DHX57,BTAF1,NAV2,DDX18,ABCC3,ABCC11,FBH1,SMARCA5,MCM8,CHD6,BRIP1,KIF18A,CLPB,ATAD5,ATP8B4,DRC11,DHX40,DDX39B,TAP2,ABCC8,SUPV3L1,SMARCA1,YTHDC2,IFIH1,DHX35,RFC2,RECQL,ABCD4,CHD8,RNF213,CARNS1,ATP10D,DDX24,PSMC5,PSMC2,KIF15,SMARCAD1,DDX28,DHX32,DDX60,ABCF3,DDX19A,ERCC6L,ATRX,ATP5PO,PFN2,PEX1,DDX47,HSPA14,SMARCAL1,NVL,ATP2B4,ATP12A,ATP1A1,MOV10,MCM6,MCM3,FIGNL2,KIF22,KIF5C,KIF5A,KIF2A,HSP90AB1,HSPA9,HSPA1A,ATP11C,ATP2C1,MLH3,ALPL,MTREX,MORC3,ABCA5,ABCA6,ABCB9,SMCHD1,ATP11A,MDN1,VWA8,KIF6,ERCC3,DHX36,DHX8,DDX6,SHOC1,KATNA1,CHD3,CHD2,DDX52,AFG3L2,SMPDL3A,SRCAP,YME1L1,POLQ,CCT8,DDX17,ATP8A1,RAD50,ATP9A,ABCC5,SMC4",29,GMT,401,keep,itself,,1.0,0.0,0,True,1,4.778839455237425,ATP HYDROLYSIS ACTIVITY,ATP HYDROLYSIS ACTIVITY,1
2,GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA,GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA,0.0012102942537678,114,37,"RECQL5,HELB,BTAF1,NAV2,FBH1,SMARCA5,MCM8,CHD6,BRIP1,ATAD5,XRCC2,TP53,SUPV3L1,SMARCA1,RFC2,RECQL,RBBP4,RAD51B,CHD8,SMARCAD1,ERCC6L,ATRX,SMARCAL1,MRE11,MCM6,MCM3,MLH3,RAD54B,SETX,BPTF,ERCC3,DHX36,CHD3,CHD2,SRCAP,POLQ,RAD50",27,GMT,121,keep,GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY,GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY,0.0721,0.4139,29,False,10,2.9171090286492416,ATP DEPENDENT ACTIVITY ACTING ON DNA,ATP DEPENDENT ACTIVITY ACTING ON DNA,2
3,GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY,GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY,2.68611775782e-05,155,54,"DHX38,RECQL5,HELB,SLFN11,DHX57,BTAF1,NAV2,DDX18,FBH1,SMARCA5,MCM8,BRIP1,DHX40,DDX39B,TP53,TOP1,SUPV3L1,SMARCA1,YTHDC2,IFIH1,DHX35,RFC2,RECQL,CHD8,DDX24,SMARCAD1,DDX28,DHX32,DDX60,DDX19A,ERCC6L,ATRX,DDX47,SMARCAL1,MRE11,MOV10,MCM6,MCM3,RAD54B,MTREX,SETX,ERCC3,DHX36,DHX8,DDX6,DQX1,CHD3,DDX52,SRCAP,POLQ,DDX17,RAD50,DDX43,MOV10L1",6,GMT,159,keep,GOMF_ATP_HYDROLYSIS_ACTIVITY,GOMF_ATP_HYDROLYSIS_ACTIVITY,0.041,0.000537,48,True,2,4.570874952035731,NUCLEIC ACID CONFORMATION ISOMERASE ACTIVITY,NUCLEIC ACID CONFORMATION ISOMERASE ACTIVITY,3
4,GOMF_MACROMOLECULAR_CONFORMATION_ISOMERASE_ACTIVITY,GOMF_MACROMOLECULAR_CONFORMATION_ISOMERASE_ACTIVITY,0.0001665510130991,270,78,"DHX38,KIF20B,KIF23,RECQL5,HELB,SLFN11,DHX57,BTAF1,NAV2,DDX18,FBH1,SMARCA5,MCM8,BRIP1,KIF18A,DRC11,DHX40,DDX39B,TP53,TOP1,SUPV3L1,SMARCA1,YTHDC2,IFIH1,DHX35,RFC2,RECQL,CHD8,STARD9,DDX24,PSMC5,PSMC2,KIF15,SMARCAD1,DNAH7,DDX28,DHX32,DDX60,DDX19A,ERCC6L,ATRX,DDX47,SMARCAL1,MYO10,MYO9A,MYO7A,MYO6,MYO1D,MYH10,MYO1B,MRE11,MOV10,MCM6,MCM3,FIGNL2,KIF22,KIF11,KIF5C,KIF5A,KIF2A,RAD54B,KIF4A,MTREX,SETX,KIF6,ERCC3,DYNC1H1,DHX36,DHX8,DDX6,DQX1,KATNA1,CHD3,DDX52,SRCAP,POLQ,DDX17,RAD50",32,GMT,284,exclude,GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY,GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY,0.0115,1.0,52,False,4,3.778452721231522,MACROMOLECULAR CONFORMATION ISOMERASE ACTIVITY,"MACROMOLECULAR CONFORMATION ISOMERASE
ACTIVITY",4
5,GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA,GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA,0.0068196727596451,76,30,"DHX38,DHX57,DDX18,DHX40,DDX39B,SUPV3L1,YTHDC2,IFIH1,DHX35,DDX24,DDX28,DHX32,DDX60,DDX19A,DDX47,MOV10,MTREX,SETX,DHX36,DHX8,DDX6,DDX52,DDX17,DDX43,MOV10L1,DDX46,EIF4A3,DDX23,DDX21,TDRD12",51,GMT,77,keep,itself,,1.0,0.0,0,True,33,2.1662364643596645,ATP DEPENDENT ACTIVITY ACTING ON RNA,ATP DEPENDENT ACTIVITY ACTING ON RNA,5
6,GOMF_IGM_BINDING,GOMF_IGM_BINDING,3.97446670745e-05,3,2,"CD22,FCMR",17,GMT,6,keep,itself,,1.0,0.0,0,True,3,4.400721136579691,IGM BINDING,IGM BINDING,6
7,GOMF_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,GOMF_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,0.0003879731449878,3,2,"DRD4,DRD2",20,GMT,5,keep,itself,,1.0,0.0,0,True,5,3.411198334682208,DOPAMINE NEUROTRANSMITTER RECEPTOR ACTIVITY,DOPAMINE NEUROTRANSMITTER RECEPTOR ACTIVITY,7
8,GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,0.0063863849513249,74,16,"P2RY11,HTR1D,GRIN2D,GRIN1,GRIA3,GABRG1,GABRD,GABRB1,DRD4,DRD2,ADRB1,CHRNB4,CHRNA7,CHRM4,CHRM1,HRH3",65,GMT,96,keep,GOMF_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,GOMF_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,0.059,1.0,4,False,32,2.1947449070935527,NEUROTRANSMITTER RECEPTOR ACTIVITY,NEUROTRANSMITTER RECEPTOR ACTIVITY,8
9,GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY,GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY,0.0007604635806291,12,8,"EIF3H,EIF3F,BRCC3,COPS5,COPS6,STAMBP,PRPF8,PSMD14",0,GMT,12,keep,itself,,1.0,0.0,0,True,6,3.1189215799154533,METAL DEPENDENT DEUBIQUITINASE ACTIVITY,METAL DEPENDENT DEUBIQUITINASE ACTIVITY,9
10,GOMF_K63_LINKED_DEUBIQUITINASE_ACTIVITY,GOMF_K63_LINKED_DEUBIQUITINASE_ACTIVITY,0.0014402202736937,17,15,"BRCC3,OTUD4,USP54,STAMBP,PSMD14,USP8,USP14,USP9X,TNFAIP3,OTUD5,YOD1,USP53,DESI2,ATXN3,USP27X",8,GMT,17,keep,itself,,1.0,0.0,0,True,12,2.8415710798952385,K63 LINKED DEUBIQUITINASE ACTIVITY,K63 LINKED DEUBIQUITINASE ACTIVITY,10
11,GOMF_INTRACELLULARLY_CALCIUM_GATED_CHLORIDE_CHANNEL_ACTIVITY,GOMF_INTRACELLULARLY_CALCIUM_GATED_CHLORIDE_CHANNEL_ACTIVITY,0.0008562131601956,18,9,"CLCA4,TTYH3,BEST1,ANO8,TTYH1,ANO10,ANO7,ANO5,BEST3",3,GMT,20,keep,itself,,1.0,0.0,0,True,7,3.067418101243118,INTRACELLULARLY CALCIUM GATED CHLORIDE CHANNEL ACTIVITY,"INTRACELLULARLY CALCIUM GATED CHLORIDE
CHANNEL ACTIVITY",11
12,GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY,GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY,0.0050253623430623,39,14,"GPR83,QRFPR,RXFP3,NMBR,CYSLTR1,SSTR4,SSTR3,NPFFR1,SORCS2,NTSR1,MC5R,RXFP4,MCHR1,SORCS3",25,GMT,57,keep,itself,,1.0,0.0,0,True,28,2.298832618898679,NEUROPEPTIDE RECEPTOR ACTIVITY,NEUROPEPTIDE RECEPTOR ACTIVITY,12
13,GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY,GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY,0.0009707440252535,26,13,"ADRB2,ADRA1D,CHRM3,ADRB3,ADRA1A,HTR1D,DRD4,ADRB1,ADRA2C,ADRA2B,CHRM4,CHRM1,HRH3",5,GMT,41,keep,itself,,1.0,0.0,0,True,8,3.012895273774365,G PROTEIN COUPLED AMINE RECEPTOR ACTIVITY,G PROTEIN COUPLED AMINE RECEPTOR ACTIVITY,13
