Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOCC_NUCLEAR_CHROMOSOME	GOCC_NUCLEAR_CHROMOSOME	7.73e-10	88	0.3607	0	0	1	0	keep	itself		True	PRIM1,RSPH1,HELB,ERCC5,EME1,ACTR5,RPA2,NCAPD3,TONSL,SETD5,H2AZ1,RAD50,WAPL,TIMELESS,SMC1A,RAD51,NOL6,SIN3B,POLE2,RUVBL1
GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION	4.19e-08	132	0.315	0	0	1	0	keep	itself		True	UPF1,TELO2,CENPT,MAD2L1,RPA2,NCAPD3,SMARCC1,IKZF1,DOT1L,SKA2,SPAG5,CENPO,SLF2,RAD50,WAPL,SKA1,SMC1A,DSCC1,CENPX,RAD51
GOCC_CONDENSED_NUCLEAR_CHROMOSOME	GOCC_CONDENSED_NUCLEAR_CHROMOSOME	9.85e-08	33	0.3882	31	17	0.0198	0.0044	keep	GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION	True	NCAPD3,RAD50,WAPL,SMC1A,RAD51,NOL6,NCAPG2,LRPPRC,BRCA2,NCAPD2,AGO3,SMC2,RRS1,BRD4,NEK2,ADD3,NCAPG,PLK1,TUBG1,SUV39H1
GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION	1.51e-07	163	0.3909	0	0	1	0	keep	itself		True	AKAP12,SDC4,SH3KBP1,L1CAM,CSRP1,ILK,EZR,RHOB,SPRY4,ERBIN,PVR,PPFIBP1,SHC1,LAMA3,CTNNA1,GSN,YES1,FAT1,PLAUR,EFNA1
GOCC_CHROMOSOME_TELOMERIC_REGION	GOCC_CHROMOSOME_TELOMERIC_REGION	2.03e-06	80	0.452	0	0	1	0	keep	itself		True	NBN,NHP2,PTGES3,TNKS2,CHEK1,TNKS,H4C12,MCM3,CHD4,H4C16,CHEK2,SIRT2,TOX4,H2AX,PINX1,ACD,GATAD2B,DMC1,RIF1,ALYREF
GOCC_SPINDLE	GOCC_SPINDLE	7.27e-06	142	0.3326	0	0	1	0	keep	itself		True	TTK,CCDC117,CCDC57,TUBB,TBL1X,RSPH1,FAM110A,AFG2B,MYH9,DIAPH3,MAD2L1,E4F1,MZT1,ATAT1,CDC42,DR1,ECT2,ANAPC7,SKA2,SPAG5
GOCC_CONTRACTILE_MUSCLE_FIBER	GOCC_CONTRACTILE_MUSCLE_FIBER	4.72e-05	75	0.2964	0	0	1	0	keep	itself		True	MYL12B,TPM1,SDC4,DES,PPP3CA,MTMR12,CSRP1,FRG1,ILK,TUFT1,MYZAP,FBXO32,NPNT,DST,SIMC1,SMN1,PDLIM4,FLNC,GGPS1,KRT8
GOCC_CONDENSED_CHROMOSOME	GOCC_CONDENSED_CHROMOSOME	5.50e-05	91	0.3074	85	33	0.0392	1	exclude	GOCC_CONDENSED_NUCLEAR_CHROMOSOME	GOCC_CONDENSED_NUCLEAR_CHROMOSOME	False	NCAPD3,SMARCC1,SKA2,SPAG5,CENPO,SLF2,RAD50,WAPL,SKA1,SMC1A,CENPX,RAD51,NOL6,BUB3,TOP3B,MEAF6,L3MBTL1,NCAPG2,SGO2,LRPPRC
GOCC_OUTER_KINETOCHORE	GOCC_OUTER_KINETOCHORE	6.27e-05	13	0.65	13	7	0.9779	0.099	keep	GOCC_SPINDLE	GOCC_SPINDLE	False	SKA2,SKA1,DSN1,SKA3,CENPF,SPC25,PLK1,NUF2,BUB1,BUB1B,SPC24,KNL1,ZWINT
GOCC_RESPIRATORY_CHAIN_COMPLEX	GOCC_RESPIRATORY_CHAIN_COMPLEX	9.70e-05	42	0.3684	0	0	1	0	keep	itself		True	COX7A2,NDUFS4,UQCR11,NDUFV3,COX6B2,UQCRC2,NDUFAF2,NDUFB7,NDUFC2-KCTD14,SDHC,NDUFC2,NDUFB6,NDUFA2,COX5B,COX6B1,NDUFA7,COX7A1,NDUFC1,ATP5MC3,ATP5PF
GOCC_BASEMENT_MEMBRANE	GOCC_BASEMENT_MEMBRANE	1.20e-04	27	0.2673	0	0	1	0	keep	itself		True	ACHE,TIMP3,ERBIN,NPNT,TGFBI,FREM2,LAMA3,COL8A2,COL13A1,DST,COL24A1,COL4A5,DAG1,LAMC1,NTN4,ADAMTS1,EFNA5,LAMA2,LAMB3,ANXA2
GOCC_SPINDLE_MIDZONE	GOCC_SPINDLE_MIDZONE	2.68e-04	16	0.4211	15	9	0.0711	0.0193	keep	GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION	True	AURKB,KIF18A,PRC1,RACGAP1,RCC2,PLK1,KIF14,CDC6,BIRC5,CENPE,AURKA,CDCA8,MAP10,INCENP,KIF18B,KIF20B
GOCC_REPLICATION_FORK	GOCC_REPLICATION_FORK	2.97e-04	44	0.5641	49	30	0.1898	5.44e-05	keep	GOCC_NUCLEAR_CHROMOSOME	GOCC_NUCLEAR_CHROMOSOME	True	RFC1,POLA1,MUS81,NBN,CHEK1,MCM3,H2AX,BAZ1B,TREX1,RECQL5,DMAP1,RPA3,SHMT1,TYMS,DHFR,RFC3,TIPIN,RAD18,PRIM1,HELB
GOCC_SPINDLE_POLE	GOCC_SPINDLE_POLE	4.00e-04	61	0.3297	0	0	1	0	keep	itself		True	AUNIP,TUBGCP3,SMC1A,ALMS1,CKAP2,MAPKBP1,NUP62,WDR73,CEP250,POC1A,RMDN3,HAUS8,DSN1,AURKB,BCCIP,SGO1,KNSTRN,RASSF1,FBF1,NEK2
GOCC_SECRETORY_GRANULE_MEMBRANE	GOCC_SECRETORY_GRANULE_MEMBRANE	4.51e-04	81	0.2492	0	0	1	0	keep	itself		True	CEACAM1,CYSTM1,APLP2,PLD1,TMBIM1,CD55,CPE,VAPA,RAB6A,MFGE8,CD109,RAB5B,SLC30A5,DSP,PLAUR,MGAM,CD59,NDUFC2,PCSK4,IGF2R
GOCC_ATP_BINDING_CASSETTE_ABC_TRANSPORTER_COMPLEX	GOCC_ATP_BINDING_CASSETTE_ABC_TRANSPORTER_COMPLEX	4.71e-04	5	0.5556	0	0	1	0	keep	itself		True	ABCG8,ABCB8,ABCG5,ABCB10,ABCB6
GOCC_NADH_DEHYDROGENASE_COMPLEX	GOCC_NADH_DEHYDROGENASE_COMPLEX	4.82e-04	24	0.5106	0	0	1	0	keep	itself		True	NDUFS4,NDUFV3,NDUFAF2,NDUFB7,NDUFC2-KCTD14,NDUFC2,NDUFB6,NDUFA2,NDUFA7,NDUFC1,NDUFB10,NDUFA1,NDUFA13,NDUFB4,NDUFA11,NDUFV2,NDUFS2,NDUFB11,NDUFB9,NDUFB3
GOCC_AUTOPHAGOSOME_MEMBRANE	GOCC_AUTOPHAGOSOME_MEMBRANE	5.39e-04	24	0.3692	0	0	1	0	keep	itself		True	CHMP1B,MAP1LC3B,GABARAPL2,MAP1LC3B2,VMP1,CHMP4C,CHMP5,CHMP2A,ATG16L1,GABARAPL1,GABARAP,STX4,CHMP3,PRKD1,CHMP4A,ATG12,ATP6AP2,CALCOCO2,ENTPD4,WIPI1
GOCC_ENDOCYTIC_VESICLE	GOCC_ENDOCYTIC_VESICLE	6.11e-04	79	0.2188	0	0	1	0	keep	itself		True	HBEGF,LDLR,PLD1,RAB20,SNX3,ATG5,TGFA,SH3KBP1,HLA-G,RAB9A,ATP6V0D2,LMBRD1,RAB32,COLEC12,STX7,VAMP4,RAB5B,UBC,GSN,MYO1E
GOCC_I_BAND	GOCC_I_BAND	6.51e-04	49	0.3267	0	0	1	0	keep	itself		True	MYL12B,DES,PPP3CA,CSRP1,FRG1,TUFT1,MYZAP,FBXO32,DST,SMN1,PDLIM4,FLNC,GGPS1,KRT8,PPP2R5A,RTN2,CRYAB,OBSL1,MTM1,KRT19
GOCC_AXONEME	GOCC_AXONEME	6.62e-04	48	0.2043	0	0	1	0	keep	itself		True	MAP1LC3B,SPAG16,RSPH3,ATG5,DNAL4,IFT70A,FBXL13,AK8,B9D2,CFAP36,IFT70B,DYNC2H1,SPACA9,KIFAP3,ODAD4,EFCAB6,EYS,CYS1,CFAP53,TPGS1
GOCC_MITOTIC_SPINDLE	GOCC_MITOTIC_SPINDLE	7.29e-04	57	0.3434	22	12	0.0307	0.0673	exclude	GOCC_SPINDLE_MIDZONE	GOCC_SPINDLE_MIDZONE	False	MAD2L1,ATAT1,CDC42,DR1,ECT2,ANAPC7,SPAG5,SKA1,HECW2,SMC1A,KAT2A,TPPP,KIF20A,CKAP2,MAPKBP1,NUP62,TRAPPC14,FLCN,RMDN3,HAUS8
GOCC_CHROMOSOME_CENTROMERIC_REGION	GOCC_CHROMOSOME_CENTROMERIC_REGION	7.49e-04	81	0.2967	20	13	7.30e-04	1	exclude	GOCC_OUTER_KINETOCHORE	GOCC_OUTER_KINETOCHORE	False	NCAPD3,SMARCC1,IKZF1,SKA2,SPAG5,CENPO,WAPL,SKA1,SMC1A,DSCC1,CENPX,BUB3,MEAF6,LUZP1,SGO2,NCAPD2,CDT1,POLE3,DSN1,BAZ1A
GOCC_NUCLEAR_REPLICATION_FORK	GOCC_NUCLEAR_REPLICATION_FORK	8.01e-04	23	0.5111	0	0	1	0	keep	itself		True	BAZ1B,TREX1,RPA3,TIPIN,PRIM1,HELB,ERCC5,EME1,RPA2,TONSL,TIMELESS,PRPF19,PCNA,RAD51C,WDHD1,POLA2,POLD2,XRCC3,POLD1,EME2
GOCC_SYNAPTONEMAL_STRUCTURE	GOCC_SYNAPTONEMAL_STRUCTURE	8.26e-04	11	0.2619	17	9	0.0018	0.0505	exclude	GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION	False	WAPL,RAD51,BRCA2,PLK1,BRCA1,BLM,SYCP2,SMC3,REC8,INCENP,SYCE2
GOCC_MITOTIC_SPINDLE_MIDZONE	GOCC_MITOTIC_SPINDLE_MIDZONE	0.001	8	0.5714	0	0	1	0	keep	itself		True	AURKB,KIF18A,PRC1,RCC2,CENPE,MAP10,KIF18B,KIF20B
GOCC_CONDENSIN_COMPLEX	GOCC_CONDENSIN_COMPLEX	0.0011	8	1	0	0	1	0	keep	itself		True	NCAPD3,NCAPG2,NCAPD2,SMC2,NCAPG,NCAPH,SMC4,NCAPH2
GOCC_CENTRIOLE	GOCC_CENTRIOLE	0.0011	47	0.2701	0	0	1	0	keep	itself		True	ALMS1,KIAA0586,CEP250,POC1A,CEP135,CEP97,CCDC102B,CEP164,TOP2A,BCCIP,RAN,FBF1,NPHP4,HERC2,CEP152,CEP19,PLK1,CEP83,TUBG1,WDR90
GOCC_ENDONUCLEASE_COMPLEX	GOCC_ENDONUCLEASE_COMPLEX	0.0011	20	0.4167	0	0	1	0	keep	itself		True	RPP40,AGO4,RPP14,HSD17B10,EME1,TRMT10C,TSEN2,TSEN54,AGO1,PELP1,POP1,DICER1,AGO3,RPP38,RPP30,RPP25,DGCR8,SLX4,EME2,NOL9
GOCC_AMPHISOME	GOCC_AMPHISOME	0.0013	8	0.5714	12	8	0.1648	0.0119	keep	GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION	True	CHMP1B,CHMP4C,CHMP5,CHMP2A,CHMP3,CHMP4A,CHMP7,CHMP6
GOCC_CYTOPLASMIC_REGION	GOCC_CYTOPLASMIC_REGION	0.0014	63	0.178	235	40	0.7544	1	keep	GOCC_AXONEME	GOCC_AXONEME	False	MAP1LC3B,SPAG16,RSPH3,ATG5,HAP1,DNAL4,KIF5A,IFT70A,CDKL5,FBXL13,AK8,FBXW11,B9D2,ARMCX3,CFAP36,IFT70B,DYNC2H1,SPACA9,PCLO,KIFAP3
GOCC_PERICENTRIC_HETEROCHROMATIN	GOCC_PERICENTRIC_HETEROCHROMATIN	0.0016	15	0.4839	0	0	1	0	keep	itself		True	NCAPD3,IKZF1,POLE3,BAZ1A,LRWD1,MACROH2A1,ESCO2,CENPB,ZNF512,CBX3,CENPA,DNMT1,EZH2,INCENP,HELLS
GOCC_CHROMOSOME_PASSENGER_COMPLEX	GOCC_CHROMOSOME_PASSENGER_COMPLEX	0.0018	5	0.8333	0	0	1	0	keep	itself		True	AURKB,BIRC5,AURKA,CDCA8,INCENP
GOCC_GAMMA_SECRETASE_COMPLEX	GOCC_GAMMA_SECRETASE_COMPLEX	0.0018	5	0.7143	3	3	0.2857	0.0151	keep	GOCC_SECRETORY_GRANULE_MEMBRANE	GOCC_SECRETORY_GRANULE_MEMBRANE	True	PSENEN,TMED10,NCSTN,PSEN1,APH1A
GOCC_PROTEASOME_STORAGE_GRANULE	GOCC_PROTEASOME_STORAGE_GRANULE	0.0019	8	0.4211	0	0	1	0	keep	itself		True	PSMA7,PSMA6,PSMA2,PSME1,PSMB2,PSMA3,PSME2,PSMA5
GOCC_OTHER_ORGANISM_PART	GOCC_OTHER_ORGANISM_PART	0.0021	16	0.4444	0	0	1	0	keep	itself		True	C6,NUP153,C8B,C9,GBP1,KPNA2,C8A,MASP2,FCN3,C8G,GZMK,MBL2,FCN2,GBP5,CLEC4M,FCN1
GOCC_AXONEMAL_MICROTUBULE	GOCC_AXONEMAL_MICROTUBULE	0.0026	13	0.2321	0	0	1	0	keep	itself		True	IFT70A,IFT70B,SPACA9,EFCAB6,CFAP53,CFAP126,NME7,CEP162,ENKUR,PIERCE2,SAXO1,PACRG,CFAP68
GOCC_CMG_COMPLEX	GOCC_CMG_COMPLEX	0.0027	8	0.7273	6	5	0.4242	0.0131	keep	GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION	True	MCM6,MCM2,MCM7,GINS1,CDC45,GINS4,MCM4,MCM5
GOCC_CELL_CELL_CONTACT_ZONE	GOCC_CELL_CELL_CONTACT_ZONE	0.0028	32	0.4324	0	0	1	0	keep	itself		True	SCN4B,DES,AFDN,CXADR,DSP,CTNNA1,ATP1B1,FGF13,ITGB1,OBSL1,RAP2B,FLOT1,DSC2,TMEM65,NECTIN2,PGM5,GJA1,JAM2,CTNNB1,VCL
