Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE50760,ATF3_correlation,Normal_colon,hallmark,results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/hallmark/gsea_result.csv,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,1e-10,57,0.5876,0,0,1,0,keep,itself,,True,"EPSTI1,OAS1,OASL,IFI27,IFITM1,PLSCR1,IRF7,CMPK2,PARP12,IL7,MX1,NMI,CASP1,PSMB9,USP18,NCOA7,IFI44L,BST2,PSMB8,ISG20"
ngs,GSE50760,ATF3_correlation,Normal_colon,hallmark,results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/hallmark/gsea_result.csv,HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,1e-10,47,0.2919,0,0,1,0,keep,itself,,True,"ATF3,SLC20A1,IER3,EGR3,SMAD7,JUN,CDKN1A,EMP1,IL6,RHOB,BMP2,EREG,MCL1,GUCY2D,CD69,CASP7,IL1B,PMAIP1,ERBB2,GADD45B"
ngs,GSE50760,ATF3_correlation,Normal_colon,hallmark,results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/hallmark/gsea_result.csv,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,4.3e-08,30,0.3448,0,0,1,0,keep,itself,,True,"JUN,SOCS3,IL6,CNTFR,IL1B,IL7,IL2RA,CD38,REG1A,IL18R1,PIM1,EBI3,IRF9,CXCL10,BAK1,IL15RA,CXCL13,IFNGR2,IRF1,STAT1"
ngs,GSE50760,ATF3_correlation,Normal_colon,hallmark,results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/hallmark/gsea_result.csv,HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,5.1e-06,90,0.45,0,0,1,0,keep,itself,,True,"BHLHE40,SYNGR2,SCD,WWTR1,SLC6A8,RYR1,APP,COX7A1,MYH2,SPDEF,PTP4A3,MYOM1,PKIA,CRYAB,COL6A3,GPX3,PRNP,AGRN,SPTAN1,SH3BGR"
ngs,GSE50760,ATF3_correlation,Normal_colon,hallmark,results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/hallmark/gsea_result.csv,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,1.02e-05,10,0.1852,0,0,1,0,keep,itself,,True,"PPP1R15A,ID1,SLC20A1,ID3,SMAD7,BMP2,THBS1,JUNB,SKIL,SERPINE1"
ngs,GSE50760,ATF3_correlation,Normal_colon,hallmark,results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/hallmark/gsea_result.csv,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,1.79e-05,17,0.425,0,0,1,0,keep,itself,,True,"DCX,CHGA,FOXA2,PCSK2,NEUROD1,NKX2-2,GCG,INSM1,NEUROG3,PAX4,PCSK1,ISL1,STXBP1,SST,SCGN,ABCC8,GCK"
ngs,GSE50760,ATF3_correlation,Normal_colon,hallmark,results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/hallmark/gsea_result.csv,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,0.000474,46,0.2911,0,0,1,0,keep,itself,,True,"ACOX1,ACAA2,FABP1,MGLL,ADH1C,FABP2,HMGCS2,TDO2,HCCS,HAO2,EHHADH,SLC22A5,TP53INP2,ACAT2,BCKDHB,CPT1A,ACADM,ACADS,RETSAT,AQP7"
ngs,GSE50760,ATF3_correlation,Normal_colon,hallmark,results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/hallmark/gsea_result.csv,HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,0.0015,36,0.2278,0,0,1,0,keep,itself,,True,"ATF3,FOSB,FOS,NR4A1,LHX2,IL6,RHOB,BMP2,JUNB,TST,BSG,RFC4,IGFBP2,SHOX2,CDKN2B,TAP1,C4BPB,NAT1,LYN,BAK1"
ngs,GSE50760,ATF3_correlation,Normal_colon,hallmark,results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/hallmark/gsea_result.csv,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,0.0053,45,0.4018,0,0,1,0,keep,itself,,True,"SLC23A1,NR1H4,CROT,NR1I2,GCLM,AQP9,AKR1D1,CYP27A1,SLC27A2,ABCG8,PEX26,HSD3B1,RETSAT,CH25H,HAO1,KLF1,ACSL5,IDI1,SULT2B1,ABCD3"
ngs,GSE50760,ATF3_correlation,Normal_colon,hallmark,results/ngs/GSE50760/tables/ATF3_function/Normal_colon/GSEA/hallmark/gsea_result.csv,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,0.0067,61,0.305,0,0,1,0,keep,itself,,True,"GAMT,SLC30A3,ADAM23,JAM3,TSPAN4,MYH9,ITGA9,DHX16,CADM3,ADAM15,MAPK11,NEXN,SGCE,NLGN2,VCL,ITGA3,SHC1,ATP1A3,NRAP,DSC1"
