Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,1e-10,97,57,"EPSTI1,OAS1,OASL,IFI27,IFITM1,PLSCR1,IRF7,CMPK2,PARP12,IL7,MX1,NMI,CASP1,PSMB9,USP18,NCOA7,IFI44L,BST2,PSMB8,ISG20,ISG15,PARP9,B2M,TAP1,HLA-C,DDX60,IRF9,CXCL10,UBE2L6,GBP4,IRF1,IFI44,IFIT3,GBP2,IL15,IFI30,IFI35,PSME2,PSME1,IFIH1,TRIM25,TRIM14,CASP8,CCRL2,CXCL11,LY6E,SELL,TDRD7,ELF1,PARP14,RIPK2,TRAFD1,SAMD9,HELZ2,IL4R,SAMD9L,LAP3",0,GMT,97,keep,itself,,1,0,0,True,1,10.0,INTERFERON ALPHA RESPONSE,INTERFERON ALPHA RESPONSE,1
2,HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,1e-10,161,47,"ATF3,SLC20A1,IER3,EGR3,SMAD7,JUN,CDKN1A,EMP1,IL6,RHOB,BMP2,EREG,MCL1,GUCY2D,CD69,CASP7,IL1B,PMAIP1,ERBB2,GADD45B,CASP1,BMF,CD38,ANKH,ISG20,TAP1,FASLG,BCL2L10,RETSAT,BTG2,WEE1,BCL10,IRF1,IL1A,CD2,TOP2A,DNAJA1,SAT1,PPP2R5B,ERBB3,NEDD9,GADD45A,RARA,GCH1,BRCA1,LGALS3,BIRC3",2,GMT,161,keep,itself,,1,0,0,True,2,10.0,APOPTOSIS,APOPTOSIS,2
3,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,4.30262143e-08,87,30,"JUN,SOCS3,IL6,CNTFR,IL1B,IL7,IL2RA,CD38,REG1A,IL18R1,PIM1,EBI3,IRF9,CXCL10,BAK1,IL15RA,CXCL13,IFNGR2,IRF1,STAT1,IL12RB1,DNTT,CSF2,ITGA4,CXCL3,CXCL9,LTB,TNFRSF1A,IL9R,CXCL11",1,GMT,87,keep,itself,,1,0,0,True,3,7.366266864025444,IL6 JAK STAT3 SIGNALING,IL6 JAK STAT3 SIGNALING,3
4,HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,5.0956003781e-06,198,90,"BHLHE40,SYNGR2,SCD,WWTR1,SLC6A8,RYR1,APP,COX7A1,MYH2,SPDEF,PTP4A3,MYOM1,PKIA,CRYAB,COL6A3,GPX3,PRNP,AGRN,SPTAN1,SH3BGR,MYH9,TNNT1,FHL1,TSC2,PDLIM7,AEBP1,COL6A2,CHRNG,PICK1,MYOZ1,KIFC3,GSN,CAV3,SGCD,SSPN,RIT1,REEP1,MAPK12,MYL7,GAA,PFKM,EFS,ATP6AP1,BIN1,MYO1C,FXYD1,TAGLN,DTNA,STC2,EPHB3,COX6A2,CASQ1,MYH1,DMD,CASQ2,MYLK,APOD,DES,TPM2,TCAP,NOTCH1,ITGA7,LDB3,KCNH2,SVIL,DENND2B,FLII,SORBS1,MYOG,SOD3,PPFIA4,CHRNB1,TNNC1,GNAO1,HSPB2,NCAM1,SGCA,PYGM,PC,IGFBP3,SMTN,AK1,PPP1R3C,MYH11,DMPK,SH2B1,CACNA1H,SPEG,NOS1,CAMK2B",5,GMT,200,keep,itself,,1,0,0,True,4,5.292804638834264,MYOGENESIS,MYOGENESIS,4
5,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0390781563126252,200,95,"HTRA1,PFN2,LOXL1,CD44,COL3A1,FSTL3,NTM,COL4A2,LAMA2,PLOD1,COPA,ITGB5,COL11A1,P3H1,FAP,SLIT3,TIMP3,MAGEE1,SFRP1,SLC6A8,NOTCH2,SFRP4,CALU,COL6A3,FBLN5,SNAI2,FBN2,BGN,PVR,NT5E,TPM1,PCOLCE,VEGFC,CRLF1,FBLN2,TGFBR3,FERMT2,GJA1,TGM2,LAMC1,FBLN1,EDIL3,GAS1,IGFBP4,LGALS1,SNTB1,PTX3,PMP22,COL6A2,COL5A2,PRRX1,COMP,TIMP1,MXRA5,SGCD,GPX7,DPYSL3,CALD1,TNC,ENO2,POSTN,PDGFRB,RGS4,COL8A2,VCAN,ELN,GPC1,TAGLN,FLNA,CXCL12,MYLK,ACTA2,FOXC2,LRP1,LAMA1,CADM1,CDH2,TPM2,GREM1,PTHLH,MATN3,QSOX1,NID2,ABI3BP,FMOD,IGFBP3,MYL9,SCG2,CAP2,FZD8,SPOCK1,COL16A1,CXCL6,FN1,APLP1",11,GMT,200,keep,itself,,1,0,0,True,12,1.4080659342608726,EPITHELIAL MESENCHYMAL TRANSITION,EPITHELIAL MESENCHYMAL TRANSITION,5
6,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,0.0066641615108095,199,61,"GAMT,SLC30A3,ADAM23,JAM3,TSPAN4,MYH9,ITGA9,DHX16,CADM3,ADAM15,MAPK11,NEXN,SGCE,NLGN2,VCL,ITGA3,SHC1,ATP1A3,NRAP,DSC1,AMIGO1,ACTG2,LAYN,CDH8,PARD6G,PBX2,CADM2,BAIAP2,PARVA,PLCG1,VCAN,CDSN,CLDN8,SRC,ITGA10,PPP2R2C,ACTN1,CD276,CNTN1,TSC1,TMEM8B,NRXN2,TAOK2,KCNH2,NFASC,FLNC,WNK4,NLGN3,HRAS,IRS1,INPPL1,ADRA1B,SIRPA,CLDN18,PKD1,MYH10,MYL9,SPEG,COL16A1,CALB2,THBS3",10,GMT,200,keep,itself,,1,0,0,True,10,2.1762544860305395,APICAL JUNCTION,APICAL JUNCTION,6
7,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,1.01841506189e-05,54,10,"PPP1R15A,ID1,SLC20A1,ID3,SMAD7,BMP2,THBS1,JUNB,SKIL,SERPINE1",3,GMT,54,keep,itself,,1,0,0,True,5,4.992075186291418,TGF BETA SIGNALING,TGF BETA SIGNALING,7
8,HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,0.001513861515655,157,36,"ATF3,FOSB,FOS,NR4A1,LHX2,IL6,RHOB,BMP2,JUNB,TST,BSG,RFC4,IGFBP2,SHOX2,CDKN2B,TAP1,C4BPB,NAT1,LYN,BAK1,BTG2,IRF1,EPCAM,RASGRP1,BTG1,ABCB1,FEN1,E2F5,CA2,DNAJA1,GLS,HLA-F,GCH1,STARD3,CCNE1,NFKBIA",9,GMT,158,keep,itself,,1,0,0,True,8,2.8199138512148405,UV RESPONSE UP,UV RESPONSE UP,8
9,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,1.79097377887e-05,38,17,"DCX,CHGA,FOXA2,PCSK2,NEUROD1,NKX2-2,GCG,INSM1,NEUROG3,PAX4,PCSK1,ISL1,STXBP1,SST,SCGN,ABCC8,GCK",4,GMT,40,keep,itself,,1,0,0,True,6,4.746910772484542,PANCREAS BETA CELLS,PANCREAS BETA CELLS,9
10,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,0.0004738110491688,156,46,"ACOX1,ACAA2,FABP1,MGLL,ADH1C,FABP2,HMGCS2,TDO2,HCCS,HAO2,EHHADH,SLC22A5,TP53INP2,ACAT2,BCKDHB,CPT1A,ACADM,ACADS,RETSAT,AQP7,ODC1,UBE2L6,ACSL5,DECR1,HMGCS1,CA2,IDI1,GABARAPL1,UGDH,PDHA1,CBR1,CRAT,BPHL,PSME1,ETFDH,HPGD,HADH,HSPH1,HSP90AA1,SUCLG2,HSD17B4,GPD2,RDH16,ECHS1,LDHA,HSD17B11",6,GMT,158,keep,itself,,1,0,0,True,7,3.3243948158439673,FATTY ACID METABOLISM,FATTY ACID METABOLISM,10
