Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,GOMF_GPI_LINKED_EPHRIN_RECEPTOR_ACTIVITY,GOMF_GPI_LINKED_EPHRIN_RECEPTOR_ACTIVITY,3.89761860927e-05,6,4,"EPHA3,NTRK1,EPHA8,EPHA4",0,GMT,7,keep,itself,,1.0,0.0,0.0,True,1,4.409200659829261,GPI LINKED EPHRIN RECEPTOR ACTIVITY,GPI LINKED EPHRIN RECEPTOR ACTIVITY,1
2,GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0001362798472382,23,18,"ATP6V0E1,ATP6V0A1,ATP6V1G2,ATP6V0B,ATP6V1H,ATP6V1C2,ATP6V0A2,ATP6V1G1,ATP6V1F,ATP6V0D1,ATP6V1E1,ATP6V1C1,ATP6V0C,ATP6V1B2,ATP6V1A,ATP6V1D,ATP6V0A4,ATP5F1B",1,GMT,24,keep,itself,,1.0,0.0,0.0,True,2,3.865568361922798,ATPASE COUPLED ION TRANSMEMBRANE TRANSPORTER ACTIVITY,"ATPASE COUPLED ION TRANSMEMBRANE TRANSPORTER
ACTIVITY",2
3,GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0002466001676844,165,91,"ATP6V0E1,SLC25A12,SLC2A10,UQCRH,UCP1,SLC18A2,SLC18A1,SLC16A1,SLC9A2,SLC9A1,NDUFA12,ATP6V0A1,ATP6V1G2,ATP6V0B,ATP5MC2,ATP6V1H,ATP5F1E,NDUFS5,NDUFS3,NDUFS2,NDUFS1,NDUFC1,NDUFB3,NDUFA2,NDUFA1,SLC25A5,SLC25A4,SLC9C1,GHITM,ATP6V1C2,SLC7A11,ATP6V0A2,SLC9A8,SLC9B2,SLC38A3,ATP5MG,NOX5,SLC17A6,ASIC5,ATP6V1G1,COX5A,ATP6V1F,OTOP2,COX7A2L,SLC16A3,ATP6V0D1,SLC45A3,TMEM175,SLC4A11,SLC25A18,SLC25A22,SLC30A2,UQCRFS1,UCP2,SURF1,SLC15A2,SLC11A1,SLC9A5,SLC30A5,SLC17A7,SLC2A9,SLC30A6,SLC47A1,SLC9D1,ATP6V1E1,ATP6V1C1,ATP6V0C,ATP6V1B2,SLC25A3,ATP6V1A,ATP5PF,ATP5MC1,ATP6V1D,SLC15A3,ATP5F1C,ATP6V0A4,ATP5F1B,ATP5F1A,SLC11A2,ATP12A,NDUFV3,NDUFV2,NDUFB10,NDUFB9,NDUFB8,NDUFB5,NDUFA10,NDUFA9,NDUFA7,NDUFA5,COXFA4",7,GMT,187,exclude,GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0036,1.0,18.0,False,3,3.60800663242648,PROTON TRANSMEMBRANE TRANSPORTER ACTIVITY,PROTON TRANSMEMBRANE TRANSPORTER ACTIVITY,3
4,GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.002549572183085,102,58,"ATP6V0E1,ATP13A3,UQCRH,NDUFA12,ATP7B,ATP7A,ATP6V0A1,ATP6V1G2,ATP6V0B,ATP6V1H,ATP2A3,ATP1A2,NDUFS5,NDUFS3,NDUFS2,NDUFS1,NDUFC1,NDUFB3,NDUFA2,NDUFA1,ATP13A5,ATP6V1C2,ATP6V0A2,ATP13A4,TMEM94,ATP6V1G1,COX5A,ATP6V1F,COX7A2L,ATP6V0D1,UQCRFS1,SURF1,ABCC8,ATP6V1E1,ATP6V1C1,ATP6V0C,ATP6V1B2,ATP6V1A,ATP6V1D,ATP6V0A4,ATP5F1B,ATP2B4,ATP2A2,ATP2A1,ATP12A,ATP1A3,ATP1A1,NDUFV3,NDUFV2,NDUFB10,NDUFB9,NDUFB8,NDUFB5,NDUFA10,NDUFA9,NDUFA7,NDUFA5,COXFA4",28,GMT,116,exclude,GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.004,1.0,18.0,False,8,2.5935326878456633,ACTIVE MONOATOMIC ION TRANSMEMBRANE TRANSPORTER ACTIVITY,"ACTIVE MONOATOMIC ION TRANSMEMBRANE
TRANSPORTER ACTIVITY",4
5,GOMF_ATPASE_COUPLED_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_ATPASE_COUPLED_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0071056047066393,53,33,"ATP6V0E1,ATP13A3,ATP7B,ATP7A,ATP6V0A1,ATP6V1G2,ATP6V0B,ATP6V1H,ATP2A3,ATP1A2,ATP13A5,ATP6V1C2,ATP6V0A2,ATP13A4,TMEM94,ATP6V1G1,ATP6V1F,ATP6V0D1,ABCC8,ATP6V1E1,ATP6V1C1,ATP6V0C,ATP6V1B2,ATP6V1A,ATP6V1D,ATP6V0A4,ATP5F1B,ATP2B4,ATP2A2,ATP2A1,ATP12A,ATP1A3,ATP1A1",32,GMT,54,keep,GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0548,1.0,18.0,False,25,2.1483989565005617,ATPASE COUPLED MONOATOMIC CATION TRANSMEMBRANE TRANSPORTER ACTIVITY,"ATPASE COUPLED MONOATOMIC CATION
TRANSMEMBRANE TRANSPORTER ACTIVITY",5
6,GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0082819473645922,410,192,"ABCG2,SLC28A2,SLC16A4,ATP6V0E1,SLC25A21,SLC25A12,SLC35D4,MFSD2A,SLC37A3,SLC10A7,SLC4A9,SLC2A10,CYBRD1,ATP13A3,SLC25A20,UQCRH,SLCO1A2,SLCO2A1,SLC18A2,SLC18A1,SLC16A1,SLC12A1,SLC9A2,SLC9A1,SLC8A2,SLC6A7,SLC5A3,SLC5A1,SLC1A3,SLC1A2,SLC25A19,ABCD3,SLC24A3,SLC4A10,SLC12A9,ANKH,NDUFA12,SLC39A4,SLC30A10,SLC35C1,SLC6A20,ATP7B,ATP7A,ATP6V0A1,ATP6V1G2,ATP6V0B,ATP6V1H,ATP2A3,ATP1A2,NDUFS5,NDUFS3,NDUFS2,NDUFS1,NDUFC1,NDUFB3,NDUFA2,NDUFA1,ABCC6,ATP13A5,ABCB5,SLC35E4,SLC25A24,SLC25A5,SLC25A4,SLC6A16,SLC9C1,GHITM,SLC25A30,ATP6V1C2,SLC7A11,ATP6V0A2,SLC9A8,SLC35D1,ABCD2,ABCA1,SLC16A11,SLC9B2,SLC24A4,CLCN4,SLC35D2,SLC38A3,RALBP1,ATP13A4,SLC25A31,SLC13A1,SLC12A3,SLC17A6,SLC6A17,SLC39A12,SLC5A12,SLC22A9,ABCA9,SLC23A2,TOMM20,TMEM94,ABCG1,ATP6V1G1,SLC4A7,COX5A,ATP6V1F,XPR1,SLC16A7,SLC60A2,COX7A2L,SLC16A3,SLC16A5,ATP6V0D1,MCU,SLC5A6,SLC4A4,SLC45A3,SLC4A11,SLC25A18,SLC38A1,SLC25A22,SLC30A4,SLC30A3,SLC30A2,UQCRFS1,SLC35A2,UCP2,SLC35E2B,TAP2,TAP1,SURF1,ABCC8,SLC22A4,SLC25A1,SLC20A2,SLC20A1,SLC34A1,SLC16A2,SLC15A2,SLC12A2,SLC11A1,SLC9A5,SLC6A13,SLC6A8,SLC6A6,SLC6A2,SLC5A5,SLC5A2,SLC2A4,SLC26A6,SLC30A5,MFSD1,SLC39A8,SLC17A9,ABCD4,SLC46A2,SLC39A10,SLC17A7,SLC2A9,SLC22A11,SLC30A6,SLC35E3,SLC47A1,SLC38A7,SLC9D1,SLC38A2,SLC37A1,ATP6V1E1,ATP6V1C1,ATP6V0C,ATP6V1B2,SLC25A3,ABCB4,ABCB1,ATP6V1A,ATP6V1D,SLC15A3,SLC35B3,ATP6V0A4,ATP5F1B,ATP2B4,SLC11A2,ATP2A2,ATP2A1,ATP12A,ATP1A3,ATP1A1,NDUFV3,NDUFV2,NDUFB10,NDUFB9,NDUFB8,NDUFB5,NDUFA10,NDUFA9,NDUFA7,NDUFA5,COXFA4",114,GMT,458,exclude,GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.000577,1.0,18.0,False,31,2.081867533956775,ACTIVE TRANSMEMBRANE TRANSPORTER ACTIVITY,ACTIVE TRANSMEMBRANE TRANSPORTER ACTIVITY,6
7,GOMF_HMG_BOX_DOMAIN_BINDING,GOMF_HMG_BOX_DOMAIN_BINDING,0.0012032451317664,11,10,"POU3F3,PRRX1,PAX6,MEOX1,HOXA3,DLX5,CEBPA,ALX4,HOXC4,GATA3",2,GMT,12,keep,itself,,1.0,0.0,0.0,True,4,2.9196458867678,HMG BOX DOMAIN BINDING,HMG BOX DOMAIN BINDING,7
8,GOMF_PHOSPHATIDYLCHOLINE_BINDING,GOMF_PHOSPHATIDYLCHOLINE_BINDING,0.0015355622658094,28,19,"SCARB2,PCTP,ESYT2,PITPNA,SERPINA5,GPR12,PITPNB,ABCA1,GPR119,APOA2,PCYT1B,ESYT3,VDAC2,VDAC1,PITPNM2,PLTP,CHMP3,PCYT1A,NF1",3,GMT,32,keep,itself,,1.0,0.0,0.0,True,5,2.8137325685734575,PHOSPHATIDYLCHOLINE BINDING,PHOSPHATIDYLCHOLINE BINDING,8
9,GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING,GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING,0.0071018084037967,35,21,"SCARB2,PCTP,ESYT2,DHTKD1,PITPNA,SERPINA5,GPR12,PITPNB,ABCA1,GPR119,APOA2,PCYT1B,ESYT3,VDAC2,VDAC1,PITPNM2,OGDHL,PLTP,CHMP3,PCYT1A,NF1",22,GMT,41,keep,GOMF_PHOSPHATIDYLCHOLINE_BINDING,GOMF_PHOSPHATIDYLCHOLINE_BINDING,0.0545,1.0,19.0,False,24,2.1486310484940296,QUATERNARY AMMONIUM GROUP BINDING,QUATERNARY AMMONIUM GROUP BINDING,9
10,GOMF_SPHINGOLIPID_TRANSPORTER_ACTIVITY,GOMF_SPHINGOLIPID_TRANSPORTER_ACTIVITY,0.0090328764357981,20,15,"ABCG2,PITPNB,ABCA1,SPNS2,CERT1,PLEKHA8,CPTP,ATP10D,ATP10A,PLTP,ABCB4,ABCB1,MTTP,ABCC1,MFSD2B",24,GMT,21,keep,itself,,1.0,0.0,0.0,True,36,2.044173930608726,SPHINGOLIPID TRANSPORTER ACTIVITY,SPHINGOLIPID TRANSPORTER ACTIVITY,10
