"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","NFKB1","DLD1_HCT15_SW48","4.6033565545695367","0.00002492547512059434","NFKB1","1","trrust","1","4.6033565545695367","0.00002492547512059434",NA,"","4","ARCHS4--Coexpression(rank=98); Enrichr--Queries(rank=246); ReMap--ChIP-seq(rank=265); GTEx--Coexpression(rank=838)","226","0.060199999999999997","ARCHS4 Coexpression,0.0602"
"ora","RELA","DLD1_HCT15_SW48","3.8108132351359054","0.00015459191067428366","RELA","2","trrust","2","3.8108132351359054","0.00015459191067428366",NA,"","6","Literature--ChIP-seq(rank=5); ENCODE--ChIP-seq(rank=22); ReMap--ChIP-seq(rank=90); GTEx--Coexpression(rank=458); Enrichr--Queries(rank=672); ARCHS4--Coexpression(rank=1196)","117","0.030490000000000000","Literature ChIP-seq,0.03049"
"ora","NR1H3","DLD1_HCT15_SW48","3.5934657061071884","0.00025499654368664281","NR1H3","3","trrust","3","3.5934657061071884","0.00025499654368664281",NA,"","5","Literature--ChIP-seq(rank=12); GTEx--Coexpression(rank=32); Enrichr--Queries(rank=58); ARCHS4--Coexpression(rank=187); ReMap--ChIP-seq(rank=261)","76","0.019910000000000001","GTEx Coexpression,0.01991"
"ora","FOSL1","DLD1_HCT15_SW48","3.0429540814235176","0.00090582837036385093","FOSL1","4","trrust","4","3.0429540814235176","0.00090582837036385093",NA,"","5","ENCODE--ChIP-seq(rank=5); ReMap--ChIP-seq(rank=10); Enrichr--Queries(rank=84); ARCHS4--Coexpression(rank=137); GTEx--Coexpression(rank=168)","130","0.033669999999999999","ReMap ChIP-seq,0.03367"
"ora","JUN","DLD1_HCT15_SW48","2.9997493216777138","0.00100057737478472376","JUN","5","trrust","5","2.9997493216777138","0.00100057737478472376",NA,"","6","Literature--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=11); GTEx--Coexpression(rank=29); ARCHS4--Coexpression(rank=58); Enrichr--Queries(rank=79)","20","0.006098000000000000","Literature ChIP-seq,0.006098"
"ora","FOS","DLD1_HCT15_SW48","2.5105762138189145","0.00308619800496463294","FOS","6","trrust","6","2.5105762138189145","0.00308619800496463294",NA,"","5","GTEx--Coexpression(rank=1); ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=6); Enrichr--Queries(rank=18); ARCHS4--Coexpression(rank=106)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"ora","CEBPD","DLD1_HCT15_SW48","2.4772727053092907","0.00333217110976164431","CEBPD","7","trrust","7","2.4772727053092907","0.00333217110976164431",NA,"","5","ENCODE--ChIP-seq(rank=101); Literature--ChIP-seq(rank=127); ARCHS4--Coexpression(rank=212); ReMap--ChIP-seq(rank=221); GTEx--Coexpression(rank=797)","453","0.130200000000000010","ARCHS4 Coexpression,0.1302"
"ora","CEBPB","DLD1_HCT15_SW48","2.4473597056076613","0.00356977048445291127","CEBPB","8","trrust","8","2.4473597056076613","0.00356977048445291127",NA,"","6","ENCODE--ChIP-seq(rank=12); Enrichr--Queries(rank=39); Literature--ChIP-seq(rank=76); ReMap--ChIP-seq(rank=84); ARCHS4--Coexpression(rank=784); GTEx--Coexpression(rank=857)","105","0.027779999999999999","Enrichr Queries,0.02778"
"ora","NR1H4","DLD1_HCT15_SW48","2.3363819226271896","0.00460912065903079649","NR1H4","9","trrust","9","2.3363819226271896","0.00460912065903079649",NA,"","3","Enrichr--Queries(rank=210); GTEx--Coexpression(rank=421); ARCHS4--Coexpression(rank=745)","523","0.149600000000000011","Enrichr Queries,0.1496"
"ora","PPARG","DLD1_HCT15_SW48","2.3307223011425906","0.00466957869525535998","PPARG","10","trrust","10","2.3307223011425906","0.00466957869525535998",NA,"","5","ReMap--ChIP-seq(rank=18); Literature--ChIP-seq(rank=24); Enrichr--Queries(rank=52); GTEx--Coexpression(rank=68); ARCHS4--Coexpression(rank=118)","144","0.037039999999999997","Enrichr Queries,0.03704"
