Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOCC_IGA_IMMUNOGLOBULIN_COMPLEX	GOCC_IGA_IMMUNOGLOBULIN_COMPLEX	1.00e-10	9	0.9	0	0	1	0	keep	itself		True	JCHAIN,IGHA1,PIGR,IGHA2,IGLC3,IGKV3-20,IGLC7,IGKC,IGLC1
GOCC_NUCLEAR_SPECK	GOCC_NUCLEAR_SPECK	1.00e-10	287	0.7086	0	0	1	0	keep	itself		True	CCNL2,NR4A2,NR4A1,SNRNP70,SRSF4,ZNF446,NXF1,RING1,PIAS3,CXXC1,AFF2,PRPF31,ELOA,MAML1,GTF2H4,S100PBP,STK17A,IK,SGK1,DYRK3
GOCC_NUCLEAR_RIBONUCLEOPROTEIN_GRANULE	GOCC_NUCLEAR_RIBONUCLEOPROTEIN_GRANULE	1.00e-10	318	0.6611	405	287	7.01e-07	1	exclude	GOCC_NUCLEAR_SPECK	GOCC_NUCLEAR_SPECK	False	CCNL2,NR4A2,NR4A1,SNRNP70,SRSF4,ZNF446,NXF1,RING1,PIAS3,HMBOX1,CXXC1,AFF2,PRPF31,LSM10,ELOA,MAML1,GTF2H4,S100PBP,STK17A,IK
GOCC_IGG_IMMUNOGLOBULIN_COMPLEX	GOCC_IGG_IMMUNOGLOBULIN_COMPLEX	5.31e-09	12	0.9231	0	0	1	0	keep	itself		True	IGHG4,IGHG2,IGHG1,IGLL1,IGHG3,IGHA1,IGLC3,IGLC2,IGLC7,IGLL5,IGKC,IGLC1
GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION	1.75e-08	275	0.6595	0	0	1	0	keep	itself		True	DLC1,ARHGEF2,ARHGAP31,MAPRE2,VCL,MPRIP,FLII,JAK1,CD59,ITGAV,PFN1,ITGB1BP1,WASF1,ILK,DAG1,THSD1,PPFIBP1,ACTB,ARHGAP24,CD151
GOCC_LAMELLIPODIUM	GOCC_LAMELLIPODIUM	2.48e-07	108	0.5192	0	0	1	0	keep	itself		True	MYO9B,ARHGAP31,CAPZB,PHPT1,PODXL,WASF2,KLHL2,PHACTR4,RAB13,ITGAV,SSH1,SRGAP2,ITGB1BP1,TSC1,WASF1,ILK,SWAP70,DAG1,APC2,ACTB
GOCC_CELL_LEADING_EDGE	GOCC_CELL_LEADING_EDGE	1.06e-06	198	0.4521	208	110	0.0015	0	keep	GOCC_LAMELLIPODIUM	GOCC_LAMELLIPODIUM	True	DLC1,MYO9B,NDEL1,ARHGEF2,ARHGAP31,LDB2,MYO1C,CAPZB,DCTN1,ARAP1,PHPT1,PODXL,WASF2,KLHL2,PHACTR4,MACF1,FRMD4B,RAB13,ITGAV,SSH1
GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX	GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX	1.33e-06	176	0.6354	0	0	1	0	keep	itself		True	ATF3,JUNB,FOS,JUN,STAT2,MED31,MAML1,GTF2H4,FOSL2,TAF12,MED29,MAFF,RFX5,SMAD1,ARNT,SMAD4,TAF10,TAF6L,STAT5A,RXRB
GOCC_SPLICEOSOMAL_COMPLEX	GOCC_SPLICEOSOMAL_COMPLEX	1.45e-06	147	0.6712	0	0	1	0	keep	itself		True	SNRNP70,RBM5,PRPF31,HNRNPDL,IK,BUD13,DHX16,SNIP1,TSSC4,PPP1R8,DDX5,ESS2,RBM44,CWF19L2,CENATAC,SF3A1,RBMXL1,SF1,CASC3,CIRBP
GOCC_CILIARY_TRANSITION_ZONE	GOCC_CILIARY_TRANSITION_ZONE	2.20e-06	48	0.5783	0	0	1	0	keep	itself		True	TMEM80,BBS9,CCDC66,CPLANE2,B9D1,CC2D2B,WDR19,IFT20,PCM1,IFT140,LCA5,TOPORS,NPHP4,TRAF3IP1,TMEM107,EHD1,B9D2,EHD3,RPGR,DYNC2LI1
