"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","JUN","ALL","5.5732504031438133","0.00000267146566542564","JUN","1","dorothea","1","5.5732504031438133","0.00000267146566542564",NA,"","6","ReMap--ChIP-seq(rank=2); ENCODE--ChIP-seq(rank=3); Literature--ChIP-seq(rank=3); GTEx--Coexpression(rank=6); ARCHS4--Coexpression(rank=8); Enrichr--Queries(rank=15)","13","0.003734000000000000","GTEx Coexpression,0.003734"
"ora","ATF4","ALL","4.7495375976039238","0.00001780173789542847","ATF4","2","dorothea","2","4.7495375976039238","0.00001780173789542847",NA,"","4","ReMap--ChIP-seq(rank=150); GTEx--Coexpression(rank=347); Enrichr--Queries(rank=685); ARCHS4--Coexpression(rank=762)","767","0.215900000000000009","GTEx Coexpression,0.2159"
"ora","HIF1A","ALL","3.9214460790385872","0.00011982678880221708","HIF1A","3","dorothea","3","3.9214460790385872","0.00011982678880221708",NA,"","5","Literature--ChIP-seq(rank=19); ReMap--ChIP-seq(rank=62); GTEx--Coexpression(rank=272); Enrichr--Queries(rank=298); ARCHS4--Coexpression(rank=1268)","456","0.115900000000000003","Literature ChIP-seq,0.1159"
"ora","NFKB1","ALL","3.7129288058571359","0.00019367394287273017","NFKB1","4","dorothea","4","3.7129288058571359","0.00019367394287273017",NA,"","4","ARCHS4--Coexpression(rank=16); GTEx--Coexpression(rank=52); Enrichr--Queries(rank=220); ReMap--ChIP-seq(rank=224)","36","0.009828000000000000","ARCHS4 Coexpression,0.009828"
"ora","FOS","ALL","3.6767609162699082","0.00021049369110129183","FOS","5","dorothea","5","3.6767609162699082","0.00021049369110129183",NA,"","5","ReMap--ChIP-seq(rank=1); GTEx--Coexpression(rank=2); ENCODE--ChIP-seq(rank=7); ARCHS4--Coexpression(rank=37); Enrichr--Queries(rank=41)","4","0.001245000000000000","GTEx Coexpression,0.001245"
"ora","CEBPB","ALL","3.4639929286332367","0.00034356354190148849","CEBPB","6","dorothea","6","3.4639929286332367","0.00034356354190148849",NA,"","6","ENCODE--ChIP-seq(rank=5); Literature--ChIP-seq(rank=12); ReMap--ChIP-seq(rank=19); Enrichr--Queries(rank=31); GTEx--Coexpression(rank=1006); ARCHS4--Coexpression(rank=1106)","90","0.022079999999999999","Enrichr Queries,0.02208"
"ora","FOSL1","ALL","3.2507924392652696","0.00056131617967546707","FOSL1","7","dorothea","7","3.2507924392652696","0.00056131617967546707",NA,"","5","ENCODE--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=5); GTEx--Coexpression(rank=102); ARCHS4--Coexpression(rank=135); Enrichr--Queries(rank=143)","66","0.016840000000000001","ReMap ChIP-seq,0.01684"
"ora","RELA","ALL","2.9060774367944311","0.00124143093475198238","RELA","8","dorothea","8","2.9060774367944311","0.00124143093475198238",NA,"","6","Literature--ChIP-seq(rank=16); ENCODE--ChIP-seq(rank=38); ReMap--ChIP-seq(rank=105); Enrichr--Queries(rank=422); GTEx--Coexpression(rank=572); ARCHS4--Coexpression(rank=1169)","393","0.097559999999999994","Literature ChIP-seq,0.09756"
"ora","TP53","ALL","2.8964989489919950","0.00126911521574517836","TP53","9","dorothea","9","2.8964989489919950","0.00126911521574517836",NA,"","5","Literature--ChIP-seq(rank=41); ReMap--ChIP-seq(rank=158); GTEx--Coexpression(rank=351); ARCHS4--Coexpression(rank=933); Enrichr--Queries(rank=979)","773","0.218400000000000011","GTEx Coexpression,0.2184"
"ora","NFKB2","ALL","2.8128377899574510","0.00153872925209537687","NFKB2","10","dorothea","10","2.8128377899574510","0.00153872925209537687",NA,"","4","Enrichr--Queries(rank=60); ReMap--ChIP-seq(rank=61); ARCHS4--Coexpression(rank=78); GTEx--Coexpression(rank=142)","178","0.042740000000000000","Enrichr Queries,0.04274"
