term_id	term_name	p_value	term_size	intersection_size	intersection
REACTOME_CD22_MEDIATED_BCR_REGULATION	REACTOME_CD22_MEDIATED_BCR_REGULATION	1e-10	61	38	IGKV2-28,IGKV2D-28,IGHV3-33,IGKV2D-30,IGKV5-2,IGHV3-7,IGKV2-30,IGHV3-30,IGKV1D-16,LYN,IGKV3-11,IGHV3-23,IGKV3-20,IGLV2-8,CD22,IGHD,IGKV3-15,IGHV4-34,IGKV1-17,IGKV1D-12,IGLV3-1,IGHV1-46,IGKV1D-33,IGHV2-70,IGLV3-27,IGKV1-12,IGLV2-14,IGHV3-53,IGKV3D-20,IGKV1-16,IGLV2-23,IGLC2,IGHV4-59,CD79A,IGKV1-33,CD79B,IGHV1-2,IGLV2-11
REACTOME_FCGR_ACTIVATION	REACTOME_FCGR_ACTIVATION	1e-10	69	41	IGKV2-28,IGKV2D-28,FCGR3A,IGHV3-33,IGKV2D-30,IGKV5-2,IGHV3-7,IGKV2-30,IGHV3-30,IGKV1D-16,CD3G,IGHG2,LYN,IGKV3-11,IGHV3-23,IGKV3-20,IGLV2-8,CD247,SYK,FCGR1A,IGKV3-15,IGHV4-34,IGKV1-17,IGKV1D-12,IGLV3-1,IGHV1-46,IGKV1D-33,IGHV2-70,FCGR2A,IGLV3-27,IGKV1-12,IGLV2-14,IGHV3-53,IGKV3D-20,IGKV1-16,IGLV2-23,IGLC2,IGHV4-59,IGKV1-33,IGHV1-2,IGLV2-11
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1e-10	67	28	EGR1,OAS1,OASL,IFI27,SOCS3,IFITM1,OAS2,IRF7,OAS3,MX1,IFNA6,HLA-A,USP18,BST2,PSMB8,ISG20,ISG15,HLA-C,IFI6,IRF9,IRF1,MX2,STAT1,IFIT3,GBP2,IFI35,IRF8,HLA-F
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	1e-10	79	41	IGKV2-28,IGKV2D-28,CFB,IGHV3-33,IGKV2D-30,IGKV5-2,IGHV3-7,GZMM,IGKV2-30,C2,IGHV3-30,IGKV1D-16,IGHG2,IGKV3-11,IGHV3-23,IGKV3-20,IGLV2-8,C1QB,IGKV3-15,IGHV4-34,IGKV1-17,MBL2,IGKV1D-12,IGLV3-1,IGHV1-46,IGKV1D-33,IGHV2-70,FCN2,C1QC,IGLV3-27,IGKV1-12,IGLV2-14,IGHV3-53,IGKV3D-20,IGKV1-16,IGLV2-23,IGLC2,IGHV4-59,IGKV1-33,IGHV1-2,IGLV2-11
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	1e-10	86	46	IGKV2-28,IGKV2D-28,IGHV3-33,IGKV2D-30,IGKV5-2,IGHV3-7,IGKV2-30,CD19,IGHV3-30,IGKV1D-16,BLNK,LYN,SH3KBP1,IGKV3-11,IGHV3-23,IGKV3-20,IGLV2-8,BLK,SYK,CD22,IGHD,IGKV3-15,IGHV4-34,IGKV1-17,DAPP1,IGKV1D-12,IGLV3-1,IGHV1-46,BTK,IGKV1D-33,IGHV2-70,IGLV3-27,IGKV1-12,IGLV2-14,IGHV3-53,IGKV3D-20,IGKV1-16,IGLV2-23,IGLC2,IGHV4-59,CD79A,IGKV1-33,CD79B,PLCG2,IGHV1-2,IGLV2-11
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	4.4267926e-09	24	17	HLA-DQB1,PTPRJ,HLA-DRB1,HLA-DQA1,CD3E,TRAV8-4,TRAV29DV5,CD3G,PTPN22,CD3D,TRBV12-3,CD247,PTPRC,HLA-DRA,CD4,TRAV19,LCK
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	1e-10	71	38	IGKV2-28,IGKV2D-28,IGHV3-33,IGKV2D-30,IGKV5-2,IGHV3-7,IGKV2-30,IGHV3-30,IGKV1D-16,IGHG2,IGKV3-11,IGHV3-23,IGKV3-20,IGLV2-8,C1QB,IGKV3-15,IGHV4-34,IGKV1-17,MBL2,IGKV1D-12,IGLV3-1,IGHV1-46,IGKV1D-33,IGHV2-70,FCN2,C1QC,IGLV3-27,IGKV1-12,IGLV2-14,IGHV3-53,IGKV3D-20,IGKV1-16,IGLV2-23,IGLC2,IGHV4-59,IGKV1-33,IGHV1-2,IGLV2-11
REACTOME_COMPLEMENT_CASCADE	REACTOME_COMPLEMENT_CASCADE	1e-10	114	57	IGKV2-28,IGKV2D-28,C4BPA,CFB,IGHV3-33,IGKV2D-30,IGKV5-2,IGHV3-7,CD55,GZMM,IGKV2-30,C2,CD19,IGHV3-30,IGKV1D-16,CR2,IGHG2,C4BPB,CFI,IGKV3-11,C8G,C5AR1,IGHV3-23,IGKV3-20,IGLV2-8,C1QB,CPN1,IGKV3-15,IGHV4-34,C8A,IGKV1-17,MBL2,IGKV1D-12,CR1,F2,IGLV3-1,IGHV1-46,IGKV1D-33,IGHV2-70,FCN2,C1QC,IGLV3-27,CFHR2,IGKV1-12,C8B,IGLV2-14,IGHV3-53,IGKV3D-20,IGKV1-16,CD59,IGLV2-23,CPN2,IGLC2,IGHV4-59,IGKV1-33,IGHV1-2,IGLV2-11
REACTOME_GLUCURONIDATION	REACTOME_GLUCURONIDATION	3.22986935e-08	27	16	UGT1A3,UGT1A5,UGT1A7,UGT1A9,UGT1A6,UGT1A4,UGT1A1,UGT2B15,UGT1A10,UGT1A8,UGT2B28,UGT2B4,UGT2B10,SLC35D2,UGDH,UGT2A3
REACTOME_ASPIRIN_ADME	REACTOME_ASPIRIN_ADME	7.1069773e-09	44	18	CYP2C19,CYP2C9,UGT1A3,UGT1A5,UGT1A7,UGT1A9,UGT1A6,UGT1A4,BSG,CYP2C8,UGT1A1,SLC16A1,UGT2B15,UGT1A8,UGT2B28,UGT2B4,UGT2B10,ACSM4
