term_id	term_name	p_value	term_size	intersection_size	intersection
GOCC_T_CELL_RECEPTOR_COMPLEX	GOCC_T_CELL_RECEPTOR_COMPLEX	1e-10	137	98	TRDV3,TRAV20,TRBV2,TRBV11-2,TRBV14,TRBV30,CD8B,TRBV12-5,TRBV24-1,TRAV12-3,CD8A,TRBV19,CD3E,TRAV8-4,TRAV2,TRAV12-1,TRBV5-5,TRGV10,TRAV21,TRBV6-1,TRBJ2-1,TRBV5-6,TRAV38-1,TRAV39,TRAV29DV5,TRGV2,TRBV10-3,TRAV41,SKAP1,TRBJ2-5,TRAV17,TRBV23-1,TRAC,CD3G,TRBJ1-5,TRGV9,TRGV11,TRDV1,TRAV26-2,TRBC1,TRBV5-4,CD3D,TRBJ2-3,TRBV12-3,TRAV4,TRGC2,TRAV36DV7,TRBV29-1,TRBV12-4,TRBV10-2,CD247,SYK,TRGV8,TRBV9,TRBV20-1,TRBV28,TRBV7-2,TRAV38-2DV8,CEACAM1,TRAV13-1,TRBC2,TRBV7-1,TRBV6-7,APBB1IP,TRBV11-1,TRAV12-2,TRAV26-1,TRDC,TRAV9-2,TRBV13,TRBV10-1,CD6,CD4,TRGV3,TRAV19,TRAV8-6,TRAV18,TRBJ2-6,TRBV3-1,TRBV27,TRAV23DV6,TRBJ1-1,TRAT1,TRAV30,TRBV6-6,TRGV1,TRBV18,TRAV40,TRBV7-4,TRAV1-1,TRBJ1-6,TRAV8-3,TRBV5-1,TRGV5,TRBJ1-3,TRBJ2-7,TRDJ1,TRAV3
GOCC_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX	GOCC_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX	9.5228513177e-06	10	8	TRBV19,CD3E,TRAC,CD3G,TRBC1,CD3D,CD247,TRBC2
GOCC_OUTER_KINETOCHORE	GOCC_OUTER_KINETOCHORE	7.6098012486e-06	20	12	SKA3,SPC25,NDC80,SPC24,CCNB1,PLK1,BUB1,KNL1,CENPF,NUF2,DSN1,SKA1
GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING	GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING	4.37029248841e-05	12	7	IGHG2,IGHG3,IGKV3-20,IGHD,IGHA2,IGHA1,JCHAIN
GOCC_MHC_PROTEIN_COMPLEX	GOCC_MHC_PROTEIN_COMPLEX	2.11782507988e-05	22	15	HLA-DQB1,HLA-DRB1,HLA-DQA1,HLA-A,B2M,HLA-C,HLA-F,HLA-DMB,HLA-DRA,HLA-B,HLA-G,HLA-DOB,HLA-DPA1,HLA-E,CD74
GOCC_IMMUNOLOGICAL_SYNAPSE	GOCC_IMMUNOLOGICAL_SYNAPSE	4.7625872801e-06	47	23	PTPRJ,HLA-DRB1,EZR,CD3E,SOCS6,CALHM6,SKAP1,RHOH,CD53,BCL10,CARD11,CD37,NEDD9,CORO1A,GZMA,LGALS3,PRKCQ,HLA-DRA,GZMB,HAVCR2,CD6,CD28,LCK
GOCC_TRANSCRIPTION_FACTOR_AP_1_COMPLEX	GOCC_TRANSCRIPTION_FACTOR_AP_1_COMPLEX	8.1409973229e-06	6	5	FOS,JUND,JUN,JUNB,FOSL2
GOCC_CMG_COMPLEX	GOCC_CMG_COMPLEX	0.0003515916760379	11	8	GINS1,CDC45,GINS2,GINS4,MCM4,MCM2,GINS3,MCM3
GOCC_MHC_CLASS_II_PROTEIN_COMPLEX	GOCC_MHC_CLASS_II_PROTEIN_COMPLEX	0.0004198872415391	14	11	HLA-DQB1,HLA-DRB1,HLA-DQA1,B2M,HLA-DMB,HLA-DRA,HLA-DOB,HLA-DPA1,CD74,HLA-DOA,HLA-DMA
GOCC_MHC_CLASS_IB_PROTEIN_COMPLEX	GOCC_MHC_CLASS_IB_PROTEIN_COMPLEX	0.001258790299546	7	7	HLA-A,B2M,HLA-C,HLA-F,HLA-B,HLA-G,HLA-E
GOCC_GAMMA_DELTA_T_CELL_RECEPTOR_COMPLEX	GOCC_GAMMA_DELTA_T_CELL_RECEPTOR_COMPLEX	0.0013039924094174	5	5	CD3E,CD3G,TRGC2,CD247,TRDC
GOCC_SODIUM_CHANNEL_COMPLEX	GOCC_SODIUM_CHANNEL_COMPLEX	2.03847672924e-05	28	16	GRIK3,SCN8A,SCNN1B,SCN10A,SCN7A,SCN2B,SCN2A,SCN11A,UNC80,SCNN1G,SCN3B,SCN5A,GRIK2,SCN4A,GRIK5,SCNN1D
