"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"BHLHA15","3.30474105037540999","3.30474105037540999","0.000950641882430986362613467566263","MVL_TOR10=3.305","Activated","11","collectri","11","3.30474105037540999",NA,"2","GTEx--Coexpression(rank=1437); ARCHS4--Coexpression(rank=1607)","1618","0.89419999999999999","GTEx Coexpression,0.8942"
"DNMT3B","3.23615890600690692","-3.23615890600690692","0.001211499206723004595787074322288","MVL_TOR10=-3.236","Repressed","12","collectri","12","3.23615890600690692",NA,"0","",NA,NA,NA
"ZFHX3","3.19673061076226439","3.19673061076226439","0.001389946704126142351665151863926","MVL_TOR10=3.197","Activated","13","collectri","13","3.19673061076226439",NA,"3","GTEx--Coexpression(rank=1154); Enrichr--Queries(rank=1156); ARCHS4--Coexpression(rank=1169)","1547","0.71809999999999996","ARCHS4 Coexpression,0.7181"
"HTATIP2","3.14172525445862272","3.14172525445862272","0.001679555592397933118722908041320","MVL_TOR10=3.142","Activated","14","collectri","14","3.14172525445862272",NA,"0","",NA,NA,NA
"NFYA","3.02022341212117773","-3.02022341212117773","0.002525882921082363719716967764839","MVL_TOR10=-3.02","Repressed","15","collectri","15","3.02022341212117773",NA,"5","ENCODE--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=16); GTEx--Coexpression(rank=100); Enrichr--Queries(rank=722); ARCHS4--Coexpression(rank=1044)","125","0.03390000000000000","ENCODE ChIP-seq,0.0339"
"HNF1B","2.99562744269984504","2.99562744269984504","0.002738808276905589297878229615435","MVL_TOR10=2.996","Activated","16","collectri","16","2.99562744269984504",NA,"3","ReMap--ChIP-seq(rank=111); Enrichr--Queries(rank=753); ARCHS4--Coexpression(rank=917)","1134","0.37369999999999998","ReMap ChIP-seq,0.3737"
"ZFP42","2.98568045683448435","-2.98568045683448435","0.002829481376771845937273530680045","MVL_TOR10=-2.986","Repressed","17","collectri","17","2.98568045683448435",NA,"4","Literature--ChIP-seq(rank=53); ARCHS4--Coexpression(rank=120); Enrichr--Queries(rank=725); GTEx--Coexpression(rank=1464)","284","0.07371000000000000","ARCHS4 Coexpression,0.07371"
"ID2","2.93702067631520691","-2.93702067631520691","0.003313820087378587311843780582876","MVL_TOR10=-2.937","Repressed","18","collectri","18","2.93702067631520691",NA,"0","",NA,NA,NA
"ZNF331","2.92928580329841237","-2.92928580329841237","0.003397418788517858351944100903097","MVL_TOR10=-2.929","Repressed","19","collectri","19","2.92928580329841237",NA,"3","GTEx--Coexpression(rank=185); Enrichr--Queries(rank=308); ARCHS4--Coexpression(rank=644)","436","0.11509999999999999","GTEx Coexpression,0.1151"
"PIN1","2.91253560805837708","2.91253560805837708","0.003585073233168921923164074172519","MVL_TOR10=2.913","Activated","20","collectri","20","2.91253560805837708",NA,"2","GTEx--Coexpression(rank=118); ARCHS4--Coexpression(rank=913)","283","0.07343000000000000","GTEx Coexpression,0.07343"
"OTX2","2.85691667165605612","-2.85691667165605612","0.004277781255825112427526590863636","MVL_TOR10=-2.857","Repressed","21","collectri","21","2.85691667165605612",NA,"4","ReMap--ChIP-seq(rank=247); ARCHS4--Coexpression(rank=395); GTEx--Coexpression(rank=612); Enrichr--Queries(rank=871)","834","0.24260000000000001","ARCHS4 Coexpression,0.2426"
"ATOH1","2.80169344570936696","2.80169344570936696","0.005083515357130198933366393987399","MVL_TOR10=2.802","Activated","22","collectri","22","2.80169344570936696",NA,"3","GTEx--Coexpression(rank=71); ARCHS4--Coexpression(rank=152); Enrichr--Queries(rank=610)","166","0.04418000000000000","GTEx Coexpression,0.04418"
"ZNF143","2.76035570756436011","-2.76035570756436011","0.005773845739411326109802313766295","MVL_TOR10=-2.76","Repressed","23","collectri","23","2.76035570756436011",NA,"5","ReMap--ChIP-seq(rank=20); ENCODE--ChIP-seq(rank=76); Enrichr--Queries(rank=330); GTEx--Coexpression(rank=681); ARCHS4--Coexpression(rank=1500)","260","0.06734000000000000","ReMap ChIP-seq,0.06734"
"CDX1","2.74664130026354325","2.74664130026354325","0.006020894420883272403488550850170","MVL_TOR10=2.747","Activated","24","collectri","24","2.74664130026354325",NA,"3","ARCHS4--Coexpression(rank=72); GTEx--Coexpression(rank=87); Enrichr--Queries(rank=531)","167","0.04423000000000000","ARCHS4 Coexpression,0.04423"
"PPARA","2.73645162934732333","2.73645162934732333","0.006210572470389120157407969458063","MVL_TOR10=2.736","Activated","25","collectri","25","2.73645162934732333",NA,"3","ARCHS4--Coexpression(rank=620); Enrichr--Queries(rank=889); GTEx--Coexpression(rank=1166)","1148","0.38080000000000003","ARCHS4 Coexpression,0.3808"
"PPARGC1B","2.72290647915800621","2.72290647915800621","0.006471037324755310980728406633489","MVL_TOR10=2.723","Activated","26","collectri","26","2.72290647915800621",NA,"0","",NA,NA,NA
"TFAM","2.66364849659667469","-2.66364849659667469","0.007729828648902484916627386724031","MVL_TOR10=-2.664","Repressed","27","collectri","27","2.66364849659667469",NA,"0","",NA,NA,NA
"HMGA2","2.64600207879879612","-2.64600207879879612","0.008144931593154016574720444054947","MVL_TOR10=-2.646","Repressed","28","collectri","28","2.64600207879879612",NA,"3","ARCHS4--Coexpression(rank=28); GTEx--Coexpression(rank=33); Enrichr--Queries(rank=57)","61","0.01720000000000000","ARCHS4 Coexpression,0.0172"
"USF2","2.56849450339535412","2.56849450339535412","0.010214133200178200644447912281976","MVL_TOR10=2.568","Activated","29","collectri","29","2.56849450339535412",NA,"5","ReMap--ChIP-seq(rank=36); ENCODE--ChIP-seq(rank=39); ARCHS4--Coexpression(rank=1196); Enrichr--Queries(rank=1199); GTEx--Coexpression(rank=1399)","458","0.12120000000000000","ReMap ChIP-seq,0.1212"
"SMARCA4","2.53103567873935820","2.53103567873935820","0.011372627966479522884646335967318","MVL_TOR10=2.531","Activated","30","collectri","30","2.53103567873935820",NA,"0","",NA,NA,NA
"E2F3","2.50800336463535345","-2.50800336463535345","0.012141551102072741311066472746916","MVL_TOR10=-2.508","Repressed","31","collectri","31","2.50800336463535345",NA,"3","ARCHS4--Coexpression(rank=27); Enrichr--Queries(rank=30); GTEx--Coexpression(rank=845)","59","0.01658000000000000","ARCHS4 Coexpression,0.01658"
"PA2G4","2.46680639542431157","2.46680639542431157","0.013632404306856121117830227262857","MVL_TOR10=2.467","Activated","32","collectri","32","2.46680639542431157",NA,"2","ARCHS4--Coexpression(rank=10); GTEx--Coexpression(rank=37)","17","0.00614300000000000","ARCHS4 Coexpression,0.006143"
"RXRA","2.46268967976825515","2.46268967976825515","0.013789921047142729079726386487437","MVL_TOR10=2.463","Activated","33","collectri","33","2.46268967976825515",NA,"6","ENCODE--ChIP-seq(rank=49); Literature--ChIP-seq(rank=74); ReMap--ChIP-seq(rank=168); GTEx--Coexpression(rank=903); Enrichr--Queries(rank=961); ARCHS4--Coexpression(rank=1022)","1211","0.41530000000000000","ENCODE ChIP-seq,0.4153"
"TGFB1I1","2.45639276761612146","2.45639276761612146","0.014033967876777938069143836230523","MVL_TOR10=2.456","Activated","34","collectri","34","2.45639276761612146",NA,"0","",NA,NA,NA
"ZBTB33","2.43056690195935188","2.43056690195935188","0.015075222607177144601431351134124","MVL_TOR10=2.431","Activated","35","collectri","35","2.43056690195935188",NA,"5","ENCODE--ChIP-seq(rank=87); ReMap--ChIP-seq(rank=137); GTEx--Coexpression(rank=319); ARCHS4--Coexpression(rank=1117); Enrichr--Queries(rank=1298)","706","0.19850000000000001","GTEx Coexpression,0.1985"
"TCF7","2.43037757212850991","2.43037757212850991","0.015083100824403571776910482071798","MVL_TOR10=2.43","Activated","36","collectri","36","2.43037757212850991",NA,"5","Literature--ChIP-seq(rank=58); ARCHS4--Coexpression(rank=171); ReMap--ChIP-seq(rank=210); Enrichr--Queries(rank=261); GTEx--Coexpression(rank=579)","400","0.10500000000000000","ARCHS4 Coexpression,0.105"
"ELF5","2.41870263887046999","2.41870263887046999","0.015575967329833319968690474865980","MVL_TOR10=2.419","Activated","37","collectri","37","2.41870263887046999",NA,"5","Literature--ChIP-seq(rank=118); ReMap--ChIP-seq(rank=221); ARCHS4--Coexpression(rank=262); Enrichr--Queries(rank=628); GTEx--Coexpression(rank=868)","586","0.16089999999999999","ARCHS4 Coexpression,0.1609"
"ZNF436","2.41779526592977234","-2.41779526592977234","0.015614859710506624052017699000316","MVL_TOR10=-2.418","Repressed","38","collectri","38","2.41779526592977234",NA,"3","Enrichr--Queries(rank=271); GTEx--Coexpression(rank=555); ARCHS4--Coexpression(rank=1312)","692","0.19300000000000000","Enrichr Queries,0.193"
"HOXB3","2.41423670271712787","-2.41423670271712787","0.015768214900147552864906330682970","MVL_TOR10=-2.414","Repressed","39","collectri","39","2.41423670271712787",NA,"3","GTEx--Coexpression(rank=759); Enrichr--Queries(rank=883); ARCHS4--Coexpression(rank=1167)","1299","0.47230000000000000","GTEx Coexpression,0.4723"
"NFE2L2","2.40088750368306814","2.40088750368306814","0.016355363702537768777478532911118","MVL_TOR10=2.401","Activated","40","collectri","40","2.40088750368306814",NA,"5","ReMap--ChIP-seq(rank=154); Literature--ChIP-seq(rank=155); GTEx--Coexpression(rank=199); ARCHS4--Coexpression(rank=411); Enrichr--Queries(rank=831)","469","0.12379999999999999","GTEx Coexpression,0.1238"
"BACH1","2.38197994618201925","2.38197994618201925","0.017219835166136749499132818641556","MVL_TOR10=2.382","Activated","41","collectri","41","2.38197994618201925",NA,"6","Literature--ChIP-seq(rank=8); ReMap--ChIP-seq(rank=37); ENCODE--ChIP-seq(rank=84); Enrichr--Queries(rank=697); GTEx--Coexpression(rank=963); ARCHS4--Coexpression(rank=1122)","183","0.04878000000000000","Literature ChIP-seq,0.04878"
"GATA1","2.37386882439710867","2.37386882439710867","0.017602802874865354498812308747802","MVL_TOR10=2.374","Activated","42","collectri","42","2.37386882439710867",NA,"6","ENCODE--ChIP-seq(rank=31); Literature--ChIP-seq(rank=85); Enrichr--Queries(rank=138); ReMap--ChIP-seq(rank=284); ARCHS4--Coexpression(rank=735); GTEx--Coexpression(rank=1297)","374","0.09829000000000000","Enrichr Queries,0.09829"
"HAND2","2.36466052568216245","2.36466052568216245","0.018046604550904239705477749566853","MVL_TOR10=2.365","Activated","43","collectri","43","2.36466052568216245",NA,"3","GTEx--Coexpression(rank=645); Enrichr--Queries(rank=817); ARCHS4--Coexpression(rank=1219)","1183","0.40139999999999998","GTEx Coexpression,0.4014"
"TFAP2C","2.35460785173017761","2.35460785173017761","0.018542262005165739691125992294474","MVL_TOR10=2.355","Activated","44","collectri","44","2.35460785173017761",NA,"6","Literature--ChIP-seq(rank=24); ReMap--ChIP-seq(rank=27); ENCODE--ChIP-seq(rank=92); GTEx--Coexpression(rank=143); Enrichr--Queries(rank=411); ARCHS4--Coexpression(rank=831)","344","0.08899000000000000","GTEx Coexpression,0.08899"
"SREBF1","2.34513035191536590","2.34513035191536590","0.019020428506472782798075726873321","MVL_TOR10=2.345","Activated","45","collectri","45","2.34513035191536590",NA,"6","ReMap--ChIP-seq(rank=66); Literature--ChIP-seq(rank=103); ENCODE--ChIP-seq(rank=104); Enrichr--Queries(rank=952); GTEx--Coexpression(rank=1244); ARCHS4--Coexpression(rank=1538)","775","0.22220000000000001","ReMap ChIP-seq,0.2222"
"ZNF382","2.33526344188795631","2.33526344188795631","0.019529662724664387241091390023939","MVL_TOR10=2.335","Activated","46","collectri","46","2.33526344188795631",NA,"3","Enrichr--Queries(rank=317); ARCHS4--Coexpression(rank=396); GTEx--Coexpression(rank=487)","788","0.22580000000000000","Enrichr Queries,0.2258"
"PLAG1","2.30593830488996243","-2.30593830488996243","0.021114079894677964532867520119908","MVL_TOR10=-2.306","Repressed","47","collectri","47","2.30593830488996243",NA,"3","Enrichr--Queries(rank=357); GTEx--Coexpression(rank=685); ARCHS4--Coexpression(rank=1131)","869","0.25430000000000003","Enrichr Queries,0.2543"
"TLX1","2.30218284384326699","2.30218284384326699","0.021324863060067717618339955265583","MVL_TOR10=2.302","Activated","48","collectri","48","2.30218284384326699",NA,"3","ARCHS4--Coexpression(rank=482); GTEx--Coexpression(rank=844); Enrichr--Queries(rank=1182)","970","0.29609999999999992","ARCHS4 Coexpression,0.2961"
"SPI1","2.25990901946891976","2.25990901946891976","0.023826898020988872967107496947392","MVL_TOR10=2.26","Activated","49","collectri","49","2.25990901946891976",NA,"6","Literature--ChIP-seq(rank=72); ENCODE--ChIP-seq(rank=90); ReMap--ChIP-seq(rank=243); Enrichr--Queries(rank=602); GTEx--Coexpression(rank=745); ARCHS4--Coexpression(rank=933)","1232","0.42880000000000001","Enrichr Queries,0.4288"
"MED1","2.23523816086748051","-2.23523816086748051","0.025401717428283735605853976835533","MVL_TOR10=-2.235","Repressed","50","collectri","50","2.23523816086748051",NA,"0","",NA,NA,NA
"GATA6","2.21729531531195212","2.21729531531195212","0.026602917817770778408092979816502","MVL_TOR10=2.217","Activated","51","collectri","51","2.21729531531195212",NA,"5","Literature--ChIP-seq(rank=56); ReMap--ChIP-seq(rank=180); Enrichr--Queries(rank=215); ARCHS4--Coexpression(rank=351); GTEx--Coexpression(rank=1393)","559","0.15310000000000001","Enrichr Queries,0.1531"
"FOXN4","2.21380248265358581","2.21380248265358581","0.026842369226100604856499742822962","MVL_TOR10=2.214","Activated","52","collectri","52","2.21380248265358581",NA,"3","ARCHS4--Coexpression(rank=4); Enrichr--Queries(rank=151); GTEx--Coexpression(rank=979)","8","0.00245700000000000","ARCHS4 Coexpression,0.002457"
"EGR3","2.21276279187348557","-2.21276279187348557","0.026914003770968749490455351747187","MVL_TOR10=-2.213","Repressed","53","collectri","53","2.21276279187348557",NA,"3","Enrichr--Queries(rank=108); ARCHS4--Coexpression(rank=343); GTEx--Coexpression(rank=494)","298","0.07692000000000000","Enrichr Queries,0.07692"
"IRF6","2.21241448737953172","-2.21241448737953172","0.026938038780617006018314185666895","MVL_TOR10=-2.212","Repressed","54","collectri","54","2.21241448737953172",NA,"3","GTEx--Coexpression(rank=129); ARCHS4--Coexpression(rank=485); Enrichr--Queries(rank=646)","312","0.08026999999999999","GTEx Coexpression,0.08027"
"FOXA1","2.17853322457123033","2.17853322457123033","0.029366361459877757950076571091813","MVL_TOR10=2.179","Activated","55","collectri","55","2.17853322457123033",NA,"6","ENCODE--ChIP-seq(rank=38); Literature--ChIP-seq(rank=107); ReMap--ChIP-seq(rank=227); GTEx--Coexpression(rank=318); Enrichr--Queries(rank=327); ARCHS4--Coexpression(rank=661)","704","0.19789999999999999","GTEx Coexpression,0.1979"
"BRCA1","2.15396569019502504","-2.15396569019502504","0.031242862664203726458245213848386","MVL_TOR10=-2.154","Repressed","56","collectri","56","2.15396569019502504",NA,"0","",NA,NA,NA
"NFE2L3","2.13943804959354056","2.13943804959354056","0.032400208142485877049754350309740","MVL_TOR10=2.139","Activated","57","collectri","57","2.13943804959354056",NA,"3","Enrichr--Queries(rank=83); ARCHS4--Coexpression(rank=85); GTEx--Coexpression(rank=1082)","198","0.05221000000000000","ARCHS4 Coexpression,0.05221"
"ARID5B","2.13339249626153071","2.13339249626153071","0.032892542099368045349638833840800","MVL_TOR10=2.133","Activated","58","collectri","58","2.13339249626153071",NA,"3","Enrichr--Queries(rank=364); ARCHS4--Coexpression(rank=979); GTEx--Coexpression(rank=1288)","883","0.25929999999999997","Enrichr Queries,0.2593"
"NEUROD2","2.12168923766908613","-2.12168923766908613","0.033863842988758260932335986126418","MVL_TOR10=-2.122","Repressed","59","collectri","59","2.12168923766908613",NA,"4","Literature--ChIP-seq(rank=159); GTEx--Coexpression(rank=671); Enrichr--Queries(rank=892); ARCHS4--Coexpression(rank=1314)","1216","0.41749999999999998","GTEx Coexpression,0.4175"
"HOXB13","2.11849118619739629","2.11849118619739629","0.034133490575326573546188768659704","MVL_TOR10=2.118","Activated","60","collectri","60","2.11849118619739629",NA,"4","ReMap--ChIP-seq(rank=268); Enrichr--Queries(rank=310); GTEx--Coexpression(rank=435); ARCHS4--Coexpression(rank=638)","770","0.22080000000000000","Enrichr Queries,0.2208"
"BCL11A","2.10552409156219245","-2.10552409156219245","0.035245712474322947460603216995878","MVL_TOR10=-2.106","Repressed","61","collectri","61","2.10552409156219245",NA,"5","ENCODE--ChIP-seq(rank=111); ReMap--ChIP-seq(rank=272); GTEx--Coexpression(rank=399); Enrichr--Queries(rank=639); ARCHS4--Coexpression(rank=813)","850","0.24829999999999999","GTEx Coexpression,0.2483"
"MEF2D","2.09954704368874090","-2.09954704368874090","0.035768705375648718325365393866377","MVL_TOR10=-2.1","Repressed","62","collectri","62","2.09954704368874090",NA,"3","Enrichr--Queries(rank=964); ARCHS4--Coexpression(rank=1201); GTEx--Coexpression(rank=1357)","1533","0.68659999999999999","Enrichr Queries,0.6866"
"ARID3B","2.09735119056266761","-2.09735119056266761","0.035962498437929271699609046208934","MVL_TOR10=-2.097","Repressed","63","collectri","63","2.09735119056266761",NA,"2","GTEx--Coexpression(rank=193); ARCHS4--Coexpression(rank=251)","454","0.12010000000000000","GTEx Coexpression,0.1201"
"NUPR1","2.09445697789245955","-2.09445697789245955","0.036219291680491302876099268814869","MVL_TOR10=-2.094","Repressed","64","collectri","64","2.09445697789245955",NA,"0","",NA,NA,NA
"TADA2A","2.08728358884587850","-2.08728358884587850","0.036862507361920537896082805673359","MVL_TOR10=-2.087","Repressed","65","collectri","65","2.08728358884587850",NA,"0","",NA,NA,NA
"ZBTB18","2.07653589615784595","-2.07653589615784595","0.037844414740190089607718704201034","MVL_TOR10=-2.077","Repressed","66","collectri","66","2.07653589615784595",NA,"2","ARCHS4--Coexpression(rank=195); GTEx--Coexpression(rank=765)","453","0.11980000000000000","ARCHS4 Coexpression,0.1198"
"CTNNB1","2.07181401025801737","2.07181401025801737","0.038282789605272531108237643593384","MVL_TOR10=2.072","Activated","67","collectri","67","2.07181401025801737",NA,"0","",NA,NA,NA
"KCNIP3","2.06249312692891174","-2.06249312692891174","0.039160811243938456471802567193663","MVL_TOR10=-2.062","Repressed","68","collectri","68","2.06249312692891174",NA,"2","ARCHS4--Coexpression(rank=259); GTEx--Coexpression(rank=300)","579","0.15909999999999999","ARCHS4 Coexpression,0.1591"
"BTG2","2.04598152537631117","2.04598152537631117","0.040758188366430643523319332643950","MVL_TOR10=2.046","Activated","69","collectri","69","2.04598152537631117",NA,"0","",NA,NA,NA
"FOXQ1","2.03954207591074299","2.03954207591074299","0.041395956360140422070070798099550","MVL_TOR10=2.04","Activated","70","collectri","70","2.03954207591074299",NA,"3","GTEx--Coexpression(rank=159); Enrichr--Queries(rank=380); ARCHS4--Coexpression(rank=408)","376","0.09894000000000000","GTEx Coexpression,0.09894"
"BRD4","2.02483465513089333","-2.02483465513089333","0.042884345260495719542870318718997","MVL_TOR10=-2.025","Repressed","71","collectri","71","2.02483465513089333",NA,"0","",NA,NA,NA
"ZNF354C","2.02350767627428940","2.02350767627428940","0.043020832963344267374505847101318","MVL_TOR10=2.024","Activated","72","collectri","72","2.02350767627428940",NA,"3","Enrichr--Queries(rank=843); GTEx--Coexpression(rank=1083); ARCHS4--Coexpression(rank=1266)","1452","0.60040000000000004","Enrichr Queries,0.6004"
"NEUROG2","2.01755260097994293","2.01755260097994293","0.043637877563760710253326635665871","MVL_TOR10=2.018","Activated","73","collectri","73","2.01755260097994293",NA,"3","GTEx--Coexpression(rank=53); ARCHS4--Coexpression(rank=891); Enrichr--Queries(rank=1078)","120","0.03298000000000000","GTEx Coexpression,0.03298"
"HNF4A","2.01231803335300619","2.01231803335300619","0.044186422664457644660096491406875","MVL_TOR10=2.012","Activated","74","collectri","74","2.01231803335300619",NA,"6","Literature--ChIP-seq(rank=49); ENCODE--ChIP-seq(rank=67); ReMap--ChIP-seq(rank=121); GTEx--Coexpression(rank=145); ARCHS4--Coexpression(rank=156); Enrichr--Queries(rank=703)","347","0.09023000000000000","GTEx Coexpression,0.09023"
"HIC1","2.00198528366775141","-2.00198528366775141","0.045286314300711505431706882518483","MVL_TOR10=-2.002","Repressed","75","collectri","75","2.00198528366775141",NA,"3","ARCHS4--Coexpression(rank=202); GTEx--Coexpression(rank=220); Enrichr--Queries(rank=276)","470","0.12410000000000000","ARCHS4 Coexpression,0.1241"
"ZBTB7B","1.99555673709104164","1.99555673709104164","0.045982192596401350037638167123077","MVL_TOR10=1.996","Activated","76","collectri","76","1.99555673709104164",NA,"3","GTEx--Coexpression(rank=252); Enrichr--Queries(rank=506); ARCHS4--Coexpression(rank=668)","570","0.15679999999999999","GTEx Coexpression,0.1568"
"ZNF300","1.99292770961517540","1.99292770961517540","0.046269363567857629826463039535156","MVL_TOR10=1.993","Activated","77","collectri","77","1.99292770961517540",NA,"3","Enrichr--Queries(rank=47); ARCHS4--Coexpression(rank=711); GTEx--Coexpression(rank=1142)","121","0.03348000000000000","Enrichr Queries,0.03348"
"TBPL2","1.97063013947205801","1.97063013947205801","0.048766196613356696532015632783441","MVL_TOR10=1.971","Activated","78","collectri","78","1.97063013947205801",NA,"2","GTEx--Coexpression(rank=344); ARCHS4--Coexpression(rank=1186)","755","0.21410000000000001","GTEx Coexpression,0.2141"
"JUNB","1.95818773128092261","1.95818773128092261","0.050207988216398068137547028300105","MVL_TOR10=1.958","Activated","79","collectri","79","1.95818773128092261",NA,"4","GTEx--Coexpression(rank=122); ARCHS4--Coexpression(rank=137); Enrichr--Queries(rank=219); ReMap--ChIP-seq(rank=258)","292","0.07592000000000000","GTEx Coexpression,0.07592"
"IRF9","1.95326373981648294","1.95326373981648294","0.050788351743826579132168319574703","MVL_TOR10=1.953","Activated","80","collectri","80","1.95326373981648294",NA,"4","ARCHS4--Coexpression(rank=107); GTEx--Coexpression(rank=126); ReMap--ChIP-seq(rank=275); Enrichr--Queries(rank=355)","251","0.06572000000000000","ARCHS4 Coexpression,0.06572"
"MTF1","1.95231309271355080","1.95231309271355080","0.050901043961775985224882390411949","MVL_TOR10=1.952","Activated","81","collectri","81","1.95231309271355080",NA,"2","ARCHS4--Coexpression(rank=416); GTEx--Coexpression(rank=832)","872","0.25550000000000000","ARCHS4 Coexpression,0.2555"
"FOXA2","1.94395220351317577","1.94395220351317577","0.051901215143134386831302862219673","MVL_TOR10=1.944","Activated","82","collectri","82","1.94395220351317577",NA,"6","ENCODE--ChIP-seq(rank=28); Literature--ChIP-seq(rank=52); ReMap--ChIP-seq(rank=186); Enrichr--Queries(rank=608); GTEx--Coexpression(rank=733); ARCHS4--Coexpression(rank=921)","819","0.23730000000000001","ENCODE ChIP-seq,0.2373"
"RB1","1.94079607974822688","-1.94079607974822688","0.052283016720289732237603175235563","MVL_TOR10=-1.941","Repressed","83","collectri","83","1.94079607974822688",NA,"0","",NA,NA,NA
"ENO1","1.91648134170889439","1.91648134170889439","0.055303855911709866310932426358704","MVL_TOR10=1.916","Activated","84","collectri","84","1.91648134170889439",NA,"0","",NA,NA,NA
"ISL1","1.90945713759836311","1.90945713759836311","0.056203145992232403371779980716383","MVL_TOR10=1.909","Activated","85","collectri","85","1.90945713759836311",NA,"3","GTEx--Coexpression(rank=525); Enrichr--Queries(rank=686); ARCHS4--Coexpression(rank=844)","1039","0.32669999999999999","GTEx Coexpression,0.3267"
"PAX7","1.90851325598179944","-1.90851325598179944","0.056324911515721998167549600111670","MVL_TOR10=-1.909","Repressed","86","collectri","86","1.90851325598179944",NA,"3","Enrichr--Queries(rank=1087); GTEx--Coexpression(rank=1178); ARCHS4--Coexpression(rank=1494)","1554","0.73299999999999998","GTEx Coexpression,0.733"
"KAT5","1.90697575200613501","-1.90697575200613501","0.056523727550051659773711065781754","MVL_TOR10=-1.907","Repressed","87","collectri","87","1.90697575200613501",NA,"0","",NA,NA,NA
