"Dataset","Data_Type","Analysis_Name","Contrast","Samples_Used","Up","Down","Total_Significant_Genes","P_Value_Column","P_Value_Cutoff","LogFC_Cutoff","Microarray_Log2_Transformed"
"GSE114012","ngs","DLD1","DLD1_vs_BULK",8,541,213,754,"P.Value",0.05,0.5,NA
