Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
BIOCARTA_TCRA_PATHWAY	BIOCARTA_TCRA_PATHWAY	8.53e-07	10	0.7143	0	0	1	0	keep	itself		True	HLA-DRB1,CD3E,CD3D,CD3G,LCK,CD247,PTPRC,CD4,ZAP70,HLA-DRA
BIOCARTA_TSP1_PATHWAY	BIOCARTA_TSP1_PATHWAY	1.20e-06	3	0.4286	0	0	1	0	keep	itself		True	FOS,THBS1,JUN
BIOCARTA_PPARA_PATHWAY	BIOCARTA_PPARA_PATHWAY	3.39e-05	17	0.3269	0	0	1	0	keep	itself		True	DUSP1,JUN,PTGS2,ACOX1,MYC,FABP1,RXRA,EHHADH,NR1H3,NFKBIA,HSP90AA1,PDGFA,HSD17B4,PIK3CG,MAPK3,HSPA1A,PRKCB
BIOCARTA_NKCELLS_PATHWAY	BIOCARTA_NKCELLS_PATHWAY	7.62e-05	12	0.6	0	0	1	0	keep	itself		True	SYK,KLRD1,B2M,PTK2B,KLRC4,KLRC2,RAC1,PAK1,VAV1,PTPN6,HLA-A,MAPK3
BIOCARTA_CTLA4_PATHWAY	BIOCARTA_CTLA4_PATHWAY	8.69e-05	14	0.6364	10	7	0.4536	0.7902	keep	BIOCARTA_TCRA_PATHWAY	BIOCARTA_TCRA_PATHWAY	False	HLA-DRB1,CD3E,ICOS,CD3D,CD3G,ITK,LCK,CTLA4,CD247,HLA-DRA,CD86,CD28,ICOSLG,GRB2
BIOCARTA_NUCLEARRS_PATHWAY	BIOCARTA_NUCLEARRS_PATHWAY	1.30e-04	11	0.3235	0	0	1	0	keep	itself		True	NR1I2,ABCB11,PPARG,CYP2B6,CYP2C9,ABCD3,ABCB4,NR1H3,NR1H4,ABCB1,ABCG1
BIOCARTA_CSK_PATHWAY	BIOCARTA_CSK_PATHWAY	1.44e-04	10	0.4545	13	10	4.42e-04	0.2857	exclude	BIOCARTA_TCRA_PATHWAY	BIOCARTA_TCRA_PATHWAY	False	HLA-DRB1,CD3E,CD3D,CD3G,LCK,CD247,PTPRC,CD4,ZAP70,HLA-DRA
BIOCARTA_TCR_PATHWAY	BIOCARTA_TCR_PATHWAY	1.59e-04	16	0.3636	7	6	0.0061	0.2797	exclude	BIOCARTA_TCRA_PATHWAY	BIOCARTA_TCRA_PATHWAY	False	FOS,JUN,CD3E,PPP3CA,CD3D,CD3G,RAC1,LCK,CD247,NFKBIA,PTPN7,VAV1,NFATC3,ZAP70,PIK3CG,MAPK3
BIOCARTA_IL2RB_PATHWAY	BIOCARTA_IL2RB_PATHWAY	1.77e-04	15	0.4054	0	0	1	0	keep	itself		True	FOS,IL2RA,MYC,SYK,SOCS3,IKZF3,IL2RB,NMI,JAK3,CBL,E2F1,PTPN6,FASLG,PIK3CG,MAPK3
BIOCARTA_NO2IL12_PATHWAY	BIOCARTA_NO2IL12_PATHWAY	2.97e-04	9	0.6	5	5	0.042	0.1259	exclude	BIOCARTA_TCRA_PATHWAY	BIOCARTA_TCRA_PATHWAY	False	CD3E,CXCR3,CD2,CD3D,CD3G,CD247,IL12RB1,CD4,STAT4
BIOCARTA_KERATINOCYTE_PATHWAY	BIOCARTA_KERATINOCYTE_PATHWAY	3.49e-04	17	0.3696	3	2	0.3046	0.3714	keep	BIOCARTA_TSP1_PATHWAY	BIOCARTA_TSP1_PATHWAY	False	FOS,JUN,PRKCQ,PRKCH,MAPK13,ETS2,NFKBIA,ETS1,CEBPA,HOXA7,FASLG,MAPK3,PRKCD,PRKCB,MAP2K6,TNFRSF1A,RIPK1
BIOCARTA_IL12_PATHWAY	BIOCARTA_IL12_PATHWAY	3.52e-04	10	0.5263	0	0	1	0	keep	itself		True	JUN,CD3E,CXCR3,CD3D,CD3G,CD247,IL12RB1,STAT4,IL18R1,MAP2K6
BIOCARTA_IL17_PATHWAY	BIOCARTA_IL17_PATHWAY	5.08e-04	8	0.5333	5	5	0.0186	0.1259	exclude	BIOCARTA_TCRA_PATHWAY	BIOCARTA_TCRA_PATHWAY	False	CD8A,CD3E,CD2,CD3D,CD3G,CD247,CXCL8,CD4
BIOCARTA_DSP_PATHWAY	BIOCARTA_DSP_PATHWAY	5.46e-04	6	0.6667	0	0	1	0	keep	itself		True	DUSP1,DUSP8,DUSP6,DUSP2,DUSP4,MAPK3
BIOCARTA_TCYTOTOXIC_PATHWAY	BIOCARTA_TCYTOTOXIC_PATHWAY	5.67e-04	8	0.6667	5	5	0.0707	0.1259	keep	BIOCARTA_TCRA_PATHWAY	BIOCARTA_TCRA_PATHWAY	False	CD8A,CD3E,CD2,CD3D,CD3G,CD247,ITGAL,PTPRC
BIOCARTA_IL2_PATHWAY	BIOCARTA_IL2_PATHWAY	5.71e-04	8	0.3636	2	2	0.1212	0.1429	keep	BIOCARTA_TSP1_PATHWAY	BIOCARTA_TSP1_PATHWAY	False	FOS,JUN,CSNK2A1,IL2RA,SYK,LCK,IL2RB,JAK3
BIOCARTA_TH1TH2_PATHWAY	BIOCARTA_TH1TH2_PATHWAY	7.19e-04	10	0.4348	0	0	1	0	keep	itself		True	HLA-DRB1,NR1I2,IL2RA,IFNGR2,IL12RB1,HLA-DRA,CD86,CD28,IL18R1,IFNGR1
BIOCARTA_G2_PATHWAY	BIOCARTA_G2_PATHWAY	7.65e-04	10	0.4167	0	0	1	0	keep	itself		True	CDKN1A,WEE1,GADD45A,YWHAH,PLK1,CDK1,CDC25C,RPS6KA1,BRCA1,CCNB1
BIOCARTA_NKT_PATHWAY	BIOCARTA_NKT_PATHWAY	7.72e-04	19	0.7308	11	8	0.687	0.0101	keep	BIOCARTA_TH1TH2_PATHWAY	BIOCARTA_TH1TH2_PATHWAY	True	CXCR4,CXCR3,CCL4,IFNGR2,CCL3,CCR3,CCR4,IL12RB1,CD4,CD28,IL18R1,IFNGR1,CD40LG,CCR5,CCR7,IL4R,IL12RB2,CCR1,TGFB1
BIOCARTA_THELPER_PATHWAY	BIOCARTA_THELPER_PATHWAY	0.001	10	0.8333	6	6	0.2273	0.0699	keep	BIOCARTA_TCRA_PATHWAY	BIOCARTA_TCRA_PATHWAY	False	CD3E,CD2,CD3D,CD3G,CD247,ITGAL,PTPRC,CD4,CD28,ITGB2
BIOCARTA_STATHMIN_PATHWAY	BIOCARTA_STATHMIN_PATHWAY	0.001	10	0.5	5	5	0.0163	0.0707	exclude	BIOCARTA_TCYTOTOXIC_PATHWAY	BIOCARTA_TCYTOTOXIC_PATHWAY	False	CD3E,CD2,CD3D,CD3G,MAPK13,CD247,CDK1,CCNB1,UHMK1,TSG101
BIOCARTA_ARENRF2_PATHWAY	BIOCARTA_ARENRF2_PATHWAY	0.0014	9	0.45	3	2	0.4211	0.3714	keep	BIOCARTA_TSP1_PATHWAY	BIOCARTA_TSP1_PATHWAY	False	FOS,JUN,MAFF,MAFG,PRKCB,NFE2L2,CRYZ,HMOX1,POR
BIOCARTA_TCAPOPTOSIS_PATHWAY	BIOCARTA_TCAPOPTOSIS_PATHWAY	0.0017	7	0.7778	6	6	0.0833	0.2273	keep	BIOCARTA_THELPER_PATHWAY	BIOCARTA_THELPER_PATHWAY	False	CD3E,CD3D,CD3G,CD247,CD4,FASLG,CD28
BIOCARTA_TOLL_PATHWAY	BIOCARTA_TOLL_PATHWAY	0.0017	18	0.72	14	10	0.6951	0.0021	keep	BIOCARTA_KERATINOCYTE_PATHWAY	BIOCARTA_KERATINOCYTE_PATHWAY	True	FOS,JUN,NFKBIA,MYD88,TLR3,EIF2AK2,MAP2K6,PPARA,MAP3K1,MAP2K3,ELK1,IKBKG,NFKB1,MAPK8,CHUK,TLR7,MAP2K4,MAP3K7
BIOCARTA_RACC_PATHWAY	BIOCARTA_RACC_PATHWAY	0.0023	10	0.6667	0	0	1	0	keep	itself		True	GNAS,KCNQ5,GUCY1A1,GUCY1A2,ADCY1,KCNQ4,GUCY1B1,NOS3,TRPC4,KCNQ3
BIOCARTA_BCR_PATHWAY	BIOCARTA_BCR_PATHWAY	0.0026	15	0.4545	3	2	0.4298	0.3714	keep	BIOCARTA_TSP1_PATHWAY	BIOCARTA_TSP1_PATHWAY	False	FOS,JUN,SYK,PPP3CA,RAC1,VAV1,LYN,CD79B,NFATC3,CD79A,BTK,MAPK3,PRKCB,NFATC2,GRB2
BIOCARTA_GHRELIN_PATHWAY	BIOCARTA_GHRELIN_PATHWAY	0.0028	7	0.5385	0	0	1	0	keep	itself		True	GHRL,SST,IGFALS,IGFBP6,IGFBP4,IGFBP5,IGFBP3
