term_id	term_name	p_value	term_size	intersection_size	intersection
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	9.116355e-10	25	15	UGT1A3,UGT1A5,UGT1A7,UGT1A9,UGT1A6,UGT1A4,UGT1A1,UGT2B15,UGT1A10,UGT1A8,UGT2B28,UGT2B4,UGT2B10,UGDH,UGT2A3
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION	3.7478553e-09	34	26	HLA-DQB1,HLA-DRB1,HLA-DQA1,IFNG,HLA-A,IL4,FASLG,HLA-C,CD80,HLA-F,HLA-DMB,HLA-DRA,GZMB,HLA-B,CD86,CD28,IL12B,IL10,HLA-G,HLA-DOB,HLA-DPA1,HLA-E,TNF,HLA-DOA,IL2,HLA-DMA
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE	7.2016868e-09	36	24	HLA-DQB1,KIR3DL1,IL6,HLA-DRB1,KLRD1,HLA-DQA1,IL1B,IFNG,HLA-A,KLRC1,FASLG,HLA-C,CD80,IL1A,HLA-F,HLA-DMB,HLA-DRA,GZMB,HLA-B,CD86,CD28,HLA-G,HLA-DOB,HLA-DPA1
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1e-10	70	35	HLA-DQB1,KIR3DL1,KLRC2,CD8B,HLA-DRB1,KLRD1,CD8A,HLA-DQA1,IFNA6,HLA-A,KLRC4,KLRC1,B2M,TAP1,HLA-C,KIR2DL4,KLRC3,IFI30,HLA-F,HLA-DMB,PSME2,PSME1,HLA-DRA,HSPA1A,HLA-B,HSP90AA1,TAPBP,CD4,CTSS,HSPA1B,LTA,HLA-G,HLA-DOB,HSP90AB1,HLA-DPA1
KEGG_STEROID_HORMONE_BIOSYNTHESIS	KEGG_STEROID_HORMONE_BIOSYNTHESIS	2.330593e-10	55	29	UGT1A3,UGT1A5,UGT1A7,UGT1A9,UGT1A6,UGT1A4,AKR1C3,UGT1A1,HSD17B2,AKR1D1,UGT2B15,AKR1C4,UGT1A10,UGT1A8,SRD5A1,SRD5A2,CYP11B2,HSD3B2,UGT2B28,HSD3B1,UGT2B4,UGT2B10,SULT1E1,CYP11B1,SULT2B1,CYP7A1,UGT2A3,HSD11B2,CYP3A43
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	3.1368747e-09	44	23	HLA-DQB1,IL6,HLA-DRB1,HLA-DQA1,AICDA,ICOS,CXCR4,IL4,TNFRSF13C,CD80,IL15RA,ITGB7,IL15,HLA-DMB,CCL28,HLA-DRA,ITGA4,CD86,CD28,IL10,TNFRSF17,HLA-DOB,HLA-DPA1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	4.42483646e-07	28	17	CRYL1,UGT1A3,UGT1A5,UGT1A7,UGT1A9,UGT1A6,UGT1A4,UGT1A1,DHDH,UGT2B15,UGT1A10,UGT1A8,UGT2B28,UGT2B4,UGT2B10,UGDH,UGT2A3
KEGG_RETINOL_METABOLISM	KEGG_RETINOL_METABOLISM	1.4124141e-09	62	24	CYP2C19,CYP2B6,CYP2C9,CYP2C18,DHRS9,UGT1A3,UGT1A5,ADH1C,UGT1A7,UGT1A9,UGT1A6,UGT1A4,CYP2C8,UGT1A1,UGT2B15,UGT1A10,UGT1A8,UGT2B28,UGT2B4,ADH6,BCO1,RETSAT,ADH4,UGT2B10
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE	1.214569159e-07	38	21	HLA-DQB1,HLA-DRB1,HLA-DQA1,IFNA6,HLA-A,IL4,FASLG,HLA-C,CTLA4,CD80,HLA-F,HLA-DMB,HLA-DRA,GZMB,HLA-B,CD86,CD28,IL10,HLA-G,HLA-DOB,HLA-DPA1
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY	1.0078745864e-06	35	17	CD8B,CD8A,CD3E,AICDA,ICOS,CD19,TAP1,JAK3,BLNK,TNFRSF13C,CD3D,PTPRC,ADA,CD4,BTK,DCLRE1C,LCK
