"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"E2F4","10.914141013694887761","-10.914141013694887761","0.0000000000000000000000000009865750618565261","DLD1=-10.91","Repressed","1","collectri","1","10.914141013694887761",NA,"6","ENCODE--ChIP-seq(rank=1); Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=6); Enrichr--Queries(rank=368); GTEx--Coexpression(rank=1305); ARCHS4--Coexpression(rank=1318)","17","0.00609800000000000","Literature ChIP-seq,0.006098"
"FOXO3","5.967804578802744508","5.967804578802744508","0.0000000024046712679399730672361465503563890","DLD1=5.968","Activated","2","collectri","2","5.967804578802744508",NA,"4","Literature--ChIP-seq(rank=122); Enrichr--Queries(rank=827); ARCHS4--Coexpression(rank=1217); GTEx--Coexpression(rank=1277)","1392","0.58899999999999997","Enrichr Queries,0.589"
"TFE3","5.235035746514055788","5.235035746514055788","0.0000001649529362745458916468185850412453419","DLD1=5.235","Activated","3","collectri","3","5.235035746514055788",NA,"3","GTEx--Coexpression(rank=686); Enrichr--Queries(rank=1061); ARCHS4--Coexpression(rank=1212)","1183","0.42690000000000000","GTEx Coexpression,0.4269"
"ZNF331","4.770272724781538187","-4.770272724781538187","0.0000018397665914521732770137455934000847435","DLD1=-4.77","Repressed","4","collectri","4","4.770272724781538187",NA,"3","Enrichr--Queries(rank=127); ARCHS4--Coexpression(rank=429); GTEx--Coexpression(rank=956)","372","0.09046000000000001","Enrichr Queries,0.09046"
"RXRB","4.705676115231466561","4.705676115231466561","0.0000025302596012400368905492439863813558532","DLD1=4.706","Activated","5","collectri","5","4.705676115231466561",NA,"3","Enrichr--Queries(rank=1122); ARCHS4--Coexpression(rank=1190); GTEx--Coexpression(rank=1371)","1525","0.73099999999999998","ARCHS4 Coexpression,0.731"
"MYC","4.291195565405272916","-4.291195565405272916","0.0000177713716533839441436264799945021763961","DLD1=-4.291","Repressed","6","collectri","6","4.291195565405272916",NA,"6","Literature--ChIP-seq(rank=64); ENCODE--ChIP-seq(rank=65); Enrichr--Queries(rank=173); ReMap--ChIP-seq(rank=204); ARCHS4--Coexpression(rank=220); GTEx--Coexpression(rank=1000)","480","0.12320000000000000","Enrichr Queries,0.1232"
"SRSF2","4.123296315898104858","-4.123296315898104858","0.0000373488730942216109174626448297118486153","DLD1=-4.123","Repressed","7","collectri","7","4.123296315898104858",NA,"0","",NA,NA,NA
"TFDP1","3.917095579693714136","-3.917095579693714136","0.0000896222218151262745976931567426504443574","DLD1=-3.917","Repressed","8","collectri","8","3.917095579693714136",NA,"4","GTEx--Coexpression(rank=1); ARCHS4--Coexpression(rank=28); Enrichr--Queries(rank=29); ReMap--ChIP-seq(rank=59)","2","0.00062230000000000","GTEx Coexpression,6.223E-4"
"STAT1","3.845979478427871356","3.845979478427871356","0.0001200718127114413130750517066935856291821","DLD1=3.846","Activated","9","collectri","9","3.845979478427871356",NA,"6","GTEx--Coexpression(rank=19); ENCODE--ChIP-seq(rank=41); ReMap--ChIP-seq(rank=67); Literature--ChIP-seq(rank=139); ARCHS4--Coexpression(rank=454); Enrichr--Queries(rank=711)","43","0.01182000000000000","GTEx Coexpression,0.01182"
"SMAD4","3.835633059001005041","3.835633059001005041","0.0001252412786180307760139363004725510108983","DLD1=3.836","Activated","10","collectri","10","3.835633059001005041",NA,"5","Literature--ChIP-seq(rank=23); ReMap--ChIP-seq(rank=207); Enrichr--Queries(rank=1296); ARCHS4--Coexpression(rank=1422); GTEx--Coexpression(rank=1449)","536","0.14019999999999999","Literature ChIP-seq,0.1402"
"SMAD2","3.827939391645081013","3.827939391645081013","0.0001292205646052566850486009730758496516501","DLD1=3.828","Activated","11","collectri","11","3.827939391645081013",NA,"0","",NA,NA,NA
"RUNX2","3.685899905731602644","3.685899905731602644","0.0002278959146988769298488447523354238910542","DLD1=3.686","Activated","12","collectri","12","3.685899905731602644",NA,"5","ReMap--ChIP-seq(rank=24); Literature--ChIP-seq(rank=63); Enrichr--Queries(rank=201); GTEx--Coexpression(rank=401); ARCHS4--Coexpression(rank=523)","337","0.08081000000000001","ReMap ChIP-seq,0.08081"
"SMAD3","3.674360297779398543","3.674360297779398543","0.0002384460641476573061932342501023640579660","DLD1=3.674","Activated","13","collectri","13","3.674360297779398543",NA,"5","Literature--ChIP-seq(rank=27); ReMap--ChIP-seq(rank=66); GTEx--Coexpression(rank=277); Enrichr--Queries(rank=779); ARCHS4--Coexpression(rank=1271)","615","0.16460000000000000","Literature ChIP-seq,0.1646"
"E2F5","3.530065524313989567","-3.530065524313989567","0.0004154567605900625856286956238960783593939","DLD1=-3.53","Repressed","14","collectri","14","3.530065524313989567",NA,"4","Enrichr--Queries(rank=38); ReMap--ChIP-seq(rank=48); ARCHS4--Coexpression(rank=677); GTEx--Coexpression(rank=1252)","105","0.02707000000000000","Enrichr Queries,0.02707"
"NFATC3","3.521785863476513789","3.521785863476513789","0.0004286502381982521220175896825566042025457","DLD1=3.522","Activated","15","collectri","15","3.521785863476513789",NA,"3","ARCHS4--Coexpression(rank=532); GTEx--Coexpression(rank=1230); Enrichr--Queries(rank=1293)","1019","0.32679999999999998","ARCHS4 Coexpression,0.3268"
"BATF","3.467149029750000722","3.467149029750000722","0.0005260101662706553795473274348637460207101","DLD1=3.467","Activated","16","collectri","16","3.467149029750000722",NA,"5","ENCODE--ChIP-seq(rank=80); ReMap--ChIP-seq(rank=199); ARCHS4--Coexpression(rank=255); GTEx--Coexpression(rank=440); Enrichr--Queries(rank=872)","593","0.15659999999999999","ARCHS4 Coexpression,0.1566"
"HDAC7","3.378171090728245840","3.378171090728245840","0.0007296966569017573293193246186660871899221","DLD1=3.378","Activated","17","collectri","17","3.378171090728245840",NA,"0","",NA,NA,NA
"CTNNB1","3.371697265861869131","3.371697265861869131","0.0007470651673038888320940720255691758211469","DLD1=3.372","Activated","18","collectri","18","3.371697265861869131",NA,"0","",NA,NA,NA
"STOX1","3.291497602512344578","-3.291497602512344578","0.0009965546616323294089323514555189831298776","DLD1=-3.291","Repressed","19","collectri","19","3.291497602512344578",NA,"0","",NA,NA,NA
"E2F2","3.260104844560066883","-3.260104844560066883","0.0011137103651813794538694146751822700025514","DLD1=-3.26","Repressed","20","collectri","20","3.260104844560066883",NA,"3","ARCHS4--Coexpression(rank=4); Enrichr--Queries(rank=6); GTEx--Coexpression(rank=285)","9","0.00245700000000000","ARCHS4 Coexpression,0.002457"
"E2F1","3.217113696160847525","-3.217113696160847525","0.0012948727358543447689409600087628859910183","DLD1=-3.217","Repressed","21","collectri","21","3.217113696160847525",NA,"6","GTEx--Coexpression(rank=6); Enrichr--Queries(rank=7); Literature--ChIP-seq(rank=12); ARCHS4--Coexpression(rank=33); ENCODE--ChIP-seq(rank=33); ReMap--ChIP-seq(rank=194)","13","0.00373400000000000","GTEx Coexpression,0.003734"
"ZNF202","3.173172130472025732","3.173172130472025732","0.0015078310001562548418180265130672523810063","DLD1=3.173","Activated","22","collectri","22","3.173172130472025732",NA,"3","ARCHS4--Coexpression(rank=41); Enrichr--Queries(rank=106); GTEx--Coexpression(rank=1596)","96","0.02518000000000000","ARCHS4 Coexpression,0.02518"
"E2F3","3.067882944038336390","-3.067882944038336390","0.0021558104597522013447241651107333382242359","DLD1=-3.068","Repressed","23","collectri","23","3.067882944038336390",NA,"3","ARCHS4--Coexpression(rank=27); Enrichr--Queries(rank=31); GTEx--Coexpression(rank=1432)","61","0.01658000000000000","ARCHS4 Coexpression,0.01658"
"PAX6","3.054255116101344925","3.054255116101344925","0.0022562012794308350209504521188819126109593","DLD1=3.054","Activated","24","collectri","24","3.054255116101344925",NA,"5","ReMap--ChIP-seq(rank=57); GTEx--Coexpression(rank=93); Literature--ChIP-seq(rank=123); ARCHS4--Coexpression(rank=556); Enrichr--Queries(rank=701)","238","0.05787000000000000","GTEx Coexpression,0.05787"
"RARG","3.032240803489715919","3.032240803489715919","0.0024274547049667064349542933143766276771203","DLD1=3.032","Activated","25","collectri","25","3.032240803489715919",NA,"4","Literature--ChIP-seq(rank=47); GTEx--Coexpression(rank=280); Enrichr--Queries(rank=621); ARCHS4--Coexpression(rank=892)","647","0.17419999999999999","GTEx Coexpression,0.1742"
"PPARG","3.013478698941732148","3.013478698941732148","0.0025827117132608714937525018484620886738412","DLD1=3.013","Activated","26","collectri","26","3.013478698941732148",NA,"5","Literature--ChIP-seq(rank=73); ReMap--ChIP-seq(rank=83); Enrichr--Queries(rank=91); GTEx--Coexpression(rank=166); ARCHS4--Coexpression(rank=737)","265","0.06481000000000001","Enrichr Queries,0.06481"
"SPIB","3.003061575825835217","3.003061575825835217","0.0026727834671959336057533995756330114090815","DLD1=3.003","Activated","27","collectri","27","3.003061575825835217",NA,"4","GTEx--Coexpression(rank=59); ReMap--ChIP-seq(rank=196); ARCHS4--Coexpression(rank=473); Enrichr--Queries(rank=637)","143","0.03671000000000000","GTEx Coexpression,0.03671"
"HSF1","2.902848161374047109","2.902848161374047109","0.0036978587482859796679857122825296755763702","DLD1=2.903","Activated","28","collectri","28","2.902848161374047109",NA,"5","Literature--ChIP-seq(rank=34); ENCODE--ChIP-seq(rank=99); ReMap--ChIP-seq(rank=212); GTEx--Coexpression(rank=548); ARCHS4--Coexpression(rank=1556)","753","0.20730000000000001","Literature ChIP-seq,0.2073"
"E2F6","2.897716125394703024","-2.897716125394703024","0.0037589064932164297297423338761745981173590","DLD1=-2.898","Repressed","29","collectri","29","2.897716125394703024",NA,"5","ENCODE--ChIP-seq(rank=5); Enrichr--Queries(rank=119); ReMap--ChIP-seq(rank=181); ARCHS4--Coexpression(rank=240); GTEx--Coexpression(rank=1058)","165","0.04237000000000000","ENCODE ChIP-seq,0.04237"
"BMAL1","2.889359406771000671","2.889359406771000671","0.0038602758473246664115696713537317918962799","DLD1=2.889","Activated","30","collectri","30","2.889359406771000671",NA,"0","",NA,NA,NA
"ZNF217","2.833094183412502076","2.833094183412502076","0.0046099801077183260797354158455618744483218","DLD1=2.833","Activated","31","collectri","31","2.833094183412502076",NA,"6","ENCODE--ChIP-seq(rank=21); Literature--ChIP-seq(rank=30); ReMap--ChIP-seq(rank=222); Enrichr--Queries(rank=765); GTEx--Coexpression(rank=803); ARCHS4--Coexpression(rank=1342)","657","0.17799999999999999","ENCODE ChIP-seq,0.178"
"CIITA","2.800395090120941788","2.800395090120941788","0.0051040094858980575298623705293721286579967","DLD1=2.8","Activated","32","collectri","32","2.800395090120941788",NA,"0","",NA,NA,NA
"IRF9","2.786402065871337097","2.786402065871337097","0.0053296719944171981261926696049613383365795","DLD1=2.786","Activated","33","collectri","33","2.786402065871337097",NA,"4","ReMap--ChIP-seq(rank=95); ARCHS4--Coexpression(rank=200); Enrichr--Queries(rank=377); GTEx--Coexpression(rank=507)","478","0.12290000000000000","ARCHS4 Coexpression,0.1229"
"STAT6","2.775021034292327382","2.775021034292327382","0.0055198137680542306085507142654478229815140","DLD1=2.775","Activated","34","collectri","34","2.775021034292327382",NA,"4","Literature--ChIP-seq(rank=133); ARCHS4--Coexpression(rank=486); Enrichr--Queries(rank=911); GTEx--Coexpression(rank=1103)","960","0.29849999999999999","ARCHS4 Coexpression,0.2985"
"ATF3","2.760603441875195241","2.760603441875195241","0.0057694683970751486218331294253403029870242","DLD1=2.761","Activated","35","collectri","35","2.760603441875195241",NA,"6","Literature--ChIP-seq(rank=62); Enrichr--Queries(rank=83); ENCODE--ChIP-seq(rank=89); ARCHS4--Coexpression(rank=102); ReMap--ChIP-seq(rank=121); GTEx--Coexpression(rank=613)","244","0.05912000000000000","Enrichr Queries,0.05912"
"TFCP2","2.753161559967888028","2.753161559967888028","0.0059022761155713560077273882598092313855886","DLD1=2.753","Activated","36","collectri","36","2.753161559967888028",NA,"3","ARCHS4--Coexpression(rank=219); Enrichr--Queries(rank=871); GTEx--Coexpression(rank=1400)","516","0.13450000000000001","ARCHS4 Coexpression,0.1345"
"HCFC1","2.745837924024593590","-2.745837924024593590","0.0060356573015240746332699117715492320712656","DLD1=-2.746","Repressed","37","collectri","37","2.745837924024593590",NA,"0","",NA,NA,NA
"SPI1","2.724294982091357564","2.724294982091357564","0.0064438923995402078853667049429532198701054","DLD1=2.724","Activated","38","collectri","38","2.724294982091357564",NA,"6","ENCODE--ChIP-seq(rank=64); Literature--ChIP-seq(rank=75); ReMap--ChIP-seq(rank=117); GTEx--Coexpression(rank=331); ARCHS4--Coexpression(rank=441); Enrichr--Queries(rank=925)","748","0.20599999999999999","GTEx Coexpression,0.206"
"HDAC9","2.688646880284245810","2.688646880284245810","0.0071742265976689053794124184548763878410682","DLD1=2.689","Activated","39","collectri","39","2.688646880284245810",NA,"0","",NA,NA,NA
"NR1I3","2.647978122040487214","2.647978122040487214","0.0080974765363654704203311140986443206202239","DLD1=2.648","Activated","40","collectri","40","2.647978122040487214",NA,"3","GTEx--Coexpression(rank=413); ARCHS4--Coexpression(rank=717); Enrichr--Queries(rank=826)","882","0.25700000000000001","GTEx Coexpression,0.257"
"RARA","2.645298684990614380","2.645298684990614380","0.0081618837100513753207708944614751089829952","DLD1=2.645","Activated","41","collectri","41","2.645298684990614380",NA,"5","Literature--ChIP-seq(rank=147); ReMap--ChIP-seq(rank=178); GTEx--Coexpression(rank=432); ARCHS4--Coexpression(rank=437); Enrichr--Queries(rank=947)","906","0.26840000000000003","ARCHS4 Coexpression,0.2684"
"SOX9","2.625960881113009737","2.625960881113009737","0.0086404746911906936401859269381020567379892","DLD1=2.626","Activated","42","collectri","42","2.625960881113009737",NA,"5","Literature--ChIP-seq(rank=37); Enrichr--Queries(rank=155); ReMap--ChIP-seq(rank=211); ARCHS4--Coexpression(rank=351); GTEx--Coexpression(rank=845)","430","0.11040000000000000","Enrichr Queries,0.1104"
"NR3C1","2.518764413131775903","2.518764413131775903","0.0117767423357058812621867005532294570002705","DLD1=2.519","Activated","43","collectri","43","2.518764413131775903",NA,"6","ENCODE--ChIP-seq(rank=28); Literature--ChIP-seq(rank=70); ReMap--ChIP-seq(rank=166); Enrichr--Queries(rank=652); ARCHS4--Coexpression(rank=696); GTEx--Coexpression(rank=1074)","828","0.23730000000000001","ENCODE ChIP-seq,0.2373"
"CREBZF","2.497148763548982409","-2.497148763548982409","0.0125196422648907387809025237856985768303275","DLD1=-2.497","Repressed","44","collectri","44","2.497148763548982409",NA,"3","Enrichr--Queries(rank=1132); ARCHS4--Coexpression(rank=1326); GTEx--Coexpression(rank=1512)","1579","0.80630000000000002","Enrichr Queries,0.8063"
"PBX1","2.490160047031581669","2.490160047031581669","0.0127685582230172168377579922093900677282363","DLD1=2.49","Activated","45","collectri","45","2.490160047031581669",NA,"4","Literature--ChIP-seq(rank=87); Enrichr--Queries(rank=227); ARCHS4--Coexpression(rank=296); GTEx--Coexpression(rank=858)","607","0.16170000000000001","Enrichr Queries,0.1617"
"FOXM1","2.459578606803588752","-2.459578606803588752","0.0139100232416904980026206573029412538744509","DLD1=-2.46","Repressed","46","collectri","46","2.459578606803588752",NA,"6","ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=2); Literature--ChIP-seq(rank=2); GTEx--Coexpression(rank=3); ARCHS4--Coexpression(rank=7); Enrichr--Queries(rank=8)","7","0.00186700000000000","GTEx Coexpression,0.001867"
"ZNF143","2.447675091804348835","-2.447675091804348835","0.0143781246430318317142127426677689072676003","DLD1=-2.448","Repressed","47","collectri","47","2.447675091804348835",NA,"5","ENCODE--ChIP-seq(rank=82); ReMap--ChIP-seq(rank=150); Enrichr--Queries(rank=426); GTEx--Coexpression(rank=1026); ARCHS4--Coexpression(rank=1147)","970","0.30340000000000000","Enrichr Queries,0.3034"
"GATA1","2.433523059098598562","2.433523059098598562","0.0149526829777298086998627013599616475403309","DLD1=2.434","Activated","48","collectri","48","2.433523059098598562",NA,"6","ENCODE--ChIP-seq(rank=60); Literature--ChIP-seq(rank=126); ReMap--ChIP-seq(rank=283); Enrichr--Queries(rank=485); ARCHS4--Coexpression(rank=699); GTEx--Coexpression(rank=911)","1047","0.34539999999999998","Enrichr Queries,0.3454"
"SREBF2","2.423084151234771610","-2.423084151234771610","0.0153893613465279025659393496994198358152062","DLD1=-2.423","Repressed","49","collectri","49","2.423084151234771610",NA,"6","Literature--ChIP-seq(rank=102); ENCODE--ChIP-seq(rank=104); ReMap--ChIP-seq(rank=126); GTEx--Coexpression(rank=333); Enrichr--Queries(rank=864); ARCHS4--Coexpression(rank=1244)","752","0.20720000000000000","GTEx Coexpression,0.2072"
"ARNT","2.413897187183879023","2.413897187183879023","0.0157829152128003170896253237742712371982634","DLD1=2.414","Activated","50","collectri","50","2.413897187183879023",NA,"5","Literature--ChIP-seq(rank=115); ReMap--ChIP-seq(rank=177); GTEx--Coexpression(rank=804); ARCHS4--Coexpression(rank=1208); Enrichr--Queries(rank=1290)","1291","0.50029999999999997","GTEx Coexpression,0.5003"
"SOX10","2.399530255989036576","2.399530255989036576","0.0164161231055992354321837467523437226191163","DLD1=2.4","Activated","51","collectri","51","2.399530255989036576",NA,"4","ARCHS4--Coexpression(rank=181); ReMap--ChIP-seq(rank=290); GTEx--Coexpression(rank=479); Enrichr--Queries(rank=703)","433","0.11119999999999999","ARCHS4 Coexpression,0.1112"
