Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.00e-10	113	0.565	0	0	1	0	keep	itself		True	SRI,HLA-DRB1,HLA-DQA1,PTGS2,TMT1B,CDKN1A,EPSTI1,IFI27,CD69,PTPN1,ARL4A,PELI1,KLRK1,SOCS3,B2M,TNFAIP3,CASP7,PSME1,BTG1,PIM1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.00e-10	100	0.5	0	0	1	0	keep	itself		True	COL5A1,DCN,P3H1,BGN,PCOLCE2,VIM,COL3A1,CDH6,FGF2,ITGB5,SFRP4,LOX,SPARC,LOXL1,GPC1,COL4A1,TFPI2,COL12A1,PLOD1,ECM2
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	1.00e-10	82	0.41	0	0	1	0	keep	itself		True	BIN1,CHRNB1,SCHIP1,HRC,COL15A1,CKMT2,MYL6B,SPTAN1,COL3A1,SSPN,FGF2,ITGB5,MEF2A,BHLHE40,SPARC,SH3BGR,TPD52L1,REEP1,NOTCH1,SIRT2
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	1.00e-10	90	0.45	0	0	1	0	keep	itself		True	EREG,HLA-DQA1,CD8A,CD3E,IL2RA,CXCR3,KLRD1,CD8B,NCF4,CD2,ELF4,B2M,CD3D,ABI1,CD3G,MAP4K1,CXCL13,BCL10,HCLS1,CCL4
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	1.00e-10	90	0.45	0	0	1	0	keep	itself		True	KLF6,HBEGF,EREG,RGS1,SRI,PTGER4,CDKN1A,LDLR,BTG2,MYC,CD69,PLAUR,SEMA4D,ABI1,EDN1,CD48,ADGRE1,CCL5,PDE4B,PTAFR
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.00e-10	83	0.415	0	0	1	0	keep	itself		True	ATF3,KLF6,PPP1R15A,FOSB,HBEGF,TRIB1,DUSP1,FOS,EGR1,PHLDA1,NR4A2,ZFP36,JUN,AREG,CCN1,NR4A1,MAFF,SIK1,MCL1,BMP2
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	1.27e-09	89	0.445	0	0	1	0	keep	itself		True	HMGB3,E2F2,MYC,MYBL2,HMGN2,ODC1,ESPL1,TPX2,CUL3,CDC6,JPT1,MCM5,HUS1,CKS1B,SMC2,PLK1,EXO1,CDK1,NUSAP1,HMMR
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	1.53e-09	59	0.6082	73	46	0.2964	0.1035	keep	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	False	OAS1,EPSTI1,IFI27,B2M,PSME1,PLSCR1,ELF1,IFI30,PARP12,TRIM25,IFITM1,OASL,TRIM14,NMI,TAP1,CMPK2,CD74,TENT5A,PSMB9,SELL
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	5.00e-09	89	0.445	0	0	1	0	keep	itself		True	HMGB3,CDKN1A,WEE1,MYC,MYBL2,PCNA,DIAPH3,SMC6,AK2,DCK,RRM2,ESPL1,CENPM,JPT1,GINS1,MCM5,RAD51AP1,HUS1,CKS1B,RFC3
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	5.37e-08	71	0.355	0	0	1	0	keep	itself		True	ATF3,PPP1R15A,HBEGF,FOS,JUN,BMP2,KLF4,PLK3,CDKN1A,TOB1,EPHA2,BTG2,IER3,SFN,NUDT15,SLC19A2,TGFA,FUCA1,NDRG1,PCNA
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	1.08e-07	65	0.4114	0	0	1	0	keep	itself		True	ACAA2,HCCS,MGLL,ACOX1,BCKDHB,TP53INP2,ADIPOR2,FABP1,CA2,ADH1C,DECR1,HADH,FABP2,PSME1,HMGCS2,SLC22A5,BPHL,ACADM,CPT1A,METAP1
