term_id	term_name	p_value	term_size	intersection_size	intersection
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	1e-10	158	114	MRPL27,RPL41,RPS26,FAU,RPL35,MRPL15,RPL19,RPS15,RPL38,RPL36,MRPS6,MRPL23,MRPS22,RPL8,MRPS23,RPL26,MRPS15,RPL13,MRPL32,RPL14,MRPS34,RPL28,RPL12,MRPL37,RPL36A,RPSA,MRPS2,MRPL36,RPL10,MRPL20,RPS2,RPL29,MRPL14,MRPS21,RPL7A,MRPS11,MRPL11,MRPL51,RPS9,MRPL10,MRPL45,RPS14,RPL36AL,RPS27A,RPL37A,RPL27A,RPL24,RPS19,MRPS31,RPL10A,RPS8,RPS7,RPL22L1,RPS3,RPL27,MRPS18B,RPLP2,RPL23,RPS16,MRPS18A,RPL37,RPL23A,RPS10,RPS28,MRPL35,MRPS12,MRPL16,MRPS18C,MRPL4,MRPL55,RPL32,RPL6,RPL11,MRPL3,RPL21,MRPS7,MRPL24,GADD45GIP1,MRPL47,MRPL54,RPS18,RPL39,DAP3,MRPL33,UBA52,MRPL22,MRPS33,RPLP1,MRPS17,RPL18,MRPL9,RPS13,RPL13A,RPS24,RPL26L1,MRPL18,RPS27,MRPS25,RPL3,RPS21,RPL35A,MRPL1,MRPL17,RPL34,RPL15,RPS20,RPL30,RPS6,RPS25,RPS29,RPL5,RPLP0,MRPL41,RPL18A
GOMF_RRNA_BINDING	GOMF_RRNA_BINDING	7.489273484e-07	67	38	CAVIN1,IMP4,RRS1,RPUSD4,RPF2,SBDS,RCC1L,MRPS6,RPL8,GTF3A,ERAL1,DDX28,NPM1,RPL12,MRPL20,EMG1,MRPL11,RPS9,FASTKD2,RPS3,UTP25,RPL23,RBFA,MRPS18A,RPL37,CIRBP,RPL23A,MRPL16,RPF1,MRPS18C,BRIX1,RPL11,MRPS7,RPS18,EEF2,DDX21,MRPS17,RPS13
GOMF_CADHERIN_BINDING	GOMF_CADHERIN_BINDING	1e-10	314	110	PPME1,EGFR,GPRC5A,ANXA1,NIBAN2,PDLIM1,EPHA2,CNN2,EHD1,ANXA2,ASAP1,PKP2,EZR,MYH9,AHNAK,CDC42EP1,KRT18,CTNNAL1,TBC1D2,TAGLN2,MPP7,PARVA,EPS8L2,PUF60,LRRC59,TJP1,FLNA,PFN1,RPS26,BAIAP2,EEF1D,PLEC,EXOC3,S100A11,NOP56,VCL,GOLGA3,DOCK9,SEPTIN9,MPRIP,SNX9,SPTAN1,SNX5,NDRG1,RAN,FLNB,SLC3A2,RANGAP1,RUVBL1,PDLIM5,LIMA1,CALD1,RPL14,STK24,HSP90AB1,NUDC,SCYL1,RPS2,DLG1,RPL29,PRDX6,ABCF3,RPL7A,VASP,ARHGEF16,PSMB6,ARHGAP1,SH3GL1,PKM,RANBP1,FXYD5,CLIC1,LAD1,RPL24,YWHAE,ZC3H15,EIF4G2,CTTN,UBAP2,FSCN1,PKP3,RACK1,CDH24,MICALL1,EHD4,CDH17,PPL,CAPZB,ATIC,RAB11B,TBC1D10A,PTPN1,BZW1,ACVR1,CDH11,LYPLA2,RPL23A,RARS1,MMP24,YWHAZ,PARK7,RSL1D1,TJP2,YKT6,STXBP6,EVPL,CSNK1D,RPL6,EIF4H,EIF2A
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	4.5293349374e-05	57	25	TNNC1,ANXA1,ANXA2,S100A2,S100A16,S100A6,SYT8,ANXA3,S100A11,S100A10,S100A3,VLDLR,CALM2,NSMF,SYT1,S100A5,VPS37C,CABP1,S100A13,ANXA11,PDCD6,PDCD6IP,S100A4,PEF1,MASP2
GOMF_S100_PROTEIN_BINDING	GOMF_S100_PROTEIN_BINDING	9.80832255614e-05	11	5	ANXA2,EZR,AHNAK,S100A6,S100A11
GOMF_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY	GOMF_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY	0.0003178092688342	18	9	ATP8B2,ABCA3,ABCA7,ABCB4,TMEM63B,PLTP,ABCA1,ABCG1,ABCB1
GOMF_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY	GOMF_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY	0.000782166687284	15	5	HMGA2,HMGA1,APEX1,APEX2,HMCES
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	3.2243172806e-06	148	46	HARS1,METTL1,TRMT1,FTSJ1,TRMT61A,DUS1L,TRUB2,RPUSD4,PUS1,DUS3L,MRPL58,GGT5,TRMO,METTL8,THG1L,QTRT1,QTRT2,CARS2,RPP30,PTRHD1,PTRH2,FTO,METTL2A,THUMPD3,TRMT2A,NAT10,ELAC2,FARS2,POP4,ADARB1,AARSD1,TARS2,TRMU,LRRC47,EARS2,SARS2,GTPBP3,TRMT44,FARSA,POP7,RARS1,RPP40,YARS2,MARS2,TRNT1,TSEN2
GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION	GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION	0.0009840367799566	18	8	ANXA1,PDLIM1,ANXA2,CDC42EP1,KRT18,BAIAP2,S100A11,PDLIM5
GOMF_LIPASE_INHIBITOR_ACTIVITY	GOMF_LIPASE_INHIBITOR_ACTIVITY	0.0008121950244558	13	4	ANXA1,ANGPTL4,ANXA2,ANXA3
GOMF_SPHINGOLIPID_TRANSPORTER_ACTIVITY	GOMF_SPHINGOLIPID_TRANSPORTER_ACTIVITY	0.0013350003692599	18	8	CERT1,SPNS2,ABCB4,TMEM63B,PLTP,ABCA1,PLEKHA8,ABCB1
GOMF_FIBRONECTIN_BINDING	GOMF_FIBRONECTIN_BINDING	0.000419193319083	23	7	THBS1,SDC4,IGFBP3,IGFBP6,FSTL3,FBLN1,LOXL3
GOMF_GROWTH_FACTOR_BINDING	GOMF_GROWTH_FACTOR_BINDING	1.95545891512e-05	118	33	THBS1,LTBP2,EGFR,CCN1,IGFBP3,EPHA2,TRIM16,NGFR,COL1A1,IGFBP6,PDGFRB,CCN2,NTRK2,FLT1,RHBDF1,COL6A1,LTBP3,ITGB4,IGFBP7,RPS2,GPC1,IGFBP1,RPS19,IL1RAPL1,PDGFA,SEC61B,TGFBR2,NRP1,ACVR1,NTRK1,S100A13,HYAL2,PDGFB
GOMF_LIPID_TRANSFER_ACTIVITY	GOMF_LIPID_TRANSFER_ACTIVITY	0.0002224619750095	56	22	OSBP,BLTP3B,TNFAIP8L3,STARD3,OSBPL2,ABCA3,BLTP1,NME4,CERT1,GRAMD1C,OSBPL9,PRELID3B,TTPA,ATG2B,TMEM63B,PLTP,ABCA1,PLEKHA8,OSBPL8,ABCG1,OSBPL5,OSBPL6
GOMF_NITRIC_OXIDE_SYNTHASE_REGULATOR_ACTIVITY	GOMF_NITRIC_OXIDE_SYNTHASE_REGULATOR_ACTIVITY	0.0006484872675008	10	6	CAV1,ACTB,DYNLL1,HSP90AA1,HSP90AB1,AKT1
GOMF_ATP_DEPENDENT_CHROMATIN_REMODELER_ACTIVITY	GOMF_ATP_DEPENDENT_CHROMATIN_REMODELER_ACTIVITY	0.002593512884107	24	8	CHD7,CHD3,CHD8,SMARCA5,CHD2,SMARCA1,RSF1,CHD6
GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	0.001340443080959	39	19	KRT81,KRT80,KRT15,KRT23,KRT19,KRT13,KRT17,KRT16,KRT7,KRT74,KRT4,TUFT1,KRT37,KRT10,KRT39,KRT6A,KRT34,PI3,KRT31
GOMF_ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	GOMF_ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	0.0020056550908791	26	10	ATP8B2,ABCA3,CDC50A,ABCA7,ATP8A1,ATP11C,ABCB4,ABCA1,ABCG1,ABCB1
GOMF_TFIID_CLASS_TRANSCRIPTION_FACTOR_COMPLEX_BINDING	GOMF_TFIID_CLASS_TRANSCRIPTION_FACTOR_COMPLEX_BINDING	0.0011724484049453	10	10	NOP58,RUVBL1,FBL,EDF1,ERCC1,ERCC4,TP53,AHR,ZNHIT6,RUVBL2
GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY	GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY	0.0008173761118361	49	25	EIF3B,EIF4G1,EIF6,MTIF3,EIF3I,EIF3K,EIF2B1,EIF2B2,EIF4G2,MCTS1,EIF3D,EIF2D,EIF2B5,MTIF2,EIF1AD,EIF2S1,EIF4H,EIF2A,EIF1,EIF4A1,EIF3G,EIF3F,EIF5B,EIF3M,EIF2B4
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	6.02934423868e-05	120	23	THBS1,LTBP2,CCN1,TINAGL1,COL7A1,COL1A1,ESM1,COL4A2,FGA,COL16A1,COL5A3,MATN3,COL6A1,LAMB3,SPARC,FBLN1,COL6A3,IGFBP7,ELN,TUFT1,LAMC1,LAMA3,COL13A1
GOMF_TRANSLATION_FACTOR_ACTIVITY	GOMF_TRANSLATION_FACTOR_ACTIVITY	0.0005987728821808	79	37	EIF5A,TUFM,EEF1D,EEFSEC,EIF3B,MRPL58,EIF4G1,EIF6,MTIF3,EIF3I,EIF5A2,EIF3K,EIF2B1,EIF2B2,EIF4G2,GFM1,ABCF1,MCTS1,EIF3D,EIF2D,EIF2B5,GSPT1,MTIF2,EIF1AD,EEF1A1,EIF2S1,EIF4H,EIF2A,EIF1,EEF2,EEF1B2,EIF4A1,EIF3G,EIF3F,EIF5B,EIF3M,EIF2B4
GOMF_FLOPPASE_ACTIVITY	GOMF_FLOPPASE_ACTIVITY	0.0038750383268407	16	8	ATP8B2,ABCA7,ATP8A1,ATP11C,ABCB4,ABCA1,ABCG1,ABCB1
GOMF_COPPER_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_COPPER_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.0019268218440341	6	3	SLC11A2,SLC46A3,ATP7A
GOMF_2_ACYLGLYCEROL_3_PHOSPHATE_O_ACYLTRANSFERASE_ACTIVITY	GOMF_2_ACYLGLYCEROL_3_PHOSPHATE_O_ACYLTRANSFERASE_ACTIVITY	0.0042419007059995	9	5	MBOAT2,LPCAT3,MBOAT7,LPGAT1,LPCAT1
