Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	1.00e-10	114	0.6667	0	0	1	0	keep	itself		True	MRPL27,RPL41,RPS26,FAU,RPL35,MRPL15,RPL19,RPS15,RPL38,RPL36,MRPS6,MRPL23,MRPS22,RPL8,MRPS23,RPL26,MRPS15,RPL13,MRPL32,RPL14
GOMF_CADHERIN_BINDING	GOMF_CADHERIN_BINDING	1.00e-10	110	0.3284	0	0	1	0	keep	itself		True	PPME1,EGFR,GPRC5A,ANXA1,NIBAN2,PDLIM1,EPHA2,CNN2,EHD1,ANXA2,ASAP1,PKP2,EZR,MYH9,AHNAK,CDC42EP1,KRT18,CTNNAL1,TBC1D2,TAGLN2
GOMF_RRNA_BINDING	GOMF_RRNA_BINDING	7.49e-07	38	0.5429	0	0	1	0	keep	itself		True	CAVIN1,IMP4,RRS1,RPUSD4,RPF2,SBDS,RCC1L,MRPS6,RPL8,GTF3A,ERAL1,DDX28,NPM1,RPL12,MRPL20,EMG1,MRPL11,RPS9,FASTKD2,RPS3
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA	1.59e-06	167	0.3893	0	0	1	0	keep	itself		True	HARS1,METTL1,DDX56,TRMT1,FTSJ1,APEX1,DDX39A,TRMT61A,DUS1L,TRUB2,EXOSC2,DDX41,RPUSD4,PUS1,POLR2F,DUS3L,MRPL58,POLR2L,DHX37,GGT5
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	3.22e-06	46	0.2968	0	0	1	0	keep	itself		True	HARS1,METTL1,TRMT1,FTSJ1,TRMT61A,DUS1L,TRUB2,RPUSD4,PUS1,DUS3L,MRPL58,GGT5,TRMO,METTL8,THG1L,QTRT1,QTRT2,CARS2,RPP30,PTRHD1
GOMF_GROWTH_FACTOR_BINDING	GOMF_GROWTH_FACTOR_BINDING	1.96e-05	33	0.2426	0	0	1	0	keep	itself		True	THBS1,LTBP2,EGFR,CCN1,IGFBP3,EPHA2,TRIM16,NGFR,COL1A1,IGFBP6,PDGFRB,CCN2,NTRK2,FLT1,RHBDF1,COL6A1,LTBP3,ITGB4,IGFBP7,RPS2
GOMF_ACTIN_FILAMENT_BINDING	GOMF_ACTIN_FILAMENT_BINDING	4.18e-05	43	0.2038	0	0	1	0	keep	itself		True	EGFR,AMOTL2,TNNC1,AJUBA,TPM1,CNN2,EZR,MYH9,WDR1,IQGAP2,CTNNAL1,TAGLN2,TPM4,CFL1,FLNA,ITPRID2,PLEC,MYO1C,SYNE3,SPTBN5
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	4.53e-05	25	0.3086	0	0	1	0	keep	itself		True	TNNC1,ANXA1,ANXA2,S100A2,S100A16,S100A6,SYT8,ANXA3,S100A11,S100A10,S100A3,VLDLR,CALM2,NSMF,SYT1,S100A5,VPS37C,CABP1,S100A13,ANXA11
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	6.03e-05	23	0.1271	0	0	1	0	keep	itself		True	THBS1,LTBP2,CCN1,TINAGL1,COL7A1,COL1A1,ESM1,COL4A2,FGA,COL16A1,COL5A3,MATN3,COL6A1,LAMB3,SPARC,FBLN1,COL6A3,IGFBP7,ELN,TUFT1
GOMF_ENZYME_INHIBITOR_ACTIVITY	GOMF_ENZYME_INHIBITOR_ACTIVITY	7.75e-05	101	0.2154	0	0	1	0	keep	itself		True	PPME1,THBS1,CAV1,SERPINE1,CRIM1,ANXA1,ANGPTL4,ANXA2,TRIB2,COL7A1,ITIH3,IQGAP2,PPP1R14B,SERPINH1,PARVA,ANXA3,PPIF,SH3RF2,SERPINB8,BIRC5
