Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
KRAS.KIDNEY_UP.V1_UP	KRAS.KIDNEY_UP.V1_UP	9.52e-10	61	0.4357	0	0	1	0	keep	itself		True	PCP4,GPM6A,SOBP,CRYM,GRM5,ST3GAL6,ZNF536,CP,NME5,ANK2,PLCB1,RELN,NAP1L2,AQP4,TMOD1,DLGAP2,AK5,RAPGEF4,NMNAT2,NRXN1
RELA_DN.V1_UP	RELA_DN.V1_UP	1.10e-06	28	0.1879	0	0	1	0	keep	itself		True	ATF3,PPP1R15A,FOSB,KLF6,ZFP36,FOS,EGR1,KMO,EGR3,JUN,MEP1B,GHRH,DEFB1,BPNT1,JUNB,DUSP8,PTGS2,CDHR5,IL1B,PIP
CAHOY_NEURONAL	CAHOY_NEURONAL	8.93e-06	34	0.34	0	0	1	0	keep	itself		True	RAMP3,NXPH2,CLSTN2,ENO2,MLIP,RGS4,NELL1,NEFM,MYT1L,CPNE4,GREM2,SLC6A7,GAD2,CELF4,CALN1,STX1A,SLC6A17,SLC35F4,CELF6,GABRG2
PRC2_EED_DN.V1_DN	PRC2_EED_DN.V1_DN	4.73e-05	70	0.3627	0	0	1	0	keep	itself		True	DNAJB2,FADS2,FER,TRPM4,TSC2,CA9,KCNA4,LSS,GALK1,FBXL6,PCDHGC3,TRIM46,USP20,PCDHGA3,PRMT7,SLC2A6,MFHAS1,ALG12,OSGEPL1,TBL3
CORDENONSI_YAP_CONSERVED_SIGNATURE	CORDENONSI_YAP_CONSERVED_SIGNATURE	1.58e-04	18	0.3158	0	0	1	0	keep	itself		True	DUSP1,CCN1,SGK1,THBS1,CCN2,NDRG1,SERPINE1,GADD45B,SHCBP1,TK1,BIRC5,AGFG2,CENPF,SH2D4A,TOP2A,GLS,CDC20,HMMR
PGF_UP.V1_DN	PGF_UP.V1_DN	1.78e-04	71	0.3717	0	0	1	0	keep	itself		True	MAP1A,USP9Y,DPF1,EFNA5,ANGEL1,OGDH,CACNA1C,PAIP2B,SRCAP,CLPTM1,SSTR2,IQCK,RFNG,DAAM2,KCNQ3,IGFBP6,SRGAP3,PRPF19,ATP1A3,PTGFR
KRAS.300_UP.V1_UP	KRAS.300_UP.V1_UP	2.71e-04	56	0.3916	0	0	1	0	keep	itself		True	SPRY2,H2BC17,ZNF528,NRCAM,GRIN2A,NAV3,ANO1,CLUL1,SCN1B,MAPK10,RBP4,TAPT1,GABRA3,PCP4,ARHGAP24,PTX3,ST3GAL6,RNASE1,SLCO5A1,WNT7A
KRAS.600_UP.V1_UP	KRAS.600_UP.V1_UP	9.55e-04	81	0.2903	143	46	0.1466	1	keep	KRAS.300_UP.V1_UP	KRAS.300_UP.V1_UP	False	SLCO4A1,TGM2,RBP4,TAPT1,GABRA3,PCP4,ARHGAP24,PTX3,ST3GAL6,RNASE1,PLA2G3,SLCO5A1,WNT7A,SEMA3A,BMP7,NME5,RELN,CLSTN2,MLXIPL,GRM1
SNF5_DN.V1_DN	SNF5_DN.V1_DN	9.64e-04	50	0.3185	0	0	1	0	keep	itself		True	FLYWCH2,PKP1,RBP4,GRIA3,LOXL4,ITGA3,ESR1,IRS4,CP,RIMKLB,RABEPK,ATP8A2,FAH,RFX3,FRZB,FADS3,PTPRZ1,EFEMP1,IZUMO1R,SLCO3A1
CSR_EARLY_UP.V1_DN	CSR_EARLY_UP.V1_DN	0.0011	39	0.3095	0	0	1	0	keep	itself		True	DAAM2,ACYP1,CAVIN2,MINDY1,CIRBP,PDE5A,NPHP3,ADAMTSL4,SULF1,ZNF226,ZNF337,ZNF302,DXO,FBXO25,LRIG2,ZNF500,SIX1,FZD2,ALDH1L2,STC2
PTEN_DN.V1_UP	PTEN_DN.V1_UP	0.0019	41	0.2204	0	0	1	0	keep	itself		True	PTPRZ1,ARHGDIG,FGF1,SORBS2,EPHA4,GAL3ST1,PAX3,MACROH2A2,GDF10,PLPPR4,SCEL,TUSC3,NYNRIN,EFNB3,B3GAT1,NFASC,TMEM151B,PRSS50,UCHL1,ZNF613
AKT_UP.V1_DN	AKT_UP.V1_DN	0.0033	83	0.4439	0	0	1	0	keep	itself		True	PM20D1,TCF3,IL17RC,GSTA4,WIF1,PTGIS,PNLIPRP1,LIMD1,DPT,RPS6KB2,PHF1,SLIT3,TIMP3,SCARA3,LTC4S,MSL2,BEX4,TULP3,ZNF771,ITIH5
ESC_J1_UP_EARLY.V1_UP	ESC_J1_UP_EARLY.V1_UP	0.0057	58	0.3258	0	0	1	0	keep	itself		True	NAGA,CD82,COLQ,ZFPM2,DPP7,ACSS1,FGFRL1,IRX2,HES6,MRTFB,TMEM106C,ANGPTL7,TEX264,BMP7,CARD19,CDHR1,NR1D1,PDGFRB,EDARADD,RASL11B
SINGH_KRAS_DEPENDENCY_SIGNATURE	SINGH_KRAS_DEPENDENCY_SIGNATURE	0.0058	9	0.45	0	0	1	0	keep	itself		True	AREG,TGFA,CLDN7,LAMA3,LAD1,TMEM45B,DAPP1,LAMC2,C6orf141
CRX_NRL_DN.V1_DN	CRX_NRL_DN.V1_DN	0.0065	52	0.4127	0	0	1	0	keep	itself		True	NTNG2,LSM12,KLHL1,ELOVL7,SLC25A51,BSPRY,SVBP,CRYBG3,CLIC4,ATOH7,ACBD6,CHRNB4,MTNR1A,ABCC9,RERG,RASGRF2,JAM3,RNF25,ASPH,RBP4
CTIP_DN.V1_DN	CTIP_DN.V1_DN	0.0082	46	0.3433	0	0	1	0	keep	itself		True	PTGIR,KCNH7,KCTD17,TREM2,COQ8B,ANO1,MGA,ABLIM2,PLEKHH3,PTGS1,ADAM15,MAPK11,PYCR3,APBA1,OLFML2A,HIP1,CDKN1C,NRIP2,PTPRZ1,CTNNBIP1
IL15_UP.V1_UP	IL15_UP.V1_UP	0.0085	41	0.2169	0	0	1	0	keep	itself		True	TRIB1,FOS,EGR1,EGR3,MAFF,CCL4,EGR2,RHOB,BMP2,JUNB,DUSP2,CD69,GADD45B,OSM,FOSL1,L1TD1,CPA4,SLAMF7,RPP25,FUT5
MYC_UP.V1_UP	MYC_UP.V1_UP	0.0087	95	0.5249	0	0	1	0	keep	itself		True	QSOX2,MMP16,EEF1AKMT1,FARSB,NOC4L,EXOSC5,MTERF3,TECTB,ZNF549,MICU1,PRR3,SLC25A22,UTP14A,WDR43,PLD6,PCOLCE2,GLS2,ABCC4,SLC29A4,PRMT3
ALK_DN.V1_UP	ALK_DN.V1_UP	0.0091	34	0.2411	0	0	1	0	keep	itself		True	TCIM,IL6,ARHGAP4,EREG,FLVCR2,FABP2,TDO2,AQP9,VEGFA,TREM1,SLAMF7,AMELY,SLC6A9,PRDM1,MPO,BDKRB2,B3GALT4,CH25H,AQP7,FJX1
KRAS.PROSTATE_UP.V1_DN	KRAS.PROSTATE_UP.V1_DN	0.0122	48	0.3429	0	0	1	0	keep	itself		True	ARG1,GPRASP1,SSTR4,CA5B,ACSS3,CGREF1,ADAM23,SLC4A8,CCDC134,MAFB,MLANA,OXT,CRY2,PPP1R9A,SLC6A14,MLYCD,PLCB1,KLKB1,KCNQ2,REEP1
AKT_UP_MTOR_DN.V1_DN	AKT_UP_MTOR_DN.V1_DN	0.0137	70	0.3763	100	42	0.1202	0.8027	keep	AKT_UP.V1_DN	AKT_UP.V1_DN	False	MAZ,GSTA4,PNLIPRP1,LIMD1,UTP20,DPT,RPS6KB2,CD200,GNG11,MSL2,BEX4,TULP3,ZNF771,SARS2,AQP5,PLA2G4A,CHRDL1,SH3BGR,TSPAN4,GSDMA
CYCLIN_D1_KE_.V1_DN	CYCLIN_D1_KE_.V1_DN	0.0148	73	0.3822	0	0	1	0	keep	itself		True	RRP1B,EPHA1,COL3A1,PDYN,YLPM1,CAV1,ZNF35,DAO,PNLIPRP1,KLK3,ATF7,PIK3R1,GATA1,MYH2,DPF1,TAFAZZIN,ANGPT1,FXR2,CHD8,ARNT
ATF2_S_UP.V1_DN	ATF2_S_UP.V1_DN	0.015	83	0.4439	0	0	1	0	keep	itself		True	SIK2,CSGALNACT1,OSMR,PNMA2,THOC6,ATF5,TENM4,FGF9,IL33,PID1,SDC3,LAMA2,LTBP3,DNAJC12,ABCA8,PTGIS,VASH1,SVEP1,COL11A1,ITPR1
LEF1_UP.V1_UP	LEF1_UP.V1_UP	0.0166	86	0.4433	0	0	1	0	keep	itself		True	ARID3B,NELL2,ELK3,LOXL1,FGF9,TRPV6,FNDC4,CRIP1,TUBB2B,GNAL,PALS2,AKAP12,S100A4,HEY2,RAI2,DCLK1,ZNF134,SLC6A8,RYR1,GNG11
PRC1_BMI_UP.V1_UP	PRC1_BMI_UP.V1_UP	0.0188	35	0.1892	0	0	1	0	keep	itself		True	CYP2B6,RIPK4,CCL8,NR1I2,EGR2,DPEP1,CLEC4E,DUSP2,CXCL8,YBX2,EHHADH,HCAR3,ARL4C,CLDN3,SH2D2A,LPAR3,LRRC31,PTGDS,H3C12,PAX5
MTOR_UP.V1_DN	MTOR_UP.V1_DN	0.0192	85	0.467	0	0	1	0	keep	itself		True	CSRP2,OSMR,ZMYM5,TGIF2,HTRA1,NELL2,NFXL1,ARTN,KRT15,PALD1,PPP1R14A,TCF3,PHC1,C1QTNF4,WIF1,PTGIS,PHF1,SLIT3,NGFR,SCARA3
CAHOY_OLIGODENDROCUTIC	CAHOY_OLIGODENDROCUTIC	0.0267	37	0.37	0	0	1	0	keep	itself		True	GALNT18,CRIP2,FAM89A,BACE1,DRC3,RCBTB1,CPOX,AP5Z1,DKK3,IFFO1,CRYM,ZNF536,TLCD3A,KCTD1,NGRN,DCPS,GNG8,TUBA4A,TSPAN2,ABHD8
E2F3_UP.V1_DN	E2F3_UP.V1_DN	0.0267	47	0.2883	0	0	1	0	keep	itself		True	POP1,STK40,TREM2,FAM209A,MRPL55,MACF1,LFNG,B3GNT3,ZC2HC1A,TGM2,EEF2KMT,FBXL19,ZBTB49,NACC2,SLC2A6,PCNX3,SLC6A14,S100P,EHMT1,GJB5
BCAT.100_UP.V1_UP	BCAT.100_UP.V1_UP	0.0329	17	0.3469	0	0	1	0	keep	itself		True	SLC7A8,ITGA9,CAVIN1,IHH,CRYM,ENO2,FUT1,EFEMP1,HOXA1,SORBS2,HBA2,IRS1,BMP4,WNT11,EEF1A2,CHODL,GADD45G
KRAS.50_UP.V1_UP	KRAS.50_UP.V1_UP	0.0368	11	0.2292	20	10	2.36e-04	0.349	exclude	KRAS.KIDNEY_UP.V1_UP	KRAS.KIDNEY_UP.V1_UP	False	SNAP91,SCG3,HEY1,PEG3,SCG5,ETV1,DYNC1I1,CHGB,PCDH8,KIF5C,SNAP25
PDGF_UP.V1_UP	PDGF_UP.V1_UP	0.039	19	0.1301	0	0	1	0	keep	itself		True	ATF3,AREG,SLC20A1,FOS,SIK1,DUSP5,EGR1,EGR3,CDKN1A,EZR,JOSD1,MYL2,FOSL1,CDC6,RNF19B,FDX1,SLC30A1,KBTBD11,NRAS
STK33_SKM_DN	STK33_SKM_DN	0.047	85	0.308	0	0	1	0	keep	itself		True	PSPH,CACNA2D3,ZNF134,SCD,ARHGEF26,TXNRD3,PPM1H,CC2D2A,CRIP2,PRDM11,CDH7,GRB14,THBS4,JPH1,MTR,PDCD2L,FAM186B,WDR18,RSAD1,SYNJ2
NOTCH_DN.V1_UP	NOTCH_DN.V1_UP	0.0474	67	0.3602	0	0	1	0	keep	itself		True	CRYGC,BBS10,DPT,TPPP,MFSD6,ITPKC,GNG11,HPCAL4,RPS6KA4,LMAN1,GRIN1,TMEM74B,CA5B,PPP1R13L,PAIP2B,ZNF671,ZNF230,IQCC,FKBP9,PROC
SRC_UP.V1_UP	SRC_UP.V1_UP	0.0487	52	0.2921	0	0	1	0	keep	itself		True	TMEM11,NMRK2,GVQW3,LYZL4,SH3BGR,FBLN2,PRADC1,CIMIP6,QPCTL,DYRK4,PCP4,GALK1,AAAS,ASPSCR1,APC2,TMEM106C,RNASE1,NAT8L,DLL3,VPS37D
