"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"EZH2","3","69.50000000000000","4","0.0050921093481183718477","0.1091911886164336765","7.562625233051661233219","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=3, adjP=1); ENCODE_TF_ChIP-seq_2015(rank=12, adjP=1); ChEA_2022(rank=33, adjP=0.109); TRRUST_Transcription_Factors_2019(rank=230, adjP=0.749)","EZH2 ENCODE; EZH2 B cell hg19; EZH2 27294783 Chip-Seq ESCs Mouse; EZH2 human","11","7.562625233051661233219","enrichr","11","7.562625233051661233219","0.0050921093481183718477","0.1091911886164336765","","0","",NA,NA,NA
"SIN3A","3","171.00000000000000","4","0.0450507046235440883342","0.9989071358165350079","4.446304985623101835301","ENCODE_TF_ChIP-seq_2015(rank=3, adjP=1); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=4, adjP=1); Transcription_Factor_PPIs(rank=107, adjP=0.999); ChEA_2022(rank=570, adjP=1)","SIN3A HCT116 hg19; SIN3A ENCODE; SIN3A; SIN3A 21632747 ChIP-Seq MESCs Mouse","12","4.446304985623101835301","enrichr","12","4.446304985623101835301","0.0450507046235440883342","0.9989071358165350079","","0","",NA,NA,NA
"MYBL2","3","222.25000000000000","4","0.0144254107977727884238","0.5193834280348379462","16.819028480718554163786","Transcription_Factor_PPIs(rank=3, adjP=0.625); TRRUST_Transcription_Factors_2019(rank=24, adjP=0.519); ChEA_2022(rank=391, adjP=1); ENCODE_TF_ChIP-seq_2015(rank=471, adjP=1)","MYBL2; MYBL2 mouse; MYBL2 22936984 ChIP-ChIP MESCs Mouse; MYBL2 HepG2 hg19","13","16.819028480718554163786","enrichr","13","16.819028480718554163786","0.0144254107977727884238","0.5193834280348379462","","6","Enrichr--Queries(rank=8); GTEx--Coexpression(rank=9); ENCODE--ChIP-seq(rank=105); Literature--ChIP-seq(rank=123); ReMap--ChIP-seq(rank=204); ARCHS4--Coexpression(rank=1010)","23","0.00560000000000000","GTEx Coexpression,0.0056"
"FOXM1","4","53.25000000000000","4","0.0000174164754818016747","0.0032220479641333092","41.684207304160736384802","ChEA_2022(rank=4, adjP=0.00322); ENCODE_TF_ChIP-seq_2015(rank=8, adjP=1); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=29, adjP=1); TRRUST_Transcription_Factors_2019(rank=172, adjP=0.572)","FOXM1 32153563 ChIP-Seq SKOV3 Human Ovary OvarianCancer; FOXM1 ECC-1 hg19; FOXM1 ENCODE; FOXM1 human","14","41.684207304160736384802","enrichr","14","41.684207304160736384802","0.0000174164754818016747","0.0032220479641333092","","6","GTEx--Coexpression(rank=2); ENCODE--ChIP-seq(rank=7); Enrichr--Queries(rank=11); Literature--ChIP-seq(rank=59); ReMap--ChIP-seq(rank=223); ARCHS4--Coexpression(rank=1448)","5","0.00124500000000000","GTEx Coexpression,0.001245"
"CRX","4","212.33333333333334","3","0.0650033512709232291771","0.5193834280348379462","14.693660407598578387933","Transcription_Factor_PPIs(rank=4, adjP=0.999); TRRUST_Transcription_Factors_2019(rank=124, adjP=0.519); ChEA_2022(rank=509, adjP=1)","CRX; CRX mouse; CRX 20693478 ChIP-Seq ADULT RETINA Mouse","15","14.693660407598578387933","enrichr","15","14.693660407598578387933","0.0650033512709232291771","0.5193834280348379462","","4","Literature--ChIP-seq(rank=112); GTEx--Coexpression(rank=883); Enrichr--Queries(rank=955); ARCHS4--Coexpression(rank=1157)","1363","0.54949999999999999","GTEx Coexpression,0.5495"
"TBX2","5","54.00000000000000","2","0.0000226143173651489692","0.0033469189700420471","17.196617107586966710642","ChEA_2022(rank=5, adjP=0.00335); TRRUST_Transcription_Factors_2019(rank=103, adjP=0.519)","TBX2 33478486 ChIP-Seq IMR90 Human Lung; TBX2 mouse","16","17.196617107586966710642","enrichr","16","17.196617107586966710642","0.0000226143173651489692","0.0033469189700420471","","3","Enrichr--Queries(rank=182); GTEx--Coexpression(rank=318); ARCHS4--Coexpression(rank=1122)","502","0.12959999999999999","Enrichr Queries,0.1296"
"SMAD4","5","69.00000000000000","4","0.0104096048878642936236","0.1572062778983587261","8.705473330254205777123","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=5, adjP=1); Transcription_Factor_PPIs(rank=14, adjP=0.999); ChEA_2022(rank=49, adjP=0.157); TRRUST_Transcription_Factors_2019(rank=208, adjP=0.644)","SMAD4 CHEA; SMAD4; SMAD4 19686287 ChIP-ChIP HaCaT Human; SMAD4 human","17","8.705473330254205777123","enrichr","17","8.705473330254205777123","0.0104096048878642936236","0.1572062778983587261","","5","Literature--ChIP-seq(rank=21); ReMap--ChIP-seq(rank=240); ARCHS4--Coexpression(rank=1209); GTEx--Coexpression(rank=1296); Enrichr--Queries(rank=1342)","495","0.12800000000000000","Literature ChIP-seq,0.128"
"RCOR1","5","180.50000000000000","4","0.0593820742477977267515","0.9989071358165350079","3.496563448945879226670","ENCODE_TF_ChIP-seq_2015(rank=5, adjP=1); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=28, adjP=1); Transcription_Factor_PPIs(rank=68, adjP=0.999); ChEA_2022(rank=621, adjP=1)","RCOR1 IMR-90 hg19; RCOR1 ENCODE; RCOR1; RCOR1 19997604 ChIP-ChIP NEURONS Mouse","18","3.496563448945879226670","enrichr","18","3.496563448945879226670","0.0593820742477977267515","0.9989071358165350079","","0","",NA,NA,NA
"GFI1B","5","327.00000000000000","2","0.0938805878946130240026","0.9989071358165350079","5.095949482793980855888","Transcription_Factor_PPIs(rank=5, adjP=0.999); ChEA_2022(rank=649, adjP=1)","GFI1B; GFI1B 20887958 ChIP-Seq HPC-7 Mouse","19","5.095949482793980855888","enrichr","19","5.095949482793980855888","0.0938805878946130240026","0.9989071358165350079","","5","ReMap--ChIP-seq(rank=79); Literature--ChIP-seq(rank=135); ARCHS4--Coexpression(rank=367); Enrichr--Queries(rank=382); GTEx--Coexpression(rank=996)","785","0.22539999999999999","ARCHS4 Coexpression,0.2254"
"KAT2B","5","392.00000000000000","2","0.0062224053162770543227","0.2530444828619334841","49.239090387991993225114","TRRUST_Transcription_Factors_2019(rank=5, adjP=0.253); ENCODE_TF_ChIP-seq_2015(rank=779, adjP=1)","KAT2B human; KAT2B K562 hg19","20","49.239090387991993225114","enrichr","20","49.239090387991993225114","0.0062224053162770543227","0.2530444828619334841","","0","",NA,NA,NA
"SMC3","6","71.50000000000000","4","0.0869080727934844060600","0.5193040739856551458","3.005686836646584314536","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=6, adjP=1); Transcription_Factor_PPIs(rank=73, adjP=0.999); ENCODE_TF_ChIP-seq_2015(rank=84, adjP=1); ChEA_2022(rank=123, adjP=0.519)","SMC3 ENCODE; SMC3; SMC3 SK-N-SH hg19; SMC3 22415368 ChIP-Seq MEFs Mouse","21","3.005686836646584314536","enrichr","21","3.005686836646584314536","0.0869080727934844060600","0.5193040739856551458","","0","",NA,NA,NA
"SOX2","6","81.75000000000000","4","0.0000545226635333164510","0.0067244618357756953","15.977186617226351472709","ChEA_2022(rank=6, adjP=0.00672); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=41, adjP=1); Transcription_Factor_PPIs(rank=90, adjP=0.999); TRRUST_Transcription_Factors_2019(rank=190, adjP=0.63)","SOX2 20726797 ChIP-Seq SW620 Human; SOX2 CHEA; SOX2; SOX2 human","22","15.977186617226351472709","enrichr","22","15.977186617226351472709","0.0000545226635333164510","0.0067244618357756953","","5","Literature--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=274); Enrichr--Queries(rank=598); ARCHS4--Coexpression(rank=1143); GTEx--Coexpression(rank=1421)","51","0.01220000000000000","Literature ChIP-seq,0.0122"
"KLF5","6","82.50000000000000","2","0.0062224053162770543227","0.2530444828619334841","49.239090387991993225114","TRRUST_Transcription_Factors_2019(rank=6, adjP=0.253); ChEA_2022(rank=159, adjP=0.74)","KLF5 human; KLF5 25053715 ChIP-Seq YYC3 Human","23","49.239090387991993225114","enrichr","23","49.239090387991993225114","0.0062224053162770543227","0.2530444828619334841","","5","ReMap--ChIP-seq(rank=2); Literature--ChIP-seq(rank=53); ARCHS4--Coexpression(rank=61); GTEx--Coexpression(rank=231); Enrichr--Queries(rank=357)","27","0.00673400000000000","ReMap ChIP-seq,0.006734"
"STAT1","6","94.25000000000000","4","0.0163160237638566123219","0.2070121650297180316","6.755470676154992304419","ENCODE_TF_ChIP-seq_2015(rank=6, adjP=1); ChEA_2022(rank=58, adjP=0.207); Transcription_Factor_PPIs(rank=81, adjP=0.999); TRRUST_Transcription_Factors_2019(rank=232, adjP=0.762)","STAT1 K562 hg19; STAT1 20625510 ChIP-Seq HELA Human; STAT1; STAT1 human","24","6.755470676154992304419","enrichr","24","6.755470676154992304419","0.0163160237638566123219","0.2070121650297180316","","6","ENCODE--ChIP-seq(rank=13); Literature--ChIP-seq(rank=23); GTEx--Coexpression(rank=26); Enrichr--Queries(rank=77); ReMap--ChIP-seq(rank=86); ARCHS4--Coexpression(rank=106)","70","0.01618000000000000","GTEx Coexpression,0.01618"
"CHD1","6","261.50000000000000","4","0.1325303966789697640571","0.9989071358165350079","4.277835594922748896352","Transcription_Factor_PPIs(rank=6, adjP=0.999); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=93, adjP=1); ENCODE_TF_ChIP-seq_2015(rank=304, adjP=1); ChEA_2022(rank=643, adjP=1)","CHD1; CHD1 ENCODE; CHD1 K562 hg19; CHD1 26751641 Chip-Seq LNCaP Human","25","4.277835594922748896352","enrichr","25","4.277835594922748896352","0.1325303966789697640571","0.9989071358165350079","","0","",NA,NA,NA
"LXR","7","7.00000000000000","1","0.0000660997946463461939","0.0069876925768994546","16.116656797490648500570","ChEA_2022(rank=7, adjP=0.00699)","LXR 22292898 ChIP-Seq THP-1 Human","26","16.116656797490648500570","enrichr","26","16.116656797490648500570","0.0000660997946463461939","0.0069876925768994546","","0","",NA,NA,NA
"FOSL1","7","14.50000000000000","2","0.0025821079343918752237","0.0846990035480095910","9.208459377152633962282","ENCODE_TF_ChIP-seq_2015(rank=7, adjP=1); ChEA_2022(rank=22, adjP=0.0847)","FOSL1 C2C12 mm9; FOSL1 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer","27","9.208459377152633962282","enrichr","27","9.208459377152633962282","0.0025821079343918752237","0.0846990035480095910","","5","ENCODE--ChIP-seq(rank=5); ReMap--ChIP-seq(rank=205); ARCHS4--Coexpression(rank=477); Enrichr--Queries(rank=811); GTEx--Coexpression(rank=965)","179","0.04237000000000000","ENCODE ChIP-seq,0.04237"
"ERG","7","57.33333333333334","3","0.0082733510003010612283","0.2883853777247797900","26.970406053816212477159","TRRUST_Transcription_Factors_2019(rank=7, adjP=0.288); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=12, adjP=1); ChEA_2022(rank=153, adjP=0.722)","ERG human; ERG CHEA; ERG 21242973 ChIP-ChIP JURKAT Human","28","26.970406053816212477159","enrichr","28","26.970406053816212477159","0.0082733510003010612283","0.2883853777247797900","","5","Literature--ChIP-seq(rank=51); ReMap--ChIP-seq(rank=85); Enrichr--Queries(rank=148); GTEx--Coexpression(rank=551); ARCHS4--Coexpression(rank=659)","423","0.10539999999999999","Enrichr Queries,0.1054"
"VDR","7","85.75000000000000","4","0.0228677286982013790173","0.2488546946568973295","6.463240321134325228059","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=7, adjP=1); ChEA_2022(rank=68, adjP=0.249); Transcription_Factor_PPIs(rank=111, adjP=0.999); TRRUST_Transcription_Factors_2019(rank=157, adjP=0.541)","VDR CHEA; VDR 20736230 ChIP-Seq LYMPHOBLASTOID Human; VDR; VDR human","29","6.463240321134325228059","enrichr","29","6.463240321134325228059","0.0228677286982013790173","0.2488546946568973295","","5","Literature--ChIP-seq(rank=13); ReMap--ChIP-seq(rank=70); ARCHS4--Coexpression(rank=254); Enrichr--Queries(rank=294); GTEx--Coexpression(rank=529)","331","0.07926999999999999","Literature ChIP-seq,0.07927"
"PCGF2","7","204.00000000000000","2","0.1535925935158055088969","0.9989071358165350079","4.316744909738749136352","Transcription_Factor_PPIs(rank=7, adjP=0.999); ChEA_2022(rank=401, adjP=1)","PCGF2; PCGF2 27294783 Chip-Seq NPCs Mouse","30","4.316744909738749136352","enrichr","30","4.316744909738749136352","0.1535925935158055088969","0.9989071358165350079","","2","ReMap--ChIP-seq(rank=279); ARCHS4--Coexpression(rank=979)","1429","0.60140000000000005","ARCHS4 Coexpression,0.6014"
"SIRT3","8","8.00000000000000","1","0.1592072928271056342364","0.9989071358165350079","3.295944170132801609441","Transcription_Factor_PPIs(rank=8, adjP=0.999)","SIRT3","31","3.295944170132801609441","enrichr","31","3.295944170132801609441","0.1592072928271056342364","0.9989071358165350079","","0","",NA,NA,NA
"KLF4","8","19.66666666666667","3","0.0002242426216489713797","0.0165939540020238856","13.460511147385398444953","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=8, adjP=1); ChEA_2022(rank=10, adjP=0.0166); TRRUST_Transcription_Factors_2019(rank=41, adjP=0.519)","KLF4 CHEA; KLF4 26769127 Chip-Seq PDAC-Cell Line Human; KLF4 human","32","13.460511147385398444953","enrichr","32","13.460511147385398444953","0.0002242426216489713797","0.0165939540020238856","","5","ReMap--ChIP-seq(rank=12); Literature--ChIP-seq(rank=47); ARCHS4--Coexpression(rank=81); Enrichr--Queries(rank=108); GTEx--Coexpression(rank=605)","170","0.04040000000000000","ReMap ChIP-seq,0.0404"
"CTCF","8","68.20000000000000","5","0.0000962318777568435757","0.0089014486925080311","15.282424168565713173962","ChEA_2022(rank=8, adjP=0.0089); ENCODE_TF_ChIP-seq_2015(rank=27, adjP=1); Transcription_Factor_PPIs(rank=43, adjP=0.999); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=44, adjP=1); TRRUST_Transcription_Factors_2019(rank=219, adjP=0.664)","CTCF 27219007 Chip-Seq Bcells Human; CTCF ECC-1 hg19; CTCF; CTCF ENCODE; CTCF human","33","15.282424168565713173962","enrichr","33","15.282424168565713173962","0.0000962318777568435757","0.0089014486925080311","","6","ENCODE--ChIP-seq(rank=12); ReMap--ChIP-seq(rank=69); Literature--ChIP-seq(rank=72); ARCHS4--Coexpression(rank=1000); Enrichr--Queries(rank=1323); GTEx--Coexpression(rank=1412)","413","0.10170000000000001","ENCODE ChIP-seq,0.1017"
"STAT3","8","134.19999999999999","5","0.0097476302071023632201","0.2973027213166221094","14.597831532866690551486","TRRUST_Transcription_Factors_2019(rank=8, adjP=0.297); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=47, adjP=1); Transcription_Factor_PPIs(rank=119, adjP=0.999); ChEA_2022(rank=207, adjP=0.908); ENCODE_TF_ChIP-seq_2015(rank=290, adjP=1)","STAT3 mouse; STAT3 CHEA; STAT3; STAT3 20064451 ChIP-Seq CD4+T Mouse; STAT3 HeLa-S3 hg19","34","14.597831532866690551486","enrichr","34","14.597831532866690551486","0.0097476302071023632201","0.2973027213166221094","","6","ReMap--ChIP-seq(rank=61); ENCODE--ChIP-seq(rank=64); Literature--ChIP-seq(rank=76); Enrichr--Queries(rank=695); ARCHS4--Coexpression(rank=736); GTEx--Coexpression(rank=1285)","738","0.20540000000000000","ReMap ChIP-seq,0.2054"
"NR2F2","9","9.00000000000000","1","0.0796131752324392427678","0.9999946033748727814","4.680076437460418681269","ENCODE_TF_ChIP-seq_2015(rank=9, adjP=1)","NR2F2 HepG2 hg19","35","4.680076437460418681269","enrichr","35","4.680076437460418681269","0.0796131752324392427678","0.9999946033748727814","","5","ARCHS4--Coexpression(rank=7); ENCODE--ChIP-seq(rank=16); ReMap--ChIP-seq(rank=81); Enrichr--Queries(rank=99); GTEx--Coexpression(rank=706)","18","0.00430000000000000","ARCHS4 Coexpression,0.0043"
"MYCN","9","46.00000000000000","2","0.0110755537228610194400","0.3002705675975654853","18.220079580142947150989","TRRUST_Transcription_Factors_2019(rank=9, adjP=0.3); ChEA_2022(rank=83, adjP=0.321)","MYCN human; MYCN 21190229 ChIP-Seq SHEP-21N Human","36","18.220079580142947150989","enrichr","36","18.220079580142947150989","0.0110755537228610194400","0.3002705675975654853","","5","Literature--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=38); Enrichr--Queries(rank=406); ARCHS4--Coexpression(rank=751); GTEx--Coexpression(rank=1246)","181","0.04268000000000000","Literature ChIP-seq,0.04268"
"MYOD1","9","89.66666666666667","3","0.1939533345861040314340","0.8070922491855897496","2.054073987970139292258","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=9, adjP=1); ENCODE_TF_ChIP-seq_2015(rank=23, adjP=1); TRRUST_Transcription_Factors_2019(rank=237, adjP=0.807)","MYOD1 ENCODE; MYOD1 C2C12 mm9; MYOD1 mouse","37","2.054073987970139292258","enrichr","37","2.054073987970139292258","0.1939533345861040314340","0.8070922491855897496","","5","ENCODE--ChIP-seq(rank=11); ReMap--ChIP-seq(rank=16); ARCHS4--Coexpression(rank=62); Enrichr--Queries(rank=581); GTEx--Coexpression(rank=974)","163","0.03808000000000000","ARCHS4 Coexpression,0.03808"
"SOX9","9","101.00000000000000","2","0.0001241360747745367469","0.0102067439259063576","14.772381585881326770959","ChEA_2022(rank=9, adjP=0.0102); TRRUST_Transcription_Factors_2019(rank=193, adjP=0.635)","SOX9 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse; SOX9 human","38","14.772381585881326770959","enrichr","38","14.772381585881326770959","0.0001241360747745367469","0.0102067439259063576","","5","Literature--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=112); Enrichr--Queries(rank=178); ARCHS4--Coexpression(rank=490); GTEx--Coexpression(rank=1206)","105","0.02439000000000000","Literature ChIP-seq,0.02439"
"WRNIP1","9","130.50000000000000","2","0.1841447821524149763839","0.9989071358165350079","4.545168434863525952494","Transcription_Factor_PPIs(rank=9, adjP=0.999); ENCODE_TF_ChIP-seq_2015(rank=252, adjP=1)","WRNIP1; WRNIP1 GM12878 hg19","39","4.545168434863525952494","enrichr","39","4.545168434863525952494","0.1841447821524149763839","0.9989071358165350079","","0","",NA,NA,NA
"NFIC","10","58.00000000000000","3","0.0802607857483642050944","0.5193834280348379462","4.213540992225660808401","ENCODE_TF_ChIP-seq_2015(rank=10, adjP=1); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=76, adjP=1); TRRUST_Transcription_Factors_2019(rank=88, adjP=0.519)","NFIC ECC-1 hg19; NFIC ENCODE; NFIC human","40","4.213540992225660808401","enrichr","40","4.213540992225660808401","0.0802607857483642050944","0.5193834280348379462","","5","ENCODE--ChIP-seq(rank=6); ARCHS4--Coexpression(rank=109); ReMap--ChIP-seq(rank=154); Enrichr--Queries(rank=865); GTEx--Coexpression(rank=1344)","214","0.05085000000000000","ENCODE ChIP-seq,0.05085"
"GATA2","10","121.00000000000000","3","0.1176689872474864784202","0.6331243690082317688","2.700209224413218755956","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=10, adjP=1); ChEA_2022(rank=137, adjP=0.633); ENCODE_TF_ChIP-seq_2015(rank=216, adjP=1)","GATA2 CHEA; GATA2 21571218 ChIP-Seq MEGAKARYOCYTES Human; GATA2 G1E mm9","41","2.700209224413218755956","enrichr","41","2.700209224413218755956","0.1176689872474864784202","0.6331243690082317688","","6","Literature--ChIP-seq(rank=54); ENCODE--ChIP-seq(rank=68); GTEx--Coexpression(rank=202); Enrichr--Queries(rank=285); ReMap--ChIP-seq(rank=286); ARCHS4--Coexpression(rank=1330)","489","0.12570000000000001","GTEx Coexpression,0.1257"
"ARNT","10","171.50000000000000","2","0.0172332653128760629468","0.4204916736341758887","52.412139177153932223518","TRRUST_Transcription_Factors_2019(rank=10, adjP=0.42); ChEA_2022(rank=333, adjP=1)","ARNT mouse; ARNT 22903824 ChIP-Seq MCF-7 Human","42","52.412139177153932223518","enrichr","42","52.412139177153932223518","0.0172332653128760629468","0.4204916736341758887","","5","Literature--ChIP-seq(rank=106); ReMap--ChIP-seq(rank=195); Enrichr--Queries(rank=1191); GTEx--Coexpression(rank=1496); ARCHS4--Coexpression(rank=1591)","1480","0.64629999999999999","Literature ChIP-seq,0.6463"
"PADI4","10","311.50000000000000","2","0.2172593427429914958449","0.9989071358165350079","7.024680940195830558537","Transcription_Factor_PPIs(rank=10, adjP=0.999); ChEA_2022(rank=613, adjP=1)","PADI4; PADI4 21655091 ChIP-ChIP MCF-7 Human","43","7.024680940195830558537","enrichr","43","7.024680940195830558537","0.2172593427429914958449","0.9989071358165350079","","0","",NA,NA,NA
