Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,MTOR_UP.N4.V1_UP,MTOR_UP.N4.V1_UP,1e-10,67,0.3418,0,0,1.0,0.0,keep,itself,,True,"POLR3G,PHACTR2,NUP155,RBM28,SLC3A2,ASPHD1,MRPL58,NFIL3,DBN1,SLC31A1,SLC39A14,VARS1,PTPRK,PYCR1,USH1C,DDN,LARS2,CAMKV,ITPR1,NIBAN1"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,ALK_DN.V1_UP,ALK_DN.V1_UP,1e-10,26,0.1844,0,0,1.0,0.0,keep,itself,,True,"PRDM1,EREG,CEBPG,CTH,SAA1,KRT81,PYGB,XBP1,ASNS,CH25H,CHI3L1,GDF15,ETV1,MTHFD2,SLC6A9,SLC7A11,VEGFA,TRIB3,EPAS1,INHBE"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,LEF1_UP.V1_UP,LEF1_UP.V1_UP,1.69e-10,60,0.3093,0,0,1.0,0.0,keep,itself,,True,"WWC2,MICU1,CBS,CST7,S100A3,MAP1B,GNAL,FADS1,CDA,LMO2,AKAP12,PAX6,FNBP1,ISYNA1,ANO1,ARG2,CDKN2A,CTH,ADAM19,VIM"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,CORDENONSI_YAP_CONSERVED_SIGNATURE,CORDENONSI_YAP_CONSERVED_SIGNATURE,4.33e-08,26,0.4561,0,0,1.0,0.0,keep,itself,,True,"ANKRD1,DUSP1,CAVIN2,FSCN1,TK1,ASAP1,CDC20,HEXB,HMMR,NDRG1,BIRC5,TOP2A,GGH,ETV5,CRIM1,AXL,CCN1,AGFG2,CENPF,MARCKS"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,MEL18_DN.V1_UP,MEL18_DN.V1_UP,8.49e-08,54,0.383,0,0,1.0,0.0,keep,itself,,True,"TNFRSF8,AGRN,CSF2,TNFRSF9,JAG1,PIEZO1,SLCO4A1,ATP13A2,SUN2,HS3ST3A1,LAMB3,FGF21,CDH13,PLAUR,C2CD2,PMEPA1,CTSS,MMP15,SLC19A1,PLAT"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,BMI1_DN_MEL18_DN.V1_UP,BMI1_DN_MEL18_DN.V1_UP,8.94e-08,44,0.3034,90,28,0.4743,0.9939,keep,MEL18_DN.V1_UP,MEL18_DN.V1_UP,False,"PLAUR,C2CD2,PMEPA1,GAB2,TCIM,MICALL1,NKAIN1,SLC19A1,TRIO,PLAT,COL7A1,GREM1,VLDLR,RREB1,SLC1A4,ASPH,LIF,KMT2A,LHFPL2,COL13A1"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,MEK_UP.V1_UP,MEK_UP.V1_UP,3.93e-07,53,0.2718,0,0,1.0,0.0,keep,itself,,True,"SAMD4A,LAMC1,ERO1A,PLAU,ST3GAL4,PACS1,RAI14,PTMS,S100P,CHKA,LRP5,LIMCH1,ASPH,RFTN1,CXADR,SDCBP,FGFR3,CUEDC1,PACSIN3,ARRB1"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,RPS14_DN.V1_DN,RPS14_DN.V1_DN,1.39e-06,49,0.2634,0,0,1.0,0.0,keep,itself,,True,"CRMP1,PLK1,FZD5,NUP155,TUBGCP4,MACROD1,LRRC20,POLD1,DEPDC1,TLN2,CAD,CCNB2,SLC31A1,VARS1,PYCR1,ADGRA3,TK1,CDC20,ORC1,DDN"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,RAF_UP.V1_UP,RAF_UP.V1_UP,3.1e-06,65,0.3368,0,0,1.0,0.0,keep,itself,,True,"GRAMD2B,NDC80,CORO1A,ANKMY2,TES,BACE2,ANGPTL4,IMPA2,GM2A,UPP1,C1GALT1,GAREM1,FZD5,ALAS1,CAMK2N1,NEDD4,TCIM,PLS3,RRAS2,CDK18"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,LTE2_UP.V1_DN,LTE2_UP.V1_DN,5.3e-06,71,0.3641,0,0,1.0,0.0,keep,itself,,True,"TDRD7,SLC16A7,LPGAT1,IGF1R,FHL2,PCSK6,CHN1,PLSCR1,HERC5,USP25,SLC24A3,LGALS3BP,CHD1,JAG1,OAS1,BST2,KLF4,JMJD1C,MTMR6,SVIL"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,RAF_UP.V1_DN,RAF_UP.V1_DN,6.14e-06,63,0.3264,0,0,1.0,0.0,keep,itself,,True,"PMP22,TRPS1,EPB41L4B,TMEM268,SLC24A3,ARMC9,BAG3,JMJD1C,GAPVD1,HSPB8,ID2,SLC19A2,FTSJ1,WASF3,FTO,CRYBG1,SLC7A2,IGFBP2,PLK2,INPP5F"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,BMI1_DN.V1_UP,BMI1_DN.V1_UP,6.65e-06,49,0.3333,89,35,0.0407,0.4423,exclude,MEL18_DN.V1_UP,MEL18_DN.V1_UP,False,"TNFRSF8,AGRN,CSF2,TNFRSF9,PSG5,JAG1,PIEZO1,SLCO4A1,ATP13A2,MFGE8,LAMB3,FGF21,FZD5,PMEPA1,CTSS,TCIM,MMP15,SLC19A1,TRIO,PLAT"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,NFE2L2.V2,NFE2L2.V2,5.62e-05,37,0.0789,0,0,1.0,0.0,keep,itself,,True,"CBS,PHLDB1,DIPK1A,SLC1A4,NSD2,MGST1,LRPPRC,CDKN2B,EIF2S2,NQO1,ASNS,VIL1,KIAA0040,JDP2,TFRC,TXNRD1,MTHFD2,SLC7A11,PLXND1,LCN2"
ngs,GSE282081,Main_DE,2D_J2_coculture,C6,results/ngs/GSE282081/tables/2D_J2_coculture/GSEA/C6/gsea_result.csv,STK33_DN,STK33_DN,7.73e-05,74,0.2643,0,0,1.0,0.0,keep,itself,,True,"ID3,VPS13C,BPI,CYFIP2,SLC18B1,APEH,WDR18,HPDL,NUDT11,DGKZ,CHPT1,ST6GALNAC3,BACE2,LPAR3,MAP3K21,ZNRF3,VCL,ELMO3,FTSJ1,LAMP3"
