"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"STAT1","2.98710198648593206","2.9871019864859320592","0.0000720034596416572499196981360647384917684","DLD1=3.97; HCT15=2.005","Activated","12","collectri","12","2.98710198648593206",NA,"6","ENCODE--ChIP-seq(rank=65); ReMap--ChIP-seq(rank=105); Literature--ChIP-seq(rank=120); GTEx--Coexpression(rank=131); ARCHS4--Coexpression(rank=218); Enrichr--Queries(rank=759)","305","0.08152000000000000","GTEx Coexpression,0.08152"
"E2F1","3.51762994589209121","0.3431812458706600122","0.0001130112077750873838394296555520668334793","DLD1=-3.174; HCT15=3.861","Activated","13","collectri","13","3.51762994589209121",NA,"6","Literature--ChIP-seq(rank=46); ENCODE--ChIP-seq(rank=101); GTEx--Coexpression(rank=136); ReMap--ChIP-seq(rank=284); Enrichr--Queries(rank=682); ARCHS4--Coexpression(rank=931)","318","0.08463000000000000","GTEx Coexpression,0.08463"
"TFDP1","3.06703709326793561","-0.7596610486783104133","0.0001298736150022318882636673809116700795130","DLD1=-3.827; HCT15=2.307","Repressed","14","collectri","14","3.06703709326793561",NA,"4","GTEx--Coexpression(rank=64); ReMap--ChIP-seq(rank=168); ARCHS4--Coexpression(rank=350); Enrichr--Queries(rank=1312)","156","0.03983000000000000","GTEx Coexpression,0.03983"
"RUNX2","2.72637143503310186","2.7263714350331018643","0.0002461574046268017856159415757133501756471","DLD1=3.666; HCT15=1.787","Activated","15","collectri","15","2.72637143503310186",NA,"5","ReMap--ChIP-seq(rank=40); Literature--ChIP-seq(rank=42); ARCHS4--Coexpression(rank=106); Enrichr--Queries(rank=180); GTEx--Coexpression(rank=1418)","247","0.06511000000000000","ARCHS4 Coexpression,0.06511"
"NR3C1","3.06218725812170156","3.0621872581217015608","0.0002740838044381506389234048892689088461339","DLD1=2.486; HCT15=3.639","Activated","16","collectri","16","3.06218725812170156",NA,"6","ENCODE--ChIP-seq(rank=44); Literature--ChIP-seq(rank=98); ReMap--ChIP-seq(rank=102); ARCHS4--Coexpression(rank=170); Enrichr--Queries(rank=433); GTEx--Coexpression(rank=628)","392","0.10440000000000001","ARCHS4 Coexpression,0.1044"
"NCOA1","2.01028877778199977","2.0102887777819997694","0.0002813375710276827057834680978487540414790","DLD1=0.3887; HCT15=3.632","Activated","17","collectri","17","2.01028877778199977",NA,"4","ReMap--ChIP-seq(rank=37); ARCHS4--Coexpression(rank=1076); GTEx--Coexpression(rank=1304); Enrichr--Queries(rank=1328)","460","0.12460000000000000","ReMap ChIP-seq,0.1246"
"SMAD3","2.70134754699454582","2.7013475469945458229","0.0003091601501272914047369066992132502491586","DLD1=3.608; HCT15=1.795","Activated","18","collectri","18","2.70134754699454582",NA,"5","Literature--ChIP-seq(rank=33); ReMap--ChIP-seq(rank=79); Enrichr--Queries(rank=263); ARCHS4--Coexpression(rank=592); GTEx--Coexpression(rank=910)","652","0.18729999999999999","Enrichr Queries,0.1873"
"NPAS2","2.71246592139606602","2.7124659213960660153","0.0003346115150730208137770660403731426413287","DLD1=1.838; HCT15=3.587","Activated","19","collectri","19","2.71246592139606602",NA,"3","Enrichr--Queries(rank=243); GTEx--Coexpression(rank=304); ARCHS4--Coexpression(rank=1013)","608","0.17310000000000000","Enrichr Queries,0.1731"
"SMAD4","1.79128374120473666","1.7677230326866446575","0.0003722599315409319043791713799151921193697","DLD1=3.559; HCT15=-0.02356","Activated","20","collectri","20","1.79128374120473666",NA,"5","Literature--ChIP-seq(rank=16); ReMap--ChIP-seq(rank=110); ARCHS4--Coexpression(rank=1043); GTEx--Coexpression(rank=1158); Enrichr--Queries(rank=1238)","361","0.09755999999999999","Literature ChIP-seq,0.09756"
"SMAD2","2.65603668899803713","2.6560366889980371319","0.0004513042567202676848964193467850236629602","DLD1=3.508; HCT15=1.804","Activated","21","collectri","21","2.65603668899803713",NA,"0","",NA,NA,NA
"DDIT3","2.68687924830815472","2.6868792483081547218","0.0005895783413758835063075980364999395533232","DLD1=1.937; HCT15=3.436","Activated","22","collectri","22","2.68687924830815472",NA,"3","GTEx--Coexpression(rank=1); ARCHS4--Coexpression(rank=5); Enrichr--Queries(rank=5)","2","0.00062230000000000","GTEx Coexpression,6.223E-4"
"HDAC7","2.60451104998391170","2.6045110499839116969","0.0005933664917004758104085437864227969839703","DLD1=3.435; HCT15=1.774","Activated","23","collectri","23","2.60451104998391170",NA,"0","",NA,NA,NA
"NFATC3","1.91502267039380403","1.4928739929531071873","0.0006546568159333529882126789800622645998374","DLD1=3.408; HCT15=-0.4221","Activated","24","collectri","24","1.91502267039380403",NA,"3","ARCHS4--Coexpression(rank=262); GTEx--Coexpression(rank=1236); Enrichr--Queries(rank=1302)","573","0.16089999999999999","ARCHS4 Coexpression,0.1609"
"E2F5","2.39298510864608804","-0.9949140398019116205","0.0007043015615274983865640168190225267608184","DLD1=-3.388; HCT15=1.398","Repressed","25","collectri","25","2.39298510864608804",NA,"4","ReMap--ChIP-seq(rank=157); Enrichr--Queries(rank=413); GTEx--Coexpression(rank=902); ARCHS4--Coexpression(rank=1448)","915","0.29420000000000002","Enrichr Queries,0.2942"
"STOX1","1.69453548010694277","-1.6544488274699666874","0.0008110838939125934558826980236290182801895","DLD1=-3.349; HCT15=0.04009","Repressed","26","collectri","26","1.69453548010694277",NA,"0","",NA,NA,NA
"E2F3","3.21576511748114502","0.1297316745975154451","0.0008213530930427446596214791085799333814066","DLD1=-3.086; HCT15=3.345","Activated","27","collectri","27","3.21576511748114502",NA,"3","GTEx--Coexpression(rank=452); ARCHS4--Coexpression(rank=814); Enrichr--Queries(rank=929)","887","0.28129999999999999","GTEx Coexpression,0.2813"
"HSF1","3.14324148513788870","3.1432414851378887022","0.0008521815801690811034360684139699060324347","DLD1=2.951; HCT15=3.335","Activated","28","collectri","28","3.14324148513788870",NA,"5","ENCODE--ChIP-seq(rank=52); Literature--ChIP-seq(rank=89); ReMap--ChIP-seq(rank=266); GTEx--Coexpression(rank=1003); ARCHS4--Coexpression(rank=1488)","1230","0.44069999999999998","ENCODE ChIP-seq,0.4407"
"E2F2","3.11057248876311521","-0.2208043909970220930","0.0008641751778699217120122133550808030122425","DLD1=-3.331; HCT15=2.89","Repressed","29","collectri","29","3.11057248876311521",NA,"3","Enrichr--Queries(rank=379); ARCHS4--Coexpression(rank=413); GTEx--Coexpression(rank=466)","827","0.25369999999999998","ARCHS4 Coexpression,0.2537"
"FOSL1","1.76489835976871023","1.7648983597687102343","0.0009215854988990823584010803060095895489212","DLD1=0.2164; HCT15=3.313","Activated","30","collectri","30","1.76489835976871023",NA,"5","ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=4); Enrichr--Queries(rank=49); ARCHS4--Coexpression(rank=62); GTEx--Coexpression(rank=223)","56","0.01347000000000000","ReMap ChIP-seq,0.01347"
"BATF","2.89154878086567457","2.8915487808656745727","0.0010205653844510217693325460075470800802577","DLD1=3.285; HCT15=2.498","Activated","31","collectri","31","2.89154878086567457",NA,"5","ARCHS4--Coexpression(rank=16); ENCODE--ChIP-seq(rank=39); ReMap--ChIP-seq(rank=69); GTEx--Coexpression(rank=488); Enrichr--Queries(rank=527)","41","0.00982800000000000","ARCHS4 Coexpression,0.009828"
"CTNNB1","1.86571658156910392","1.4112833658459482677","0.0010491638895034477701323494258645041554701","DLD1=3.277; HCT15=-0.4544","Activated","32","collectri","32","1.86571658156910392",NA,"0","",NA,NA,NA
"ZNF202","1.88679980296133154","1.8867998029613315403","0.0012266696331544445653510821969689459365327","DLD1=3.233; HCT15=0.541","Activated","33","collectri","33","1.88679980296133154",NA,"3","Enrichr--Queries(rank=172); ARCHS4--Coexpression(rank=346); GTEx--Coexpression(rank=1275)","451","0.12250000000000000","Enrichr Queries,0.1225"
"LHX8","2.05789380492246066","-1.0966140212033237411","0.0016076906635817229344193046713940020708833","DLD1=0.9613; HCT15=-3.155","Repressed","34","collectri","34","2.05789380492246066",NA,"3","GTEx--Coexpression(rank=592); ARCHS4--Coexpression(rank=605); Enrichr--Queries(rank=903)","1088","0.36840000000000001","GTEx Coexpression,0.3684"
"NFKB1","2.33538334151355986","2.3353833415135598628","0.0016158425471347055268206416300813543784898","DLD1=1.518; HCT15=3.153","Activated","35","collectri","35","2.33538334151355986",NA,"4","ARCHS4--Coexpression(rank=100); ReMap--ChIP-seq(rank=225); Enrichr--Queries(rank=818); GTEx--Coexpression(rank=1119)","234","0.06143000000000000","ARCHS4 Coexpression,0.06143"
"CEBPD","1.62304590491673517","1.6230459049167351715","0.0018229245830099426953913033244703001400921","DLD1=0.1284; HCT15=3.118","Activated","36","collectri","36","1.62304590491673517",NA,"5","ENCODE--ChIP-seq(rank=35); ReMap--ChIP-seq(rank=61); ARCHS4--Coexpression(rank=96); Literature--ChIP-seq(rank=126); GTEx--Coexpression(rank=468)","223","0.05897000000000000","ARCHS4 Coexpression,0.05897"
"SPIB","2.43963268149637891","2.4396326814963789076","0.0019781592634247552667248193358773278305307","DLD1=3.093; HCT15=1.786","Activated","37","collectri","37","2.43963268149637891",NA,"4","ReMap--ChIP-seq(rank=64); Enrichr--Queries(rank=390); ARCHS4--Coexpression(rank=635); GTEx--Coexpression(rank=870)","731","0.21550000000000000","ReMap ChIP-seq,0.2155"
"ERG","2.64253940488945549","2.6425394048894554899","0.0020229691920658188740433924834860590635799","DLD1=2.198; HCT15=3.087","Activated","38","collectri","38","2.64253940488945549",NA,"5","Literature--ChIP-seq(rank=131); GTEx--Coexpression(rank=192); ARCHS4--Coexpression(rank=244); ReMap--ChIP-seq(rank=270); Enrichr--Queries(rank=707)","441","0.11950000000000000","GTEx Coexpression,0.1195"
"BACH2","1.93145807328279417","1.9314580732827941745","0.0022268155360465288240823245047295131371357","DLD1=0.8047; HCT15=3.058","Activated","39","collectri","39","1.93145807328279417",NA,"4","ReMap--ChIP-seq(rank=68); GTEx--Coexpression(rank=469); Enrichr--Queries(rank=587); ARCHS4--Coexpression(rank=1111)","762","0.22900000000000001","ReMap ChIP-seq,0.229"
"IRF3","2.67284252538298173","2.6728425253829817265","0.0023898504836133527100272555543369890074246","DLD1=2.309; HCT15=3.037","Activated","40","collectri","40","2.67284252538298173",NA,"5","ENCODE--ChIP-seq(rank=78); ReMap--ChIP-seq(rank=237); ARCHS4--Coexpression(rank=708); Enrichr--Queries(rank=810); GTEx--Coexpression(rank=1546)","1219","0.43490000000000001","ARCHS4 Coexpression,0.4349"
"CREBZF","2.79310834903208782","-2.7931083490320878226","0.0024263251516453625093727719530534159275703","DLD1=-2.554; HCT15=-3.032","Repressed","41","collectri","41","2.79310834903208782",NA,"3","Enrichr--Queries(rank=995); GTEx--Coexpression(rank=1024); ARCHS4--Coexpression(rank=1103)","1478","0.63719999999999999","GTEx Coexpression,0.6372"
"BACH1","1.52708576156235543","1.5270857615623554260","0.0024920009187942480065325323579372707172297","DLD1=0.02986; HCT15=3.024","Activated","42","collectri","42","1.52708576156235543",NA,"6","Literature--ChIP-seq(rank=6); ENCODE--ChIP-seq(rank=71); Enrichr--Queries(rank=188); ReMap--ChIP-seq(rank=193); ARCHS4--Coexpression(rank=722); GTEx--Coexpression(rank=1502)","145","0.03659000000000000","Literature ChIP-seq,0.03659"
"CLOCK","2.37912643732444451","2.3791264373244445096","0.0026735382898927452684223471379709735629149","DLD1=1.755; HCT15=3.003","Activated","43","collectri","43","2.37912643732444451",NA,"5","Literature--ChIP-seq(rank=58); ReMap--ChIP-seq(rank=206); ARCHS4--Coexpression(rank=600); Enrichr--Queries(rank=1253); GTEx--Coexpression(rank=1523)","1055","0.35370000000000001","Literature ChIP-seq,0.3537"
"CIITA","1.78020279857631447","1.7802027985763144713","0.0031218076209834125754605249625228680088185","DLD1=2.955; HCT15=0.6049","Activated","44","collectri","44","1.78020279857631447",NA,"0","",NA,NA,NA
"BMAL1","2.40440920716712991","2.4044092071671299138","0.0032412419438996361437110849124110245611519","DLD1=2.944; HCT15=1.865","Activated","45","collectri","45","2.40440920716712991",NA,"0","",NA,NA,NA
"FLI1","1.73799173977171373","1.7379917397717137284","0.0033604644413934617840078455941466017975472","DLD1=0.5433; HCT15=2.933","Activated","46","collectri","46","1.73799173977171373",NA,"6","ENCODE--ChIP-seq(rank=74); Literature--ChIP-seq(rank=132); GTEx--Coexpression(rank=221); ReMap--ChIP-seq(rank=274); ARCHS4--Coexpression(rank=341); Enrichr--Queries(rank=580)","495","0.13750000000000001","GTEx Coexpression,0.1375"
"RARG","1.53567250489941998","1.3907504629268800933","0.0034288440922022899760845948691212470293976","DLD1=2.926; HCT15=-0.1449","Activated","47","collectri","47","1.53567250489941998",NA,"4","Literature--ChIP-seq(rank=9); GTEx--Coexpression(rank=38); Enrichr--Queries(rank=199); ARCHS4--Coexpression(rank=418)","95","0.02365000000000000","GTEx Coexpression,0.02365"
"PRRX1","2.37311933414194565","-0.5168721513844486415","0.0038525226084372074519812656490103108808398","DLD1=1.856; HCT15=-2.89","Repressed","48","collectri","48","2.37311933414194565",NA,"3","ARCHS4--Coexpression(rank=51); GTEx--Coexpression(rank=330); Enrichr--Queries(rank=737)","126","0.03133000000000000","ARCHS4 Coexpression,0.03133"
"E2F6","2.04184722747879643","-0.8423664866195330614","0.0039239235788669085680524517556477803736925","DLD1=-2.884; HCT15=1.199","Repressed","49","collectri","49","2.04184722747879643",NA,"5","ENCODE--ChIP-seq(rank=84); ReMap--ChIP-seq(rank=258); ARCHS4--Coexpression(rank=299); Enrichr--Queries(rank=351); GTEx--Coexpression(rank=590)","643","0.18370000000000000","ARCHS4 Coexpression,0.1837"
"PPARG","1.69570919774280870","1.6957091977428087048","0.0039967641630446410286325864547052333364263","DLD1=2.878; HCT15=0.513","Activated","50","collectri","50","1.69570919774280870",NA,"5","Literature--ChIP-seq(rank=30); ReMap--ChIP-seq(rank=38); Enrichr--Queries(rank=52); GTEx--Coexpression(rank=72); ARCHS4--Coexpression(rank=247)","148","0.03704000000000000","Enrichr Queries,0.03704"
"ZNF217","1.84520697436561387","1.0174309464387600865","0.0042013036633844107539670353901328780921176","DLD1=2.863; HCT15=-0.8278","Activated","51","collectri","51","1.84520697436561387",NA,"6","ENCODE--ChIP-seq(rank=18); Literature--ChIP-seq(rank=99); ReMap--ChIP-seq(rank=260); Enrichr--Queries(rank=312); ARCHS4--Coexpression(rank=918); GTEx--Coexpression(rank=1036)","542","0.15250000000000000","ENCODE ChIP-seq,0.1525"
"PAX6","2.31433167538296036","2.3143316753829603627","0.0042430576725239858848492957577036577276886","DLD1=2.86; HCT15=1.769","Activated","52","collectri","52","2.31433167538296036",NA,"5","ReMap--ChIP-seq(rank=17); Literature--ChIP-seq(rank=146); Enrichr--Queries(rank=736); ARCHS4--Coexpression(rank=828); GTEx--Coexpression(rank=1199)","219","0.05724000000000000","ReMap ChIP-seq,0.05724"
"ISL1","1.72589791666272552","-1.1237036504256314728","0.0043774026932195128983260623556361679220572","DLD1=0.6022; HCT15=-2.85","Repressed","53","collectri","53","1.72589791666272552",NA,"3","ARCHS4--Coexpression(rank=392); Enrichr--Queries(rank=423); GTEx--Coexpression(rank=601)","795","0.24079999999999999","ARCHS4 Coexpression,0.2408"
"ATF2","1.78904833406816577","1.7890483340681657687","0.0048264044610735841109305788165784179000184","DLD1=0.7597; HCT15=2.818","Activated","54","collectri","54","1.78904833406816577",NA,"5","ENCODE--ChIP-seq(rank=70); ReMap--ChIP-seq(rank=191); GTEx--Coexpression(rank=1010); Enrichr--Queries(rank=1326); ARCHS4--Coexpression(rank=1379)","1431","0.59319999999999984","ENCODE ChIP-seq,0.5932"
"BCL6","1.77487669184470631","1.0418242717760874960","0.0048519677727604480776957274201777181588113","DLD1=-0.7331; HCT15=2.817","Activated","55","collectri","55","1.77487669184470631",NA,"5","GTEx--Coexpression(rank=49); Literature--ChIP-seq(rank=54); Enrichr--Queries(rank=68); ARCHS4--Coexpression(rank=206); ReMap--ChIP-seq(rank=220)","122","0.03049000000000000","GTEx Coexpression,0.03049"
"STAT6","2.34908321984450996","2.3490832198445099621","0.0051703267441712353127969414856579533079639","DLD1=2.796; HCT15=1.902","Activated","56","collectri","56","2.34908321984450996",NA,"4","Literature--ChIP-seq(rank=53); Enrichr--Queries(rank=500); ARCHS4--Coexpression(rank=797); GTEx--Coexpression(rank=986)","988","0.32319999999999999","Literature ChIP-seq,0.3232"
"RELA","2.23420297399415624","2.2342029739941562383","0.0052769451610100845048711981633005052572116","DLD1=1.679; HCT15=2.79","Activated","57","collectri","57","2.23420297399415624",NA,"6","Literature--ChIP-seq(rank=2); ENCODE--ChIP-seq(rank=9); ReMap--ChIP-seq(rank=104); Enrichr--Queries(rank=664); GTEx--Coexpression(rank=1134); ARCHS4--Coexpression(rank=1295)","52","0.01220000000000000","Literature ChIP-seq,0.0122"
"HCFC1","1.86348673600645620","-0.9219227744311226935","0.0053460159192480292272842135048449563328177","DLD1=-2.785; HCT15=0.9416","Repressed","58","collectri","58","1.86348673600645620",NA,"0","",NA,NA,NA
"IRF9","2.68839348398022615","2.6883934839802261507","0.0056111595452368523070929562379660637816414","DLD1=2.607; HCT15=2.77","Activated","59","collectri","59","2.68839348398022615",NA,"4","ReMap--ChIP-seq(rank=6); Enrichr--Queries(rank=82); ARCHS4--Coexpression(rank=171); GTEx--Coexpression(rank=672)","79","0.02020000000000000","ReMap ChIP-seq,0.0202"
"GATA5","1.85334732886291897","1.8533473288629189746","0.0056860161403413933545181180306826718151569","DLD1=0.9413; HCT15=2.765","Activated","60","collectri","60","1.85334732886291897",NA,"3","ARCHS4--Coexpression(rank=61); Enrichr--Queries(rank=879); GTEx--Coexpression(rank=1580)","149","0.03747000000000000","ARCHS4 Coexpression,0.03747"
"TP53","1.56457714508571910","1.5645771450857191009","0.0057396109200993344207075708141019276808947","DLD1=0.3669; HCT15=2.762","Activated","61","collectri","61","1.56457714508571910",NA,"5","Literature--ChIP-seq(rank=44); ReMap--ChIP-seq(rank=124); GTEx--Coexpression(rank=655); ARCHS4--Coexpression(rank=909); Enrichr--Queries(rank=1039)","859","0.26829999999999998","Literature ChIP-seq,0.2683"
"ABL1","1.75498386140937868","1.7549838614093786759","0.0061681587225977446350966282295757991960272","DLD1=0.7713; HCT15=2.739","Activated","62","collectri","62","1.75498386140937868",NA,"0","",NA,NA,NA
"ASCL2","2.21419127563752749","-0.5229887313766887758","0.0061968374601312778762740585136725712800398","DLD1=1.691; HCT15=-2.737","Repressed","63","collectri","63","2.21419127563752749",NA,"3","GTEx--Coexpression(rank=88); ARCHS4--Coexpression(rank=168); Enrichr--Queries(rank=288)","211","0.05476000000000000","GTEx Coexpression,0.05476"
"RFX1","1.90223189349723354","-0.8062775048174097847","0.0067586197874718745987054902002455492038280","DLD1=1.096; HCT15=-2.709","Repressed","64","collectri","64","1.90223189349723354",NA,"4","ReMap--ChIP-seq(rank=133); ARCHS4--Coexpression(rank=365); GTEx--Coexpression(rank=647); Enrichr--Queries(rank=1301)","752","0.22420000000000001","ARCHS4 Coexpression,0.2242"
"NFKB2","1.83468821463425491","1.8346882146342549103","0.0067828787554545426699559307337494828971103","DLD1=0.9621; HCT15=2.707","Activated","65","collectri","65","1.83468821463425491",NA,"4","ARCHS4--Coexpression(rank=97); Enrichr--Queries(rank=102); ReMap--ChIP-seq(rank=207); GTEx--Coexpression(rank=1037)","225","0.05958000000000000","ARCHS4 Coexpression,0.05958"
"SALL1","1.64144537853849659","1.6414453785384965911","0.0074597962289745679137498157729169179219753","DLD1=0.6073; HCT15=2.676","Activated","66","collectri","66","1.64144537853849659",NA,"4","Literature--ChIP-seq(rank=159); Enrichr--Queries(rank=589); GTEx--Coexpression(rank=766); ARCHS4--Coexpression(rank=925)","1187","0.41949999999999998","Enrichr Queries,0.4195"
"STAT5B","2.20061756882834025","2.2006175688283402536","0.0076268326585832374800433264283583412179723","DLD1=1.733; HCT15=2.668","Activated","67","collectri","67","2.20061756882834025",NA,"4","ReMap--ChIP-seq(rank=26); GTEx--Coexpression(rank=145); Enrichr--Queries(rank=681); ARCHS4--Coexpression(rank=743)","327","0.08754000000000001","ReMap ChIP-seq,0.08754"
"TFCP2","1.49915902040722759","1.1629612469517112139","0.0077650128661131438342901667226669815136120","DLD1=2.662; HCT15=-0.3362","Activated","68","collectri","68","1.49915902040722759",NA,"3","ARCHS4--Coexpression(rank=1242); GTEx--Coexpression(rank=1314); Enrichr--Queries(rank=1330)","1583","0.76290000000000002","ARCHS4 Coexpression,0.7629"
"NCOA3","1.39516389157405740","1.3951638915740574021","0.0078532995351732245298270740363477671053261","DLD1=0.132; HCT15=2.658","Activated","69","collectri","69","1.39516389157405740",NA,"4","ReMap--ChIP-seq(rank=249); ARCHS4--Coexpression(rank=709); Enrichr--Queries(rank=738); GTEx--Coexpression(rank=903)","1220","0.43550000000000000","ARCHS4 Coexpression,0.4355"
"ZNF804A","2.11206137802847049","2.1120613780284704930","0.0079122247671598415486027278120673145167530","DLD1=1.568; HCT15=2.656","Activated","70","collectri","70","2.11206137802847049",NA,"3","Enrichr--Queries(rank=972); ARCHS4--Coexpression(rank=1131); GTEx--Coexpression(rank=1180)","1533","0.69230000000000003","Enrichr Queries,0.6923"
"SOX9","1.70933073917664613","1.7093307391766461301","0.0079387029981976605513827038862473273184150","DLD1=2.655; HCT15=0.764","Activated","71","collectri","71","1.70933073917664613",NA,"5","Literature--ChIP-seq(rank=69); ReMap--ChIP-seq(rank=72); Enrichr--Queries(rank=103); ARCHS4--Coexpression(rank=322); GTEx--Coexpression(rank=1515)","276","0.07335999999999999","Enrichr Queries,0.07336"
"CREB3","2.31453029763502283","2.3145302976350228263","0.0081014150673833600080353534167443285696208","DLD1=1.981; HCT15=2.648","Activated","72","collectri","72","2.31453029763502283",NA,"4","ReMap--ChIP-seq(rank=12); Enrichr--Queries(rank=248); ARCHS4--Coexpression(rank=378); GTEx--Coexpression(rank=505)","157","0.04040000000000000","ReMap ChIP-seq,0.0404"
"NR1I3","1.98849001479676990","0.6505001682426436727","0.0083153388810179480750139902056616847403347","DLD1=2.639; HCT15=-1.338","Activated","73","collectri","73","1.98849001479676990",NA,"3","GTEx--Coexpression(rank=110); ARCHS4--Coexpression(rank=427); Enrichr--Queries(rank=802)","257","0.06845000000000000","GTEx Coexpression,0.06845"
"STAT3","2.53170508682557749","2.5317050868255774887","0.0083483703861699318921063550646977091673762","DLD1=2.426; HCT15=2.638","Activated","74","collectri","74","2.53170508682557749",NA,"6","ENCODE--ChIP-seq(rank=15); Literature--ChIP-seq(rank=37); ARCHS4--Coexpression(rank=44); ReMap--ChIP-seq(rank=152); Enrichr--Queries(rank=755); GTEx--Coexpression(rank=1117)","109","0.02703000000000000","ARCHS4 Coexpression,0.02703"
"PAX5","1.49409676000733382","1.4940967600073338239","0.0084150245159479858392259643551369663327932","DLD1=0.3532; HCT15=2.635","Activated","75","collectri","75","1.49409676000733382",NA,"5","ENCODE--ChIP-seq(rank=36); ReMap--ChIP-seq(rank=198); ARCHS4--Coexpression(rank=409); Enrichr--Queries(rank=635); GTEx--Coexpression(rank=832)","818","0.25119999999999998","ARCHS4 Coexpression,0.2512"
"HDAC9","2.00936280342689422","2.0093628034268942173","0.0088705339157851940956600600429737824015319","DLD1=2.617; HCT15=1.402","Activated","76","collectri","76","2.00936280342689422",NA,"0","",NA,NA,NA
