"statistic","source","condition","score","p_value"
"viper","ABL1","HMVL_HUB098","0.79027846524026745811","0.42936516041063815807"
"viper","AHR","HMVL_HUB098","0.97509662128204444009","0.32951233444387451055"
"viper","AIRE","HMVL_HUB098","1.81252947459838220645","0.06990442391190565541"
"viper","APEX1","HMVL_HUB098","-1.21364611037261393989","0.22488289108426481877"
"viper","AR","HMVL_HUB098","-0.64828293298634498409","0.51680197061344057552"
"viper","ARID3A","HMVL_HUB098","-1.08318777684504397030","0.27872508403240636721"
"viper","ARID3B","HMVL_HUB098","-1.59980750391396564503","0.10964129362882718555"
"viper","ARID4A","HMVL_HUB098","-0.50999691438930661036","0.61005362352547254368"
"viper","ARID4B","HMVL_HUB098","2.74517189217381485378","0.00604792105035767413"
"viper","ARID5B","HMVL_HUB098","-0.83848458459230412743","0.40175860188194728595"
"viper","ARNT","HMVL_HUB098","1.14314622834183632349","0.25297788339421622972"
"viper","ARX","HMVL_HUB098","1.47190878362345878294","0.14104551134496140508"
"viper","ASCL1","HMVL_HUB098","-1.56498405917202587645","0.11758664709160081274"
"viper","ASCL2","HMVL_HUB098","-0.31042597425082674167","0.75623704447961714870"
"viper","ATF1","HMVL_HUB098","0.57713719735510593534","0.56384677808919581032"
"viper","ATF2","HMVL_HUB098","-0.24197950722977706883","0.80879604228989643300"
"viper","ATF3","HMVL_HUB098","-0.25870571694543254004","0.79586230821687775627"
"viper","ATF4","HMVL_HUB098","1.77484740340418900573","0.07592308681926365765"
"viper","ATF5","HMVL_HUB098","0.08772262504446155795","0.93009713675813243672"
"viper","ATF6","HMVL_HUB098","-0.54592928579192800953","0.58511454658652439775"
"viper","BACH1","HMVL_HUB098","3.05738460114903043419","0.00223277594056147961"
"viper","BACH2","HMVL_HUB098","0.84134498767309395806","0.40015469464539327182"
"viper","BARX2","HMVL_HUB098","-0.66516865612077780145","0.50594262575882398281"
"viper","BATF","HMVL_HUB098","-0.19754546835073441557","0.84340070379277465307"
"viper","BCL11B","HMVL_HUB098","-1.81725241739343346126","0.06917847215346209500"
"viper","BCL3","HMVL_HUB098","-0.56862470133251130644","0.56961085794432086971"
"viper","BCL6","HMVL_HUB098","0.21925094186942567509","0.82645457482266992955"
"viper","BCLAF1","HMVL_HUB098","0.54983714352209067666","0.58243107983564668118"
"viper","BCOR","HMVL_HUB098","-1.04312261648906301481","0.29689150722005747118"
"viper","BHLHA15","HMVL_HUB098","1.81967217094822109047","0.06880894374181383000"
"viper","BHLHE40","HMVL_HUB098","0.05090744364532262534","0.95939927403153335561"
"viper","BHLHE41","HMVL_HUB098","-1.73520971686600522510","0.08270366602646743448"
"viper","BMAL1","HMVL_HUB098","1.13476381179994723070","0.25647429256876630443"
"viper","BMAL2","HMVL_HUB098","-0.34176422535404449299","0.73252833419119867120"
"viper","BRCA1","HMVL_HUB098","-1.35877182220063863483","0.17421890491740832374"
"viper","BRD4","HMVL_HUB098","-0.24124776295244526603","0.80936309437311304560"
"viper","BTG2","HMVL_HUB098","-1.07967345059324681955","0.28028762055577721712"
"viper","CDX1","HMVL_HUB098","-0.27409215108337131594","0.78401380548073262844"
"viper","CDX2","HMVL_HUB098","-0.91749439672296506654","0.35888362778036853040"
"viper","CEBPA","HMVL_HUB098","-0.42170514379739038047","0.67324024947492977500"
"viper","CEBPB","HMVL_HUB098","-0.83711580688194331401","0.40252747616761674898"
"viper","CEBPD","HMVL_HUB098","1.16262136538390703500","0.24498315836654330213"
"viper","CEBPE","HMVL_HUB098","-0.01303540697715304536","0.98959954457406029693"
"viper","CEBPG","HMVL_HUB098","-0.28190298661847734696","0.77801789938791499068"
"viper","CEBPZ","HMVL_HUB098","-0.89612881383243592204","0.37018396960156541020"
"viper","CIITA","HMVL_HUB098","-0.32544528795721339165","0.74484408450145012104"
"viper","CLOCK","HMVL_HUB098","-1.02074254823501098244","0.30737643028357641839"
"viper","CREB1","HMVL_HUB098","1.44856479711734764670","0.14745915811264279083"
"viper","CREB3","HMVL_HUB098","-1.53368050150644741336","0.12510827294969334433"
"viper","CREB3L1","HMVL_HUB098","0.71028294023565818893","0.47752869674458697791"
"viper","CREB5","HMVL_HUB098","1.68176466681779812617","0.09261448275951406073"
"viper","CREBBP","HMVL_HUB098","-1.71266741199628502734","0.08677374365101955811"
"viper","CREBZF","HMVL_HUB098","-0.32066480966420046750","0.74846441787971751403"
"viper","CREM","HMVL_HUB098","-1.84630777665054579550","0.06484752923147336923"
"viper","CRX","HMVL_HUB098","0.55328297099608725329","0.58006965985216563109"
"viper","CTBP1","HMVL_HUB098","-1.78884897190963410019","0.07363914163656973266"
"viper","CTBP2","HMVL_HUB098","-0.78887762977276820742","0.43018353156703714735"
"viper","CTCF","HMVL_HUB098","-0.49442876279176534160","0.62100340491164884860"
"viper","CTCFL","HMVL_HUB098","-0.78234995054914635570","0.43400893881614854841"
"viper","CTNNB1","HMVL_HUB098","1.13995184604919885807","0.25430636336239387241"
"viper","CUX1","HMVL_HUB098","0.16333700923097330127","0.87025309600790068387"
"viper","CXXC1","HMVL_HUB098","-1.94532606637072791322","0.05173574680952664623"
"viper","DBP","HMVL_HUB098","-1.89460738233248959794","0.05814443603906885305"
"viper","DDIT3","HMVL_HUB098","1.66338112058273956961","0.09623616981214981603"
"viper","DEAF1","HMVL_HUB098","0.00008393039164838505","0.99993303323640025937"
"viper","DLX2","HMVL_HUB098","-2.02681976555952214625","0.04268084830642733529"
"viper","DLX3","HMVL_HUB098","1.02365324348931863163","0.30599908716685519927"
"viper","DLX4","HMVL_HUB098","0.11277644234684570945","0.91020779545558416768"
"viper","DLX5","HMVL_HUB098","-0.72788784961095676085","0.46668224158331289564"
"viper","DMTF1","HMVL_HUB098","-2.84900567860292408540","0.00438560976938925668"
"viper","DNMT1","HMVL_HUB098","-1.31808589264329478752","0.18747489646088422166"
"viper","DNMT3A","HMVL_HUB098","-2.11297829743162690619","0.03460262546687877666"
"viper","DNMT3B","HMVL_HUB098","-0.82370101632209902220","0.41010946182995228204"
"viper","DOT1L","HMVL_HUB098","0.29231548953179958827","0.77004541682912142075"
"viper","E2F1","HMVL_HUB098","-1.09510005866172166478","0.27347280299800880154"
"viper","E2F2","HMVL_HUB098","-0.84744668095045949663","0.39674619448541503797"
"viper","E2F3","HMVL_HUB098","-0.26156988557389448946","0.79365306368375898582"
"viper","E2F4","HMVL_HUB098","-1.58303522038627964008","0.11341343698426738229"
"viper","E2F5","HMVL_HUB098","0.01702473509639094301","0.98641688287674533786"
