"Query Name","Rank","TF","Score","Library","Overlapping_Genes"
"INTERSECT_SW948_RKO","1","CSRNP1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","TSPYL2,CD74,MX2,TNFAIP3,GBP2,IL6R,ATF3,ICAM1"
"INTERSECT_SW948_RKO","2","EPAS1","0.000622300000000000","GTEx Coexpression,6.223E-4","NRP1,LAMP3,CAV1,ESAM,ETS1,ICAM1"
"INTERSECT_SW948_RKO","3","ZNF275","0.000712300000000000","Enrichr Queries,7.123E-4","TSPYL2,ABCA1,NRP1,CAV1,ITPR1,TNFAIP3,CLU,ETS1,ICAM1,CA2,IDS,DNAJB9,HMOX1,CHAC1,GBP2,IL6R,PHLDB2,ATF3,TNS1"
"INTERSECT_SW948_RKO","4","MBNL2","0.001229000000000000","ARCHS4 Coexpression,0.001229","GABARAPL1,ITPR1,IDS,NR1D1,PHLDB2,CPEB2,TNS1,CPEB4"
"INTERSECT_SW948_RKO","5","KLF7","0.001245000000000000","GTEx Coexpression,0.001245","NRP1,CAV1,ESAM,ETS1,PHLDB2"
"INTERSECT_SW948_RKO","6","VDR","0.001425000000000000","Enrichr Queries,0.001425","ABCA1,NRP1,SEMA7A,CDKN2B,CXCL8,CAV1,PLK2,TNFAIP3,CLU,ETS1,NDRG1,ICAM1,CA2,HMOX1,UPP1,GBP2,ATF3,TNS1"
"INTERSECT_SW948_RKO","7","BCL6B","0.001843000000000000","ARCHS4 Coexpression,0.001843","NRP1,RGS5,CAV1,PLK2,STC1,ESAM,TNS1"
"INTERSECT_SW948_RKO","8","MXD1","0.002137000000000000","Enrichr Queries,0.002137","ABCA1,CD74,GABARAPL1,CXCL8,PLK2,TNFAIP3,ETS1,NDRG1,ICAM1,BCL2L11,CA2,SESN2,HMOX1,CHAC1,UPP1,GBP2,ATF3,CPEB4"
"INTERSECT_SW948_RKO","9","TSC22D1","0.002457000000000000","ARCHS4 Coexpression,0.002457","SCHIP1,IDS,GP1BA,ESAM,ENO2,CLU,PRKACB"
"INTERSECT_SW948_RKO","10","SMAD9","0.002489000000000000","GTEx Coexpression,0.002489","RGS5,ITPR1,LCA5,PRDM11,TNS1"
"INTERSECT_SW948_RKO","11","DDIT3","0.002849000000000000","Enrichr Queries,0.002849","ABCA1,GABARAPL1,CXCL8,CAV1,PLK2,TNFAIP3,NR1D1,ENO2,CLU,NDRG1,ICAM1,SESN2,DNAJB9,HMOX1,CHAC1,UPP1,GBP2,ATF3"
"INTERSECT_SW948_RKO","12","ZNF267","0.003071000000000000","ARCHS4 Coexpression,0.003071","CXCL8,MX2,TNFAIP3,UPP1,GBP2,IL6R,ICAM1"
"INTERSECT_SW948_RKO","13","ELK3","0.003111000000000000","GTEx Coexpression,0.003111","NRP1,CAV1,ESAM,ETS1"
"INTERSECT_SW948_RKO","14","FOS","0.003367000000000000","ReMap ChIP-seq,0.003367","CXCL8,SCHIP1,CAV1,SLC2A12,TNFAIP3,NR1D1,CLU,NDRG1,SLC9A5,VGF,SESN2,HMOX1,UPP1,IL6R,PHLDB2,ATF3"
"INTERSECT_SW948_RKO","15","MITF","0.003561000000000000","Enrichr Queries,0.003561","ABCA1,NRP1,CAV1,PLK2,BHLHE41,ITPR1,TNFAIP3,CLU,ETS1,NDRG1,ICAM1,CA2,HMOX1,GBP2,ATF3,TNS1,CPEB4"
