"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"HOXC6","3.939051859628151409","3.939051859628151409","0.000081804248344918229700166","SW48=3.939","Activated","11","collectri","11","3.939051859628151409",NA,"3","GTEx--Coexpression(rank=309); Enrichr--Queries(rank=358); ARCHS4--Coexpression(rank=375)","631","0.192299999999999999","GTEx Coexpression,0.1923"
"SOX2","3.703715481133312615","3.703715481133312615","0.000212464545722206618171696","SW48=3.704","Activated","12","collectri","12","3.703715481133312615",NA,"5","Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=49); Enrichr--Queries(rank=461); ARCHS4--Coexpression(rank=638); GTEx--Coexpression(rank=726)","18","0.006098000000000000","Literature ChIP-seq,0.006098"
"SETBP1","3.573500254281532840","-3.573500254281532840","0.000352240901093832934395239","SW48=-3.574","Repressed","13","collectri","13","3.573500254281532840",NA,"3","ARCHS4--Coexpression(rank=493); Enrichr--Queries(rank=541); GTEx--Coexpression(rank=764)","910","0.302800000000000014","ARCHS4 Coexpression,0.3028"
"PAX5","3.434136831218395525","3.434136831218395525","0.000594444040961830027017254","SW48=3.434","Activated","14","collectri","14","3.434136831218395525",NA,"5","ENCODE--ChIP-seq(rank=64); ReMap--ChIP-seq(rank=91); ARCHS4--Coexpression(rank=92); GTEx--Coexpression(rank=175); Enrichr--Queries(rank=685)","214","0.056509999999999998","ARCHS4 Coexpression,0.05651"
"EGR3","3.428633437029365627","3.428633437029365627","0.000606628247671489226854058","SW48=3.429","Activated","15","collectri","15","3.428633437029365627",NA,"3","GTEx--Coexpression(rank=80); ARCHS4--Coexpression(rank=126); Enrichr--Queries(rank=132)","189","0.049779999999999998","GTEx Coexpression,0.04978"
"HMGB2","3.369947627855800487","3.369947627855800487","0.000751824712786417349678902","SW48=3.37","Activated","16","collectri","16","3.369947627855800487",NA,"0","",NA,NA,NA
"ZEB1","3.342836747205416792","3.342836747205416792","0.000829266704367466749199533","SW48=3.343","Activated","17","collectri","17","3.342836747205416792",NA,"5","ENCODE--ChIP-seq(rank=42); ReMap--ChIP-seq(rank=111); Enrichr--Queries(rank=305); ARCHS4--Coexpression(rank=394); GTEx--Coexpression(rank=723)","702","0.217200000000000004","Enrichr Queries,0.2172"
"SRF","3.302555431703648292","3.302555431703648292","0.000958081496557641634596869","SW48=3.303","Activated","18","collectri","18","3.302555431703648292",NA,"6","ENCODE--ChIP-seq(rank=46); Literature--ChIP-seq(rank=132); ReMap--ChIP-seq(rank=176); GTEx--Coexpression(rank=757); Enrichr--Queries(rank=785); ARCHS4--Coexpression(rank=1512)","1089","0.389799999999999980","ENCODE ChIP-seq,0.3898"
"FOXG1","3.284342308167914837","3.284342308167914837","0.001022206842406781380355740","SW48=3.284","Activated","19","collectri","19","3.284342308167914837",NA,"3","GTEx--Coexpression(rank=351); Enrichr--Queries(rank=720); ARCHS4--Coexpression(rank=858)","705","0.218400000000000011","GTEx Coexpression,0.2184"
"NR3C2","3.277673607282720614","3.277673607282720614","0.001046663451315673612138091","SW48=3.278","Activated","20","collectri","20","3.277673607282720614",NA,"3","ARCHS4--Coexpression(rank=31); Enrichr--Queries(rank=221); GTEx--Coexpression(rank=274)","68","0.019040000000000001","ARCHS4 Coexpression,0.01904"
"PGR","3.252894856171591353","3.252894856171591353","0.001142357585982220523693198","SW48=3.253","Activated","21","collectri","21","3.252894856171591353",NA,"4","ReMap--ChIP-seq(rank=30); ARCHS4--Coexpression(rank=209); Enrichr--Queries(rank=381); GTEx--Coexpression(rank=768)","362","0.101000000000000006","ReMap ChIP-seq,0.101"
"CTNNB1","3.173561682136386342","3.173561682136386342","0.001505809021746275016759298","SW48=3.174","Activated","22","collectri","22","3.173561682136386342",NA,"0","",NA,NA,NA
"VDR","3.130954315682373590","3.130954315682373590","0.001742392630003865858570600","SW48=3.131","Activated","23","collectri","23","3.130954315682373590",NA,"5","ARCHS4--Coexpression(rank=33); Literature--ChIP-seq(rank=52); ReMap--ChIP-seq(rank=73); Enrichr--Queries(rank=101); GTEx--Coexpression(rank=133)","75","0.020270000000000000","ARCHS4 Coexpression,0.02027"
"MYC","3.051470040305223286","-3.051470040305223286","0.002277237731451440747032500","SW48=-3.051","Repressed","24","collectri","24","3.051470040305223286",NA,"6","ENCODE--ChIP-seq(rank=59); Literature--ChIP-seq(rank=79); GTEx--Coexpression(rank=120); Enrichr--Queries(rank=200); ReMap--ChIP-seq(rank=203); ARCHS4--Coexpression(rank=811)","276","0.074670000000000000","GTEx Coexpression,0.07467"
"NR3C1","2.968876538593227643","2.968876538593227643","0.002988906586959232895145400","SW48=2.969","Activated","25","collectri","25","2.968876538593227643",NA,"6","ENCODE--ChIP-seq(rank=18); ReMap--ChIP-seq(rank=36); Literature--ChIP-seq(rank=44); ARCHS4--Coexpression(rank=85); Enrichr--Queries(rank=340); GTEx--Coexpression(rank=992)","199","0.052209999999999999","ARCHS4 Coexpression,0.05221"
"SNAI2","2.944671862286632358","2.944671862286632358","0.003232973380212154392021606","SW48=2.945","Activated","26","collectri","26","2.944671862286632358",NA,"4","ARCHS4--Coexpression(rank=47); Enrichr--Queries(rank=84); ReMap--ChIP-seq(rank=122); GTEx--Coexpression(rank=197)","109","0.028870000000000000","ARCHS4 Coexpression,0.02887"
"ZNF91","2.942374408114938333","2.942374408114938333","0.003257058712012957883003006","SW48=2.942","Activated","27","collectri","27","2.942374408114938333",NA,"3","Enrichr--Queries(rank=256); ARCHS4--Coexpression(rank=709); GTEx--Coexpression(rank=915)","613","0.182299999999999990","Enrichr Queries,0.1823"
"REST","2.934738066771676035","2.934738066771676035","0.003338293591391207262158991","SW48=2.935","Activated","28","collectri","28","2.934738066771676035",NA,"6","ENCODE--ChIP-seq(rank=27); Literature--ChIP-seq(rank=41); ReMap--ChIP-seq(rank=224); ARCHS4--Coexpression(rank=413); GTEx--Coexpression(rank=898); Enrichr--Queries(rank=1100)","734","0.228800000000000003","ENCODE ChIP-seq,0.2288"
"HCFC1","2.921854224291212443","-2.921854224291212443","0.003479543562271913796635214","SW48=-2.922","Repressed","29","collectri","29","2.921854224291212443",NA,"0","",NA,NA,NA
"ZNF335","2.909360750272176777","2.909360750272176777","0.003621686851394500302608881","SW48=2.909","Activated","30","collectri","30","2.909360750272176777",NA,"4","ReMap--ChIP-seq(rank=297); ARCHS4--Coexpression(rank=555); Enrichr--Queries(rank=1275); GTEx--Coexpression(rank=1385)","997","0.340899999999999981","ARCHS4 Coexpression,0.3409"
"SMAD7","2.908348973356976952","2.908348973356976952","0.003633426290631343140435927","SW48=2.908","Activated","31","collectri","31","2.908348973356976952",NA,"0","",NA,NA,NA
"BMAL2","2.862316487206581606","2.862316487206581606","0.004205567254500623165791584","SW48=2.862","Activated","32","collectri","32","2.862316487206581606",NA,"0","",NA,NA,NA
"HEY1","2.854887736397636822","2.854887736397636822","0.004305204407452334867956178","SW48=2.855","Activated","33","collectri","33","2.854887736397636822",NA,"3","Enrichr--Queries(rank=71); GTEx--Coexpression(rank=297); ARCHS4--Coexpression(rank=534)","194","0.050569999999999997","Enrichr Queries,0.05057"
"ETV4","2.835810697116943668","2.835810697116943668","0.004570953053521374827294910","SW48=2.836","Activated","34","collectri","34","2.835810697116943668",NA,"4","ReMap--ChIP-seq(rank=112); Enrichr--Queries(rank=206); ARCHS4--Coexpression(rank=460); GTEx--Coexpression(rank=507)","502","0.146699999999999997","Enrichr Queries,0.1467"
"CREB3L1","2.802201030393122849","-2.802201030393122849","0.005075523540315278817058875","SW48=-2.802","Repressed","35","collectri","35","2.802201030393122849",NA,"4","ARCHS4--Coexpression(rank=57); Enrichr--Queries(rank=85); ReMap--ChIP-seq(rank=256); GTEx--Coexpression(rank=775)","134","0.035009999999999999","ARCHS4 Coexpression,0.03501"
"GATA6","2.790474511326055840","2.790474511326055840","0.005263084403905472774543028","SW48=2.79","Activated","36","collectri","36","2.790474511326055840",NA,"5","ReMap--ChIP-seq(rank=15); Literature--ChIP-seq(rank=27); Enrichr--Queries(rank=76); ARCHS4--Coexpression(rank=231); GTEx--Coexpression(rank=1360)","193","0.050509999999999999","ReMap ChIP-seq,0.05051"
"HNF1B","2.772525265643553283","2.772525265643553283","0.005562320126588021253211114","SW48=2.773","Activated","37","collectri","37","2.772525265643553283",NA,"3","ReMap--ChIP-seq(rank=5); ARCHS4--Coexpression(rank=54); Enrichr--Queries(rank=253)","57","0.016840000000000001","ReMap ChIP-seq,0.01684"
"MEOX2","2.750452013888507796","2.750452013888507796","0.005951310744583684225750275","SW48=2.75","Activated","38","collectri","38","2.750452013888507796",NA,"3","ARCHS4--Coexpression(rank=148); GTEx--Coexpression(rank=319); Enrichr--Queries(rank=767)","330","0.090910000000000005","ARCHS4 Coexpression,0.09091"
"FOXP3","2.714304100986158375","2.714304100986158375","0.006641516809681985607227706","SW48=2.714","Activated","39","collectri","39","2.714304100986158375",NA,"4","Literature--ChIP-seq(rank=46); ARCHS4--Coexpression(rank=207); GTEx--Coexpression(rank=430); Enrichr--Queries(rank=958)","437","0.127099999999999991","ARCHS4 Coexpression,0.1271"
"PAX6","2.701974532231198545","2.701974532231198545","0.006892904192740096497304947","SW48=2.702","Activated","40","collectri","40","2.701974532231198545",NA,"5","Literature--ChIP-seq(rank=99); ReMap--ChIP-seq(rank=215); ARCHS4--Coexpression(rank=369); Enrichr--Queries(rank=620); GTEx--Coexpression(rank=923)","730","0.226700000000000013","ARCHS4 Coexpression,0.2267"
"GRHL3","2.687397108476555996","2.687397108476555996","0.007201128424363325078449982","SW48=2.687","Activated","41","collectri","41","2.687397108476555996",NA,"3","ARCHS4--Coexpression(rank=1); Enrichr--Queries(rank=1); GTEx--Coexpression(rank=13)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"MEF2D","2.672884642346627260","2.672884642346627260","0.007520210590101224223946730","SW48=2.673","Activated","42","collectri","42","2.672884642346627260",NA,"3","GTEx--Coexpression(rank=506); Enrichr--Queries(rank=1048); ARCHS4--Coexpression(rank=1069)","940","0.314900000000000013","GTEx Coexpression,0.3149"
"STAT1","2.655089786954544007","2.655089786954544007","0.007928730159284771289440741","SW48=2.655","Activated","43","collectri","43","2.655089786954544007",NA,"6","ENCODE--ChIP-seq(rank=26); ReMap--ChIP-seq(rank=56); Literature--ChIP-seq(rank=100); ARCHS4--Coexpression(rank=193); GTEx--Coexpression(rank=253); Enrichr--Queries(rank=876)","412","0.118599999999999997","ARCHS4 Coexpression,0.1186"
"ETS1","2.636866062638113739","2.636866062638113739","0.008367586297473198625462842","SW48=2.637","Activated","44","collectri","44","2.636866062638113739",NA,"6","ENCODE--ChIP-seq(rank=69); Enrichr--Queries(rank=153); Literature--ChIP-seq(rank=160); ARCHS4--Coexpression(rank=174); ReMap--ChIP-seq(rank=222); GTEx--Coexpression(rank=312)","376","0.106899999999999995","ARCHS4 Coexpression,0.1069"
"GATA3","2.618832451085969737","2.618832451085969737","0.008823127156360185269212693","SW48=2.619","Activated","45","collectri","45","2.618832451085969737",NA,"6","ENCODE--ChIP-seq(rank=5); ReMap--ChIP-seq(rank=9); Literature--ChIP-seq(rank=35); Enrichr--Queries(rank=50); GTEx--Coexpression(rank=70); ARCHS4--Coexpression(rank=88)","116","0.030300000000000001","ReMap ChIP-seq,0.0303"
"GLI3","2.554065489976147241","2.554065489976147241","0.010647322817944180131655152","SW48=2.554","Activated","46","collectri","46","2.554065489976147241",NA,"3","Enrichr--Queries(rank=372); ARCHS4--Coexpression(rank=387); GTEx--Coexpression(rank=488)","753","0.237699999999999995","ARCHS4 Coexpression,0.2377"
"ATF3","2.550781491939178913","2.550781491939178913","0.010748168874315592799528751","SW48=2.551","Activated","47","collectri","47","2.550781491939178913",NA,"6","Literature--ChIP-seq(rank=12); ARCHS4--Coexpression(rank=52); ReMap--ChIP-seq(rank=57); ENCODE--ChIP-seq(rank=106); Enrichr--Queries(rank=106); GTEx--Coexpression(rank=170)","122","0.031940000000000003","ARCHS4 Coexpression,0.03194"
"ETS2","2.528641544295950450","2.528641544295950450","0.011450490531053148304807543","SW48=2.529","Activated","48","collectri","48","2.528641544295950450",NA,"4","ARCHS4--Coexpression(rank=72); Literature--ChIP-seq(rank=94); GTEx--Coexpression(rank=102); Enrichr--Queries(rank=126)","169","0.044229999999999998","ARCHS4 Coexpression,0.04423"
"TCF4","2.526471850593703827","2.526471850593703827","0.011521462114263022330495900","SW48=2.526","Activated","49","collectri","49","2.526471850593703827",NA,"5","Literature--ChIP-seq(rank=18); ReMap--ChIP-seq(rank=24); ARCHS4--Coexpression(rank=333); Enrichr--Queries(rank=577); GTEx--Coexpression(rank=644)","296","0.080810000000000007","ReMap ChIP-seq,0.08081"
"SOX17","2.518065119309197186","2.518065119309197186","0.011800150229094918952199578","SW48=2.518","Activated","50","collectri","50","2.518065119309197186",NA,"4","ARCHS4--Coexpression(rank=75); Literature--ChIP-seq(rank=113); GTEx--Coexpression(rank=386); Enrichr--Queries(rank=582)","174","0.046070000000000000","ARCHS4 Coexpression,0.04607"
"EOMES","2.512514444334516650","2.512514444334516650","0.011987419767067764367340921","SW48=2.513","Activated","51","collectri","51","2.512514444334516650",NA,"5","Literature--ChIP-seq(rank=81); Enrichr--Queries(rank=128); ReMap--ChIP-seq(rank=130); GTEx--Coexpression(rank=350); ARCHS4--Coexpression(rank=401)","331","0.091170000000000001","Enrichr Queries,0.09117"
"FLI1","2.461049811176110769","2.461049811176110769","0.013853113146517329751228331","SW48=2.461","Activated","52","collectri","52","2.461049811176110769",NA,"6","ENCODE--ChIP-seq(rank=115); Literature--ChIP-seq(rank=148); ReMap--ChIP-seq(rank=225); GTEx--Coexpression(rank=269); ARCHS4--Coexpression(rank=279); Enrichr--Queries(rank=629)","568","0.167399999999999993","GTEx Coexpression,0.1674"
"TSC22D1","2.418563374427129986","2.418563374427129986","0.015581931025914123531417310","SW48=2.419","Activated","53","collectri","53","2.418563374427129986",NA,"3","ARCHS4--Coexpression(rank=341); Enrichr--Queries(rank=778); GTEx--Coexpression(rank=788)","677","0.209499999999999992","ARCHS4 Coexpression,0.2095"
"SATB2","2.412401168291611331","2.412401168291611331","0.015847833373283316121815645","SW48=2.412","Activated","54","collectri","54","2.412401168291611331",NA,"3","GTEx--Coexpression(rank=107); ARCHS4--Coexpression(rank=212); Enrichr--Queries(rank=504)","251","0.066580000000000000","GTEx Coexpression,0.06658"
"NR1D1","2.400512203437050740","2.400512203437050740","0.016372144834260950185811367","SW48=2.401","Activated","55","collectri","55","2.400512203437050740",NA,"3","ARCHS4--Coexpression(rank=42); GTEx--Coexpression(rank=87); Enrichr--Queries(rank=225)","95","0.025800000000000000","ARCHS4 Coexpression,0.0258"
"STAT5A","2.362672214256066106","2.362672214256066106","0.018143709377019111295137321","SW48=2.363","Activated","56","collectri","56","2.362672214256066106",NA,"6","Literature--ChIP-seq(rank=14); ENCODE--ChIP-seq(rank=47); ReMap--ChIP-seq(rank=178); ARCHS4--Coexpression(rank=230); GTEx--Coexpression(rank=352); Enrichr--Queries(rank=535)","312","0.085370000000000001","Literature ChIP-seq,0.08537"
"ZNF699","2.352087291989539697","2.352087291989539697","0.018668393342877405427504556","SW48=2.352","Activated","57","collectri","57","2.352087291989539697",NA,"3","Enrichr--Queries(rank=169); GTEx--Coexpression(rank=765); ARCHS4--Coexpression(rank=1130)","419","0.120399999999999993","Enrichr Queries,0.1204"
"ZBTB18","2.347079089273791386","-2.347079089273791386","0.018921237969789506117024303","SW48=-2.347","Repressed","58","collectri","58","2.347079089273791386",NA,"2","ARCHS4--Coexpression(rank=157); GTEx--Coexpression(rank=895)","348","0.096439999999999998","ARCHS4 Coexpression,0.09644"
"NANOG","2.345835505341156146","2.345835505341156146","0.018984483899410365542737011","SW48=2.346","Activated","59","collectri","59","2.345835505341156146",NA,"6","Literature--ChIP-seq(rank=51); ENCODE--ChIP-seq(rank=65); ReMap--ChIP-seq(rank=220); ARCHS4--Coexpression(rank=723); Enrichr--Queries(rank=746); GTEx--Coexpression(rank=761)","929","0.310999999999999999","Literature ChIP-seq,0.311"
"NR2E1","2.333359865869951921","2.333359865869951921","0.019629265833897110993255808","SW48=2.333","Activated","60","collectri","60","2.333359865869951921",NA,"3","GTEx--Coexpression(rank=457); ARCHS4--Coexpression(rank=660); Enrichr--Queries(rank=866)","866","0.284399999999999986","GTEx Coexpression,0.2844"
"EPAS1","2.312971731251887597","2.312971731251887597","0.020724193423570038546932537","SW48=2.313","Activated","61","collectri","61","2.312971731251887597",NA,"4","ReMap--ChIP-seq(rank=98); Enrichr--Queries(rank=170); GTEx--Coexpression(rank=247); ARCHS4--Coexpression(rank=448)","423","0.121100000000000013","Enrichr Queries,0.1211"
"EN1","2.310142581436758213","2.310142581436758213","0.020880261668510698841449980","SW48=2.31","Activated","62","collectri","62","2.310142581436758213",NA,"3","GTEx--Coexpression(rank=174); Enrichr--Queries(rank=608); ARCHS4--Coexpression(rank=631)","382","0.108299999999999993","GTEx Coexpression,0.1083"
"OVOL1","2.305965337660212722","2.305965337660212722","0.021112569227203108190860092","SW48=2.306","Activated","63","collectri","63","2.305965337660212722",NA,"3","ARCHS4--Coexpression(rank=5); Enrichr--Queries(rank=7); GTEx--Coexpression(rank=35)","10","0.003071000000000000","ARCHS4 Coexpression,0.003071"
"TCF21","2.287177868189252727","2.287177868189252727","0.022185443274646828720753078","SW48=2.287","Activated","64","collectri","64","2.287177868189252727",NA,"4","Literature--ChIP-seq(rank=9); ARCHS4--Coexpression(rank=43); GTEx--Coexpression(rank=217); Enrichr--Queries(rank=379)","98","0.026409999999999999","ARCHS4 Coexpression,0.02641"
"SIN3A","2.281211749787456888","-2.281211749787456888","0.022535919807424319855071460","SW48=-2.281","Repressed","65","collectri","65","2.281211749787456888",NA,"0","",NA,NA,NA
"VEZF1","2.271723808803495892","2.271723808803495892","0.023103197227215058195959330","SW48=2.272","Activated","66","collectri","66","2.271723808803495892",NA,"3","GTEx--Coexpression(rank=535); ARCHS4--Coexpression(rank=654); Enrichr--Queries(rank=1190)","978","0.332899999999999918","GTEx Coexpression,0.3329"
"DMAP1","2.270144145399574764","2.270144145399574764","0.023198838608328661153867856","SW48=2.27","Activated","67","collectri","67","2.270144145399574764",NA,"0","",NA,NA,NA
"NKX3-1","2.259781232725071476","2.259781232725071476","0.023834831736495764448191537","SW48=2.26","Activated","68","collectri","68","2.259781232725071476",NA,"0","",NA,NA,NA
"FOXQ1","2.258122470804672322","2.258122470804672322","0.023938025059917523995611788","SW48=2.258","Activated","69","collectri","69","2.258122470804672322",NA,"3","ARCHS4--Coexpression(rank=16); Enrichr--Queries(rank=18); GTEx--Coexpression(rank=72)","35","0.009828000000000000","ARCHS4 Coexpression,0.009828"
"CEBPZ","2.243094269137677621","2.243094269137677621","0.024890736160311507235709527","SW48=2.243","Activated","70","collectri","70","2.243094269137677621",NA,"5","ENCODE--ChIP-seq(rank=87); ReMap--ChIP-seq(rank=292); ARCHS4--Coexpression(rank=1118); GTEx--Coexpression(rank=1154); Enrichr--Queries(rank=1396)","1504","0.686699999999999977","ARCHS4 Coexpression,0.6867"
"SNAI1","2.236374864960096964","2.236374864960096964","0.025327226176842524557608627","SW48=2.236","Activated","71","collectri","71","2.236374864960096964",NA,"3","ARCHS4--Coexpression(rank=65); Enrichr--Queries(rank=121); GTEx--Coexpression(rank=147)","152","0.039930000000000000","ARCHS4 Coexpression,0.03993"
"YAP1","2.231188770080216877","2.231188770080216877","0.025668627530600736375010484","SW48=2.231","Activated","72","collectri","72","2.231188770080216877",NA,"0","",NA,NA,NA
"TTF1","2.201760129550214717","2.201760129550214717","0.027682256806213154098905704","SW48=2.202","Activated","73","collectri","73","2.201760129550214717",NA,"2","ARCHS4--Coexpression(rank=1247); GTEx--Coexpression(rank=1504)","1581","0.766000000000000014","ARCHS4 Coexpression,0.766"
"SREBF1","2.201476579725216709","-2.201476579725216709","0.027702302910355990073210108","SW48=-2.201","Repressed","74","collectri","74","2.201476579725216709",NA,"6","ENCODE--ChIP-seq(rank=54); ReMap--ChIP-seq(rank=137); Literature--ChIP-seq(rank=154); Enrichr--Queries(rank=791); GTEx--Coexpression(rank=961); ARCHS4--Coexpression(rank=1532)","1209","0.457600000000000007","ENCODE ChIP-seq,0.4576"
"BRCA1","2.181881445072619830","2.181881445072619830","0.029118283592259347480890597","SW48=2.182","Activated","75","collectri","75","2.181881445072619830",NA,"0","",NA,NA,NA
"TFAP2C","2.174877890318882567","2.174877890318882567","0.029639268167165569445309359","SW48=2.175","Activated","76","collectri","76","2.174877890318882567",NA,"6","GTEx--Coexpression(rank=3); ARCHS4--Coexpression(rank=21); ENCODE--ChIP-seq(rank=31); Literature--ChIP-seq(rank=31); ReMap--ChIP-seq(rank=39); Enrichr--Queries(rank=61)","5","0.001867000000000000","GTEx Coexpression,0.001867"
"STAT2","2.153521952222053670","2.153521952222053670","0.031277680740675745107992611","SW48=2.154","Activated","77","collectri","77","2.153521952222053670",NA,"5","ENCODE--ChIP-seq(rank=29); ReMap--ChIP-seq(rank=181); ARCHS4--Coexpression(rank=241); Enrichr--Queries(rank=651); GTEx--Coexpression(rank=1372)","506","0.147999999999999993","ARCHS4 Coexpression,0.148"
"LRRFIP1","2.151508140643656919","2.151508140643656919","0.031436113973686105604876673","SW48=2.152","Activated","78","collectri","78","2.151508140643656919",NA,"0","",NA,NA,NA
"SMAD6","2.145762471176490660","2.145762471176490660","0.031891934202681417043212520","SW48=2.146","Activated","79","collectri","79","2.145762471176490660",NA,"0","",NA,NA,NA
"TP63","2.137923947311600514","2.137923947311600514","0.032522916292440841312672006","SW48=2.138","Activated","80","collectri","80","2.137923947311600514",NA,"5","ARCHS4--Coexpression(rank=4); GTEx--Coexpression(rank=6); Literature--ChIP-seq(rank=11); Enrichr--Queries(rank=16); ReMap--ChIP-seq(rank=27)","7","0.002457000000000000","ARCHS4 Coexpression,0.002457"
"ARID5B","2.127251087692716425","-2.127251087692716425","0.033399226407176414721522661","SW48=-2.127","Repressed","81","collectri","81","2.127251087692716425",NA,"3","Enrichr--Queries(rank=62); ARCHS4--Coexpression(rank=160); GTEx--Coexpression(rank=523)","167","0.044159999999999998","Enrichr Queries,0.04416"
"TP53","2.120884523547078349","2.120884523547078349","0.033931521371088582683661627","SW48=2.121","Activated","82","collectri","82","2.120884523547078349",NA,"5","Literature--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=20); GTEx--Coexpression(rank=492); ARCHS4--Coexpression(rank=614); Enrichr--Queries(rank=1020)","65","0.018290000000000001","Literature ChIP-seq,0.01829"
"IRF3","2.115812106689340055","2.115812106689340055","0.034360791020441830423415297","SW48=2.116","Activated","83","collectri","83","2.115812106689340055",NA,"5","ENCODE--ChIP-seq(rank=91); ReMap--ChIP-seq(rank=290); ARCHS4--Coexpression(rank=716); Enrichr--Queries(rank=1213); GTEx--Coexpression(rank=1396)","1181","0.439800000000000024","ARCHS4 Coexpression,0.4398"
"HOXD3","2.114488685152670300","2.114488685152670300","0.034473550160213244086815365","SW48=2.114","Activated","84","collectri","84","2.114488685152670300",NA,"3","ARCHS4--Coexpression(rank=442); GTEx--Coexpression(rank=766); Enrichr--Queries(rank=1023)","835","0.271500000000000019","ARCHS4 Coexpression,0.2715"
"HIF1A","2.113612472480534077","2.113612472480534077","0.034548379696061115584626577","SW48=2.114","Activated","85","collectri","85","2.113612472480534077",NA,"5","ReMap--ChIP-seq(rank=21); Literature--ChIP-seq(rank=38); ARCHS4--Coexpression(rank=97); GTEx--Coexpression(rank=179); Enrichr--Queries(rank=529)","225","0.059580000000000001","ARCHS4 Coexpression,0.05958"
"KDM5A","2.108936758080686147","2.108936758080686147","0.034950040832578556371235123","SW48=2.109","Activated","86","collectri","86","2.108936758080686147",NA,"0","",NA,NA,NA
"POU3F2","2.105670787139108491","2.105670787139108491","0.035232959074404990307272101","SW48=2.106","Activated","87","collectri","87","2.105670787139108491",NA,"4","Literature--ChIP-seq(rank=143); ARCHS4--Coexpression(rank=407); GTEx--Coexpression(rank=437); Enrichr--Queries(rank=818)","780","0.250000000000000000","ARCHS4 Coexpression,0.25"
