term_id	term_name	p_value	term_size	intersection_size	intersection
HP_ABNORMAL_ERYTHROCYTE_ADENOSINE_DEAMINASE_ACTIVITY	HP_ABNORMAL_ERYTHROCYTE_ADENOSINE_DEAMINASE_ACTIVITY	2.481264e-10	25	18	RPS19,RPS17,RPL18,RPS20,RPS27,RPS29,RPL15,RPS26,RPL11,RPS15A,RPS24,RPL9,RPS28,RPL5,RPS7,RPL31,TSR2,RPL8
HP_ABNORMAL_ACTIVITY_OF_MITOCHONDRIAL_RESPIRATORY_CHAIN	HP_ABNORMAL_ACTIVITY_OF_MITOCHONDRIAL_RESPIRATORY_CHAIN	1e-10	145	81	ATP5F1A,COX5A,NDUFS6,TIMM50,CYC1,NDUFS3,NDUFB11,NAXE,COXFA4,NDUFAF8,TRMU,KARS1,FOXRED1,NDUFA11,GTPBP3,UQCRH,PUS1,SDHB,IARS2,SFXN4,GATC,C1QBP,UQCRQ,NDUFA9,UQCC2,COX4I1,TMEM70,AIFM1,NDUFS2,NDUFA1,NDUFB9,UQCRB,NDUFB10,DGUOK,YARS2,MRPL39,SLC25A10,BOLA3,MRPS25,ATP5F1E,SDHA,NDUFAF5,NDUFA8,NDUFB7,NDUFAF2,CRLS1,SUCLG1,ATP5F1D,NFS1,COA3,NDUFV1,NDUFS8,NDUFS4,PTCD3,CHCHD10,NDUFAF1,NFU1,MRPS16,TAMM41,COQ4,NARS2,QRSL1,TXN2,FLAD1,NDUFA10,AARS2,NDUFB8,MECR,NDUFB3,MTFMT,NDUFV2,MRPS23,GFER,AGK,UQCC3,NDUFA12,MTRFR,TTC19,COA8,NDUFAF4,SCO2
HP_NORMOCHROMIC_ANEMIA	HP_NORMOCHROMIC_ANEMIA	2.857559e-10	36	23	RPS19,TPI1,UQCRFS1,RPS17,RPL18,RPS20,RPS27,RPS29,RPL15,TET2,RPS26,RPL11,RPS15A,RPS24,RPL9,RPS28,RPL5,RPS7,RPL31,TSR2,RPL8,RPL27,LCAT
HP_PERSISTENCE_OF_HEMOGLOBIN_F	HP_PERSISTENCE_OF_HEMOGLOBIN_F	3.844297e-10	33	19	BCL11A,RPS19,RPS17,RPL18,RPS20,RPS27,RPS29,RPL15,RPS26,RPL11,RPS15A,RPS24,RPL9,RPS28,RPL5,RPS7,RPL31,TSR2,RPL8
HP_ABNORMALITY_OF_THE_THENAR_EMINENCE	HP_ABNORMALITY_OF_THE_THENAR_EMINENCE	4.402892e-10	32	18	RPS19,RPS17,RPL18,RPS20,RPS27,RPS29,RPL15,RPS26,RPL11,RPS15A,RPS24,RPL9,RPS28,RPL5,RPS7,RPL31,TSR2,RPL8
HP_ERYTHROID_HYPOPLASIA	HP_ERYTHROID_HYPOPLASIA	2.3401434e-09	29	20	RPS19,RPS17,RPL18,RPS20,RPS27,RPS29,RPS14,RPL15,TET2,RPS26,RPL11,RPS15A,RPS24,RPL9,RPS28,RPL5,RPS7,RPL31,TSR2,RPL8
HP_ABNORMALITY_OF_THE_MITOCHONDRION	HP_ABNORMALITY_OF_THE_MITOCHONDRION	1e-10	216	115	FH,ATP5F1A,COX5A,NDUFS6,TIMM50,GYG1,CYC1,NDUFS3,NDUFB11,NAXE,ETFA,COXFA4,ECHS1,HADH,CYBB,NDUFAF8,TRMU,KARS1,FOXRED1,NDUFA11,GTPBP3,SLC25A3,UQCRH,PUS1,SDHB,IARS2,SFXN4,GATC,C1QBP,UQCRQ,NDUFA9,UQCC2,COX4I1,TMEM70,AIFM1,ACADM,NDUFS2,NDUFA1,NDUFB9,UQCRB,PEX5,NDUFB10,AK2,LIAS,DGUOK,GGPS1,DNMT1,YARS2,HADHA,MRPL39,DNA2,SLC25A10,BOLA3,MRPS25,CYBA,ATP5F1E,SDHA,CAMKMT,NDUFAF5,NDUFA8,NDUFB7,NDUFAF2,PDHA1,CRLS1,SUCLG1,ATP5F1D,NFS1,COA3,HSD17B10,NDUFV1,ETFDH,NDUFS8,NDUFS4,PTCD3,CHCHD10,NDUFAF1,NFU1,MRPS16,DNAJC30,MCCC2,TAMM41,COQ4,NARS2,QRSL1,TXN2,RRM1,DLAT,FLAD1,NDUFA10,AARS2,NDUFB8,GLRX5,PNPT1,MECR,SLC34A1,NDUFB3,MTFMT,NDUFV2,MRPS23,FXN,PPM1B,MFF,GATM,GFER,AGK,TAFAZZIN,UQCC3,NDUFA12,PDHB,MTRFR,FUS,TTC19,COA8,NDUFAF4,SCO2
HP_ADENOCARCINOMA_OF_THE_COLON	HP_ADENOCARCINOMA_OF_THE_COLON	7.1456733e-09	34	20	RPS19,RPS17,RPL18,RPS20,RPS27,RPS29,RPL15,RPS26,RPL11,RPS15A,RPS24,RPL9,RPS28,RPL5,RPS7,RPL31,TSR2,RPL8,RPL27,POLE
HP_ABNORMAL_ERYTHROCYTE_ENZYME_CONCENTRATION_OR_ACTIVITY	HP_ABNORMAL_ERYTHROCYTE_ENZYME_CONCENTRATION_OR_ACTIVITY	6.1253881e-09	45	24	RPS19,RPS17,RPL18,RPS20,RPS27,RPS29,RPL15,RPS26,RPL11,RPS15A,RPS24,RPL9,RPS28,RPL5,RPS7,KHK,ITPA,PHKG2,RPL31,TSR2,RPL8,PRPS1,AK1,RPL27
HP_MACROCYTIC_ANEMIA	HP_MACROCYTIC_ANEMIA	2.218808e-10	69	30	RPS19,TPI1,RPS17,RPL18,RPS20,HLA-DQB1,RPS27,RPS29,RPS14,RPL15,TET2,RPS26,RPL11,RPS15A,RPS24,RPL9,RPS28,RPL5,SFXN4,RPS7,SLC19A2,SLC19A1,RPL31,TSR2,RPL8,FTCD,MTR,EFL1,RPL27,MMACHC
