"GeneID","Symbol","Ensembl","Entrez","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000087589","CASS4","ENSG00000087589","57091",1.21120386936873,0.359755005268495,7.18358492081321,1.96815324362144e-07,0.00253694953102804,2.2409038941639
"ENSG00000124107","SLPI","ENSG00000124107","6590",1.27469109083693,3.17259123018746,5.67676827463132,7.48951888250302e-06,0.0482699491977319,3.29687318426716
"ENSG00000159082","SYNJ1","ENSG00000159082","8867",0.510163883974951,4.09808709246395,5.42809875908269,1.39609181683536e-05,0.0599854117300258,3.09070798957141
"ENSG00000086548","CEACAM6","ENSG00000086548","4680",1.74347789815018,0.63186757044775,5.12055430097328,3.03410613556382e-05,0.0606594104232789,0.264545212961069
"ENSG00000120885","CLU","ENSG00000120885","1191",0.854490139003905,7.53355270153405,5.05129208652447,3.61639134679952e-05,0.0606594104232789,2.33278441940098
"ENSG00000125775","SDCBP2","ENSG00000125775","27111",0.875088203826344,1.77587005594115,4.96782447639329,4.46975350450178e-05,0.0606594104232789,1.19851232274781
"ENSG00000118503","TNFAIP3","ENSG00000118503","7128",0.701047447962078,2.70673388639959,4.76860544785874,7.41866032580931e-05,0.0752435825778732,1.31375681260624
"ENSG00000162772","ATF3","ENSG00000162772","467",1.47929162089823,3.30987044307823,4.416204079105,0.00018207513501573,0.11175945192156,0.720762300669653
"ENSG00000131480","AOC2","ENSG00000131480","314",0.935444929065818,1.31867829597724,4.35156803723763,0.000214655360889326,0.114540689070376,-0.1611330775038
"ENSG00000196611","MMP1","ENSG00000196611","4312",2.73884043732475,-0.967344951008732,4.03267784651107,0.000482576765098057,0.168119310867945,-2.08806223220993
"ENSG00000162733","DDR2","ENSG00000162733","4921",0.693999328784209,0.389294058795494,3.9205822568603,0.000640711352303452,0.192064403050965,-1.40318799142194
"ENSG00000138166","DUSP5","ENSG00000138166","1847",1.01979765549424,5.51521441366224,3.88619043917711,0.000698787919699304,0.200456971239222,-0.387360945221626
"ENSG00000197409","H3C4","ENSG00000197409","8351",0.890321194123998,0.783427255144521,3.76873800989462,0.00093905177175683,0.227333116286445,-1.39339024843509
"ENSG00000131471","AOC3","ENSG00000131471","8639",0.95339605693719,0.4137290058453,3.70130213480386,0.00111200012202739,0.238894692882218,-1.69672363924861
"ENSG00000173110","HSPA6","ENSG00000173110","3310",1.32498423784302,0.349088977710574,3.6448488326179,0.00128053178508057,0.249498257426766,-1.83023651282581
"ENSG00000161681","SHANK1","ENSG00000161681","50944",0.656577190496357,1.89110462462165,3.63081916996321,0.00132615648940095,0.249498257426766,-1.14705923483305
"ENSG00000140961","OSGIN1","ENSG00000140961","29948",0.500958949761153,3.2551477949111,3.58602611979069,0.00148274040740662,0.261815395225635,-1.02719275830988
"ENSG00000130513","GDF15","ENSG00000130513","9518",1.0851554340722,6.36167420442492,3.53100805351904,0.00169996212030286,0.280929637573126,-1.21922997746803
"ENSG00000107738","VSIR","ENSG00000107738","64115",0.835027179871227,2.36873677337309,3.51159358164574,0.00178380102930439,0.285688652380635,-1.27250824346522
"ENSG00000163817","SLC6A20","ENSG00000163817","54716",0.920146126457797,5.97765576881827,3.49703825904174,0.00184929016342962,0.285688652380635,-1.29159797874327
"ENSG00000143178","TBX19","ENSG00000143178","9095",0.525321872528624,1.58120264078008,3.4863828544066,0.00189871353839516,0.287934323646043,-1.4908144850107
"ENSG00000168237","GLYCTK","ENSG00000168237","132158",-0.540294355603498,2.69706090841896,-3.40055455865674,0.00234661932116297,0.327502026472673,-1.4457245181987
"ENSG00000163959","SLC51A","ENSG00000163959","200931",0.85984451219166,-0.653031966552949,3.37381167541446,0.00250608797904305,0.340036568945946,-2.63813891820879
"ENSG00000172901","LVRN","ENSG00000172901","206338",0.997539253734925,-0.424922396833807,3.32637138686101,0.00281524505934524,0.362885088149601,-2.58836490842943
"ENSG00000160179","ABCG1","ENSG00000160179","9619",1.11955116055237,2.86761972885802,3.32116757951638,0.00285132813320762,0.36389722412917,-1.59418188023374
"ENSG00000288859","H2AC19","ENSG00000288859","723790",0.762951138332803,3.79188766817164,3.28024795185084,0.0031511133958192,0.38218251739334,-1.67025359555654
"ENSG00000288825","H2AC18","ENSG00000288825","8337",0.757789827053651,3.7986075579456,3.26078781002377,0.00330417951980294,0.385070501352188,-1.71157546888928
"ENSG00000158406","H4C8","ENSG00000158406","8365",0.950311600175486,0.41542476263041,3.22201184117716,0.00363090119607448,0.394995680980091,-2.3489898327601
"ENSG00000171444","MCC","ENSG00000171444","4163",0.946642660789102,-0.495571194398634,3.21696710735669,0.00367563643457541,0.394995680980091,-2.73767550879988
"ENSG00000126368","NR1D1","ENSG00000126368","9572",0.725615339080457,5.374926288193,3.17246153984315,0.00409403728549232,0.406208755058639,-1.99138887141842
"ENSG00000068976","PYGM","ENSG00000068976","5837",0.966497304133677,-0.552220444078046,3.1652825236438,0.00416569244257189,0.409891416677494,-2.81516935218593
"ENSG00000113742","CPEB4","ENSG00000113742","80315",0.637117473259261,4.17365222473571,3.15311423838401,0.00428991490880027,0.411757636880347,-1.96008420555191
"ENSG00000162645","GBP2","ENSG00000162645","2634",1.46636031714573,0.0873382950207402,3.13470427108995,0.00448466251473694,0.411757636880347,-2.62086067421511
