term_id	term_name	p_value	term_size	intersection_size	intersection
WP_CAFFEINE_IN_MYOCYTES	WP_CAFFEINE_IN_MYOCYTES	5.844601794e-07	24	14	ACTG1,MYL9,ACTB,TPM1,MYL6,TPM2,TNNI2,RYR1,TNNC1,TNNI1,RYR3,TNNT3,TPM4,TPM3
WP_MRNA_PROCESSING	WP_MRNA_PROCESSING	3.972407e-10	124	46	SRSF6,SRSF7,HNRNPH1,FUS,RBM5,SRSF2,TRA2B,SRSF5,NXF1,SFPQ,SREK1,CD2BP2,PABPN1,RBM39,SRSF1,NCBP2,METTL3,U2AF2,CLK2,PRMT2,PRPF3,RBM17,POLR2A,SRSF10,CPSF4,HNRNPAB,DDX20,CLASRP,SRSF3,SRSF4,HNRNPU,CLK4,PPM1G,SF3B4,SNRPB2,SNRNP70,PCBP2,PRPF4,SNRPD3,SNRPD1,CLK1,LSM7,HNRNPK,PTBP1,SUGP1,SNRPF
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	3.131412904e-07	45	27	CYP51A1,MSMO1,MVK,ELOVL5,SC5D,HMGCS1,ACAT2,CYP27A1,HSD17B7,GGPS1,LSS,HMGCR,DHCR7,ACSL3,MYLIP,LBR,FADS1,SREBF2,FASN,FDFT1,CH25H,ABCA1,ACSL1,ACSL4,ABCG1,SCD,SREBF1
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	1.143379536e-07	66	34	MVD,MDH1,CREB1,MBTPS1,CYP51A1,DBI,ATF6,SP1,SEC24C,HMGCS1,MTOR,LDLR,AMFR,YY1,SEC24B,PIK3CA,LSS,PPARGC1B,HMGCR,SEC24D,FGF21,SEC23A,SEC24A,ACLY,PRKAA2,LPIN1,SREBF2,FASN,FDFT1,INSIG2,INSIG1,ACACA,SCD,SREBF1
WP_OMEGA9_FATTY_ACID_SYNTHESIS	WP_OMEGA9_FATTY_ACID_SYNTHESIS	2.9478830047e-06	13	7	ACSL3,ELOVL6,FADS1,FASN,ACSL1,ACSL4,SCD
WP_FATTY_ACID_BIOSYNTHESIS	WP_FATTY_ACID_BIOSYNTHESIS	4.1589242279e-06	21	9	ACLY,PC,ACSL3,FASN,ACSL1,ACSS2,ACSL4,ACACA,SCD
WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	2.224131068e-06	28	14	CALB1,CYP27A1,KCNQ2,ITPR1,ATP2B4,KDM1B,ATP2B1,KDM3A,GRIN2D,RXRA,ITPR3,KDM1A,VDR,ITPR2
WP_DEREGULATING_CELLULAR_METABOLISM_THROUGH_NONGENOTOXIC_CARCINOGENS	WP_DEREGULATING_CELLULAR_METABOLISM_THROUGH_NONGENOTOXIC_CARCINOGENS	8.1050102926e-06	22	9	LARS1,MYC,LONP1,TRAP1,SLC7A7,GDF15,MARS1,ATF4,SESN2
WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	1.95257584934e-05	16	11	HMGCS1,MTOR,LDLR,PPARGC1A,HMGCR,SREBF2,FASN,PPARA,ABCA1,SCD,SREBF1
WP_KIT_RECEPTOR_SIGNALING	WP_KIT_RECEPTOR_SIGNALING	1.39571276709e-05	55	30	JAK2,PTPN6,CRKL,SOS1,TEC,FYN,SNAI1,GRB2,FOXO3,DOK1,STAT5B,RPS6KA1,SRC,MAPK3,MAP2K2,PRKCA,MAPT,RPS6KA3,MITF,CBL,MAPK14,LYN,MAP2K1,STAT3,PTPN11,JUNB,INPP5D,GRB7,GRB10,FOS
