Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
WP_MRNA_PROCESSING	WP_MRNA_PROCESSING	3.97e-10	46	0.3651	0	0	1	0	keep	itself		True	SRSF6,SRSF7,HNRNPH1,FUS,RBM5,SRSF2,TRA2B,SRSF5,NXF1,SFPQ,SREK1,CD2BP2,PABPN1,RBM39,SRSF1,NCBP2,METTL3,U2AF2,CLK2,PRMT2
WP_FATTY_ACID_AND_LIPOPROTEIN_TRANSPORT_IN_HEPATOCYTES	WP_FATTY_ACID_AND_LIPOPROTEIN_TRANSPORT_IN_HEPATOCYTES	4.46e-08	114	0.2992	0	0	1	0	keep	itself		True	EPS15L1,CYP51A1,LDLRAP1,OPHN1,AP2A1,ESYT2,MSMO1,LOXL2,LIPA,DBI,STON2,MVK,REPS1,SYNRG,MYO1E,CLINT1,PACSIN1,PCYOX1,PPARD,SORL1
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	1.14e-07	34	0.4789	0	0	1	0	keep	itself		True	MVD,MDH1,CREB1,MBTPS1,CYP51A1,DBI,ATF6,SP1,SEC24C,HMGCS1,MTOR,LDLR,AMFR,YY1,SEC24B,PIK3CA,LSS,PPARGC1B,HMGCR,SEC24D
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	3.13e-07	27	0.5745	26	15	0.6013	0.0021	keep	WP_FATTY_ACID_AND_LIPOPROTEIN_TRANSPORT_IN_HEPATOCYTES	WP_FATTY_ACID_AND_LIPOPROTEIN_TRANSPORT_IN_HEPATOCYTES	True	CYP51A1,MSMO1,MVK,ELOVL5,SC5D,HMGCS1,ACAT2,CYP27A1,HSD17B7,GGPS1,LSS,HMGCR,DHCR7,ACSL3,MYLIP,LBR,FADS1,SREBF2,FASN,FDFT1
WP_CAFFEINE_IN_MYOCYTES	WP_CAFFEINE_IN_MYOCYTES	5.84e-07	14	0.3889	0	0	1	0	keep	itself		True	ACTG1,MYL9,ACTB,TPM1,MYL6,TPM2,TNNI2,RYR1,TNNC1,TNNI1,RYR3,TNNT3,TPM4,TPM3
WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	2.22e-06	14	0.3889	0	0	1	0	keep	itself		True	CALB1,CYP27A1,KCNQ2,ITPR1,ATP2B4,KDM1B,ATP2B1,KDM3A,GRIN2D,RXRA,ITPR3,KDM1A,VDR,ITPR2
WP_OMEGA9_FATTY_ACID_SYNTHESIS	WP_OMEGA9_FATTY_ACID_SYNTHESIS	2.95e-06	7	0.5	11	6	0.5	0.7174	keep	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	False	ACSL3,ELOVL6,FADS1,FASN,ACSL1,ACSL4,SCD
WP_FATTY_ACID_BIOSYNTHESIS	WP_FATTY_ACID_BIOSYNTHESIS	4.16e-06	9	0.4091	5	5	0.0048	0.0526	exclude	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	False	ACLY,PC,ACSL3,FASN,ACSL1,ACSS2,ACSL4,ACACA,SCD
WP_DEREGULATING_CELLULAR_METABOLISM_THROUGH_NONGENOTOXIC_CARCINOGENS	WP_DEREGULATING_CELLULAR_METABOLISM_THROUGH_NONGENOTOXIC_CARCINOGENS	8.11e-06	9	0.4091	0	0	1	0	keep	itself		True	LARS1,MYC,LONP1,TRAP1,SLC7A7,GDF15,MARS1,ATF4,SESN2
WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY	WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY	8.73e-06	37	0.2803	0	0	1	0	keep	itself		True	MAP4K5,PIK3CB,MAP3K9,RHOQ,FOXO3,MLXIPL,MAPK9,PIK3CA,SOS2,SHC2,INSR,GYS1,PIK3R4,RPS6KA1,RPTOR,MAPK3,MAP2K2,MAP2K6,PRKAA2,RPS6KA3
WP_INSULIN_SIGNALING	WP_INSULIN_SIGNALING	1.02e-05	76	0.475	97	42	0.9309	0	keep	WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY	WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY	True	LIPE,GAB1,MAPK1,CAP1,ENPP1,SH2B2,KIF5B,SNAP23,SOCS3,PIK3CD,MAPK13,PRKCH,MAP4K3,MAP3K10,MAP3K1,CBLB,MAP3K2,MAP2K5,PRKCD,KIF3A
WP_KIT_RECEPTOR_SIGNALING	WP_KIT_RECEPTOR_SIGNALING	1.40e-05	30	0.5085	0	0	1	0	keep	itself		True	JAK2,PTPN6,CRKL,SOS1,TEC,FYN,SNAI1,GRB2,FOXO3,DOK1,STAT5B,RPS6KA1,SRC,MAPK3,MAP2K2,PRKCA,MAPT,RPS6KA3,MITF,CBL
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY_IN_HEPATOCYTES	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY_IN_HEPATOCYTES	1.76e-05	34	0.3063	40	23	6.31e-06	0.6479	exclude	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	False	CYP51A1,MSMO1,MVK,ELOVL5,SLC27A5,CYP3A7,SC5D,HMGCS1,ACAT2,OSBPL2,CYP27A1,HSD17B12,HSD17B7,HSD17B11,GGPS1,LSS,HMGCR,OSBPL9,OSBPL6,PRKAA2
