"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"FOSL2","FOSL2 ENCODE","4/196","0.001342746299839597","0.05836216632155210","0","0","9.1476851851851837","60.4939923473021536893","DDIT3;TNFAIP3;NR1D1;GBP2"
"BHLHE40","BHLHE40 ENCODE","5/348","0.001577355846528435","0.05836216632155210","0","0","6.4961569043201699","41.9132390925963349559","OSER1;PER1;BHLHE40;TNFAIP3;NR1D1"
"NFE2L2","NFE2L2 CHEA","8/1022","0.003154977847546384","0.07782278690614414","0","0","3.6440082744022706","20.9850193936210303036","OSER1;CDKN2B;PCLO;P4HA1;MAFF;HMOX1;SIPA1L2;SGK1"
"CEBPB","CEBPB ENCODE","3/144","0.005286650609673479","0.09780303627895937","0","0","9.1628122109158205","48.0366879742615680016","DDIT3;BHLHE40;CHAC1"
"USF2","USF2 ENCODE","7/965","0.008711417111758095","0.12892897325401981","0","0","3.3042797494780793","15.6725980152237180931","OSER1;PER1;DDIT3;BHLHE40;TNFAIP3;HMOX1;NR1D1"
"USF1","USF1 ENCODE","8/1423","0.021315225165706976","0.26288777704371941","0","0","2.5560286132896666","9.8364509614816135752","OSER1;PER1;DDIT3;BHLHE40;MAFF;TNFAIP3;HMOX1;NR1D1"
"POU5F1","POU5F1 CHEA","3/261","0.026049575331605158","0.27538122493411166","0","0","4.9780080889787666","18.1585479875446367259","AKAP12;SLC19A3;SGK1"
"IRF8","IRF8 CHEA","2/121","0.035487130533478697","0.32825595743467795","0","0","7.0917217951010194","23.6763172036198241699","MX2;GBP2"
"TP53","TP53 CHEA","3/319","0.043224021376374475","0.35539750909463452","0","0","4.0523527793065490","12.7298944201475077165","NELL2;NTRK2;SESN2"
"SMAD4","SMAD4 CHEA","4/584","0.054312403731637565","0.36216645922412694","0","0","2.9687356321839080","8.6479347590939212864","RGS2;BHLHE40;SIPA1L2;NDRG1"
"SALL4","SALL4 CHEA","3/355","0.056135095068413403","0.36216645922412694","0","0","3.6312376482213442","10.4579429354166801858","NELL2;SESN2;HMOX1"
"REST","REST ENCODE","3/383","0.067311327824162007","0.36216645922412694","0","0","3.3588672768878718","9.0636572698754296340","OSER1;PTPRR;PCLO"
"CTCF","CTCF ENCODE","8/1790","0.067769311773645008","0.36216645922412694","0","0","1.9894336317100545","5.3548507094311608157","NTRK2;CDKN2B;P4HA1;LSMEM1;BHLHE40;TNFAIP3;ESAM;RHOV"
"HDAC2","HDAC2 ENCODE","2/175","0.068517978772132129","0.36216645922412694","0","0","4.8648382732751196","13.0409730083227657360","P4HA1;DDIT3"
"NELFE","NELFE ENCODE","2/234","0.112195507980105399","0.50084196477296472","0","0","3.6168378576669111","7.9118773822138166452","DDIT3;SESN2"
"SPI1","SPI1 CHEA","5/1056","0.115058106895061643","0.50084196477296472","0","0","2.0435083470288036","4.4187148837292022918","DDIT3;MX2;BHLHE40;TNFAIP3;ABCG1"
"RELA","RELA ENCODE","3/484","0.115058289204599998","0.50084196477296472","0","0","2.6398806833589443","5.7082573389159172450","P4HA1;BHLHE40;TNFAIP3"
"AR","AR CHEA","5/1095","0.128718079706440808","0.52917432768203443","0","0","1.9663261050875729","4.0312255040007007878","AKAP12;PTPRR;P4HA1;NLRC5;NDRG1"
"CREB1","CREB1 CHEA","6/1444","0.139651726294445055","0.54390672346257551","0","0","1.7963903354141737","3.5363805263708290028","OSER1;PER1;DDIT3;TP53INP2;MAFF;CHAC1"
"TCF3","TCF3 ENCODE","4/840","0.149446161782765402","0.54641058157860489","0","0","2.0324295587453483","3.8632808695182720982","CSRNP1;RGS2;P4HA1;CHAC1"
"VDR","VDR CHEA","1/76","0.170372813836795312","0.54641058157860489","0","0","5.5211111111111109","9.7710759442184631496","NLRC5"
"NANOG","NANOG CHEA","3/595","0.178384083327827125","0.54641058157860489","0","0","2.1326747943595770","3.6763395343674121207","AKAP12;SLC2A3;SGK1"
"EGR1","EGR1 CHEA","2/315","0.180324170126604649","0.54641058157860489","0","0","2.6698388960641695","4.5734316333152138512","NLRC5;GBP2"
"FOXA2","FOXA2 ENCODE","2/316","0.181203786111382714","0.54641058157860489","0","0","2.6612007047025341","4.5456847192075064967","TP53INP2;PLOD2"
