"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"ELK3","ELK3 25401928 ChIP-Seq HUVEC Human","14/1689","0.00003552366496840099","0.01823304938136160","0","0","4.3644179104477612","44.7148208548547287933","CSRNP1;TNXB;GPX3;TNFAIP3;NR1D1;NDRG1;AKAP12;PER1;P4HA1;SESN2;BHLHE40;MAFF;ESAM;SGK1"
"STAT1","STAT1 19122651 ChIP-Seq HeLaS3 Human CervicalCancer","20/3434","0.00008053258228769708","0.01823304938136160","0","0","3.3406056198614227","31.4913837665607481142","OSER1;CDKN2B;TNXB;NLRC5;SLC2A3;NR1D1;NDRG1;DEPP1;AKAP12;RGS2;PCLO;DDIT3;BHLHE40;MAFF;CNGA1;ESAM;CHAC1;CCN1;GBP2;ABCG1"
"JUN","JUN 26020271 ChIP-Seq SMOOTH MUSCLE Human","13/1587","0.00008225435811140573","0.01823304938136160","0","0","4.2160984046308059","39.6553322417761791030","TNXB;NLRC5;TNFAIP3;NR1D1;SIPA1L2;NDRG1;NPC1L1;TP53INP2;BHLHE40;MAFF;HMOX1;GBP2;ABCG1"
"SOX2","SOX2 20726797 ChIP-Seq SW620 Human","14/1931","0.00015251927154532799","0.02245232554204951","0","0","3.7629629629629631","33.0697448618432474632","CDKN2B;SPINK1;GPX3;PLOD2;SLC2A3;SIPA1L2;AKAP12;RGS2;DDIT3;SESN2;ESAM;CHAC1;GBP2;ABCG1"
"TFEB","TFEB 21752829 ChIP-Seq HELA Human","8/668","0.00019951275398297832","0.02245232554204951","0","0","5.7031781226903178","48.5889810824739925010","CDKN2B;DDIT3;BHLHE40;MAFF;NLRC5;TNFAIP3;HMOX1;NR1D1"
"HAND2","HAND2 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma","19/3383","0.00021980451420238129","0.02245232554204951","0","0","3.1228002378121285","26.3026343372885733629","CSRNP1;PTPRR;LSMEM1;H2AC19;NLRC5;PLOD2;NDRG1;DEPP1;AKAP12;PER1;PCLO;NPC1L1;DDIT3;SESN2;BHLHE40;CNGA1;CHAC1;SGK1;ABCG1"
"JUND","JUND 26020271 ChIP-Seq SMOOTH MUSCLE Human","12/1573","0.00031984950834559081","0.02245232554204951","0","0","3.8208355697144936","30.7487854251161678576","CSRNP1;TNXB;NPC1L1;TP53INP2;BHLHE40;MAFF;TNFAIP3;HMOX1;NR1D1;SIPA1L2;GBP2;NDRG1"
"BACH1","BACH1 22875853 ChIP-PCR HELA AND SCP4 Human","10/1127","0.00034035216403198958","0.02245232554204951","0","0","4.3233937056676535","34.5245888406922887270","AKAP12;NTRK2;RGS2;CDKN2B;TNXB;CEACAM7;CNGA1;TNFAIP3;HMOX1;NDRG1"
"HIF1A","HIF1A 21447827 ChIP-Seq MCF-7 Human","5/248","0.00034402650372102224","0.02245232554204951","0","0","9.2162364384586599","73.4975673095152330916","AKAP12;P4HA1;PLOD2;SLC2A3;NDRG1"
"FOXA1","FOXA1 33576154 ChIP-Seq Human Lung ProstateCancer","20/3825","0.00036908966885198878","0.02245232554204951","0","0","2.9264579274094884","23.1321016397339356274","CSRNP1;PTPRR;CDKN2B;LSMEM1;PLOD2;NR1D1;NDRG1;DEPP1;AKAP12;PER1;PCLO;P4HA1;H2BC21;DDIT3;BHLHE40;MAFF;CNGA1;CCN1;SGK1;ABCG1"
