Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	1.00e-10	37	0.6379	0	0	1	0	keep	itself		True	NOP56,NOP16,MRTO4,SRM,BYSL,PUS1,PA2G4,PES1,EXOSC5,PPRC1,TFB2M,IMP4,WDR43,PLK1,GRWD1,SLC29A2,NPM1,RRP12,FARSA,MYBBP1A
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	1.00e-10	107	0.535	0	0	1	0	keep	itself		True	NDUFB2,SLC25A3,NDUFS3,MRPL15,NDUFS6,MRPS11,TIMM8B,ATP6V0B,POLR2F,ATP5MF,FDX1,DECR1,MRPS15,ACAA2,COX5A,NDUFA8,ATP5PO,NDUFC1,ISCU,SDHA
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	1.00e-10	105	0.525	0	0	1	0	keep	itself		True	NME1,NOP56,NOP16,APEX1,PABPC4,SLC25A3,RAN,SRM,EIF3B,ILF2,PRPF31,PA2G4,PPM1G,PWP1,POLE3,SNRPB2,FBL,SNRPD1,CTPS1,HNRNPD
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	1.00e-10	70	0.35	0	0	1	0	keep	itself		True	DCAF11,SEC14L1,SPTB,SLC11A2,NFE2L1,GMPS,TRAK2,AGPAT4,EZH1,ACSL6,ARHGEF12,LPIN2,MINPP1,TCEA1,OPTN,RAP1GAP,C3,KLF3,RNF19A,EPB41
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	1.00e-10	75	0.375	0	0	1	0	keep	itself		True	NME1,NOP56,RAN,TACC3,DDX39A,RRM2,SUV39H1,TRIP13,KIF22,CDCA3,CDCA8,POLE4,PA2G4,CTPS1,HNRNPD,LYAR,ILF3,CDKN3,KIF18B,CDC20
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	1.25e-06	86	0.5733	0	0	1	0	keep	itself		True	NME1,POLE4,ZWINT,POLR1C,ITPA,POLR2F,TARBP2,ALYREF,NPR2,RAD52,EDF1,POLR1H,GUK1,FEN1,NELFE,APRT,TAF1C,POLA2,POLR2G,POLR2C
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	4.31e-06	37	0.3854	0	0	1	0	keep	itself		True	RAB2A,SEC24D,NAPG,CLTC,GBF1,ARFIP1,SNX2,ABCA1,TMED10,AP3B1,LAMP2,SCRN1,DOP1A,GOLGA4,IGF2R,PAM,ATP1A1,ARCN1,MAPK1,LMAN1
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	7.48e-06	87	0.4372	0	0	1	0	keep	itself		True	BUB1,BCR,ANLN,RASA2,TUBGCP5,TTK,CENPE,DST,CKAP5,ARAP3,MARCKS,ARHGEF7,NET1,ALMS1,RANBP9,PXN,RACGAP1,RASAL2,CLASP1,NUMA1
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	1.05e-05	53	0.265	0	0	1	0	keep	itself		True	TROAP,DKC1,TACC3,DDX39A,UBE2C,SUV39H1,ATF5,RBM14,KIF22,HMGN2,SFPQ,SNRPD1,HNRNPD,ILF3,CDKN3,ODC1,CDC7,CDC20,LMNB1,KIF23
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	3.68e-05	65	0.325	0	0	1	0	keep	itself		True	IL2RB,SLC7A2,IFNGR2,CSF1,MET,CD70,GP1BA,TLR3,CD82,HRH1,ICAM1,SLC1A2,NLRP3,HPN,CX3CL1,IFITM1,ADM,CD14,PIK3R5,IFNAR1
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	9.17e-05	57	0.3958	0	0	1	0	keep	itself		True	PMP22,COL1A1,VLDLR,MET,MGMT,PRKCE,PTPRM,NFIB,RASA2,ATP2B4,LTBP1,IGFBP5,PIAS3,ERBB2,LAMC1,SMAD7,PIK3CD,NR3C1,DBP,SCAF8
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	4.38e-04	58	0.29	0	0	1	0	keep	itself		True	CXCL1,DYRK2,FCER1G,CA2,PIK3R5,SERPINA1,CTSS,PSEN1,PRSS3,CTSO,CBLB,GMFB,CPQ,GNAI2,ADRA2B,DUSP5,LIPA,DOCK9,PHEX,PSMB9
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	0.004	68	0.34	0	0	1	0	keep	itself		True	KRT31,NLGN3,LAMA3,CDH15,PLCG1,CD274,COL17A1,CDH11,SDC3,ICAM1,CALB2,JUP,MSN,CLDN19,CX3CL1,CTNNA1,RSU1,FLNC,MMP2,SLIT2
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	0.0046	74	0.37	0	0	1	0	keep	itself		True	SELENBP1,PPP1R3C,TKTL1,VLDLR,ZFP36,PDK1,EFNA3,NFIL3,SDC3,IDS,FOXO3,KLF7,XPNPEP1,VHL,EFNA1,BCAN,AMPD3,ADM,ENO3,GALK1
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	0.0098	50	0.3106	0	0	1	0	keep	itself		True	ERBB2,CD14,ISG20,CTNNB1,MMP2,SMAD7,TIMP3,PSEN1,CDKN1B,ENO2,GPX3,PPP3R1,GADD45A,BTG3,SATB1,TGFBR3,AIFM3,EREG,DFFA,SAT1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0121	33	0.292	0	0	1	0	keep	itself		True	NOP56,BANF1,DKC1,TATDN2,EXOSC5,FUS,POP4,SEC11A,NPM1,IMP3,EIF4A3,EXOSC2,RRP9,CXXC1,CKS1B,YIF1A,CALR,SRPRB,EXOSC1,DDX10
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	0.0157	33	0.2089	0	0	1	0	keep	itself		True	APEX1,PCBD1,AADAT,YWHAH,NCAPH2,ODC1,DECR1,CA6,ACAA2,KMT5A,SDHA,PTS,SMS,FH,IDH3G,ADSL,CEL,NBN,NTHL1,CYP1A1
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	0.0198	15	0.3409	0	0	1	0	keep	itself		True	RTN4RL1,ATP8B1,RHCG,TMEM8B,LYN,ADIPOR2,B4GALT1,SRPX,SLC2A4,NCOA6,LYPD3,EPHB4,ADAM10,APP,MDGA1
