"Query Name","Rank","TF","Score","Library","Overlapping_Genes","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"DEG_MVL_HUB098","1","SNAI2","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","FOXC2,ECM1,C1S,NTN4,FBLN1,LAMC2,PTPRK,FSTL1,PCDH18,NT5E,CALD1,IGFBP7,IGFBP6,TNFRSF12A,LAMB3,ITGA1,FN1,FOXL1,INHBA,SERPINB5,NFATC4,FOSL1,COL3A1,COL1A2,GJB3,DLC1,CDH13,CHST3","chea3","1","0.000614300000000000",NA,NA,"","4","ARCHS4--Coexpression(rank=1); ReMap--ChIP-seq(rank=79); Enrichr--Queries(rank=115); GTEx--Coexpression(rank=182)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"DEG_MVL_HUB098","2","ZSCAN30","0.000622300000000000","GTEx Coexpression,6.223E-4","ZNF540,ZNF594,ZNF493,ZNF491,TMEM178A,ZFP2,KLHDC1,LRP2BP,SYNE1,TRMT9B,SLC25A27,FGF9,ZNF419,ZNF83,ZNF547,ZNF404,ZNF780B,CDH15,MDGA1,SEC31B,ZNF596,CAPS2,ZNF585A","chea3","2","0.000622300000000000",NA,NA,"","2","GTEx--Coexpression(rank=1); ARCHS4--Coexpression(rank=67)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"DEG_MVL_HUB098","3","GRHL2","0.000712300000000000","Enrichr Queries,7.123E-4","EHF,KRT80,SEMA3C,RASEF,TACSTD2,LAMC2,PTPRK,EFNA5,RND3,NCALD,FOXQ1,EFNB2,CA2,TRIM2,MAP7,PMEPA1,FLNB,JARID2,TSPAN1,AP1M2,EGLN3,JAG1,JUP,LAMB3,LIMCH1,FZD9,BMP7,DHRS3,BSPRY,KIAA1217,SLC7A5,CLDN4,CDCP1,ESRP1,CLDN7,TXNIP,CDH15,EPHA1,CD24,SGK1,MET,SHANK2","chea3","3","0.000712300000000000",NA,NA,"","5","Enrichr--Queries(rank=1); GTEx--Coexpression(rank=2); ARCHS4--Coexpression(rank=14); ReMap--ChIP-seq(rank=27); Literature--ChIP-seq(rank=119)","3","0.000712300000000000","Enrichr Queries,7.123E-4"
"DEG_MVL_HUB098","4","FOXL1","0.001229000000000000","ARCHS4 Coexpression,0.001229","FOXC2,ECM1,NTN4,NEXN,PTPRK,FSTL1,PCDH18,NT5E,ALCAM,PLAU,CALD1,BDKRB1,IGFBP7,IGFBP6,PHLDA2,TNFRSF12A,ITGA1,FN1,HMGA2,INHBA,FOSL1,COL1A2,TMEM158,DLC1,CDC42EP3,RIN1,HOXB6,HOXB5","chea3","4","0.001229000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=2); Enrichr--Queries(rank=108); GTEx--Coexpression(rank=183)","4","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"DEG_MVL_HUB098","5","KLF5","0.001425000000000000","Enrichr Queries,0.001425","EHF,SEMA3C,TACSTD2,LAMC2,SLC2A3,NR3C1,CLDN1,HIF1A,AREG,RND3,FOXQ1,EFNB2,SOCS3,NT5E,ALCAM,PLAU,CA2,PMEPA1,CCL2,FLNB,SLC25A21,UPP1,KLF10,EGLN3,JAG1,EGR3,JUP,TNFRSF12A,LAMB3,PLK2,FN1,INHBA,FOSL1,SLC7A5,CLDN4,CDC42EP3,ALDH1A1,TXNIP,SGK1,MET,MGLL","chea3","5","0.001425000000000000",NA,NA,"","5","Enrichr--Queries(rank=2); GTEx--Coexpression(rank=8); ARCHS4--Coexpression(rank=9); Literature--ChIP-seq(rank=25); ReMap--ChIP-seq(rank=83)","5","0.001425000000000000","Enrichr Queries,0.001425"
"DEG_MVL_HUB098","6","FOXF1","0.001843000000000000","ARCHS4 Coexpression,0.001843","ECM1,C1S,NEXN,PTPRK,FSTL1,PCDH18,RND3,DLL4,NT5E,PLAU,CALD1,BDKRB1,IGFBP7,IGFBP6,PHLDA2,ITGA1,FN1,HMGA2,FOXL1,INHBA,COL1A2,TMEM158,DLC1,CDC42EP3,HOXB6,HOXB5","chea3","6","0.001843000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=3); GTEx--Coexpression(rank=160); Enrichr--Queries(rank=421)","6","0.001843000000000000","ARCHS4 Coexpression,0.001843"
"DEG_MVL_HUB098","7","GRHL1","0.001867000000000000","GTEx Coexpression,0.001867","EHF,CRYBG2,ARHGEF35,KRT80,CCDC120,JUP,ATG9B,SPINK5,TACSTD2,IL20RB,TINCR,SERPINB5,TMEM154,CDCP1,LTB4R2,GJB3,ESRP1,MALL,RAET1L,SFN,EPHA1,DSC2","chea3","7","0.001867000000000000",NA,NA,"","3","GTEx--Coexpression(rank=3); Enrichr--Queries(rank=27); ARCHS4--Coexpression(rank=56)","7","0.001867000000000000","GTEx Coexpression,0.001867"
"DEG_MVL_HUB098","8","EHF","0.002137000000000000","Enrichr Queries,0.002137","KRT80,CXCL8,SEMA3C,TACSTD2,LAMC2,CLDN1,AREG,CXCL2,FOXQ1,NT5E,ALCAM,PLAU,CA2,PDK4,PMEPA1,CCL2,FLNB,TSPAN1,CTSC,EGLN3,JAG1,JUP,LAMB3,PLK2,FN1,SERPINB5,DHRS3,KIAA1217,SLC7A5,CLDN4,CDCP1,ESRP1,IL1B,CLDN7,TXNIP,PAEP,CD24,SGK1,MET,MGLL","chea3","8","0.002137000000000000",NA,NA,"","4","Enrichr--Queries(rank=3); ARCHS4--Coexpression(rank=7); ReMap--ChIP-seq(rank=34); GTEx--Coexpression(rank=63)","8","0.002137000000000000","Enrichr Queries,0.002137"
"DEG_MVL_HUB098","9","HOXB5","0.002457000000000000","ARCHS4 Coexpression,0.002457","FOXC2,ECM1,NEXN,BAIAP2L2,NT5E,TUBB3,PLAU,CALD1,HOXA3,BDKRB1,IGFBP6,PHLDA2,NTSR1,HMGA2,FOXL1,INHBA,HOXB9,TMEM158,CDC42EP5,DLC1,HOXB2,HOXD4,HOXB8,HOXB6","chea3","9","0.002457000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=4); Enrichr--Queries(rank=157); GTEx--Coexpression(rank=161)","9","0.002457000000000000","ARCHS4 Coexpression,0.002457"
"DEG_MVL_HUB098","10","OVOL2","0.002489000000000000","GTEx Coexpression,0.002489","ZNF440,EHF,ARHGEF35,KRT80,CCDC120,JUP,LAMB3,RASEF,TACSTD2,IL20RB,TINCR,IL17RE,SDCBP2,SERPINB5,FOXQ1,CLDN4,CDCP1,GJB3,ESRP1,PRRG2,EPHA1,AP1M2","chea3","10","0.002489000000000000",NA,NA,"","4","GTEx--Coexpression(rank=4); Enrichr--Queries(rank=183); ReMap--ChIP-seq(rank=295); ARCHS4--Coexpression(rank=1013)","10","0.002489000000000000","GTEx Coexpression,0.002489"
