term_id	term_name	p_value	term_size	intersection_size	intersection
BIOCARTA_RANKL_PATHWAY	BIOCARTA_RANKL_PATHWAY	1.60392531735e-05	13	12	TNFRSF11A,FOSL1,TRAF6,RELA,EIF2AK2,MAPK8,NFKB1,IFNAR2,FOSL2,FOS,IRF9,TNFSF11
BIOCARTA_RNA_PATHWAY	BIOCARTA_RNA_PATHWAY	0.0001542036045235	10	9	MAP3K14,TP53,RELA,DNAJC3,EIF2AK2,NFKBIA,NFKB1,EIF2S1,CHUK
BIOCARTA_CD40_PATHWAY	BIOCARTA_CD40_PATHWAY	0.0005083683781561	14	13	MAP3K14,ELP1,TRAF6,RELA,NFKBIA,NFKB1,MAP3K1,DUSP1,CHUK,CD40,IKBKG,TRAF3,TNFAIP3
BIOCARTA_TOLL_PATHWAY	BIOCARTA_TOLL_PATHWAY	0.0007074370402987	25	15	MAP3K14,PGLYRP1,TRAF6,MAP2K4,RELA,EIF2AK2,MAP2K3,MAPK8,TLR7,NFKBIA,NFKB1,MAP3K1,FOS,MAPK14,CHUK
BIOCARTA_TNFR2_PATHWAY	BIOCARTA_TNFR2_PATHWAY	0.0011755509238037	17	14	MAP3K14,ELP1,TRAF2,RELA,NFKBIA,NFKB1,MAP3K1,DUSP1,CHUK,RIPK1,IKBKG,TRAF3,TNFRSF1B,TNFAIP3
BIOCARTA_PTC1_PATHWAY	BIOCARTA_PTC1_PATHWAY	0.0064679465850406	11	6	CDC25C,CDC25A,CDK1,CCNH,XPO1,PTCH1
BIOCARTA_AKAP95_PATHWAY	BIOCARTA_AKAP95_PATHWAY	0.0060294003288815	10	10	NCAPD2,CDK1,PRKAR2A,PRKACB,DDX5,AKAP8,CCNB1,PRKAR2B,PRKAG1,PPP2CA
BIOCARTA_41BB_PATHWAY	BIOCARTA_41BB_PATHWAY	0.0104014750256173	15	9	TNFSF9,TRAF2,RELA,MAPK8,NFKBIA,NFKB1,MAP3K1,MAPK14,CHUK
BIOCARTA_GLEEVEC_PATHWAY	BIOCARTA_GLEEVEC_PATHWAY	0.0095524630465858	23	12	STAT1,SOS1,MAP2K4,BCR,MAP2K1,MAPK8,PIK3R1,MYC,MAP3K1,JAK2,FOS,CRKL
BIOCARTA_TERT_PATHWAY	BIOCARTA_TERT_PATHWAY	0.0124830713268014	8	5	MZF1,TP53,SP3,MYC,MAX
BIOCARTA_BCELLSURVIVAL_PATHWAY	BIOCARTA_BCELLSURVIVAL_PATHWAY	0.0127128840000724	15	9	CASP3,PIK3R1,ZBTB7A,JUND,ITGB1,XIAP,MTOR,FOS,CCT4
BIOCARTA_CTCF_PATHWAY	BIOCARTA_CTCF_PATHWAY	0.0125296233130401	24	20	CD79A,TP53,RPS6KB1,PTEN,PIK3R1,MYC,SMAD5,SMAD4,MTOR,CTCF,CDKN1B,TGFBR3,TGFBR2,TGFBR1,TGFB3,PPP2CA,PIK3CG,PIK3CA,MDM2,SMAD1
BIOCARTA_TALL1_PATHWAY	BIOCARTA_TALL1_PATHWAY	0.0091631995846634	14	10	MAP3K14,TRAF6,TRAF2,RELA,MAPK8,NFKB1,MAPK14,TNFRSF13C,CHUK,TNFRSF17
BIOCARTA_EEA1_PATHWAY	BIOCARTA_EEA1_PATHWAY	0.0167123894865914	7	4	HGS,EEA1,TFRC,RAB5A
BIOCARTA_PLCD_PATHWAY	BIOCARTA_PLCD_PATHWAY	0.0140695050568582	5	5	TGM2,PRKCB,PRKCA,PLCD1,ADRA1B
BIOCARTA_MAPK_PATHWAY	BIOCARTA_MAPK_PATHWAY	0.0116176695262708	81	52	MAPKAPK2,MAP3K6,MAP3K14,MAP3K12,TRAF2,STAT1,MAP2K4,MAPK12,RPS6KB1,RPS6KA2,RELA,MAP2K5,MAP2K3,MAP2K1,MAPK13,MAPK11,MAPK8,MAPK6,NFKBIA,NFKB1,MYC,MAP3K4,MAP3K1,MAX,FOS,MAPK14,MAP3K8,CHUK,MAP3K2,CEBPA,RAPGEF2,MAP4K4,RPS6KA5,RPS6KA4,RIPK1,MKNK1,MAPKAPK5,MAP4K3,TGFBR1,TGFB3,MAP3K7,SP1,RPS6KB2,RPS6KA3,RPS6KA1,RAF1,MAP2K7,MAP2K6,MAP2K2,MAPK10,MAPK9,MAPK1
BIOCARTA_ARF_PATHWAY	BIOCARTA_ARF_PATHWAY	0.0134638071270191	17	8	POLR1B,TWIST1,TP53,TBX2,PIK3R1,MYC,POLR1A,ABL1
BIOCARTA_EPONFKB_PATHWAY	BIOCARTA_EPONFKB_PATHWAY	0.0264523946300169	11	6	SOD2,RELA,NFKBIA,NFKB1,ARNT,JAK2
BIOCARTA_KERATINOCYTE_PATHWAY	BIOCARTA_KERATINOCYTE_PATHWAY	0.01934174637309	46	35	MAP3K14,TRAF2,MAP2K4,RELA,MAP2K3,MAP2K1,MAPK13,MAPK8,PRKCH,PRKCG,NFKBIA,NFKB1,MAP3K1,FAS,FOS,MAPK14,CHUK,CEBPA,RIPK1,TNFRSF1B,TNFRSF1A,TNF,SP1,RAF1,MAP2K7,MAP2K6,MAPK1,PRKCQ,PRKCE,PRKCD,PPP2CA,MAP3K5,JUN,FASLG,IKBKB
BIOCARTA_DEATH_PATHWAY	BIOCARTA_DEATH_PATHWAY	0.0198652823651435	29	15	MAP3K14,TNFRSF25,CASP8,CASP3,TRAF2,BID,RELA,NFKBIA,NFKB1,XIAP,BIRC2,APAF1,DFFB,DFFA,CHUK
BIOCARTA_ATM_PATHWAY	BIOCARTA_ATM_PATHWAY	0.0213966655392473	20	11	TP53,BRCA1,RELA,MAPK8,NFKBIA,NFKB1,NBN,MRE11,ABL1,GADD45A,CHEK1
BIOCARTA_EIF4_PATHWAY	BIOCARTA_EIF4_PATHWAY	0.0265231881407596	24	11	RPS6KB1,PTEN,PIK3R1,PDPK1,IRS1,GHR,MTOR,EIF4G2,EIF4A2,EIF4A1,MAPK14
BIOCARTA_NKT_PATHWAY	BIOCARTA_NKT_PATHWAY	0.0243448917601069	21	11	IL12RB2,IL4R,IFNGR2,CXCR3,CCR7,CCR4,CD28,CD4,CXCR4,TGFB2,CCR3
BIOCARTA_TSP1_PATHWAY	BIOCARTA_TSP1_PATHWAY	0.0369473285353695	7	5	CD36,CASP3,FYN,FOS,MAPK14
BIOCARTA_STRESS_PATHWAY	BIOCARTA_STRESS_PATHWAY	0.0321881728063606	24	16	MAP3K14,TRAF2,MAP2K4,RELA,MAP2K3,MAPK8,NFKBIA,NFKB1,MAP3K1,MAPK14,CHUK,RIPK1,IKBKG,CASP2,TNFRSF1A,TNF
BIOCARTA_IGF1_PATHWAY	BIOCARTA_IGF1_PATHWAY	0.0464396284829721	21	9	SOS1,RASA1,PTPN11,MAP2K1,MAPK8,PIK3R1,IRS1,IGF1R,FOS
BIOCARTA_SM_PATHWAY	BIOCARTA_SM_PATHWAY	0.0327096887757134	14	6	SNRPG,SNRPF,SNRPD3,SNRPC,SNRPB,SNRPA1
BIOCARTA_VIP_PATHWAY	BIOCARTA_VIP_PATHWAY	0.0434782608695652	24	11	RELA,PRKAR2A,PRKACB,PPP3CA,NFKBIA,NFKB1,MYC,MAP3K1,EGR3,EGR2,CHUK
BIOCARTA_RB_PATHWAY	BIOCARTA_RB_PATHWAY	0.0401284109149277	13	8	CDC25C,CDC25A,CDK1,WEE1,TP53,MYT1,CHEK1,CDK2
BIOCARTA_IL1R_PATHWAY	BIOCARTA_IL1R_PATHWAY	0.0390977443609022	29	23	MAP3K14,TRAF6,RELA,MAP2K3,MAPK8,NFKBIA,NFKB1,MAP3K1,IRAK2,IL1RAP,IL1B,MAPK14,CHUK,TNF,TGFB3,MAP3K7,MAP2K6,JUN,IRAK1,IL1RN,IL1R1,IL1A,IKBKB
BIOCARTA_MTA3_PATHWAY	BIOCARTA_MTA3_PATHWAY	0.0323960725259853	16	12	MTA1,TUBA1A,MTA3,MBD3,PDZK1,HDAC1,GAPDH,ALDOA,GREB1,TUBA4A,HSPB1,CTSD
BIOCARTA_P27_PATHWAY	BIOCARTA_P27_PATHWAY	0.041072244082205	13	6	RBX1,CCNE1,CUL1,TFDP1,NEDD8,CKS1B
BIOCARTA_MET_PATHWAY	BIOCARTA_MET_PATHWAY	0.0432835820895522	33	26	SOS1,RASA1,RAP1B,PTPN11,PTEN,MAP2K1,MAPK8,PIK3R1,MET,ITGB1,FOS,CRKL,CRK,STAT3,RAP1A,RAF1,ACTA1,MAP2K2,MAPK1,PIK3CG,PIK3CA,PAK1,JUN,HGF,RAPGEF1,GRB2
