"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","SP1","HMVL_CRC29","2.92380505966141691","0.001191776836941909","SP1","1","trrust","1","2.92380505966141691","0.001191776836941909",NA,"","5","ENCODE--ChIP-seq(rank=33); ReMap--ChIP-seq(rank=56); GTEx--Coexpression(rank=1269); Enrichr--Queries(rank=1277); ARCHS4--Coexpression(rank=1363)","692","0.18859999999999999","ReMap ChIP-seq,0.1886"
"ora","VHL","HMVL_CRC29","2.56901922644775693","0.002697620004728642","VHL","2","trrust","2","2.56901922644775693","0.002697620004728642",NA,"","0","",NA,NA,NA
"ora","E2F4","HMVL_CRC29","2.33816967904333328","0.004590186390161440","E2F4","3","trrust","3","2.33816967904333328","0.004590186390161440",NA,"","6","ENCODE--ChIP-seq(rank=1); Literature--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=21); ARCHS4--Coexpression(rank=1336); Enrichr--Queries(rank=1369); GTEx--Coexpression(rank=1525)","35","0.00847500000000000","ENCODE ChIP-seq,0.008475"
"ora","KAT2B","HMVL_CRC29","2.20603562839602541","0.006222492353573224","KAT2B","4","trrust","4","2.20603562839602541","0.006222492353573224",NA,"","0","",NA,NA,NA
"ora","KLF5","HMVL_CRC29","2.20603562839602541","0.006222492353573224","KLF5","5","trrust","5","2.20603562839602541","0.006222492353573224",NA,"","5","ReMap--ChIP-seq(rank=2); Literature--ChIP-seq(rank=53); ARCHS4--Coexpression(rank=61); GTEx--Coexpression(rank=231); Enrichr--Queries(rank=357)","27","0.00673400000000000","ReMap ChIP-seq,0.006734"
"ora","ERG","HMVL_CRC29","2.08231270547872915","0.008273462342795020","ERG","6","trrust","6","2.08231270547872915","0.008273462342795020",NA,"","5","Literature--ChIP-seq(rank=51); ReMap--ChIP-seq(rank=85); Enrichr--Queries(rank=148); GTEx--Coexpression(rank=551); ARCHS4--Coexpression(rank=659)","423","0.10539999999999999","Enrichr Queries,0.1054"
"ora","MYCN","HMVL_CRC29","1.95562900132786122","0.011075695278943372","MYCN","7","trrust","7","1.95562900132786122","0.011075695278943372",NA,"","5","Literature--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=38); Enrichr--Queries(rank=406); ARCHS4--Coexpression(rank=751); GTEx--Coexpression(rank=1246)","181","0.04268000000000000","Literature ChIP-seq,0.04268"
"ora","SP3","HMVL_CRC29","1.67606180963617635","0.021083280672244641","SP3","8","trrust","8","1.67606180963617635","0.021083280672244641",NA,"","3","GTEx--Coexpression(rank=1068); Enrichr--Queries(rank=1199); ARCHS4--Coexpression(rank=1309)","1494","0.66459999999999997","GTEx Coexpression,0.6646"
"ora","IRF9","HMVL_CRC29","1.64736666984199487","0.022523367870926143","IRF9","9","trrust","9","1.64736666984199487","0.022523367870926143",NA,"","4","Enrichr--Queries(rank=35); GTEx--Coexpression(rank=97); ARCHS4--Coexpression(rank=100); ReMap--ChIP-seq(rank=237)","108","0.02493000000000000","Enrichr Queries,0.02493"
"ora","EP300","HMVL_CRC29","1.57686788040216586","0.026493059789263682","EP300","10","trrust","10","1.57686788040216586","0.026493059789263682",NA,"","0","",NA,NA,NA
