"GeneID","Symbol","Ensembl","Entrez","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000059804","SLC2A3","ENSG00000059804","6515",1.66518145583407,6.80095289108856,5.3500537469641,0.000222160764810581,0.405693176761372,0.884403744862246
"ENSG00000285069","SESN2","ENSG00000285069","83667",0.940276054652189,2.49812737530616,5.16197501253512,0.000297759188862012,0.405693176761372,0.00564894212721434
"ENSG00000140853","NLRC5","ENSG00000140853","84166",-0.58598522055533,4.61462501719449,-4.93736731678053,0.000425223859328897,0.405693176761372,0.263686850628111
"ENSG00000153233","PTPRR","ENSG00000153233","5801",0.780626885373714,4.48602828209368,4.82931375069941,0.000506015140450154,0.405693176761372,0.102447894678306
"ENSG00000198832","SELENOM","ENSG00000198832","140606",1.99704548561285,-1.20618961278681,4.80596390890353,0.000525510771443461,0.405693176761372,-2.13919951409128
"ENSG00000175197","DDIT3","ENSG00000175197","1649",0.801262967544231,3.97870901402782,4.74983731812166,0.000575679463335577,0.405693176761372,-0.0579139788854031
"ENSG00000184678","H2BC21","ENSG00000184678","8349",0.87021548941066,6.30815595885261,4.29767483829708,0.00121889663442434,0.413218410046681,-0.637427224298803
"ENSG00000132823","OSER1","ENSG00000132823","51526",0.52909268313249,5.5425980688796,4.27855655840796,0.00125892270940136,0.413218410046681,-0.666911307543808
"ENSG00000179094","PER1","ENSG00000179094","5187",0.662511131893083,4.09510754855917,4.26276440137768,0.00129301975845976,0.413218410046681,-0.724174884552938
"ENSG00000184613","NELL2","ENSG00000184613","4753",0.744642226719339,5.08115181216889,4.20246161166096,0.00143234767928068,0.413218410046681,-0.784874121491482
"ENSG00000288859","H2AC19","ENSG00000288859","723790",1.00229637171469,4.31776513346619,4.19911476262525,0.00144052514923439,0.413218410046681,-0.807991996189171
"ENSG00000288825","H2AC18","ENSG00000288825","8337",0.997375803328962,4.31927812969034,4.19340443258852,0.00145458996878193,0.413218410046681,-0.816259499951535
"ENSG00000126368","NR1D1","ENSG00000126368","9572",0.701054952814586,6.38845861628439,3.99395904680035,0.00204736834261706,0.413218410046681,-1.11112088590526
"ENSG00000229341","TNXB","ENSG00000229341","7148",0.997362688534974,0.0105715325944354,3.96455216639767,0.00215404955478164,0.413218410046681,-2.27366368513482
"ENSG00000100292","HMOX1","ENSG00000100292","3162",0.658084928082908,3.06501280383202,3.96413182556204,0.00215561560444849,0.413218410046681,-1.25416760814022
"ENSG00000122884","P4HA1","ENSG00000122884","5033",0.67235888849352,6.41407039881537,3.96149541890934,0.00216546495621577,0.413218410046681,-1.16260064612741
"ENSG00000280501","CEACAM7","ENSG00000280501","1087",1.93121702867123,1.78879965944844,3.95158190768148,0.00220292069897237,0.413218410046681,-1.63985864491978
"ENSG00000078804","TP53INP2","ENSG00000078804","58476",0.76247629510337,5.44489913471784,3.84496878813947,0.00265088378504874,0.422031170304092,-1.33948380425532
"ENSG00000160179","ABCG1","ENSG00000160179","9619",0.619699449900384,4.72320955269797,3.69284733238397,0.00345932057471079,0.440505279862276,-1.57084646300525
"ENSG00000211445","GPX3","ENSG00000211445","2878",0.938105330391414,3.78043683320218,3.58734031406557,0.0041661440125156,0.449671647865222,-1.73589745970633
"ENSG00000152952","PLOD2","ENSG00000152952","5352",0.834316588603373,4.18300701955419,3.55409565227389,0.00441839637577683,0.463722730552341,-1.78204845335163
"ENSG00000104419","NDRG1","ENSG00000104419","10397",0.709063466253694,8.46384235338931,3.49887212536867,0.00487261168284186,0.471037291839984,-1.88234249808178
"ENSG00000223573","TINCR","ENSG00000223573","257000",0.59856970951343,1.79925674028605,3.4736467667961,0.00509575966392911,0.471037291839984,-2.12714993370203
"ENSG00000164266","SPINK1","ENSG00000164266","6690",1.87329869810614,3.36965400856829,3.39610656270371,0.00584946707391588,0.49869651167754,-2.04322520528917
"ENSG00000149564","ESAM","ENSG00000149564","90952",1.67025237445243,-1.0205934232983,3.28627593602957,0.0071165840049579,0.499208326150627,-3.05424349819107
"ENSG00000118515","SGK1","ENSG00000118515","6446",0.569911516048649,2.90184071125688,3.24656318717132,0.00764079002686802,0.499208326150627,-2.27090381932383
"ENSG00000118503","TNFAIP3","ENSG00000118503","7128",0.508225614387297,3.7285137540559,3.21147735287599,0.00813651168550063,0.499208326150627,-2.30543399708588
"ENSG00000135917","SLC19A3","ENSG00000135917","80704",1.54070764215639,0.898994880169292,3.17418032987794,0.00869934370155208,0.500473818413878,-2.703327175634
"ENSG00000186472","PCLO","ENSG00000186472","27445",-0.623097909813275,2.63600772615138,-3.17215869157757,0.00873095552890766,0.500473818413878,-2.39342126121792
"ENSG00000142871","CCN1","ENSG00000142871","3491",1.00749825702424,0.712711577751195,3.16296817410933,0.00887613887153957,0.500473818413878,-2.74302536360524
"ENSG00000198515","CNGA1","ENSG00000198515","1259",0.597622524837813,1.27875709203885,3.12963636273849,0.00942350495807241,0.512115413660723,-2.6426228172382
"ENSG00000181016","LSMEM1","ENSG00000181016","286006",0.673195136935489,1.46231135227458,2.99596871521872,0.0119836133191772,0.537907561814516,-2.76529791004095
"ENSG00000185022","MAFF","ENSG00000185022","23764",0.500333360392959,4.65712622127392,2.96101970950317,0.0127616559544272,0.546812890269463,-2.73335629281373
"ENSG00000144655","CSRNP1","ENSG00000144655","64651",0.583187755472986,4.09403038901818,2.92381372971171,0.0136457620608484,0.546812890269463,-2.76375123175092
"ENSG00000183486","MX2","ENSG00000183486","4600",0.628863427386477,1.15699656270364,2.87047664117345,0.0150212945468004,0.546812890269463,-2.96007861886746
"ENSG00000104140","RHOV","ENSG00000104140","171177",0.736760901233423,2.2035578578718,2.80086711944471,0.0170269384814186,0.566083940118327,-2.92970558148907
