"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"E2F4","E2F4 ENCODE","111/710","0.000000000000000000000000000000000000009913684425549635","0.000000000000000000000000000000000001031023180257162","0","0","5.3913021963282537","471.776155959514710502845","ERCC6L;DSCC1;BUB1B;MKI67;SMC4;CDC20;NUSAP1;SKP2;GTSE1;TMPO;WDHD1;VRK1;ESCO2;CDC25C;WDR76;CDC25A;DEPDC1B;MELK;MSH2;DNA2;KIF20A;KIF20B;PRR11;ASF1B;BLM;PARPBP;TROAP;CDCA7;NCAPG;IQGAP3;RAD51AP1;BRIP1;ORC1;NEU1;CLSPN;PLK4;XRCC2;CDC7;CDC6;PAICS;GPR137C;DHFR;KIF18A;KIF18B;DIAPH3;KIF4A;ARHGAP11A;MCM7;NCAPG2;KIF14;HMGB2;MCM10;KIF11;BRCA1;HMGB1;FOXM1;BRCA2;LMNB1;TUBA1B;CHAF1B;NUF2;PBK;MYBL2;TK1;ZNF367;CEP55;DLGAP5;LRRCC1;HELLS;RMI2;CIT;CCNA2;ASPM;DEPDC1;BIRC5;MCM4;MCM5;MCM6;DTL;MCM2;PCNA;UHRF1;PRIM1;SRSF1;TTK;SLC3A2;TYMS;AURKB;RAD54L;BUB1;E2F7;GINS1;GINS2;RRM1;CENPW;RRM2;GINS3;MND1;SHCBP1;CENPF;CENPH;CENPI;POLE2;CENPK;CENPM;NCAPD2;TRIP13;SPC24;CDKN3;MAD2L1;SPC25"
"FOXM1","FOXM1 ENCODE","23/95","0.000000000000615663603307354736623686940525853065944023","0.000000000032014507371982447920018854799976536912309","0","0","8.4028349336991308","236.254742914620408100745","PARPBP;TROAP;KIF14;HMGB2;KIF11;MKI67;LMNB1;CDC20;CCNA2;ASPM;CCNB2;CCNB1;CENPF;KIF18B;PTTG1;NUF2;KIF20A;KIF20B;LBR;GTSE1;PRR11;CEP55;CDKN3"
"SIN3A","SIN3A ENCODE","74/1131","0.000002320233621696984155461122509289673132570896996185","0.000080434765552162118518696176661109120686887763441","0","0","1.8783806788846935","24.369815417899534537582","MCM7;CITED2;DSCC1;HMGB2;BUB1B;MCM10;BRCA1;KIF11;HMGB1;SMC4;HERPUD1;LMNB1;CDC20;TUBA1B;NUF2;PBK;GTSE1;ZNF367;CEP55;DLGAP5;WDHD1;HELLS;ARRDC3;ESCO2;CDC25C;CDC25A;CCNA2;DDIT3;TMEM79;BIRC5;MCM4;KIF20A;KIF20B;PRR11;DTL;BLM;ABCB6;NCAPG;SLC3A2;HMMR;SKA3;SEZ6L2;IQGAP3;NDRG1;AURKB;RAD51AP1;CCNB2;CCNB1;ORC1;NEU1;GAR1;DNAJB9;IGF2BP3;CLSPN;BUB1;PLK4;CENPW;RRM2;DDIAS;MOK;CDC6;FBXO32;PAICS;SHCBP1;ADAT2;CENPF;KIF18A;KIF18B;CENPH;NCAPD2;SFXN2;TRIP13;CD68;MAD2L1"
"AR","AR CHEA","67/1095","0.000058892092433975212534182780421687652960827108472586","0.001531194403283355539441279447032684402074664831161","0","0","1.7335624414212276","16.884557933856125799821","CNTNAP2;NRP1;PTPRM;IRS2;MCM10;PRDM1;CLU;MYLK;TMEM220;AKAP12;SIX4;MACROD2;UPP1;HMCN1;CSGALNACT1;CADPS2;PDE4D;WNT5A;ANK2;CTPS1;SYN3;CDC25A;CIT;GPRIN3;CCNA2;DNM3;VCAN;MAF;MELK;CEACAM6;COL4A1;MAP1B;DEPDC1;MCM4;FAR2;KIF20A;PHLDB2;DTL;FKBP5;PTGER4;SLC22A3;PELI2;LAMA3;NDRG1;THBS1;SCUBE2;OXCT1;SH3BGR;TRDMT1;BEND6;ABCA1;ATP8B4;GADD45B;CDC7;NEB;MND1;DHRS3;DHFR;MAFB;DIAPH3;DLG2;FABP5;NBEA;POLE2;APBA1;SERPINI1;EFHB"
"SUZ12","SUZ12 CHEA","87/1684","0.001461224074792908094594379164732345088850706815719604","0.030393460755692484898116134672818589024245738983154","0","0","1.4459790678951605","9.440046563355307895904","SEMA5A;NRP1;SYNM;NRROS;FLT1;CITED4;PTPRM;ADM;VLDLR;ATP12A;ARHGAP6;MRC2;MMP28;PRKG2;TNFAIP8L3;SCARF2;MFSD2A;CSGALNACT1;CADPS2;GPR37;SEMA6A;UNC5B;CACNA2D1;SPHK1;IGFBP3;WNT5A;VCAN;MAF;LTB4R2;SNPH;COL4A1;HECW1;EEF1A2;KCNQ5;PHLDB2;ATF3;SLC22A4;PTGER4;DLX1;SLC22A3;TNXB;SATB1;SHOX2;PELI2;CHRD;GLIS3;NTN4;GPR83;SLC5A1;PRICKLE1;HOXD11;SLC6A20;HOXD10;PPM1E;NDRG1;SCUBE2;DLL4;STRIP2;SERTAD4;WNT11;NLRP6;FAM184A;SLIT1;ZNF503;FLNC;IGFBP6;PROM1;ZNF467;HES2;NTSR1;MFAP3L;NTRK2;WNT10A;TFAP2E;BDNF;FBXO32;DHRS3;BICC1;REEP1;MAFB;NR4A3;ETNK2;ESAM;LRRN1;NOTUM;MDGA1;HOXD8"
"TP53","TP53 CHEA","23/319","0.002291891876003249867155275865115982014685869216918945","0.039307580962575541794201683387655066326260566711426","0","0","2.0200570941311682","12.278669904328488371448","NTRK2;EDN2;PCNA;SEMA6A;RRM2;UNC5B;GDF15;COL11A2;PTPRM;PRDM1;SKA3;LMNB1;TSGA10;AXL;POLE2;SESN2;GPC3;FAS;VIM;HES2;ATF3;E2F7;PHLDA3"
"SMAD4","SMAD4 CHEA","36/584","0.002645702564788738123113809308506461093202233314514160","0.039307580962575541794201683387655066326260566711426","0","0","1.7157362476042901","10.182583444706201802887","SEMA5A;CNTNAP2;SLC22A3;NRP1;NPY4R;PTPRM;CLDN1;PCSK5;NDRG1;PLCXD2;THBS1;DNAJB2;ENOSF1;MYB;NUF2;SRGAP3;ECT2;LBR;CEP55;BCAS1;DNAH12;PDE4D;KCNIP4;KRT13;MCC;SYN3;FER1L6;DHRS3;BICC1;DLG2;BAMBI;BHLHE40;COL5A2;FAS;CHI3L1;DDR2"
"TRIM28","TRIM28 CHEA","15/210","0.013333874806925020625736344470624317182227969169616699","0.173340372490025262930402050187694840133190155029297","0","0","1.9886233169815259","8.585776775982930431041","CDKN2B;UNC5B;XRCC2;IGFBP3;WNT5A;SLC3A2;DIAPH3;WNT11;SESN3;COL4A1;BAMBI;GPC3;BMF;LBR;HSPA1A"
"RAD21","RAD21 ENCODE","62/1265","0.019477729276168302685601219081945600919425487518310547","0.225075982746833713754597283696057274937629699707031","0","0","1.3478260869565215","5.308390877796277607104","SYNM;CHPF;UPK2;CITED2;GOLT1A;KIF14;CIB2;MCM10;UBE2L6;PRDM1;CLDN1;CLU;ADAMTSL2;TMPO;BATF2;DUSP5;UNC5CL;SEMA6A;DAPK2;IGFBP3;ARRDC3;MAF;KIFC2;ELF3;CD8A;CATSPERG;C3ORF20;KIF20A;DTL;ASF1B;TRABD2A;PCNA;HSD17B14;PCDH12;THBS1;DNAJB2;WNT11;FAM184A;NEU1;IGFBP6;APOE;BEND6;CTHRC1;ABCA1;MYH7B;SLC14A1;GGT7;AOC2;GADD45B;TGFB3;GINS4;MND1;KLHDC8B;DEF6;MAFB;BAMBI;NEURL3;BHLHE40;ADCK5;ESAM;APBA1;NOTUM"
"E2F1","E2F1 CHEA","44/859","0.023701408261308475056150513182728900574147701263427734","0.246494645917608168339540952729294076561927795410156","0","0","1.4055873279955635","5.260018152327324614248","ARHGAP11A;PCNA;MCM7;SRSF1;MGST1;HMGB2;BUB1B;SLC3A2;AURKB;HERPUD1;LMNB1;SCAMP5;CCNB2;TUBA1B;BRIP1;TK1;CLSPN;ZNF367;DLGAP5;E2F7;TMPO;LRRCC1;TSPYL2;GINS2;NQO1;RMI2;RRM1;RRM2;XRCC2;VRK1;MND1;CDC6;SHCBP1;CDC25A;KIF18A;CENPH;MSH2;POLE2;CENPM;ADCK5;MCM6;IGSF9B;SPC24;MCM2"
