Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1.00e-10	122	0.7673	0	0	1	0	keep	itself		True	RPL41,RPL36AL,RPS26,PSMC3,MAGOH,SEM1,FAU,PSMD8,RNPS1,MAGOHB,RPL37,PSMC5,RPL36,EIF4A3,RPL36A,RPL11,PSMD6,RPL26L1,RPS17,RPS10
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	1.00e-10	46	0.7667	0	0	1	0	keep	itself		True	NOP56,DKC1,TRMT112,FBL,PNO1,NOP58,IMP4,WDR43,RRP36,IMP3,TSR3,DDX47,UTP11,RCL1,RRP9,WDR75,UTP25,WDR46,UTP14A,NOL6
REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	1.00e-10	67	0.7444	0	0	1	0	keep	itself		True	MRPL20,MRPL51,MRPL32,MRPL15,MRPS11,MRPL16,MRPL36,MRPS6,MRPL27,MRPL37,MRPL39,AURKAIP1,MRPS25,TUFM,MRPS15,MRPL13,MRPS33,MRPL9,MRPL24,MRPS23
REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING	1.00e-10	157	0.7406	60	47	0.2382	0	keep	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	True	NOL9,NOP56,DKC1,BYSL,RPUSD4,RPL41,RPL36AL,TRMT112,RPS26,LTV1,PES1,RRP1,EBNA1BP2,FBL,EXOSC5,FAU,PNO1,NOP58,IMP4,WDR43
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1.00e-10	68	0.7234	88	66	0.0476	0.7768	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	EEF1D,RPL41,RPL36AL,RPS26,FAU,RPL37,RPL36,RPL36A,RPL11,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27,RPL27A,RPL35,RPL8,RPS20,RPL6
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	1.00e-10	77	0.7476	92	75	4.79e-05	0.0692	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	RPL41,RPL36AL,PSMC3,SEM1,PSMD8,RPL37,PSMC5,RPL36,RPL36A,RPL11,PSMD6,RPL26L1,RPL24,RPL38,PSMC4,PSMA4,RPL27A,PSMA5,RPL35,RPL8
REACTOME_MITOCHONDRIAL_TRANSLATION	REACTOME_MITOCHONDRIAL_TRANSLATION	1.00e-10	74	0.6435	90	67	3.26e-05	1	exclude	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	False	MRPL20,MRPL51,MRPL32,MRPL15,MRPS11,MRPL16,MRPL36,MRPS6,MRPL27,MRPL37,MRPL39,AURKAIP1,MRPS25,TUFM,MRPS15,MRPL13,MRPS33,MRPL9,MRPL24,MRPS23
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1.00e-10	77	0.6814	88	66	0.0042	0.7768	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	RPL41,RPL36AL,RPS26,FAU,SSR4,SEC11A,SSR2,RPL37,RPL36,RPL36A,RPL11,SEC11C,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27,SRP14,RPL27A
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1.00e-10	78	0.6724	104	75	0.002	0.984	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	SMG9,RPL41,RPL36AL,RPS26,MAGOH,FAU,RNPS1,MAGOHB,RPL37,RPL36,EIF4A3,RPL36A,RPL11,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27,RPL27A
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	1.00e-10	81	0.675	90	66	0.0176	0.9118	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	EIF3B,RPL41,RPL36AL,RPS26,EIF3I,FAU,EIF3G,EIF2B1,RPL37,RPL36,EIF2B4,RPL36A,RPL11,RPL26L1,RPS17,RPS10,RPL24,RPL38,EIF3F,RPS27
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1.00e-10	67	0.6569	88	66	1.70e-06	0.7768	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	RPL41,RPL36AL,RPS26,FAU,RPL37,RPL36,RPL36A,RPL11,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27,RPL27A,RPL35,RPL8,RPS20,RPL6,RPS24
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	1.00e-10	93	0.5849	0	0	1	0	keep	itself		True	NDUFB2,NDUFS3,NDUFS6,UQCC2,TIMM21,NDUFB11,NDUFS5,BCS1L,COA3,DMAC1,NDUFB9,NDUFAF8,HIGD2A,NDUFA12,ECSIT,COX5A,NDUFA8,NDUFC1,ISCU,SFXN4
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	1.00e-10	74	0.6271	88	66	3.75e-06	0.7768	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	RPL41,RPL36AL,RPS26,FAU,AIMP1,RPL37,RPL36,RPL36A,RPL11,RPL26L1,RPS17,RPS10,RPL24,RPL38,AIMP2,RPS27,EEFSEC,RPL27A,RPL35,RPL8
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	1.00e-10	84	0.6131	88	66	1.21e-05	0.7768	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	RPL41,RPL36AL,RPS26,POLR2L,POLR2F,FAU,RPL37,SEC13,RPL36,NUP62,RPL36A,POLR2G,RPL11,POLR2C,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	1.00e-10	88	0.6069	126	85	2.48e-05	1	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	RPL41,RPL36AL,RPS26,PSMC3,SEM1,FAU,PSMD8,RPL37,PSMC5,RPL36,RPL36A,RPL11,PSMD6,RPL26L1,RPS17,RPS10,RPL24,RPL38,PSMC4,RPS27
REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING	1.00e-10	130	0.6132	0	0	1	0	keep	itself		True	PPIL1,PRKRIP1,PRPF31,U2AF2,MAGOH,POLR2L,GPATCH1,POLR2F,SNRPF,SUGP1,SNRPB2,SNRPD1,ALYREF,FUS,HNRNPD,PRCC,DDX41,SNRPC,SNRNP25,RNPS1
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	1.00e-10	91	0.5723	88	66	4.14e-07	0.7768	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	RAN,RPL41,RPL36AL,RPS26,POLR2L,POLR2F,FAU,CPSF4,RPL37,SEC13,RPL36,NUP62,RPL36A,POLR2G,RPL11,POLR2C,RPL26L1,RPS17,RPS10,RPL24
REACTOME_MRNA_POLYADENYLATION	REACTOME_MRNA_POLYADENYLATION	1.00e-10	73	0.5748	98	62	0.0138	0.3458	exclude	REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING	False	U2AF2,POLR2L,POLR2F,SNRPF,SUGP1,SNRPB2,SNRPD1,FUS,HNRNPD,CPSF4,SNRPC,SNRPD3,HNRNPC,SRRT,SRSF7,YBX1,PPP1R10,HNRNPU,SNRPA,POLR2G
REACTOME_TRANSLATION	REACTOME_TRANSLATION	1.00e-10	202	0.5445	131	86	9.40e-04	1	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	MRPL20,MRPL51,MRPL32,MRPL15,EIF3B,EEF1D,RPL41,RPL36AL,MRPS11,TRMT112,RPS26,HARS1,PSMC3,EIF3I,MRPL16,MRPL36,MRPS6,MRPL27,SEM1,FAU
REACTOME_MRNA_3_END_PROCESSING	REACTOME_MRNA_3_END_PROCESSING	1.00e-10	83	0.5461	110	69	0.001	0.3837	exclude	REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING	False	DDX39A,CHTOP,U2AF2,MAGOH,POLR2L,POLR2F,SNRPF,SUGP1,SNRPB2,SNRPD1,ALYREF,FUS,HNRNPD,THOC6,CPSF4,SNRPC,RNPS1,SNRPD3,HNRNPC,MAGOHB
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	1.00e-10	84	0.535	88	66	7.43e-10	0.7768	exclude	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	False	KPTN,ITFG2,RPL41,RPL36AL,RPS26,ATP6V0B,FAU,RPL37,SEC13,RPL36,RPL36A,RPL11,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27,RPL27A,RPL35
