Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,REACTOME_RRNA_PROCESSING,REACTOME_RRNA_PROCESSING,1e-10,205,157,"NOL9,NOP56,DKC1,BYSL,RPUSD4,RPL41,RPL36AL,TRMT112,RPS26,LTV1,PES1,RRP1,EBNA1BP2,FBL,EXOSC5,FAU,PNO1,NOP58,IMP4,WDR43,RPL37,MTERF3,RRP36,RPL36,IMP3,TRUB2,EXOSC6,RPL36A,RPL11,TSR3,EXOSC2,DDX47,RCC1L,UTP11,NCL,GNL3,RPL26L1,MPHOSPH6,RCL1,RPS17,RPS10,RPL24,RRP9,WDR75,RIOK1,RPL38,PELP1,RPP30,RPS27,RPL27A,RPL35,RPL8,RPS20,UTP25,RPL6,WDR46,RPS24,UTP14A,RPL18,RPL19,RPL9,NOL6,RPS15A,RPL27,DIMT1,RRP7A,NIP7,RPL21,EMG1,RPS15,RPL23,DCAF13,CSNK1E,RPS8,RPS9,UBA52,NOL12,MPHOSPH10,RPL37A,RPS13,GAR1,DDX49,EXOSC1,PDCD11,MTERF4,RPP38,RPL10A,RPL10,RPL29,RPS27A,RPL32,RPL14,HSD17B10,UTP3,RIOK2,UTP6,RPL28,RPS27L,RPLP2,RPLP1,ISG20L2,NAT10,RPS7,RPS4X,ELAC2,RPS6,FTSJ3,RPP21,NOC4L,DHX37,EXOSC4,RPL7,CSNK1D,RPL23A,RPL39,MRM1,RPL13,UTP4,BUD23,UTP15,RPL31,UTP18,TFB1M,RPL35A,RPP40,RBM28,RPS25,FASTKD2,EXOSC9,MRM3,RPS3A,RPS14,RPS2,EXOSC8,LAS1L,RPS12,FCF1,RPUSD3,EXOSC3,SENP3,PWP2,RPP25,KRR1,RPL7A,RPL17,TSR1,SNU13,RPL22,NOB1,RPS18,EXOSC10,RPL5,RPL26,NOL11,RPL22L1,RPL12,RPS19",0,GMT,212,keep,REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.2382,0.0,47.0,True,1,10.0,RRNA PROCESSING,RRNA PROCESSING,1
2,REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,1e-10,59,46,"NOP56,DKC1,TRMT112,FBL,PNO1,NOP58,IMP4,WDR43,RRP36,IMP3,TSR3,DDX47,UTP11,RCL1,RRP9,WDR75,UTP25,WDR46,UTP14A,NOL6,DIMT1,RRP7A,EMG1,DCAF13,RPS9,MPHOSPH10,GAR1,DDX49,PDCD11,UTP3,UTP6,NAT10,RPS7,RPS6,NOC4L,DHX37,UTP4,BUD23,UTP15,UTP18,RPS14,RPS2,FCF1,PWP2,KRR1,SNU13",7,GMT,60,keep,itself,,1.0,0.0,0.0,True,8,10.0,RRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL,RRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL,2
3,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,1e-10,116,81,"EIF3B,RPL41,RPL36AL,RPS26,EIF3I,FAU,EIF3G,EIF2B1,RPL37,RPL36,EIF2B4,RPL36A,RPL11,RPL26L1,RPS17,RPS10,RPL24,RPL38,EIF3F,RPS27,RPL27A,RPL35,RPL8,RPS20,RPL6,RPS24,RPL18,RPL19,RPL9,RPS15A,RPL27,RPL21,RPS15,RPL23,RPS8,RPS9,UBA52,RPL37A,RPS13,EIF3K,RPL10A,RPL10,RPL29,RPS27A,RPL32,RPL14,EIF2B5,RPL28,RPS27L,RPLP2,RPLP1,RPS7,RPS4X,RPS6,EIF2S1,RPL7,RPL23A,RPL39,RPL13,RPL31,EIF3M,EIF3D,RPL35A,RPS25,EIF5B,RPS3A,RPS14,RPS2,RPS12,EIF3J,RPL7A,RPL17,RPL22,RPS18,EIF3H,RPL5,RPL26,EIF2B2,RPL22L1,RPL12,RPS19",4,GMT,120,exclude,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.0176,0.9118,66.0,False,5,10.0,EUKARYOTIC TRANSLATION INITIATION,EUKARYOTIC TRANSLATION INITIATION,3
4,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,1.309749061e-07,58,33,"EIF3B,RPS26,EIF3I,FAU,EIF3G,RPS17,RPS10,EIF3F,RPS27,RPS20,RPS24,RPS15A,RPS15,RPS8,RPS9,RPS13,EIF3K,RPS27A,RPS27L,RPS7,RPS4X,RPS6,EIF2S1,EIF3M,EIF3D,RPS25,RPS3A,RPS14,RPS2,RPS12,EIF3J,RPS18,EIF3H",27,GMT,60,exclude,REACTOME_RRNA_PROCESSING,REACTOME_RRNA_PROCESSING,0.0434,0.9228,23.0,False,34,6.88281190423918,ACTIVATION OF THE MRNA UPON BINDING OF THE CAP BINDING COMPLEX AND EIFS AND SUBSEQUENT BINDING TO 43S,"ACTIVATION OF THE MRNA UPON BINDING OF THE
CAP BINDING COMPLEX AND EIFS AND SUBSEQUENT
BINDING TO 43S",4
5,REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,2.890494e-10,48,35,"RPS26,SNRPF,SNRPD1,FAU,SNRPD3,DDX20,RPS17,RPS10,GEMIN6,RPS27,SNRPG,RPS20,RPS24,RPS15A,RPS15,RPS8,RPS9,RPS13,SNRPE,RPS27A,RPS27L,RPS7,RPS4X,RPS6,RPS25,RPS3A,RPS14,RPS2,RPS12,GEMIN8,SNRPB,RPS18,RPS19,RPS11,SMN1",14,GMT,51,keep,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.3725,0.8566,25.0,False,26,9.539027927783277,SARS COV 2 MODULATES HOST TRANSLATION MACHINERY,"SARS COV 2 MODULATES HOST TRANSLATION
MACHINERY",5
6,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,1e-10,98,67,"RPL41,RPL36AL,RPS26,FAU,RPL37,RPL36,RPL36A,RPL11,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27,RPL27A,RPL35,RPL8,RPS20,RPL6,RPS24,RPL18,RPL19,RPL9,RPS15A,RPL27,RPL21,RPS15,RPL23,RPS8,RPS9,UBA52,RPL37A,RPS13,RPL10A,RPL10,RPL29,RPS27A,RPL32,RPL14,RPL28,RPS27L,RPLP2,RPLP1,RPS7,RPS4X,RPS6,EIF2S1,RPL7,RPL23A,RPL39,RPL13,RPL31,RPL35A,RPS25,RPS3A,RPS14,RPS2,RPS12,RPL7A,RPL17,RPL22,RPS18,RPL5,RPL26,RPL22L1,RPL12,RPS19",11,GMT,102,exclude,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,1.7e-06,0.7768,66.0,False,12,10.0,RESPONSE OF EIF2AK4 GCN2 TO AMINO ACID DEFICIENCY,"RESPONSE OF EIF2AK4 GCN2 TO AMINO ACID
DEFICIENCY",6
7,REACTOME_CELLULAR_RESPONSE_TO_STARVATION,REACTOME_CELLULAR_RESPONSE_TO_STARVATION,1e-10,149,84,"KPTN,ITFG2,RPL41,RPL36AL,RPS26,ATP6V0B,FAU,RPL37,SEC13,RPL36,RPL36A,RPL11,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27,RPL27A,RPL35,RPL8,RPS20,SEH1L,RPL6,RPS24,RPL18,RPL19,RPL9,RPS15A,RPL27,RPL21,ATP6V0E2,RPS15,RPL23,RPS8,RPS9,UBA52,RPL37A,RPS13,RPL10A,RPL10,RPL29,RPS27A,RPL32,RPL14,RPL28,RPS27L,RPLP2,RPLP1,RPS7,ATP6V0C,DEPDC5,RPS4X,RPS6,EIF2S1,LAMTOR2,RPL7,RPL23A,RPL39,RPL13,LAMTOR1,NPRL3,RPL31,MIOS,RPL35A,RPS25,RPS3A,RPS14,RPS2,RPS12,LAMTOR5,ATP6V1F,MLST8,RPL7A,RPL17,RPL22,ATP6V1C2,NPRL2,RPS18,RPL5,RPL26,RPL22L1,RPL12,RPS19",23,GMT,157,exclude,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,7.43e-10,0.7768,66.0,False,21,10.0,CELLULAR RESPONSE TO STARVATION,CELLULAR RESPONSE TO STARVATION,7
8,REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION,REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION,1e-10,133,84,"RPL41,RPL36AL,RPS26,POLR2L,POLR2F,FAU,RPL37,SEC13,RPL36,NUP62,RPL36A,POLR2G,RPL11,POLR2C,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27,RPL27A,RPL35,RPL8,RPS20,SEH1L,GRSF1,RPL6,RPS24,RPL18,RPL19,RPL9,RPS15A,RPL27,RPL21,RPS15,RPL23,RPS8,RPS9,UBA52,RPL37A,RPS13,RPL10A,RPL10,RPL29,RPS27A,RPL32,RPL14,RAE1,RPL28,RPS27L,RPLP2,POLR2H,RPLP1,POLR2J,POLR2I,NUP37,RPS7,AAAS,RPS4X,RPS6,RPL7,RPL23A,RPL39,RPL13,RPL31,RPL35A,RPS25,RPS3A,RPS14,RPS2,RPS12,NUP107,RPL7A,RPL17,NUP35,POLR2K,RPL22,RPS18,RPL5,RPL26,RPL22L1,NUP42,RPL12,RPS19",16,GMT,137,exclude,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,1.21e-05,0.7768,66.0,False,16,10.0,INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION,"INFLUENZA VIRAL RNA TRANSCRIPTION AND
REPLICATION",8
9,REACTOME_INFLUENZA_INFECTION,REACTOME_INFLUENZA_INFECTION,1e-10,154,91,"RAN,RPL41,RPL36AL,RPS26,POLR2L,POLR2F,FAU,CPSF4,RPL37,SEC13,RPL36,NUP62,RPL36A,POLR2G,RPL11,POLR2C,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27,RPL27A,RPL35,RPL8,RPS20,SEH1L,GRSF1,RPL6,RPS24,RPL18,RPL19,RPL9,RPS15A,RPL27,SLC25A6,RPL21,RPS15,RPL23,RPS8,RPS9,UBA52,RPL37A,CALR,RPS13,RPL10A,RPL10,RPL29,RPS27A,RPL32,RPL14,RAE1,RPL28,RPS27L,RPLP2,POLR2H,RPLP1,PABPN1,POLR2J,POLR2I,NUP37,RPS7,AAAS,RPS4X,RPS6,RPL7,RPL23A,RPL39,RPL13,RPL31,RPL35A,RPS25,RPS3A,RPS14,RPS2,RPS12,NUP107,RPL7A,RPL17,NUP35,CLTA,POLR2K,RPL22,MLKL,RPS18,RPL5,RPL26,RPL22L1,NUP42,RPL12,RPS19",24,GMT,159,exclude,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,4.14e-07,0.7768,66.0,False,22,10.0,INFLUENZA INFECTION,INFLUENZA INFECTION,9
10,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,1e-10,89,68,"EEF1D,RPL41,RPL36AL,RPS26,FAU,RPL37,RPL36,RPL36A,RPL11,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27,RPL27A,RPL35,RPL8,RPS20,RPL6,RPS24,RPL18,RPL19,RPL9,RPS15A,RPL27,RPL21,RPS15,RPL23,RPS8,RPS9,UBA52,RPL37A,RPS13,RPL10A,RPL10,RPL29,RPS27A,RPL32,RPL14,EEF1B2,RPL28,RPS27L,RPLP2,RPLP1,RPS7,RPS4X,RPS6,RPL7,RPL23A,RPL39,RPL13,RPL31,RPL35A,RPS25,RPS3A,RPS14,RPS2,RPS12,RPL7A,RPL17,RPL22,RPS18,RPL5,RPL26,RPL22L1,RPL12,RPS19",5,GMT,94,exclude,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.0476,0.7768,66.0,False,6,10.0,EUKARYOTIC TRANSLATION ELONGATION,EUKARYOTIC TRANSLATION ELONGATION,10
