"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"FOSL2","FOSL2 ENCODE","5/196","0.001343539348247385","0.1236056200387594","0","0","6.6203517250637667","43.77673048080399098581","TNFAIP3;UPP1;IGFBP6;NR1D1;GBP2"
"AR","AR CHEA","11/1095","0.005466435683290685","0.2514560414313715","0","0","2.6543024805248052","13.82660266380434066491","ABCA1;NRP1;CXCL8;SBK1;P4HA1;CAV1;UPP1;PRDM11;CLU;PHLDB2;NDRG1"
"IRF8","IRF8 CHEA","3/121","0.013970919806987572","0.3528582962494019","0","0","6.2920550847457628","26.87196581419232543908","CD74;MX2;GBP2"
"RELA","RELA ENCODE","6/484","0.015341665054321822","0.3528582962494019","0","0","3.1688855077976417","13.23701449981660616118","CD74;SEMA7A;TICAM2;P4HA1;TNFAIP3;ICAM1"
"SMAD4","SMAD4 CHEA","6/584","0.034449567876325943","0.5879100148207025","0","0","2.6071540915831575","8.78156977738101218733","FANK1;NRP1;SCHIP1;SIPA1L2;NDRG1;CPEB4"
"TP53","TP53 CHEA","4/319","0.043769617796981415","0.5879100148207025","0","0","3.1508137432188064","9.85831443595015066705","PLK2;SESN2;CPEB2;ATF3"
"SUZ12","SUZ12 CHEA","12/1684","0.044732283736357799","0.5879100148207025","0","0","1.8442954376979579","5.73033622635006079094","NRP1;SEMA7A;CAV1;BHLHE41;ESAM;PROX1;IGFBP6;IL6R;PHLDB2;NDRG1;CPEB2;ATF3"
"SALL4","SALL4 CHEA","4/355","0.060268430357301166","0.6203933802123011","0","0","2.8224602401817593","7.92814081598679809559","SESN2;HMOX1;PHLDB2;CPEB2"
"CTCF","CTCF ENCODE","12/1790","0.065328088290751013","0.6203933802123011","0","0","1.7242668610085712","4.70437451031830988768","ABCA1;CDKN2B;P4HA1;CA2;CAV1;PLK2;SIRT4;TNFAIP3;ESAM;CLU;IL6R;ICAM1"
"RAD21","RAD21 ENCODE","9/1265","0.078443341248835674","0.6203933802123011","0","0","1.8069913065932175","4.59947715094737752395","ABCA1;CA2;PLK2;TNFAIP3;ESAM;IGFBP6;CLU;IL6R;ICAM1"
"GATA2","GATA2 CHEA","6/772","0.101342644554416481","0.6203933802123011","0","0","1.9481536740022380","4.45980686959257344171","SLC2A12;ITPR1;IDS;MITF;IL6R;CPEB4"
"SOX2","SOX2 CHEA","6/775","0.102752477721290841","0.6203933802123011","0","0","1.9402496073497373","4.41490664956103717742","SESN2;BMF;ESAM;UPP1;PROX1;ETS1"
"USF2","USF2 ENCODE","7/965","0.105536588528542682","0.6203933802123011","0","0","1.8227804636853091","4.09888200934672486397","VGF;TNFAIP3;DNAJB9;HMOX1;NR1D1;RHEBL1;CPEB4"
"NFIC","NFIC ENCODE","3/279","0.109873662851351153","0.6203933802123011","0","0","2.6686141304347828","5.89343173997702240996","BMF;UPP1;ICAM1"
"PPARD","PPARD CHEA","3/285","0.115156389625791999","0.6203933802123011","0","0","2.6110372340425534","5.64366341400008320051","NRP1;ITPR1;IL1RAP"
"CEBPB","CEBPB ENCODE","2/144","0.120348981625064202","0.6203933802123011","0","0","3.4385324291427577","7.28060956817978688349","CHAC1;IL6R"
"TCF3","TCF3 CHEA","7/1006","0.123858456739318126","0.6203933802123011","0","0","1.7441915599810336","3.64294612587059107867","TICAM2;BCL2L11;SBK1;SCHIP1;BMF;UPP1;PRKACB"
"NFE2L2","NFE2L2 CHEA","7/1022","0.131431310983050081","0.6203933802123011","0","0","1.7152450090744102","3.48069680691304750297","GABARAPL1;CDKN2B;P4HA1;CA2;HMOX1;SIPA1L2;ETS1"
"ESR1","ESR1 CHEA","2/154","0.134202554957111780","0.6203933802123011","0","0","3.2106887589343729","6.44836340889185777314","ITPR1;BMF"
"USF1","USF1 ENCODE","9/1423","0.134868126133108973","0.6203933802123011","0","0","1.5914885890133414","3.18848026136688789123","VGF;BHLHE41;TNFAIP3;DNAJB9;HMOX1;NR1D1;ENO2;RHEBL1;CPEB4"
"SPI1","SPI1 CHEA","7/1056","0.148283196828347147","0.6496216242003782","0","0","1.6566654959610656","3.16196368802019911470","TICAM2;BCL2L11;MX2;ITPR1;TNFAIP3;CPEB2;ICAM1"
"EZH2","EZH2 ENCODE","3/338","0.165599354522978998","0.6854266650586713","0","0","2.1920149253731345","3.94164602375009698321","SLC9A5;APLP1;TINCR"
"BHLHE40","BHLHE40 ENCODE","3/348","0.175772674811857182","0.6854266650586713","0","0","2.1273913043478263","3.69860538081093315199","TNFAIP3;NR1D1;CPEB2"
"ZMIZ1","ZMIZ1 ENCODE","6/914","0.178806956102262077","0.6854266650586713","0","0","1.6313004176440300","2.80819967759689648190","BCL2L11;P4HA1;SESN2;IDS;CHAC1;NDRG1"
"FOXA1","FOXA1 ENCODE","2/205","0.209148657657820647","0.7606936548616449","0","0","2.3978592714224898","3.75195437866463832322","CXCL8;SIRT4"
"TRIM28","TRIM28 CHEA","2/210","0.216748448954722700","0.7606936548616449","0","0","2.3396248812915479","3.57732813389129500337","CDKN2B;BMF"
"TCF7L2","TCF7L2 ENCODE","4/583","0.223247050883308790","0.7606936548616449","0","0","1.6910867711680986","2.53574448259558682395","FANK1;RGS5;NR1D1;RHEBL1"
"CREB1","CREB1 CHEA","8/1444","0.249331678835204268","0.8042429683815182","0","0","1.3727762302692663","1.90674668273714797984","TMEM86A;VGF;PLK2;DNAJB9;BMF;CHAC1;RHEBL1;PRKACB"
"NELFE","NELFE ENCODE","2/234","0.253511370468087249","0.8042429683815182","0","0","2.0950404427415923","2.87512163482637950196","SESN2;ITPR1"
"CBX3","CBX3 ENCODE","1/81","0.286466338700384404","0.8784967720145123","0","0","3.0239329268292683","3.78032209485239123481","RGS5"
"SPI1","SPI1 ENCODE","8/1540","0.307469835409351855","0.9105759037650130","0","0","1.2800696257615318","1.50968632986641115856","TICAM2;BCL2L11;ITPR1;DNAJB9;PROX1;IL6R;CPEB2;ICAM1"
