"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"E2F4","7.880356047946245113","-7.880356047946245113","0.000000000000003264495170246477","HVL_HUB098=-7.88","Repressed","1","collectri","1","7.880356047946245113",NA,"6","ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=2); Literature--ChIP-seq(rank=6); ARCHS4--Coexpression(rank=469); Enrichr--Queries(rank=813); GTEx--Coexpression(rank=991)","18","0.00673400000000000","ReMap ChIP-seq,0.006734"
"SRSF2","5.704033678700167975","-5.704033678700167975","0.000000011700494327675101815099","HVL_HUB098=-5.704","Repressed","2","collectri","2","5.704033678700167975",NA,"0","",NA,NA,NA
"FOXO3","5.545638729036419967","5.545638729036419967","0.000000029288300624995406734971","HVL_HUB098=5.546","Activated","3","collectri","3","5.545638729036419967",NA,"4","Literature--ChIP-seq(rank=53); ARCHS4--Coexpression(rank=214); GTEx--Coexpression(rank=444); Enrichr--Queries(rank=579)","497","0.13139999999999999","ARCHS4 Coexpression,0.1314"
"IRF9","5.396614499295181666","5.396614499295181666","0.000000067910080595041641020357","HVL_HUB098=5.397","Activated","4","collectri","4","5.396614499295181666",NA,"4","ReMap--ChIP-seq(rank=256); ARCHS4--Coexpression(rank=341); Enrichr--Queries(rank=353); GTEx--Coexpression(rank=465)","711","0.20949999999999999","ARCHS4 Coexpression,0.2095"
"BACH1","5.121308413316863373","5.121308413316863373","0.000000303422914975791625624539","HVL_HUB098=5.121","Activated","5","collectri","5","5.121308413316863373",NA,"6","Literature--ChIP-seq(rank=8); ENCODE--ChIP-seq(rank=67); ReMap--ChIP-seq(rank=128); ARCHS4--Coexpression(rank=249); Enrichr--Queries(rank=463); GTEx--Coexpression(rank=1200)","194","0.04878000000000000","Literature ChIP-seq,0.04878"
"IRF2","5.018423585107028906","5.018423585107028906","0.000000520972079350450468643579","HVL_HUB098=5.018","Activated","6","collectri","6","5.018423585107028906",NA,"4","ReMap--ChIP-seq(rank=89); ARCHS4--Coexpression(rank=310); Enrichr--Queries(rank=379); GTEx--Coexpression(rank=559)","661","0.19040000000000001","ARCHS4 Coexpression,0.1904"
"SNAI2","4.767017932935430302","4.767017932935430302","0.000001869726736194138541437607","HVL_HUB098=4.767","Activated","7","collectri","7","4.767017932935430302",NA,"4","ARCHS4--Coexpression(rank=33); ReMap--ChIP-seq(rank=52); Enrichr--Queries(rank=358); GTEx--Coexpression(rank=507)","73","0.02027000000000000","ARCHS4 Coexpression,0.02027"
"MAF","4.582837847500227824","4.582837847500227824","0.000004587077440732806314800923","HVL_HUB098=4.583","Activated","8","collectri","8","4.582837847500227824",NA,"4","ReMap--ChIP-seq(rank=114); Enrichr--Queries(rank=214); GTEx--Coexpression(rank=739); ARCHS4--Coexpression(rank=867)","560","0.15240000000000001","Enrichr Queries,0.1524"
"IRF3","4.193815544322490041","4.193815544322490041","0.000027430105972306606683646518","HVL_HUB098=4.194","Activated","9","collectri","9","4.193815544322490041",NA,"5","ENCODE--ChIP-seq(rank=30); ReMap--ChIP-seq(rank=171); ARCHS4--Coexpression(rank=831); Enrichr--Queries(rank=1303); GTEx--Coexpression(rank=1321)","824","0.25419999999999998","ENCODE ChIP-seq,0.2542"
"IRF5","4.186266567641245828","4.186266567641245828","0.000028358028742246191479395648","HVL_HUB098=4.186","Activated","10","collectri","10","4.186266567641245828",NA,"3","GTEx--Coexpression(rank=221); ARCHS4--Coexpression(rank=806); Enrichr--Queries(rank=888)","517","0.13750000000000001","GTEx Coexpression,0.1375"
