term_id	term_name	p_value	term_size	intersection_size	intersection
REACTOME_DRUG_ADME	REACTOME_DRUG_ADME	1e-10	102	45	CYP2E1,SLC22A7,SLCO1B1,UGT2B4,CYP2C8,ALB,PON1,CYP3A4,SLC22A1,CYP2C9,ACSM2B,UGT3A1,SULT2A1,ACSM2A,GLYAT,PON3,CYP2D6,ACSM5,HSD11B1,ADH1A,SERPINA6,GSTA2,CES1,UGT2B7,AKR1C1,UGT2B10,GLYATL1,ABCC2,GSTA1,SLCO1B3,UGT1A4,CYP2C19,SULT1E1,UGT1A1,SLC22A3,UGT1A9,UGT1A3,BCHE,PCK1,UGT1A6,UGT1A5,UGT1A7,SLCO1A2,ACY1,SLCO2B1
REACTOME_BIOLOGICAL_OXIDATIONS	REACTOME_BIOLOGICAL_OXIDATIONS	1e-10	203	95	CYP2E1,CYP4A11,MAT1A,UGT2B4,ADH4,CYP2C8,CYP8B1,FMO3,AADAC,CYP2A6,CYP3A4,CYP2C9,ACSM2B,UGT3A1,SULT2A1,ACSM2A,CYP4A22,GLYAT,CYP1A2,CYP2D6,ACSM5,ADH1A,CYP3A7,GSTA2,CYP1A1,CYP2A7,CES1,UGT2B7,UGT2B10,GLYATL1,CYP4F22,GSTA1,CYP3A43,ADH6,UGT1A4,CYP2A13,CYP4F3,MAOB,CYP7A1,NR1H4,CYP2C19,NNMT,SULT1E1,UGT1A1,CYP27A1,POR,CYP4F2,COMT,ADH1B,CYP1B1,CYP2C18,ALDH1A1,ALDH2,UGT1A9,GSTO1,UGT1A3,CYP26A1,FMO2,CYP4F11,UGT1A6,EPHX1,UGT1A5,AS3MT,UGT1A7,CYP39A1,GCLC,TPST2,CYP2B6,MTARC2,ACY1,GCLM,BPHL,AOC2,CYP21A2,AKR7L,UGT2B15,MGST1,CYP11A1,CYP4F8,AHCY,ABHD10,UGT2B11,CYP3A5,UGT1A8,CYP2J2,CYP7B1,CYP4V2,AKR7A3,OPLAH,AKR1A1,AHR,GGT5,NQO2,GLYATL2,NCOA2
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	1e-10	100	51	CYP2E1,CYP4A11,ADH4,CYP2C8,CYP8B1,FMO3,AADAC,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,ADH1A,CYP3A7,CYP1A1,CYP2A7,CES1,CYP4F22,CYP3A43,ADH6,CYP2A13,CYP4F3,MAOB,CYP7A1,NR1H4,CYP2C19,CYP27A1,POR,CYP4F2,ADH1B,CYP1B1,CYP2C18,ALDH1A1,ALDH2,CYP26A1,FMO2,CYP4F11,EPHX1,CYP39A1,CYP2B6,MTARC2,BPHL,AOC2,CYP21A2,CYP11A1,CYP4F8,CYP3A5,CYP2J2,CYP7B1,CYP4V2
REACTOME_ASPIRIN_ADME	REACTOME_ASPIRIN_ADME	1e-10	40	28	CYP2E1,SLC22A7,UGT2B4,CYP2C8,ALB,CYP3A4,CYP2C9,ACSM2B,UGT3A1,ACSM2A,GLYAT,CYP2D6,ACSM5,CES1,UGT2B7,UGT2B10,GLYATL1,ABCC2,UGT1A4,CYP2C19,UGT1A1,UGT1A9,UGT1A3,BCHE,UGT1A6,UGT1A5,UGT1A7,SLCO2B1
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	1e-10	61	36	CYP2E1,CYP4A11,CYP2C8,CYP8B1,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,CYP3A7,CYP1A1,CYP2A7,CYP4F22,CYP3A43,CYP2A13,CYP4F3,CYP7A1,NR1H4,CYP2C19,CYP27A1,POR,CYP4F2,CYP1B1,CYP2C18,CYP26A1,CYP4F11,CYP39A1,CYP2B6,CYP21A2,CYP11A1,CYP4F8,CYP3A5,CYP2J2,CYP7B1,CYP4V2
REACTOME_COMPLEMENT_CASCADE	REACTOME_COMPLEMENT_CASCADE	1e-10	114	42	COLEC10,C9,CRP,CPB2,C8B,COLEC11,VTN,C8A,CFHR2,CFHR5,F2,FCN2,CFHR3,CPN2,C6,MBL2,MASP2,CFHR1,C4BPA,FCN3,CFHR4,C8G,C5,CPN1,C4BPB,CFI,C4B,C4A,CFB,CFH,SERPING1,C3,PROS1,CFP,C5AR2,C2,CLU,C5AR1,MASP1,C3AR1,C1QB,C7
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	REACTOME_PLASMA_LIPOPROTEIN_REMODELING	1e-10	34	20	APOC3,APOA1,ANGPTL8,APOB,APOF,APOA2,ALB,APOC2,ANGPTL3,APOA5,LPA,FGF21,APOA4,LIPC,CREB3L3,APOE,MTTP,CETP,LCAT,ANGPTL4
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	1e-10	74	25	APOC3,APOA1,ANGPTL8,APOB,APOF,APOA2,ALB,APOC2,ANGPTL3,APOC4,APOA5,LPA,FGF21,APOA4,LIPC,APOC1,CREB3L3,APOE,MTTP,CETP,LCAT,SCARB1,LIPA,ANGPTL4,NR1H3
REACTOME_XENOBIOTICS	REACTOME_XENOBIOTICS	1e-10	23	15	CYP2E1,CYP2C8,CYP2A6,CYP3A4,CYP2C9,CYP1A2,CYP2D6,CYP3A7,CYP1A1,CYP2A7,CYP3A43,CYP2A13,CYP2C19,CYP2C18,CYP2B6
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	1e-10	37	21	SERPIND1,FGB,FGA,FGG,SERPINC1,F9,F2,KNG1,F11,PROC,SERPINA5,F13B,F12,KLKB1,F7,F5,F10,SERPING1,PROS1,TFPI,GP1BA
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	1.051924e-10	20	12	SERPIND1,FGB,FGA,FGG,SERPINC1,F2,PROC,SERPINA5,F13B,F5,F10,PROS1
REACTOME_CD22_MEDIATED_BCR_REGULATION	REACTOME_CD22_MEDIATED_BCR_REGULATION	2.29660533e-08	61	40	CD22,IGKV3-15,IGLV3-25,IGKV3D-20,CD79B,IGHV4-34,IGHV3-48,IGHV3-30,IGKV1-17,IGLV1-47,IGKV1-5,IGKV2D-28,IGLV7-43,IGLV1-44,IGLV1-40,IGHV4-39,IGKV3-11,IGKV2-28,IGLV2-14,IGKV5-2,IGHV3-33,IGKV1-16,IGKV1D-39,IGKV1-39,IGHV4-59,IGHV3-23,IGKV4-1,IGLV2-23,IGKV3-20,IGLV2-8,IGHV3-7,IGLC3,IGLV1-51,IGLC2,IGHV3-53,IGLV2-11,IGKV2D-30,IGKV2-30,CD79A,IGHM
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	1e-10	97	39	MAT1A,UGT2B4,ACSM2B,UGT3A1,SULT2A1,ACSM2A,GLYAT,CYP1A2,ACSM5,GSTA2,UGT2B7,UGT2B10,GLYATL1,GSTA1,UGT1A4,NNMT,SULT1E1,UGT1A1,COMT,UGT1A9,GSTO1,UGT1A3,UGT1A6,UGT1A5,AS3MT,UGT1A7,GCLC,TPST2,GCLM,UGT2B15,MGST1,AHCY,ABHD10,UGT2B11,UGT1A8,OPLAH,AKR1A1,GGT5,GLYATL2
REACTOME_FATTY_ACID_METABOLISM	REACTOME_FATTY_ACID_METABOLISM	1e-10	170	78	CYP4A11,CYP2C8,CYP8B1,PON1,CYP2C9,HAO2,CYP4A22,PON3,CYP1A2,ACOT12,THRSP,CYP1A1,ACADL,CYP4F22,ACSL1,ELOVL2,CYP4F3,CYP2C19,CYP4F2,ACAD11,CYP1B1,PECR,ACOX2,HSD17B8,THEM5,CYP4F11,EHHADH,ACAA1,PTGR1,GPX1,ALOX15B,DBI,ACBD4,ECHS1,GPX4,SLC27A2,CYP4F8,ACOT4,ACOX1,NUDT7,LTA4H,PHYH,ACADVL,CYP2J2,ELOVL5,AMACR,DECR1,HACL1,ALDH3A2,ACSL5,PON2,ALOX5AP,ALOX5,GGT5,ACADM,ACAA2,SCD,HSD17B4,MMUT,PTGIS,DECR2,HACD3,SLC27A1,FASN,SCP2,PPT1,ACSL6,HSD17B3,MLYCD,PPARD,CPT1B,PCTP,FADS1,PCCB,RXRA,PTGES3,DPEP2,MID1IP1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	1.26329428e-08	43	27	SLCO1B1,ALB,CYP8B1,SLC10A1,BAAT,AKR1D1,SLC27A5,AKR1C4,AKR1C1,ABCB11,SLCO1B3,CYP7A1,NR1H4,CYP27A1,AKR1C2,ACOX2,CYP39A1,SLCO1A2,SLC27A2,HSD3B7,OSBPL9,CYP7B1,AMACR,HSD17B4,NCOA2,SLC51A,SCP2
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	6.7237111e-09	45	25	APOC3,APOA1,RBP4,APOB,APOA2,APOC2,TTR,APOA4,AKR1C4,APOM,AKR1C1,APOE,BCO2,TTPA,LRAT,VKORC1,SDC4,LRP1,SDC2,RBP1,UBIAD1,SDC1,SDC3,GPC3,LDLR
REACTOME_ARACHIDONATE_METABOLISM	REACTOME_ARACHIDONATE_METABOLISM	4.4693579e-09	58	28	CYP4A11,CYP2C8,CYP8B1,PON1,CYP2C9,CYP4A22,PON3,CYP1A2,CYP1A1,CYP4F22,CYP4F3,CYP2C19,CYP4F2,CYP1B1,CYP4F11,PTGR1,GPX1,ALOX15B,GPX4,CYP4F8,LTA4H,CYP2J2,PON2,ALOX5AP,ALOX5,GGT5,PTGIS,SLC27A1
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	1e-10	346	123	ARG1,MAT1A,HPD,AGXT,AGXT2,PRODH2,BHMT,HAO1,GAMT,TAT,GATM,DIO1,CPS1,DBH,CDO1,PAH,ACMSD,AMDHD1,UROC1,DMGDH,SARDH,FTCD,HAL,BHMT2,CBS,HOGA1,SLC6A12,GNMT,KYNU,FAH,IL4I1,ALDH4A1,TDO2,BBOX1,SDS,SHMT1,PIPOX,NNMT,OTC,DAO,CSAD,NAGS,AFMID,GPT2,GLS2,HGD,BCKDHA,KMO,INMT,RIDA,GRHPR,AADAT,GCSH,QDPR,HAAO,CTH,ACADSB,SLC25A13,GOT2,GLUD2,GLDC,GLUD1,GOT1,SIRT5,ALDH6A1,BCKDK,ECHS1,FOLH1,HNMT,PHGDH,AGMAT,IDO2,PCBD1,GLUL,ACAT1,PSAT1,PSTK,PSMD12,SLC3A2,KYAT1,AHCY,DHTKD1,AASS,ADI1,SLC25A15,SLC25A44,SEPSECS,HSD17B10,DDO,SCLY,DCT,RPL6,PSMA2,CHDH,SAT1,GCDH,PSMA3,PSMC2,MTAP,ODC1,EEFSEC,SLC25A10,HIBADH,RPL39,PSMA5,RPL26L1,PXMP2,DARS1,RPL24,TXNRD1,ALDH9A1,PSMD6,RPL4,TH,PAOX,PSMB2,RPS15A,PSMB7,BCAT1,RPS7,IVD,RPL26,SEPHS2
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	1e-10	132	38	ORM1,FGB,APOA1,APOH,FGA,ITIH3,FGG,ORM2,AHSG,PLG,A1BG,ITIH4,SERPINA3,SPP2,ALB,TF,SERPINA4,HRG,KNG1,SERPINF2,F5,SERPINA1,IGF2,SERPINE1,SERPING1,PROS1,CLU,TIMP1,LAMP2,VEGFA,FN1,SOD1,SCCPDH,FERMT3,ACTN2,RARRES2,CTSW,CDC37L1
REACTOME_NCAM1_INTERACTIONS	REACTOME_NCAM1_INTERACTIONS	4.568714516e-07	39	21	CACNB2,COL3A1,COL5A2,COL2A1,CACNB3,CACNA1H,GDNF,CNTN2,COL6A3,COL6A2,COL6A1,COL5A3,NCAM1,ST8SIA2,CACNA1C,COL6A5,CACNB4,COL4A5,COL9A2,CACNA1G,COL9A1
REACTOME_METABOLISM_OF_STEROIDS	REACTOME_METABOLISM_OF_STEROIDS	1e-10	147	58	GC,SLCO1B1,SRD5A2,ALB,CYP8B1,SLC10A1,BAAT,AKR1D1,HSD11B1,SERPINA6,SLC27A5,AKR1C4,AKR1C1,ABCB11,SLCO1B3,CYP7A1,CYP17A1,NR1H4,GPAM,CYP27A1,AKR1C2,ACOX2,MSMO1,DHCR24,INSIG1,MVK,CYP39A1,SC5D,INSIG2,SLCO1A2,SRD5A1,TM7SF2,ACAT2,CYP21A2,TBL1X,SLC27A2,HSD3B7,CYP11A1,HMGCS1,EBP,OSBPL9,CYP7B1,AMACR,DHCR7,LBR,NSDHL,SCD,MBTPS2,HSD17B4,NCOA2,HSD17B14,SCAP,FASN,HSD17B7,SLC51A,SCP2,PPARA,POMC
REACTOME_VISUAL_PHOTOTRANSDUCTION	REACTOME_VISUAL_PHOTOTRANSDUCTION	3.971753e-10	81	34	APOC3,APOA1,RDH16,RBP4,APOB,APOA2,APOC2,TTR,APOA4,AKR1C4,APOM,AKR1C1,HSD17B6,APOE,BCO2,LRAT,PDE6G,DHRS3,SDC4,RDH12,MYO7A,GNAT1,LRP1,RDH10,SDC2,RBP1,CNGA1,CYP4V2,SDC1,METAP2,SDC3,GPC3,LDLR,GUCY2D
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	1e-10	117	33	IGFBP1,SERPIND1,APOA1,ITIH2,FGA,FGG,SERPINC1,AHSG,PLG,APOB,SPP2,APOA2,ALB,TF,F2,APOA5,KNG1,CP,PROC,AFP,SERPINA10,F5,SERPINA1,CDH2,APOE,IGF2,EVA1A,C4A,FGF23,C3,IGFALS,SPP1,IGFBP2
