term_id	term_name	p_value	term_size	intersection_size	intersection
GOBP_FLAVONE_METABOLIC_PROCESS	GOBP_FLAVONE_METABOLIC_PROCESS	1.2552719118e-05	10	10	LCT,UGT1A6,UGT1A4,UGT1A10,UGT1A1,UGT1A3,UGT1A7,UGT1A9,UGT1A5,UGT1A8
GOBP_EPOXYGENASE_P450_PATHWAY	GOBP_EPOXYGENASE_P450_PATHWAY	0.0001832051681022	18	17	CYP1B1,CYP4A11,CYP2C8,CYP2A7,CYP2A6,CYP4F12,CYP2J2,CYP2C9,CYP2S1,CYP2B6,CYP2A13,CYP4F2,CYP1A2,CYP2C19,CYP1A1,CYP2C18,CYP2F1
GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	0.0003731990348029	11	11	KLK7,KLK5,EVPL,ELANE,LGALS4,KLK3,MMP7,IL17F,SPINK5,IL17A,PGC
GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	6.77357147474e-05	6	6	CAMP,KLK3,IL17F,IL17A,ACOD1,PGC
GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN	GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN	0.0003162871297128	18	18	H2BC11,H4C13,H4C15,H4C9,H4C14,H4C4,CENPA,H2AC4,H4C8,H4C2,H2AC8,H4C16,H4C12,H4C3,H4C1,H4C11,H4C5,H4C6
GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION	GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION	0.0003152872027691	6	6	EVPL,KLK3,IL17F,SPINK5,IL17A,PGC
GOBP_GLYCEROL_3_PHOSPHATE_METABOLIC_PROCESS	GOBP_GLYCEROL_3_PHOSPHATE_METABOLIC_PROCESS	0.0009633671395671	7	7	GPD1,GPD1L,GK5,GPAT2,GPD2,GK,GPAT3
GOBP_BRUSH_BORDER_ASSEMBLY	GOBP_BRUSH_BORDER_ASSEMBLY	0.0009918445031374	7	7	USH1C,MYO7B,ANKS4B,CALML4,CDHR2,TMIGD1,CDHR5
GOBP_INTRACELLULAR_SODIUM_ION_HOMEOSTASIS	GOBP_INTRACELLULAR_SODIUM_ION_HOMEOSTASIS	1.98926792164e-05	32	31	ATP4B,SLC1A3,ATP1A4,FXYD5,ATP4A,FXYD6,SLC9A1,SCNN1D,ATP1A2,FXYD4,FXYD7,ATP1A3,ATP1B2,FXYD2,CHP1,SLC12A2,ATP1A1,IL1A,TESC,ATP1B3,ATP1B1,TMPRSS3,SCNN1A,FXYD1,SCNN1G,SLC9A2,CHP2,SLC9A3,ATP12A,SCNN1B,FXYD3
GOBP_ALANINE_METABOLIC_PROCESS	GOBP_ALANINE_METABOLIC_PROCESS	0.0002993336391654	5	5	GPT2,GPT,AGXT2,AGXT,DAO
GOBP_EXTRASYNAPTIC_SIGNALING_VIA_GABA	GOBP_EXTRASYNAPTIC_SIGNALING_VIA_GABA	0.0012932438166262	8	8	GABRD,GABRB3,GABRG2,GABRA1,GABRA6,GABRB2,GABRB1,GABRA4
GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION	GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION	0.0015255462006359	9	9	KLK7,KLK5,EVPL,ELANE,LGALS4,KLK3,MMP7,SPINK5,PGC
GOBP_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	GOBP_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	0.0015376316998517	8	8	GNA14,GNA11,DRD1,DRD4,DRD2,DRD5,NHERF1,DRD3
GOBP_PARACELLULAR_TRANSPORT	GOBP_PARACELLULAR_TRANSPORT	0.001578363077659	8	8	CLDN15,CLDN4,CLDN16,CLDN10,CLDN2,CLDN8,CLDN17,CLDN19
GOBP_CYTIDINE_TO_URIDINE_EDITING	GOBP_CYTIDINE_TO_URIDINE_EDITING	0.0008486249575927	12	12	AICDA,APOBEC3G,APOBEC3A,APOBEC3D,APOBEC3H,APOBEC2,APOBEC3B,APOBEC3F,A1CF,RBM47,APOBEC3C,APOBEC1
