term_id	term_name	p_value	term_size	intersection_size	intersection
REACTOME_NGF_STIMULATED_TRANSCRIPTION	REACTOME_NGF_STIMULATED_TRANSCRIPTION	1.8421806326e-06	33	14	ID1,FOS,JUNB,TRIB1,EGR1,SGK1,NAB1,ID2,F3,ID3,FOSB,JUND,EGR3,RRAD
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	6.655280712e-07	55	17	ID1,FOS,JUNB,DUSP6,TRIB1,MAPK14,EGR1,SGK1,NAB1,ID2,F3,ID3,FOSB,PPP2CB,JUND,DUSP4,EGR3
REACTOME_ASPIRIN_ADME	REACTOME_ASPIRIN_ADME	9.888023753e-07	36	19	CYP2E1,UGT3A1,CYP3A4,ALB,CYP2C9,BCHE,SLC22A7,ACSM2B,CYP2C19,UGT2B4,ACSM2A,UGT2B10,CYP2C8,GLYAT,UGT2B7,GLYATL1,ABCC2,UGT2B15,UGT2B17
REACTOME_DNA_STRAND_ELONGATION	REACTOME_DNA_STRAND_ELONGATION	6.07273611e-06	32	24	RPA3,GINS3,RFC3,GINS2,PRIM1,RPA2,RFC2,MCM6,PCNA,MCM2,MCM8,LIG1,RFC4,MCM7,GINS1,FEN1,CDC45,POLA2,POLD2,GINS4,DNA2,POLD1,MCM4,MCM5
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	2.14384596517e-05	28	22	TYMS,LIN52,E2F4,E2F6,DHFR,FBXO5,LIN9,TFDP2,CCNE1,CDT1,PCNA,CDC25A,RBL1,RBBP4,TK1,RRM2,CDC6,TFDP1,CDK1,CDC45,ORC1,E2F1
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	1.56580901886e-05	38	20	RPA2,RFC2,MBD4,POLE2,POLE3,PCNA,NEIL1,LIG1,ADPRS,POLB,RFC4,PARG,PNKP,FEN1,POLD2,OGG1,PARP2,APEX1,POLD1,POLE
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	1.28985121342e-05	47	26	PERP,DSG3,KRT10,KLK8,DSP,KRT8,KRT19,PI3,DSC2,KRT20,KRT15,CAPNS1,KRT6C,KRT5,KRT17,CDSN,KRT23,DSG4,PKP1,PPL,JUP,KRT7,PKP2,FURIN,KRT6B,KRT78
REACTOME_REGULATION_OF_IFNG_SIGNALING	REACTOME_REGULATION_OF_IFNG_SIGNALING	0.0001555117893624	13	5	IFNGR1,IFNGR2,SUMO1,PTPN2,SOCS3
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX	REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX	5.49452245476e-05	11	6	MAP3K7,TAB2,TRAF6,UBC,UBB,TICAM1
REACTOME_PEXOPHAGY	REACTOME_PEXOPHAGY	5.74239107842e-05	11	5	MAP1LC3B,UBC,UBB,NBR1,EPAS1
