"GeneID","Symbol","Ensembl","Entrez","Target_Gene","Target_Feature_ID","Correlation_Method","Correlation","P.Value","adj.P.Val","Samples_Used"
"ENSG00000183734.4","ASCL2","ENSG00000183734.4","430","ATF3","ENSG00000162772.16","spearman","-0.2183662731889024","0.000002576739961787027","0.00005273553389813673","455"
"ENSG00000167526.13","RPL13","ENSG00000167526.13","6137","ATF3","ENSG00000162772.16","spearman","-0.2153088159232374","0.000003577540103747914","0.00006810163451506534","455"
"ENSG00000134461.15","ANKRD16","ENSG00000134461.15","54522","ATF3","ENSG00000162772.16","spearman","-0.2134418560803907","0.000004361139304562164","0.00007880870766277305","455"
"ENSG00000136883.13","KIF12","ENSG00000136883.13","113220","ATF3","ENSG00000162772.16","spearman","-0.1949908658464188","0.000028126992575408101","0.00033275462980310902","455"
"ENSG00000130731.15","METTL26","ENSG00000130731.15","84326","ATF3","ENSG00000162772.16","spearman","-0.1918875467217688","0.000037855671530209101","0.00041655703186543956","455"
"ENSG00000185252.18","ZNF74","ENSG00000185252.18","7625","ATF3","ENSG00000162772.16","spearman","-0.1825285426375155","0.000090142176005654094","0.00080406023278671720","455"
"ENSG00000271698.1","GS1-393G12.13","ENSG00000271698.1",NA,"ATF3","ENSG00000162772.16","spearman","-0.1814789430370233","0.000099093346233913794","0.00086365013693448685","455"
"ENSG00000147804.9","SLC39A4","ENSG00000147804.9","55630","ATF3","ENSG00000162772.16","spearman","-0.1809398114058443","0.000104010027092612918","0.00089033466503608643","455"
"ENSG00000278619.4","MRM1","ENSG00000278619.4","79922","ATF3","ENSG00000162772.16","spearman","-0.1796321114545089","0.000116905842376851114","0.00097185911694541000","455"
"ENSG00000270672.1","MTRNR2L6","ENSG00000270672.1",NA,"ATF3","ENSG00000162772.16","spearman","-0.1785033080984000","0.000129231463321010054","0.00105089837397670115","455"
"ENSG00000132600.16","PRMT7","ENSG00000132600.16","54496","ATF3","ENSG00000162772.16","spearman","-0.1781049115503092","0.000133865738592715654","0.00107728519931758662","455"
