"GeneID","Symbol","Ensembl","Entrez","Target_Gene","Target_Feature_ID","Correlation_Method","Correlation","P.Value","adj.P.Val","Samples_Used"
"ENSG00000175087.9","PDIK1L","ENSG00000175087.9","149420","ATF3","ENSG00000162772.16","spearman","-0.4619475122438629","0.0000000000000000000000000000000000000000000199728684889908906075241798013676","0.0000000000000000000000000000000000000000010979635470446627414690001191073","817"
"ENSG00000129007.14","CALML4","ENSG00000129007.14","91860","ATF3","ENSG00000162772.16","spearman","-0.4617832470543169","0.0000000000000000000000000000000000000000000216136708623884278564486731567402","0.0000000000000000000000000000000000000000011785292152667202904331884460889","817"
"ENSG00000214022.11","REPIN1","ENSG00000214022.11","29803","ATF3","ENSG00000162772.16","spearman","-0.4612280901263793","0.0000000000000000000000000000000000000000000282144629925022600655432284543041","0.0000000000000000000000000000000000000000015260771873290432351947904915686","817"
"ENSG00000126107.14","HECTD3","ENSG00000126107.14","79654","ATF3","ENSG00000162772.16","spearman","-0.4575827672107230","0.0000000000000000000000000000000000000000001604004595052585566862562585591318","0.0000000000000000000000000000000000000000080700231185002269676239129574984","817"
"ENSG00000111725.10","PRKAB1","ENSG00000111725.10","5564","ATF3","ENSG00000162772.16","spearman","-0.4545425959330712","0.0000000000000000000000000000000000000000006725185989530355277033064191791679","0.0000000000000000000000000000000000000000320001479572582365267382604414726","817"
"ENSG00000273045.5","C2orf15","ENSG00000273045.5","150590","ATF3","ENSG00000162772.16","spearman","-0.4543054731356770","0.0000000000000000000000000000000000000000007516115381617845128514248261060824","0.0000000000000000000000000000000000000000354293522953598162436382731298540","817"
"ENSG00000170915.8","PAQR8","ENSG00000170915.8","85315","ATF3","ENSG00000162772.16","spearman","-0.4533056229437695","0.0000000000000000000000000000000000000000012000279898059315523070004000811689","0.0000000000000000000000000000000000000000551493501009901358844077685941089","817"
"ENSG00000166821.8","PEX11A","ENSG00000166821.8","8800","ATF3","ENSG00000162772.16","spearman","-0.4529518751625048","0.0000000000000000000000000000000000000000014155379568764750475398264163007852","0.0000000000000000000000000000000000000000646119418099160231291086591944289","817"
"ENSG00000135953.10","MFSD9","ENSG00000135953.10","84804","ATF3","ENSG00000162772.16","spearman","-0.4526265354669339","0.0000000000000000000000000000000000000000016474677973452730559779057460464612","0.0000000000000000000000000000000000000000743571874976306124727378157153439","817"
"ENSG00000136463.7","TACO1","ENSG00000136463.7","51204","ATF3","ENSG00000162772.16","spearman","-0.4501449318478802","0.0000000000000000000000000000000000000000052132955122227087672384251868088805","0.0000000000000000000000000000000000000002257043711568522572878121195990209","817"
"ENSG00000172366.19","MCRIP2","ENSG00000172366.19","84331","ATF3","ENSG00000162772.16","spearman","-0.4493469088922106","0.0000000000000000000000000000000000000000075356408212994853828393079955589260","0.0000000000000000000000000000000000000003200664285678255028191286916585557","817"
"ENSG00000196812.4","ZSCAN16","ENSG00000196812.4","80345","ATF3","ENSG00000162772.16","spearman","-0.4486355184953141","0.0000000000000000000000000000000000000000104568346195827866731229904994189990","0.0000000000000000000000000000000000000004386000799378019413399251597361190","817"
"ENSG00000160685.13","ZBTB7B","ENSG00000160685.13","51043","ATF3","ENSG00000162772.16","spearman","-0.4472952333740743","0.0000000000000000000000000000000000000000193440790697787167105071714905073768","0.0000000000000000000000000000000000000007820977860376464723174799807312062","817"
"ENSG00000242110.7","AMACR","ENSG00000242110.7","23600","ATF3","ENSG00000162772.16","spearman","-0.4454277813210258","0.0000000000000000000000000000000000000000453722933139875132140686623680163540","0.0000000000000000000000000000000000000017843782019682225605812959108130907","817"
"ENSG00000161013.16","MGAT4B","ENSG00000161013.16","11282","ATF3","ENSG00000162772.16","spearman","-0.4452196827413156","0.0000000000000000000000000000000000000000498776741141452254756533339253686541","0.0000000000000000000000000000000000000019426294889051734334173920031392600","817"
"ENSG00000196372.12","ASB13","ENSG00000196372.12","79754","ATF3","ENSG00000162772.16","spearman","-0.4449937383386019","0.0000000000000000000000000000000000000000552732920276353853326602646262832372","0.0000000000000000000000000000000000000021444974358798920638252283297425386","817"
"ENSG00000173153.13","ESRRA","ENSG00000173153.13","2101","ATF3","ENSG00000162772.16","spearman","-0.4427577733412363","0.0000000000000000000000000000000000000001521128707904130164513748084366628882","0.0000000000000000000000000000000000000056517074920747374259321426680965386","817"
"ENSG00000157870.14","FAM213B","ENSG00000157870.14","127281","ATF3","ENSG00000162772.16","spearman","-0.4426675100046633","0.0000000000000000000000000000000000000001584329359594155195425499181759921465","0.0000000000000000000000000000000000000058541840347641176623055205842622676","817"
"ENSG00000160404.17","TOR2A","ENSG00000160404.17","27433","ATF3","ENSG00000162772.16","spearman","-0.4424741325785775","0.0000000000000000000000000000000000000001728636236186530161406913763217261282","0.0000000000000000000000000000000000000063409520118296803014328735537757293","817"
"ENSG00000042445.13","RETSAT","ENSG00000042445.13","54884","ATF3","ENSG00000162772.16","spearman","-0.4419493201511601","0.0000000000000000000000000000000000000002189399443420510894567571417488135430","0.0000000000000000000000000000000000000079731288395322759448901138800087097","817"
"ENSG00000152782.16","PANK1","ENSG00000152782.16","53354","ATF3","ENSG00000162772.16","spearman","-0.4398210242190923","0.0000000000000000000000000000000000000005684004995263350589423754966693155282","0.0000000000000000000000000000000000000197715173757651884530029102860673810","817"
"ENSG00000076248.10","UNG","ENSG00000076248.10","7374","ATF3","ENSG00000162772.16","spearman","-0.4390602332394055","0.0000000000000000000000000000000000000007980874119780718917930029062825403212","0.0000000000000000000000000000000000000274768149089720183506352065065220493","817"
"ENSG00000185670.7","ZBTB3","ENSG00000185670.7","79842","ATF3","ENSG00000162772.16","spearman","-0.4390208668061707","0.0000000000000000000000000000000000000008122077988540247668848305658042840180","0.0000000000000000000000000000000000000279153191514138854650587302847590927","817"
"ENSG00000171970.12","ZNF57","ENSG00000171970.12","126295","ATF3","ENSG00000162772.16","spearman","-0.4379223254722520","0.0000000000000000000000000000000000000013237682150265844177005330628406544455","0.0000000000000000000000000000000000000445117062302689021259339767502726305","817"
"ENSG00000110917.7","MLEC","ENSG00000110917.7","9761","ATF3","ENSG00000162772.16","spearman","-0.4373166017116851","0.0000000000000000000000000000000000000017316253511442867896328766619311902050","0.0000000000000000000000000000000000000571776455962945782739480724804545681","817"
"ENSG00000182325.10","FBXL6","ENSG00000182325.10","26233","ATF3","ENSG00000162772.16","spearman","-0.4363899832077627","0.0000000000000000000000000000000000000026087561024073382665447357998209782076","0.0000000000000000000000000000000000000847530666120258515786244942988974368","817"
"ENSG00000141854.9","MISP3","ENSG00000141854.9","113230","ATF3","ENSG00000162772.16","spearman","-0.4360712449263731","0.0000000000000000000000000000000000000030028086143436799020356960060434253202","0.0000000000000000000000000000000000000964676175069804828328120150625092343","817"
"ENSG00000177692.11","DNAJC28","ENSG00000177692.11","54943","ATF3","ENSG00000162772.16","spearman","-0.4357081231369709","0.0000000000000000000000000000000000000035241127701830244913470672401852011132","0.0000000000000000000000000000000000001126766642447583474425507394205400611","817"
"ENSG00000176058.11","TPRN","ENSG00000176058.11","286262","ATF3","ENSG00000162772.16","spearman","-0.4350880743076305","0.0000000000000000000000000000000000000046298563877359107603407783839035374278","0.0000000000000000000000000000000000001468669066392641624780882670696577567","817"
"ENSG00000149300.9","C11orf52","ENSG00000149300.9","91894","ATF3","ENSG00000162772.16","spearman","-0.4340012174768128","0.0000000000000000000000000000000000000074596822073189343766628735039161328283","0.0000000000000000000000000000000000002311813955954831146158753128135535462","817"
"ENSG00000196371.3","FUT4","ENSG00000196371.3","2526","ATF3","ENSG00000162772.16","spearman","-0.4339455895599779","0.0000000000000000000000000000000000000076436828721413415429504497762356231683","0.0000000000000000000000000000000000002357970977759198282577691880340822762","817"
"ENSG00000151093.7","OXSM","ENSG00000151093.7","54995","ATF3","ENSG00000162772.16","spearman","-0.4337879037798994","0.0000000000000000000000000000000000000081900998277133751464884334461137813441","0.0000000000000000000000000000000000002518830244270081252824072147377658387","817"
"ENSG00000168040.4","FADD","ENSG00000168040.4","8772","ATF3","ENSG00000162772.16","spearman","-0.4331524736555164","0.0000000000000000000000000000000000000108135050234437031251641236720562465468","0.0000000000000000000000000000000000003285579274818926463356098277624075966","817"
"ENSG00000153790.11","C7orf31","ENSG00000153790.11","136895","ATF3","ENSG00000162772.16","spearman","-0.4330544426549233","0.0000000000000000000000000000000000000112865484006220021303156203766547137895","0.0000000000000000000000000000000000003413884767354556148482110582898477310","817"
"ENSG00000180878.2","C11orf42","ENSG00000180878.2","160298","ATF3","ENSG00000162772.16","spearman","-0.4317087907583898","0.0000000000000000000000000000000000000202857340921247215283961776337270443043","0.0000000000000000000000000000000000005905695314698646722419400852612629661","817"
"ENSG00000163251.3","FZD5","ENSG00000163251.3","7855","ATF3","ENSG00000162772.16","spearman","-0.4309190392002537","0.0000000000000000000000000000000000000285823133733880134514952901038550396908","0.0000000000000000000000000000000000008167821137508543874762305380750099254","817"
"ENSG00000029993.14","HMGB3","ENSG00000029993.14","3149","ATF3","ENSG00000162772.16","spearman","-0.4309117776446542","0.0000000000000000000000000000000000000286724436031416904104866442560436059554","0.0000000000000000000000000000000000008181987973032299940611465623576797762","817"
"ENSG00000171428.13","NAT1","ENSG00000171428.13","9","ATF3","ENSG00000162772.16","spearman","-0.4305715627624613","0.0000000000000000000000000000000000000332268337649534319978522712326526320607","0.0000000000000000000000000000000000009441568608562472512265734627967523359","817"
"ENSG00000149761.8","NUDT22","ENSG00000149761.8","84304","ATF3","ENSG00000162772.16","spearman","-0.4304169576423340","0.0000000000000000000000000000000000000355270899339818924734163315557646921352","0.0000000000000000000000000000000000010038642008656648626629054258880636895","817"
"ENSG00000113790.10","EHHADH","ENSG00000113790.10","1962","ATF3","ENSG00000162772.16","spearman","-0.4302996065029035","0.0000000000000000000000000000000000000373779372246973616697878542750298927466","0.0000000000000000000000000000000000010546851517598172233605272909720304423","817"
"ENSG00000111802.13","TDP2","ENSG00000111802.13","51567","ATF3","ENSG00000162772.16","spearman","-0.4300404789915716","0.0000000000000000000000000000000000000418106236451083275744389052275833660017","0.0000000000000000000000000000000000011699435950624972364537348148332807290","817"
"ENSG00000176894.9","PXMP2","ENSG00000176894.9","5827","ATF3","ENSG00000162772.16","spearman","-0.4297336452604223","0.0000000000000000000000000000000000000477379637881858325245733884340129215504","0.0000000000000000000000000000000000013284323026574471636280213538912207782","817"
"ENSG00000260007.2","RP11-315D16.2","ENSG00000260007.2",NA,"ATF3","ENSG00000162772.16","spearman","-0.4294081955412816","0.0000000000000000000000000000000000000549376090365679031146733446647295202022","0.0000000000000000000000000000000000015120958558154945349332199190241350244","817"
"ENSG00000120055.7","C10orf95","ENSG00000120055.7","79946","ATF3","ENSG00000162772.16","spearman","-0.4293632839201345","0.0000000000000000000000000000000000000560122808008921123015264169637423620611","0.0000000000000000000000000000000000015374799525959162524530913612863161381","817"
"ENSG00000165209.18","STRBP","ENSG00000165209.18","55342","ATF3","ENSG00000162772.16","spearman","-0.4282339799961307","0.0000000000000000000000000000000000000910804502298833841511095232634935238268","0.0000000000000000000000000000000000024210119675729873375855505075952693757","817"
"ENSG00000161714.11","PLCD3","ENSG00000161714.11","113026","ATF3","ENSG00000162772.16","spearman","-0.4282198309650687","0.0000000000000000000000000000000000000916358672728487519790341309081938574207","0.0000000000000000000000000000000000024293740108143545156748188407802093837","817"
"ENSG00000256632.3","RP13-672B3.2","ENSG00000256632.3",NA,"ATF3","ENSG00000162772.16","spearman","-0.4281901025965386","0.0000000000000000000000000000000000000928138194155366819967405312662182133540","0.0000000000000000000000000000000000024573737620845832768875946645363295985","817"
"ENSG00000178935.5","ZNF552","ENSG00000178935.5","79818","ATF3","ENSG00000162772.16","spearman","-0.4278856673792086","0.0000000000000000000000000000000000001057759084677954934700844532559516517936","0.0000000000000000000000000000000000027859385813809058695933395963495782349","817"
"ENSG00000171813.13","PWWP2B","ENSG00000171813.13","170394","ATF3","ENSG00000162772.16","spearman","-0.4278681956363420","0.0000000000000000000000000000000000001065720476833193128239572678331451558999","0.0000000000000000000000000000000000028032477992320301639686524693436863020","817"
"ENSG00000115841.19","RMDN2","ENSG00000115841.19","151393","ATF3","ENSG00000162772.16","spearman","-0.4273370678560244","0.0000000000000000000000000000000000001338285659522234014540065334202188939540","0.0000000000000000000000000000000000034659708832941043474496482686246612729","817"
"ENSG00000135100.17","HNF1A","ENSG00000135100.17","6927","ATF3","ENSG00000162772.16","spearman","-0.4269401908354415","0.0000000000000000000000000000000000001586132528510987872553666547260777413581","0.0000000000000000000000000000000000040661021299503407029353287916695445421","817"
"ENSG00000104687.12","GSR","ENSG00000104687.12","2936","ATF3","ENSG00000162772.16","spearman","-0.4268049058541517","0.0000000000000000000000000000000000001680623067329557807978550984929253528679","0.0000000000000000000000000000000000042865449283658441457360044092634229042","817"
"ENSG00000198324.13","FAM109A","ENSG00000198324.13","144717","ATF3","ENSG00000162772.16","spearman","-0.4267847055267568","0.0000000000000000000000000000000000001695203343775436548398068917054690483856","0.0000000000000000000000000000000000043182736692764435702248830419890567742","817"
"ENSG00000255639.2","RP11-234B24.6","ENSG00000255639.2",NA,"ATF3","ENSG00000162772.16","spearman","-0.4266613471004213","0.0000000000000000000000000000000000001787004508742842740047022343004597954562","0.0000000000000000000000000000000000045292482366692019626555966015722292417","817"
"ENSG00000130734.9","ATG4D","ENSG00000130734.9","84971","ATF3","ENSG00000162772.16","spearman","-0.4262110866438252","0.0000000000000000000000000000000000002165931254547951101193294362650280889149","0.0000000000000000000000000000000000054215462854224454241339075545958392776","817"
"ENSG00000128886.11","ELL3","ENSG00000128886.11","80237","ATF3","ENSG00000162772.16","spearman","-0.4255436836700906","0.0000000000000000000000000000000000002878786955987600439752663583989956501397","0.0000000000000000000000000000000000070899076342965961549700767145888741397","817"
"ENSG00000138413.13","IDH1","ENSG00000138413.13","3417","ATF3","ENSG00000162772.16","spearman","-0.4254517259705443","0.0000000000000000000000000000000000002993733495213692042196920347010138717244","0.0000000000000000000000000000000000073388302874770650730186297354275868867","817"
"ENSG00000198429.9","ZNF69","ENSG00000198429.9","7620","ATF3","ENSG00000162772.16","spearman","-0.4252434733578366","0.0000000000000000000000000000000000003271154581521876151034244600754951883863","0.0000000000000000000000000000000000079801141090935734746135888144991452528","817"
"ENSG00000178741.11","COX5A","ENSG00000178741.11","9377","ATF3","ENSG00000162772.16","spearman","-0.4251020490613582","0.0000000000000000000000000000000000003473944430484105880717786306017463862115","0.0000000000000000000000000000000000084441962512068483359427384364965801817","817"
"ENSG00000182600.9","C2orf82","ENSG00000182600.9","389084","ATF3","ENSG00000162772.16","spearman","-0.4247788218183253","0.0000000000000000000000000000000000003985456189497682381534789870684926587517","0.0000000000000000000000000000000000095836208132438313595881692162966147312","817"
"ENSG00000266997.2","RP11-886H22.1","ENSG00000266997.2",NA,"ATF3","ENSG00000162772.16","spearman","-0.4233922167742463","0.0000000000000000000000000000000000007172283782720710732742411165034117884398","0.0000000000000000000000000000000000167091022305300601667091418464525412833","817"
"ENSG00000178409.13","BEND3","ENSG00000178409.13","57673","ATF3","ENSG00000162772.16","spearman","-0.4233879038503144","0.0000000000000000000000000000000000007185373135736048314123496263939582237823","0.0000000000000000000000000000000000167202886982093173463236061423931061751","817"
"ENSG00000095539.15","SEMA4G","ENSG00000095539.15","57715","ATF3","ENSG00000162772.16","spearman","-0.4232118441340978","0.0000000000000000000000000000000000007740418266826820353239807383546895566508","0.0000000000000000000000000000000000179085938684898055705989648078300097737","817"
"ENSG00000179958.8","DCTPP1","ENSG00000179958.8","79077","ATF3","ENSG00000162772.16","spearman","-0.4231761964975185","0.0000000000000000000000000000000000007857874551860876055251735526916520005792","0.0000000000000000000000000000000000181387436022646663716752330486820832799","817"
"ENSG00000128309.16","MPST","ENSG00000128309.16","4357","ATF3","ENSG00000162772.16","spearman","-0.4230730824080058","0.0000000000000000000000000000000000008207674942120615916827247582199699516648","0.0000000000000000000000000000000000188384348074270119542004524145098947210","817"
"ENSG00000150593.17","PDCD4","ENSG00000150593.17","27250","ATF3","ENSG00000162772.16","spearman","-0.4225505144614100","0.0000000000000000000000000000000000010232417521519606010759053515638043408538","0.0000000000000000000000000000000000233264433329557117046267576120637026251","817"
"ENSG00000139180.10","NDUFA9","ENSG00000139180.10","4704","ATF3","ENSG00000162772.16","spearman","-0.4219934871327876","0.0000000000000000000000000000000000012937957020973137687317647478039359806140","0.0000000000000000000000000000000000291972352235048139984141809678999051598","817"
"ENSG00000180185.11","FAHD1","ENSG00000180185.11","81889","ATF3","ENSG00000162772.16","spearman","-0.4216595215893529","0.0000000000000000000000000000000000014888837384043690199090126589932924068925","0.0000000000000000000000000000000000333758104692312741869465834765161870696","817"
"ENSG00000225526.4","MKRN2OS","ENSG00000225526.4","100129480","ATF3","ENSG00000162772.16","spearman","-0.4212713584354895","0.0000000000000000000000000000000000017525417137433177314574224413732099619560","0.0000000000000000000000000000000000388971716994185221444898239333330968124","817"
"ENSG00000159842.14","ABR","ENSG00000159842.14","29","ATF3","ENSG00000162772.16","spearman","-0.4210654383224592","0.0000000000000000000000000000000000019107072928475040100536324604493931449707","0.0000000000000000000000000000000000421904188349793480934497405858923846763","817"
"ENSG00000073578.16","SDHA","ENSG00000073578.16","6389","ATF3","ENSG00000162772.16","spearman","-0.4204748318003677","0.0000000000000000000000000000000000024472536024304456638602350037346107852202","0.0000000000000000000000000000000000537250722840416077313683671278936918672","817"
"ENSG00000146826.16","C7orf43","ENSG00000146826.16","55262","ATF3","ENSG00000162772.16","spearman","-0.4200216007073899","0.0000000000000000000000000000000000029581344027561740526350280458081420125034","0.0000000000000000000000000000000000644496345308918047633818200324467931487","817"
"ENSG00000010256.10","UQCRC1","ENSG00000010256.10","7384","ATF3","ENSG00000162772.16","spearman","-0.4198702522849255","0.0000000000000000000000000000000000031512693762210240569080919550700369758168","0.0000000000000000000000000000000000682155146622952364551338891089120711068","817"
"ENSG00000131844.15","MCCC2","ENSG00000131844.15","64087","ATF3","ENSG00000162772.16","spearman","-0.4184204056929892","0.0000000000000000000000000000000000057663869452261878785928603791510077062538","0.0000000000000000000000000000000001206813865352057476160278432552261112146","817"
"ENSG00000161048.11","NAPEPLD","ENSG00000161048.11","222236","ATF3","ENSG00000162772.16","spearman","-0.4179811255886481","0.0000000000000000000000000000000000069208498141624776901766865893414197930964","0.0000000000000000000000000000000001435027183974593842429743913974132404741","817"
"ENSG00000160113.5","NR2F6","ENSG00000160113.5","2063","ATF3","ENSG00000162772.16","spearman","-0.4177496139933081","0.0000000000000000000000000000000000076187181125392918007313040246833851510077","0.0000000000000000000000000000000001570047374060063568854895932667612562700","817"
"ENSG00000243364.7","EFNA4","ENSG00000243364.7","1945","ATF3","ENSG00000162772.16","spearman","-0.4173780423937538","0.0000000000000000000000000000000000088874586778996111555969170792429074485588","0.0000000000000000000000000000000001816661386287990227471330895817568453854","817"
"ENSG00000176834.13","VSIG10","ENSG00000176834.13","54621","ATF3","ENSG00000162772.16","spearman","-0.4173416686016145","0.0000000000000000000000000000000000090223906025318803952346845497321735599533","0.0000000000000000000000000000000001842375813826727408432486856475063621588","817"
"ENSG00000160446.18","ZDHHC12","ENSG00000160446.18","84885","ATF3","ENSG00000162772.16","spearman","-0.4173370036022597","0.0000000000000000000000000000000000090398422021507675068601284155207031775456","0.0000000000000000000000000000000001844072966920037607433506001093029773016","817"
"ENSG00000087586.17","AURKA","ENSG00000087586.17","6790","ATF3","ENSG00000162772.16","spearman","-0.4166286938653146","0.0000000000000000000000000000000000121180092978689142569983932177946905114311","0.0000000000000000000000000000000002432645150094580852583514622117453895069","817"
"ENSG00000138796.16","HADH","ENSG00000138796.16","3033","ATF3","ENSG00000162772.16","spearman","-0.4166113761554455","0.0000000000000000000000000000000000122050384364989804290067644034959575854234","0.0000000000000000000000000000000002447680422031480612374952954089847527342","817"
"ENSG00000214530.8","STARD10","ENSG00000214530.8","10809","ATF3","ENSG00000162772.16","spearman","-0.4165634498884890","0.0000000000000000000000000000000000124491341232503508535292782957632450630312","0.0000000000000000000000000000000002494153733233126290521249447140866051653","817"
"ENSG00000221874.4","ZNF816-ZNF321P","ENSG00000221874.4","100529240","ATF3","ENSG00000162772.16","spearman","-0.4165558582621803","0.0000000000000000000000000000000000124882411477450861159930514501076488931605","0.0000000000000000000000000000000002499506598767431604593194236176897266548","817"
"ENSG00000178966.16","RMI1","ENSG00000178966.16","80010","ATF3","ENSG00000162772.16","spearman","-0.4164236319361279","0.0000000000000000000000000000000000131892602214697285162999022514450760054070","0.0000000000000000000000000000000002631981453690917697080690140773865979994","817"
"ENSG00000183978.7","COA3","ENSG00000183978.7","28958","ATF3","ENSG00000162772.16","spearman","-0.4162811954228083","0.0000000000000000000000000000000000139881180395708748412632743183903674950088","0.0000000000000000000000000000000002785886292678601851589308775887514037853","817"
