"GeneID","Symbol","Ensembl","Entrez","Target_Gene","Target_Feature_ID","Correlation_Method","Correlation","P.Value","adj.P.Val","Samples_Used"
"ENSG00000125740.13","FOSB","ENSG00000125740.13","2354","ATF3","ENSG00000162772.16","spearman","0.74564860134069510522","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000006829822500286364","0.00000000000000000000000000000000000000000000000000000000000000000000000000001376823917832728","455"
"ENSG00000123358.19","NR4A1","ENSG00000123358.19","3164","ATF3","ENSG00000162772.16","spearman","0.69928328105930692704","0.0000000000000000000000000000000000000000000000000000000000000000000485173504248313333084086172158","0.00000000000000000000000000000000000000000000000000000000000000048903063360708743258175174896","455"
"ENSG00000275993.2","CH507-42P11.8","ENSG00000275993.2","102724428","ATF3","ENSG00000162772.16","spearman","0.68655292076344709429","0.0000000000000000000000000000000000000000000000000000000000000001077964939458423043576638568001291","0.00000000000000000000000000000000000000000000000000000000000072435650715141167884552365461031","455"
"ENSG00000113070.7","HBEGF","ENSG00000113070.7","1839","ATF3","ENSG00000162772.16","spearman","0.68032424334302377122","0.0000000000000000000000000000000000000000000000000000000000000040561837565217578505157484729208304","0.00000000000000000000000000000000000000000000000000000000002044215208693053039624870056426606","455"
"ENSG00000142178.7","SIK1","ENSG00000142178.7","150094","ATF3","ENSG00000162772.16","spearman","0.67703683981217022136","0.0000000000000000000000000000000000000000000000000000000000000265441754097289952261523353915314615","0.00000000000000000000000000000000000000000000000000000000010702080641694536335697367420999655","455"
"ENSG00000153234.13","NR4A2","ENSG00000153234.13","4929","ATF3","ENSG00000162772.16","spearman","0.66107665809729332373","0.0000000000000000000000000000000000000000000000000000000001731510508516323107556799437990030044341","0.00000000000000000000000000000000000000000000000000000058175867235300930032347928502878071511","455"
"ENSG00000120129.5","DUSP1","ENSG00000120129.5","1843","ATF3","ENSG00000162772.16","spearman","0.64440026701793451380","0.0000000000000000000000000000000000000000000000000000009585884651275998476715758558940780644091639","0.00000000000000000000000000000000000000000000000000276059783835818342972805546101390083275056","455"
"ENSG00000144655.14","CSRNP1","ENSG00000144655.14","64651","ATF3","ENSG00000162772.16","spearman","0.63797858760761605446","0.0000000000000000000000000000000000000000000000000000229925361641045353954210540828762341980894667","0.00000000000000000000000000000000000000000000000005793831706652291649408204565433588371635780","455"
"ENSG00000128016.5","ZFP36","ENSG00000128016.5","7538","ATF3","ENSG00000162772.16","spearman","0.63030640817564065337","0.0000000000000000000000000000000000000000000000000009286256861433741506635913747012726863366775768","0.00000000000000000000000000000000000000000000000208001835632936417091536534827051141984633457","455"
"ENSG00000179388.8","EGR3","ENSG00000179388.8","1960","ATF3","ENSG00000162772.16","spearman","0.62542008188889708364","0.0000000000000000000000000000000000000000000000000092799667040363379113945496177817443162375170339","0.00000000000000000000000000000000000000000000001870748487866685550810631116733168359255761921","455"
"ENSG00000119508.17","NR4A3","ENSG00000119508.17","8013","ATF3","ENSG00000162772.16","spearman","0.62130194174015185293","0.0000000000000000000000000000000000000000000000000625748183989022843791022400881005877432981471231","0.00000000000000000000000000000000000000000000011467688764577010818490981667413710662514403688","455"
"ENSG00000067082.14","KLF6","ENSG00000067082.14","1316","ATF3","ENSG00000162772.16","spearman","0.61468662336967461179","0.0000000000000000000000000000000000000000000000012656637235560842720032826583897423628184246779430","0.00000000000000000000000000000000000000000000200430336384403686414206980508226922633238323087","455"
"ENSG00000170345.9","FOS","ENSG00000170345.9","2353","ATF3","ENSG00000162772.16","spearman","0.61463986975232054455","0.0000000000000000000000000000000000000000000000012925216394648782730705220587181052276364439301487","0.00000000000000000000000000000000000000000000200430336384403686414206980508226922633238323087","455"
"ENSG00000176907.4","C8orf4","ENSG00000176907.4","56892","ATF3","ENSG00000162772.16","spearman","0.60638002155507375601","0.0000000000000000000000000000000000000000000000499907306840984234676451098943741224210199977133818","0.00000000000000000000000000000000000000000007198308141862428761381107995624633586218619557445","455"
