"GeneID","Symbol","Ensembl","Entrez","Target_Gene","Target_Feature_ID","Correlation_Method","Correlation","P.Value","adj.P.Val","Samples_Used"
"ENSG00000165030.3","NFIL3","ENSG00000165030.3","4783","ATF3","ENSG00000162772.16","spearman","0.6513544957655009","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000083777635266929946463005747437738716243716202939586534848433833556635985405803710325567358623770199509252602607373936051106252895943543156719578","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003930729747698399543326800031957744348523191600819723451126910455474566915988475683380896586532764775444914277040413737184823122220702769114791","817"
"ENSG00000197019.4","SERTAD1","ENSG00000197019.4","29950","ATF3","ENSG00000162772.16","spearman","0.6455180974689122","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017317951404794812549182561588104232528707290744597033405693578790597663984128937171088823999318641185216368845747562680295532560272154202413539845","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000794067430890307591319732869662385151637836066467079913301329208827095514723286931952982654993772624462977527676029566305710547292978882762152012","817"
"ENSG00000107968.9","MAP3K8","ENSG00000107968.9","1326","ATF3","ENSG00000162772.16","spearman","0.6446859011924971","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036687256883226845442629600518370914377938145104936507204051081098533555204540982702938163975041193196360650602151072892115349256685144196239585501","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001644812016931336954428964453284723871150022388511899290094239423206338777623605975463342641137347790988468857980361417853863058458240161328332858","817"
"ENSG00000108342.12","CSF3","ENSG00000108342.12","1440","ATF3","ENSG00000162772.16","spearman","0.6445391441222690","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000041869994094931645741709209893366343103362517455158076175883033417490738414385788770300324054590419735632541845730590197406702989000979127150226322","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001836363327967925860388215447769161220862930535423543769677477660921145538290758750851399673589833579379588084983573204024261072323436079611454034","817"
"ENSG00000163660.11","CCNL1","ENSG00000163660.11","57018","ATF3","ENSG00000162772.16","spearman","0.6431139064334919","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150517904539933189415693461806855776034287810669391504370712954367743510378477986280845157669971301727135735359164847657721736897643448628038237997","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006461061115091813234884448548876178223002638279031194292480985565583344093214283580567344211470770733495609423674224740885248810026957213852377148","817"
"ENSG00000095794.19","CREM","ENSG00000095794.19","1390","ATF3","ENSG00000162772.16","spearman","0.6415998060768571","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000581681236247632051839991439021447147910560363189441453007120246724279837670642976198012681233410997743301778170172792259234723469196623332374605925","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024448789461033282782257128429458338014743424519892394268503437481985702140044922414178944129610391777206308537405830154066919671573348294656273890","817"
"ENSG00000188215.9","DCUN1D3","ENSG00000188215.9","123879","ATF3","ENSG00000162772.16","spearman","0.6396914252558841","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003161972789301206005323493529166702790542625217216152473979828020781362544007368069660318545057356065138427830800891257631902681853854715960055260416","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130189389845207824389841470880175235082008712554017685340476747899821930474016805107656569655733174550874896774292956143324213380538957908290300946","817"
"ENSG00000130844.16","ZNF331","ENSG00000130844.16","55422","ATF3","ENSG00000162772.16","spearman","0.6391166401231138","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005252832204706795938763150425006672118028781719935336973769840906079957101888229623828978786633854596753789856848318717678825182543839536012502160301","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000211951779459919211438684233390040692561542795595714693744971365421216068042189573521939568625653757852529478492913072956146774480030416850382305769","817"
"ENSG00000099860.8","GADD45B","ENSG00000099860.8","4616","ATF3","ENSG00000162772.16","spearman","0.6347843080336042","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232727545447324868767357441199079863745818138618379026872650733905548999910749397414992497847600250590998163282383976940482347647839291607494925232247","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009206427900783880792417599313229281020319583639049981481822177229819861827742344296796238115930628218739385409942604019877755586572377528627230785295","817"
"ENSG00000120738.7","EGR1","ENSG00000120738.7","1958","ATF3","ENSG00000162772.16","spearman","0.6343916999275253","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000327155452804678906151726183157699287748161589250669229257464439527539826073870230254427920883657044419894008039778424442792943624559894918787136158252","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012693002423719994225271303236407735980259397608035259374585516939441357363993947709421759958118900478073229332243370065604741816988852722313682854411","817"
"ENSG00000138135.6","CH25H","ENSG00000138135.6","9023","ATF3","ENSG00000162772.16","spearman","0.6290155742323744","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033016502023852258543065598065578854839577836881682360538471102296573574262806663691133959546876992134002129025001096828186518548770574336147814500713258","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001256807411945696834812015029807542107541264324526664194421177160787816210570519005306469954684559160749613409212190045017287780681581603033455827759118","817"
"ENSG00000154734.14","ADAMTS1","ENSG00000154734.14","9510","ATF3","ENSG00000162772.16","spearman","0.6268990948316913","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000198099412496695889751030330326429594827382695610156508891972830142429255233323330900227279786012986820820036857467583949771431718095382667057877127265381","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000007401214161334888160606869710912332468608109949247618999617877584843020583872694262245783971483016138208028112481763445899975492428046543739320722817488","817"
"ENSG00000181773.6","GPR3","ENSG00000181773.6","2827","ATF3","ENSG00000162772.16","spearman","0.6266698641716666","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240326848427109529297495143350916838258586074544331240022411854966331284330832273078603719996987250036246556817186095286443084155031935114048261769123943","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000008815625758212608015798236749433730800553598406992475915700033181009856503649024999906671230319068388747895928881425792094086743976087534345040863909340","817"
"ENSG00000175505.10","CLCF1","ENSG00000175505.10","23529","ATF3","ENSG00000162772.16","spearman","0.6188113502426944","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000164368808342997477965417990038673970556347905719903646230946152153932508995115011296631108722344427546979177281409050720084086488863985093127064188431766792","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000005921679836285668124379194427008201010473555081124994169657865861373473193954823502099833044552216020440283273090421844784388782133372702690768030082507061","817"
"ENSG00000162616.8","DNAJB4","ENSG00000162616.8","11080","ATF3","ENSG00000162772.16","spearman","0.6145456704317026","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000005263586672364633651194673380819261877800934776874658919482161632161483744919433437927912827044545879734081226635030876069459994778612747428643085266525463979","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000186303265113958760708696279460732655871418630381326146760411367601161549704382127853483952596281034573403515954904112829319609637418515883004893545117416398","817"
"ENSG00000167460.14","TPM4","ENSG00000167460.14","7171","ATF3","ENSG00000162772.16","spearman","0.6133438169658457","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000013844954061152095372550626675932614713426954282269562780527891354881657785036139131188198117204097777384737378970074842642132661151979900705484280965832476734","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000481589565834040573072668938503695040722738251597063356457622880615716884783036959729229658452025971515029852125106196070542841942358513881109049294056421403","817"
"ENSG00000175197.11","DDIT3","ENSG00000175197.11","1649","ATF3","ENSG00000162772.16","spearman","0.6120523383001201","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000038959122519462144662740483681930795349803355307686919844870992178807450004890918931233816168485090657874761916595360129353981560476253854176426070427121870373","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000001332203892932455523164073750545832330987319063164074905456732478081169329524760776051195679775085149991298664828679243558551545780716045552234584858774623316","817"
"ENSG00000159200.17","RCAN1","ENSG00000159200.17","1827","ATF3","ENSG00000162772.16","spearman","0.6109230563808301","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000095895400506914203179666788034036272241051253522386714093894750109037865123252333666444861946926286958300226540901039149621994208705338661939677808860561560783","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000003224482842044989865891678795294498015322257769980811924996221950907451245110575349511640296591877416313168985865283837710442282480025676618039348851275738519","817"
