"Pathway_ID","Description","Skip_Reason","Core_Gene_Count_Raw","Core_Gene_Count_Matched","Term_Size","Unexpected_Core_Gene_Fraction"
"HP_SQUARED_ILIAC_BONES","HP_SQUARED_ILIAC_BONES","Too many core enrichment genes were absent from the reference gene set.","9","8","14","0.1111111111111111"
