Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_NO2IL12_PATHWAY,0.0009099369649551,14,11,"CD247,STAT4,CD3D,CD2,CD3E,IL12RB2,CCR5,TYK2,CD3G,IL12RB1,CXCR3",2,GMT,15,keep,itself,,1.0,0.0,0,True,1,3.040988691986995,NO2IL12 PATHWAY,NO2IL12 PATHWAY,1
2,BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_TCAPOPTOSIS_PATHWAY,0.0034972789952179,9,7,"CD247,CD3D,CD3E,CCR5,CD3G,FASLG,CD28",15,GMT,9,keep,BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_NO2IL12_PATHWAY,0.5833,0.4615,5,False,9,2.4562697204930215,TCAPOPTOSIS PATHWAY,TCAPOPTOSIS PATHWAY,2
3,BIOCARTA_TCYTOTOXIC_PATHWAY,BIOCARTA_TCYTOTOXIC_PATHWAY,0.0119126483822412,12,9,"CD247,CD3D,THY1,CD2,CD3E,ITGAL,CD8A,CD3G,CD28",11,GMT,12,keep,BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_NO2IL12_PATHWAY,0.1591,0.1538,5,False,17,1.9239916768100935,TCYTOTOXIC PATHWAY,TCYTOTOXIC PATHWAY,3
4,BIOCARTA_THELPER_PATHWAY,BIOCARTA_THELPER_PATHWAY,0.0275748370086511,12,8,"CD247,CD3D,THY1,CD2,CD3E,ITGAL,CD3G,CD28",20,GMT,12,keep,BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_NO2IL12_PATHWAY,0.2727,0.4615,5,False,31,1.5594870459395445,THELPER PATHWAY,THELPER PATHWAY,4
5,BIOCARTA_CTL_PATHWAY,BIOCARTA_CTL_PATHWAY,0.0195575692006058,13,8,"CD247,CD3D,CD3E,ITGAL,CD3G,PRF1,FASLG,GZMB",22,GMT,13,keep,BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_TCAPOPTOSIS_PATHWAY,0.1795,0.5833,5,False,26,1.7086851244137502,CTL PATHWAY,CTL PATHWAY,5
6,BIOCARTA_CTLA4_PATHWAY,BIOCARTA_CTLA4_PATHWAY,0.0094963856283943,19,9,"CD247,CD3D,CD3E,CD3G,ICOSLG,ITK,ICOS,CTLA4,CD28",13,GMT,22,exclude,BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_TCAPOPTOSIS_PATHWAY,0.0048,0.1667,5,False,16,2.0224416579031668,CTLA4 PATHWAY,CTLA4 PATHWAY,6
7,BIOCARTA_CSK_PATHWAY,BIOCARTA_CSK_PATHWAY,0.0356465150218932,19,7,"CD247,CD3D,CD3E,CD3G,CSK,PRKAR1B,ZAP70",42,GMT,22,exclude,BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_NO2IL12_PATHWAY,0.0207,0.5934,4,False,37,1.4479829224949445,CSK PATHWAY,CSK PATHWAY,7
8,BIOCARTA_RAB_PATHWAY,BIOCARTA_RAB_PATHWAY,0.0011427810746738,12,8,"RAB9A,RAB6A,RAB5A,RAB1A,RAB8A,RAB6C,RAB27A,RAB4A",0,GMT,13,keep,itself,,1.0,0.0,0,True,2,2.942036960477599,RAB PATHWAY,RAB PATHWAY,8
9,BIOCARTA_EPHA4_PATHWAY,BIOCARTA_EPHA4_PATHWAY,0.0286258679238511,7,5,"EPHA4,ITGB1,EPHB1,FYN,RAP1B",18,GMT,8,keep,itself,,1.0,0.0,0,True,32,1.5432413368328437,EPHA4 PATHWAY,EPHA4 PATHWAY,9
10,BIOCARTA_NPC_PATHWAY,BIOCARTA_NPC_PATHWAY,0.001184598801683,11,8,"NUP153,KPNB1,NUP62,KPNA2,RAN,NUP214,NUP210,RCC1",4,GMT,11,keep,itself,,1.0,0.0,0,True,3,2.9264287110186644,NPC PATHWAY,NPC PATHWAY,10
11,BIOCARTA_RAN_PATHWAY,BIOCARTA_RAN_PATHWAY,0.0319217869570323,5,3,"RAN,RANBP1,RCC1",33,GMT,5,keep,BIOCARTA_RANMS_PATHWAY,BIOCARTA_RANMS_PATHWAY,0.4,0.8667,3,False,33,1.4959128051704202,RAN PATHWAY,RAN PATHWAY,11
12,BIOCARTA_RANMS_PATHWAY,BIOCARTA_RANMS_PATHWAY,0.0017966895644697,10,8,"KPNB1,KPNA2,RAN,KIF15,TPX2,RANBP1,AURKA,RCC1",6,GMT,10,keep,itself,,1.0,0.0,0,True,6,2.7455269546575227,RANMS PATHWAY,RANMS PATHWAY,12
13,BIOCARTA_RANKL_PATHWAY,BIOCARTA_RANKL_PATHWAY,0.0012850952944368,13,3,"FOS,TRAF6,FOSL2",1,GMT,14,keep,itself,,1.0,0.0,0,True,4,2.8910646666411957,RANKL PATHWAY,RANKL PATHWAY,13
14,BIOCARTA_TSP1_PATHWAY,BIOCARTA_TSP1_PATHWAY,0.0025609136208207,7,5,"FOS,MAPK14,JUN,CASP3,FYN",3,GMT,7,keep,BIOCARTA_TOLL_PATHWAY,BIOCARTA_TOLL_PATHWAY,0.2857,0.0243,3,True,8,2.5916050699632707,TSP1 PATHWAY,TSP1 PATHWAY,14
15,BIOCARTA_ARENRF2_PATHWAY,BIOCARTA_ARENRF2_PATHWAY,0.0070320693862073,20,6,"FOS,MAPK14,JUN,MAFF,NFE2L2,PRKCA",17,GMT,20,exclude,BIOCARTA_TSP1_PATHWAY,BIOCARTA_TSP1_PATHWAY,0.0175,0.2857,3,False,13,2.1529168526814004,ARENRF2 PATHWAY,ARENRF2 PATHWAY,15
16,BIOCARTA_KERATINOCYTE_PATHWAY,BIOCARTA_KERATINOCYTE_PATHWAY,0.0169781427876004,42,10,"FOS,MAPK14,JUN,HOXA7,MAP2K3,MAP3K5,PRKCA,TNFRSF1A,MAP2K4,NFKBIA",38,GMT,46,exclude,BIOCARTA_TOLL_PATHWAY,BIOCARTA_TOLL_PATHWAY,0.031,0.1904,6,False,23,1.7701098182858448,KERATINOCYTE PATHWAY,KERATINOCYTE PATHWAY,16
17,BIOCARTA_EGF_PATHWAY,BIOCARTA_EGF_PATHWAY,0.0321668389468149,26,6,"FOS,JUN,SHC1,PRKCA,MAP2K4,PIK3R1",36,GMT,27,keep,itself,,1.0,0.0,0,True,34,1.4925916153618588,EGF PATHWAY,EGF PATHWAY,17
18,BIOCARTA_SET_PATHWAY,BIOCARTA_SET_PATHWAY,0.0014851287339273,10,8,"GZMA,HMGB2,ANP32A,PRF1,DFFB,DFFA,APEX1,GZMB",5,GMT,10,keep,itself,,1.0,0.0,0,True,5,2.828235899201272,SET PATHWAY,SET PATHWAY,18
19,BIOCARTA_DNAFRAGMENT_PATHWAY,BIOCARTA_DNAFRAGMENT_PATHWAY,0.0180195037481125,10,6,"HMGB2,CASP7,TOP2A,DFFB,DFFA,GZMB",24,GMT,10,keep,BIOCARTA_SET_PATHWAY,BIOCARTA_SET_PATHWAY,0.0714,0.3333,4,False,24,1.7442571735358692,DNAFRAGMENT PATHWAY,DNAFRAGMENT PATHWAY,19
20,BIOCARTA_VDR_PATHWAY,BIOCARTA_VDR_PATHWAY,0.0384321956216515,24,14,"EP300,HDAC1,KAT2B,CREBBP,RXRA,BAZ1B,SMARCD1,SMARCA4,SMARCC1,VDR,TSC2,SMARCC2,SUPT16H,ARID1A",41,GMT,24,keep,itself,,1.0,0.0,0,True,39,1.4153048036925822,VDR PATHWAY,VDR PATHWAY,20
21,BIOCARTA_TOLL_PATHWAY,BIOCARTA_TOLL_PATHWAY,0.002547674745264,23,8,"FOS,MAP3K7,MAPK14,JUN,TRAF6,MAP2K3,MAP2K4,NFKBIA",8,GMT,25,keep,BIOCARTA_RANKL_PATHWAY,BIOCARTA_RANKL_PATHWAY,0.6506,0.3846,2,False,7,2.593856017998218,TOLL PATHWAY,TOLL PATHWAY,21
22,BIOCARTA_IL1R_PATHWAY,BIOCARTA_IL1R_PATHWAY,0.0354388939349714,28,10,"MAP3K7,MAPK14,JUN,TRAF6,MAP2K3,IL6,IL1B,NFKBIA,IL1A,IRAK3",35,GMT,31,keep,BIOCARTA_TOLL_PATHWAY,BIOCARTA_TOLL_PATHWAY,0.3983,0.3736,6,False,36,1.450519841114405,IL1R PATHWAY,IL1R PATHWAY,22
23,BIOCARTA_NTHI_PATHWAY,BIOCARTA_NTHI_PATHWAY,0.0245872277073949,22,7,"MAP3K7,DUSP1,MAPK14,MAP2K3,TGFBR1,IL1B,NFKBIA",32,GMT,23,keep,BIOCARTA_TOLL_PATHWAY,BIOCARTA_TOLL_PATHWAY,0.4445,0.5042,4,False,30,1.609290436664093,NTHI PATHWAY,NTHI PATHWAY,23
24,BIOCARTA_DSP_PATHWAY,BIOCARTA_DSP_PATHWAY,0.0045959781202965,9,4,"DUSP1,DUSP6,MAPK14,DUSP4",9,GMT,9,keep,itself,,1.0,0.0,0,True,11,2.337622047489652,DSP PATHWAY,DSP PATHWAY,24
25,BIOCARTA_MCM_PATHWAY,BIOCARTA_MCM_PATHWAY,0.0042544743627729,18,11,"CCNE1,CDT1,MCM6,MCM2,CDK2,ORC6,MCM7,CDC6,ORC1,MCM4,MCM5",7,GMT,18,keep,itself,,1.0,0.0,0,True,10,2.3711540890338303,MCM PATHWAY,MCM PATHWAY,25
26,BIOCARTA_S1P_PATHWAY,BIOCARTA_S1P_PATHWAY,0.0057970313396568,8,3,"LDLR,MBTPS1,HMGCS1",10,GMT,8,keep,itself,,1.0,0.0,0,True,12,2.2367943517590847,S1P PATHWAY,S1P PATHWAY,26
27,BIOCARTA_LDL_PATHWAY,BIOCARTA_LDL_PATHWAY,0.0208206965076296,6,5,"LDLR,IL6,CSF1,CCL2,LPL",21,GMT,6,keep,itself,,1.0,0.0,0,True,28,1.681504746277906,LDL PATHWAY,LDL PATHWAY,27
