"Query Name","Rank","TF","Score","Library","Overlapping_Genes","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"DEG_HMVL_CRC29","1","RFX2","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","OSCP1,LRRC56,LRRC10B,CCDC146,DNAH6,PKD1L2,EFCAB12,DNALI1,WFDC2,TCTN1,ZBBX,NPHP1,CCDC30,CFAP46,OR7D2,CC2D2A,MDH1B,CFAP74,PACRG,CFAP73,SPAG8,RABL2A,MOK,FOXJ1,MAPK15,TPPP3,CFAP221,MORN3,EFHC1,MYCBPAP,SAXO2,CCDC40","chea3","1","0.000614300000000000",NA,NA,"","4","ARCHS4--Coexpression(rank=1); ReMap--ChIP-seq(rank=63); Enrichr--Queries(rank=290); GTEx--Coexpression(rank=552)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"DEG_HMVL_CRC29","2","TFDP1","0.000622300000000000","GTEx Coexpression,6.223E-4","BLM,ERCC6L,DSCC1,CDCA7,MCM10,SKA3,CENPA,SKA1,KIF15,EXO1,FIGNL1,NUF2,CHEK1,PCLAF,ZNF724,ZNF367,GINS2,RFC3,TIPIN,RMI1,DDIAS,XRCC2,ZFP69B,ESCO2,SHCBP1,WDR76,PKM,RAD51,MIS18A,DIAPH3,RBL1,POLE2,SASS6,POLR3G,MTFR2,FAM72D,ZNF695,SPC25,FAM72A","chea3","2","0.000622300000000000",NA,NA,"","4","GTEx--Coexpression(rank=1); Enrichr--Queries(rank=50); ReMap--ChIP-seq(rank=123); ARCHS4--Coexpression(rank=1087)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"DEG_HMVL_CRC29","3","ZNF519","0.000712300000000000","Enrichr Queries,7.123E-4","BLM,ERCC6L,ZNF273,MCM8,DSCC1,CDCA7,FHL2,CXCR4,MCM10,TMEM97,SKA3,CENPA,SKA1,CEP128,KIF15,EXO1,FIGNL1,NUF2,CHEK1,PCLAF,E2F2,NEK2,ZNF367,GINS2,RFC3,RMI1,DDIAS,PLK2,XRCC2,ESCO2,SHCBP1,WDR76,RAD51,MIS18A,DIAPH3,SP4,POLE2,PXDN,SASS6,MTFR2,CENPQ,SPC25","chea3","3","0.000712300000000000",NA,NA,"","3","Enrichr--Queries(rank=1); GTEx--Coexpression(rank=293); ARCHS4--Coexpression(rank=467)","3","0.000712300000000000","Enrichr Queries,7.123E-4"
"DEG_HMVL_CRC29","4","CCDC17","0.001229000000000000","ARCHS4 Coexpression,0.001229","OSCP1,LRRC56,LRRC10B,ALOX15,CCDC146,DNAH6,ZDHHC1,DNALI1,WFDC2,ALCAM,CYP4X1,ZBBX,NPHP1,CFAP46,TSNAXIP1,CC2D2A,ZBTB7C,SLC16A5,MDH1B,CFAP73,SPAG8,LRRIQ1,RABL2A,FOXJ1,MAPK15,ENKUR,BAIAP3,TPPP3,CFAP221,EFHC1,SAXO2,CCDC40","chea3","4","0.001229000000000000",NA,NA,"","2","ARCHS4--Coexpression(rank=2); GTEx--Coexpression(rank=48)","4","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"DEG_HMVL_CRC29","5","FOXM1","0.001245000000000000","GTEx Coexpression,0.001245","SUV39H2,ERCC6L,MCM8,LRR1,CDCA7,MCM10,SKA3,CENPA,SKA1,CEP128,KIF15,EXO1,EXOSC9,NUF2,CHEK1,USP1,PCLAF,ZNF724,NEK2,ZNF367,GINS2,RFC3,TIPIN,FANCM,DDIAS,XRCC2,ESCO2,SHCBP1,WDR76,RAD51,MIS18A,DIAPH3,POLE2,SASS6,MTFR2,FAM72D,ZNF695,SPC25,FAM72A","chea3","5","0.001245000000000000",NA,NA,"","6","GTEx--Coexpression(rank=2); ENCODE--ChIP-seq(rank=7); Enrichr--Queries(rank=11); Literature--ChIP-seq(rank=59); ReMap--ChIP-seq(rank=223); ARCHS4--Coexpression(rank=1448)","5","0.001245000000000000","GTEx Coexpression,0.001245"
"DEG_HMVL_CRC29","6","ZNF530","0.001425000000000000","Enrichr Queries,0.001425","SUV39H2,BLM,ERCC6L,ZNF273,LRR1,DSCC1,CDCA7,MCM10,LIN9,SKA3,CENPA,SKA1,CEP128,KIF15,EXO1,FIGNL1,NUF2,CHEK1,PCLAF,E2F2,NEK2,ZNF367,GINS2,RFC3,RMI1,DDIAS,XRCC2,ESCO2,SHCBP1,WDR76,RAD51,MIS18A,DIAPH3,RBL1,ZNF519,POLE2,PXDN,SASS6,MTFR2,CENPQ,ZNF695","chea3","6","0.001425000000000000",NA,NA,"","3","Enrichr--Queries(rank=2); GTEx--Coexpression(rank=62); ARCHS4--Coexpression(rank=361)","6","0.001425000000000000","Enrichr Queries,0.001425"
"DEG_HMVL_CRC29","7","ZNF474","0.001843000000000000","ARCHS4 Coexpression,0.001843","OSCP1,LRRC10B,ALOX15,CCDC146,DNAH6,ZDHHC1,DNALI1,WFDC2,ALCAM,TCTN1,ZBBX,IQUB,NPHP1,CFAP46,TSNAXIP1,CC2D2A,MDH1B,PACRG,CFAP73,SPAG8,LRRIQ1,RABL2A,FOXJ1,MAPK15,ENKUR,TPPP3,CFAP221,EFHC1,SAXO2,CCDC40","chea3","7","0.001843000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=3); Enrichr--Queries(rank=33); GTEx--Coexpression(rank=238)","7","0.001843000000000000","ARCHS4 Coexpression,0.001843"
"DEG_HMVL_CRC29","8","ZNF492","0.001867000000000000","GTEx Coexpression,0.001867","ERCC6L,MCM8,DSCC1,CDCA7,MCM10,SKA3,CENPA,SKA1,KIF15,EXO1,FIGNL1,EXOSC9,NUF2,CHEK1,PCLAF,ZNF724,ZNF367,GINS2,RFC3,TIPIN,DDIAS,XRCC2,ZFP69B,ESCO2,SHCBP1,WDR76,RAD51,MIS18A,DIAPH3,RBL1,POLE2,SASS6,MTFR2,FAM72D,CENPQ,ZNF695,SPC25,FAM72A","chea3","8","0.001867000000000000",NA,NA,"","2","GTEx--Coexpression(rank=3); ARCHS4--Coexpression(rank=147)","8","0.001867000000000000","GTEx Coexpression,0.001867"
"DEG_HMVL_CRC29","9","ZNF367","0.002137000000000000","Enrichr Queries,0.002137","BLM,ERCC6L,MCM8,LRR1,DSCC1,CDCA7,MCM10,TMEM97,SKA3,CENPA,SKA1,KIF15,EXO1,FIGNL1,NUF2,CHEK1,USP1,PCLAF,E2F2,NEK2,CTNNAL1,GINS2,RFC3,TIPIN,RMI1,DDIAS,XRCC2,ESCO2,SHCBP1,WDR76,RAD51,MIS18A,DIAPH3,RBL1,POLE2,PXDN,DNAJC9,MTFR2,CENPQ,SPC25","chea3","9","0.002137000000000000",NA,NA,"","3","Enrichr--Queries(rank=3); GTEx--Coexpression(rank=6); ARCHS4--Coexpression(rank=148)","9","0.002137000000000000","Enrichr Queries,0.002137"
"DEG_HMVL_CRC29","10","FOXJ1","0.002457000000000000","ARCHS4 Coexpression,0.002457","OSCP1,LRRC56,LRRC10B,ALOX15,CCDC146,DNAH6,ZDHHC1,DNALI1,WFDC2,ALCAM,CYP4X1,ZBBX,NPHP1,CFAP46,TSNAXIP1,CC2D2A,ZBTB7C,MDH1B,CFAP73,SPAG8,RABL2A,MAPK15,ENKUR,BAIAP3,TPPP3,CFAP221,EFHC1,DENND6B,SAXO2,CCDC40","chea3","10","0.002457000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=4); GTEx--Coexpression(rank=19); Enrichr--Queries(rank=28)","10","0.002457000000000000","ARCHS4 Coexpression,0.002457"
